id,timestamp
173,63104975520000
174,63105049260000
175,63105129600000
176,63105583800000
177,63105736320000
178,63105751620000
179,63105815040000
180,63105840960000
181,63105846900000
182,63105916260000
183,63105929640000
184,63106171560000
185,63106263840000
186,63106358460000
187,63106359480000
188,63106697220000
189,63106787340000
190,63107125140000
191,63107629980000
192,63107922180000
193,63107970120000
194,63108090180000
195,63108142440000
196,63108145320000
197,63108757020000
198,63109125780000
199,63109187160000
200,63109468440000
201,63110525400000
202,63110940960000
203,63110942400000
204,63110943900000
205,63110955660000
206,63111030600000
207,63111203880000
208,63111850440000
209,63111885120000
210,63111973680000
211,63112219080000
212,63112234200000
213,63112394220000
214,63112836960000
215,63113153160000
216,63113462160000
217,63113462220000
218,63113542440000
219,63113612160000
220,63114050160000
221,63114051300000
222,63114053460000
223,63114105420000
224,63114135780000
225,63114152700000
226,63114192840000
227,63114221400000
228,63114221520000
229,63114739800000
230,63114795720000
231,63114798300000
232,63114821460000
233,63114908280000
234,63114938640000
235,63115102680000
236,63115497660000
237,63115882620000
238,63116003580000
239,63116012880000
240,63116041740000
241,63116041860000
242,63116042040000
243,63116467560000
244,63116612640000
245,63116613840000
246,63116621880000
247,63117004500000
248,63117041400000
249,63117061200000
250,63117076260000
251,63117139440000
252,63117389760000
253,63117405180000
254,63117646140000
255,63117682020000
256,63117733560000
257,63117819180000
258,63117924180000
259,63117927540000
260,63117931200000
261,63118278840000
262,63118460400000
263,63118508760000
264,63118809000000
265,63118809720000
266,63118811400000
267,63118860660000
268,63118983180000
269,63118983480000
270,63118985100000
271,63119472960000
272,63119547780000
273,63119563500000
274,63119595840000
275,63119719380000
276,63119728020000
277,63120183060000
278,63120273420000
279,63120324480000
280,63120694920000
281,63120756000000
282,63120807480000
283,63120856500000
284,63121033920000
285,63121301820000
286,63121486560000
287,63121574160000
288,63121968960000
289,63121984020000
290,63122056260000
291,63122067240000
292,63122245020000
293,63122451300000
294,63122570820000
295,63122571000000
296,63122660160000
297,63122668980000
298,63122683620000
299,63122763660000
300,63123362880000
301,63123398880000
302,63123713580000
303,63123749580000
304,63123904740000
305,63123940740000
306,63123989520000
307,63124025520000
308,63124067100000
309,63124103100000
310,63124306260000
311,63124342260000
312,63124387860000
313,63124423860000
314,63124497300000
315,63124533300000
316,63124652280000
317,63124652760000
318,63124655160000
319,63124688280000
320,63124688760000
321,63124691160000
322,63124906320000
323,63124942320000
324,63125010360000
325,63125013000000
326,63125013180000
327,63125013780000
328,63125015100000
329,63125023680000
330,63125024820000
331,63125046360000
332,63125049000000
333,63125049180000
334,63125049780000
335,63125051100000
336,63125059680000
337,63125060820000
338,63125079720000
339,63125101560000
340,63125101740000
341,63125115720000
342,63125137560000
343,63125137740000
344,63125165880000
345,63125187360000
346,63125187660000
347,63125201880000
348,63125223360000
349,63125223660000
350,63125265180000
351,63125301180000
352,63125557200000
353,63125593200000
354,63126131789000
355,63126236650000
356,63126315720000
357,63126389745000
358,63126389753000
359,63126389928000
360,63127356886000
361,63128117928000
362,63128144285000
363,63128553273000
364,63129157937000
365,63129532588000
366,63130308892000
367,63131088632000
368,63131604836000
369,63131951265000
370,63132800664000
371,63132805722000
372,63132870852000
373,63134006615000
374,63134009600000
375,63134083515000
376,63134277721000
377,63135463009000
378,63135475602000
379,63135807390000
380,63136117065000
381,63136119970000
382,63136155191000
383,63136436215000
384,63136441085000
385,63136528565000
386,63136528762000
387,63136592073000
388,63137104882000
389,63137104941000
390,63137207878000
391,63137217107000
392,63137378308000
393,63137635417000
394,63137712372000
395,63137732776000
396,63137899491000
397,63137899639000
398,63138155380000
399,63138226463000
400,63138227266000
401,63138252336000
402,63138311331000
403,63138432557000
404,63138498595000
405,63138504080000
406,63138504453000
407,63138528088000
408,63138584791000
409,63138785150000
410,63138845752000
411,63138849349000
412,63138955619000
413,63139016871000
414,63139126838000
415,63139435091000
416,63139435899000
417,63139535164000
418,63139721765000
419,63139890110000
420,63139891989000
421,63140128501000
422,63140129485000
423,63140129541000
424,63140223001000
425,63140316938000
426,63140403917000
427,63140403926000
428,63140404346000
429,63140833178000
430,63140834879000
431,63140854470000
432,63141270589000
433,63141277055000
434,63141350938000
435,63141864838000
436,63141951153000
437,63142035386000
438,63142657383000
439,63142728107000
440,63143100360000
441,63143160018000
442,63143184608000
443,63143782334000
444,63139452799000
445,63142561350000
446,63142562842000
447,63142565528000
448,63142748685000
449,63143176427000
450,63143687584000
451,63145071487000
452,63096747000000
453,63097683540000
454,63097813320000
455,63097813380000
456,63100474020000
457,63100742700000
458,63151290479000
459,63151290522000
460,63140155260000
461,63080778720000
462,63080939220000
463,63081967860000
464,63082918500000
465,63083199180000
466,63083203500000
467,63083352900000
468,63083460360000
469,63084561840000
470,63084570600000
471,63085012440000
472,63085104180000
473,63085106700000
474,63085188900000
475,63085344240000
476,63085692180000
477,63085880520000
478,63086909580000
479,63087421740000
480,63088029360000
481,63088636320000
482,63088729500000
483,63089402640000
484,63089502300000
485,63089506920000
486,63089830500000
487,63089830920000
488,63090099000000
489,63090110880000
490,63090431340000
491,63090457680000
492,63091047240000
493,63091235700000
494,63091311900000
495,63092248260000
496,63092590680000
497,63092850780000
498,63093452880000
499,63094060560000
500,63094669440000
501,63095455440000
502,63096587460000
503,63096836820000
504,63097792740000
505,63097863780000
506,63097882140000
507,63098051940000
508,63098058720000
509,63098059020000
510,63098059680000
511,63098467800000
512,63098588940000
513,63098997060000
514,63098998320000
515,63099097080000
516,63099102600000
517,63099103440000
518,63099256200000
519,63099503760000
520,63099693960000
521,63099775500000
522,63099866340000
523,63099867360000
524,63100219860000
525,63100288380000
526,63100885620000
527,63100974720000
528,63101327460000
529,63101332260000
530,63101335920000
531,63101343000000
532,63101345460000
533,63101346900000
534,63101602980000
535,63101661900000
536,63101687160000
537,63101924400000
538,63101926560000
539,63101927760000
540,63102017760000
541,63102030300000
542,63102032040000
543,63102032820000
544,63102119340000
545,63102197760000
546,63102277980000
547,63102283380000
548,63102472200000
549,63102530460000
550,63102535320000
551,63102536520000
552,63102538920000
553,63102633300000
554,63102785340000
555,63102786480000
556,63102786840000
557,63102787800000
558,63102790740000
559,63102791340000
560,63102792420000
561,63102793920000
562,63102794520000
563,63102795180000
564,63102796500000
565,63102873420000
566,63103154760000
567,63103218180000
568,63103220220000
569,63103221840000
570,63103224000000
571,63103311180000
572,63103391820000
573,63103396020000
574,63103406760000
575,63103486140000
576,63103491360000
577,63103824900000
578,63103827240000
579,63103827300000
580,63103835160000
581,63103849020000
582,63103851480000
583,63103852980000
584,63103855440000
585,63103920660000
586,63103941780000
587,63104005260000
588,63104353500000
589,63104355960000
590,63104516520000
591,63104535600000
592,63104549700000
593,63104969040000
594,63104970480000
595,63105047520000
596,63105120720000
597,63105125340000
598,63105207420000
599,63105220740000
600,63105222000000
601,63105228300000
602,63105231000000
603,63105559320000
604,63105559800000
605,63105571200000
606,63105655020000
607,63105726300000
608,63105740100000
609,63105743100000
610,63105817680000
611,63105826380000
612,63106165980000
613,63106347900000
614,63106501500000
615,63106511940000
616,63106517160000
617,63106852860000
618,63106866600000
619,63106939320000
620,63107033100000
621,63107052000000
622,63107369580000
623,63107369760000
624,63107386200000
625,63107454180000
626,63107460480000
627,63107461740000
628,63107462700000
629,63107635740000
630,63107657460000
631,63107712900000
632,63107972760000
633,63108581820000
634,63108584160000
635,63108585540000
636,63108585720000
637,63108662460000
638,63108663660000
639,63108663900000
640,63108671760000
641,63108757260000
642,63108758340000
643,63108773700000
644,63108842460000
645,63109188420000
646,63109210920000
647,63109268160000
648,63109387020000
649,63109812480000
650,63109958520000
651,63109969320000
652,63109990920000
653,63110133000000
654,63111085380000
655,63111199260000
656,63111710640000
657,63111776220000
658,63111792960000
659,63113009340000
660,63113514000000
661,63114193740000
662,63114205260000
663,63114222540000
664,63114223740000
665,63114370080000
666,63114378840000
667,63114808200000
668,63114903300000
669,63115433760000
670,63115487100000
671,63115487880000
672,63116092740000
673,63116187120000
674,63116543340000
675,63116546640000
676,63116548140000
677,63116549100000
678,63116555280000
679,63117130740000
680,63117216180000
681,63117319620000
682,63117320400000
683,63117656700000
684,63117661020000
685,63118602780000
686,63119123700000
687,63119127060000
688,63120703020000
689,63120742620000
690,63120772140000
691,63120811740000
692,63121285020000
693,63121285980000
694,63121324620000
695,63121325580000
696,63122253480000
697,63122289480000
698,63122499660000
699,63122513280000
700,63122535660000
701,63122549280000
702,63137286882000
703,63137366836000
704,63137724585000
705,63137730853000
706,63138919476000
707,63140139934000
708,63140400478000
709,63140673209000
710,63140919615000
711,63140920457000
712,63140925214000
713,63140940080000
714,63141442678000
715,63141621032000
716,63141621448000
717,63141886943000
718,63142474451000
719,63142639750000
720,63144289319000
721,63144462131000
722,63145773824000
723,63146098385000
724,63146971154000
725,63146975277000
726,63147915889000
727,63148623733000
728,63148624305000
729,63148624542000
730,63148624668000
731,63141267992000
732,63141275312000
733,63145773917000
734,63146119482000
735,63148180705000
736,63081041160000
737,63081132900000
738,63081396240000
739,63081455460000
740,63082249620000
741,63082251720000
742,63082950540000
743,63084420180000
744,63084588420000
745,63085199460000
746,63087521520000
747,63088734300000
748,63088735860000
749,63091160460000
750,63093467220000
751,63093569400000
752,63093576060000
753,63094441860000
754,63095647140000
755,63095896500000
756,63095909340000
757,63095913840000
758,63096170160000
759,63097812060000
760,63097902420000
761,63098078340000
762,63098504580000
763,63098679900000
764,63100231380000
765,63101517000000
766,63101687100000
767,63102305400000
768,63102533100000
769,63102717960000
770,63102908880000
771,63103140420000
772,63103142520000
773,63104456100000
774,63104547300000
775,63105763920000
776,63106281300000
777,63106972260000
778,63107580000000
779,63107589720000
780,63107593200000
781,63108343800000
782,63109202040000
783,63109216980000
784,63110422740000
785,63110423100000
786,63111004740000
787,63111015480000
788,63111026040000
789,63111029460000
790,63111120960000
791,63111897780000
792,63112215600000
793,63112589700000
794,63112908120000
795,63112909680000
796,63113680260000
797,63114112500000
798,63114370020000
799,63114833280000
800,63115022040000
801,63115851840000
802,63116127060000
803,63116127180000
804,63116705340000
805,63116817060000
806,63116817540000
807,63116818020000
808,63117172260000
809,63119133060000
810,63119841600000
811,63119844840000
812,63119846160000
813,63121642680000
814,63121649640000
815,63121682280000
816,63121689240000
817,63121976880000
818,63122012880000
819,63122032380000
820,63122094480000
821,63122130480000
822,63122521140000
823,63122521980000
824,63122557140000
825,63122557980000
826,63122667420000
827,63122669100000
828,63122695920000
829,63122703420000
830,63122705100000
831,63122731920000
832,63123265200000
833,63123293520000
834,63123301200000
835,63123329520000
836,63123455640000
837,63123491640000
838,63123722880000
839,63123732480000
840,63123758880000
841,63123819817000
842,63126167935000
843,63127366666000
844,63137147742000
845,63137200751000
846,63137207761000
847,63137638220000
848,63137750630000
849,63137995406000
850,63137996499000
851,63137999037000
852,63138418496000
853,63139799670000
854,63139822521000
855,63139822796000
856,63140151100000
857,63141028472000
858,63141194843000
859,63141359185000
860,63141869400000
861,63141911591000
862,63144487515000
863,63144551781000
864,63144559759000
865,63145673771000
866,63145674398000
867,63145689492000
868,63145698752000
869,63145702624000
870,63145783842000
871,63145787051000
872,63145841004000
873,63145928822000
874,63146395126000
875,63146532199000
876,63146714871000
877,63146809006000
878,63102204300000
879,63102797340000
880,63114136980000
881,63117308940000
882,63117309180000
883,63117314580000
884,63122752320000
885,63123121020000
886,63123194820000
887,63123230820000
888,63104688480000
889,63106501920000
890,63111626760000
891,63111628140000
892,63111630660000
893,63111796500000
894,63113005080000
895,63113176140000
896,63113179440000
897,63114996600000
898,63115403400000
899,63116530680000
900,63116573880000
901,63117834600000
902,63117877800000
903,63119250822000
904,63120712860000
905,63122767510000
906,63123746133000
907,63125559111000
908,63126170057000
909,63126318052000
910,63126915320000
911,63131329294000
912,63131587595000
913,63131752317000
914,63133142030000
915,63137729645000
916,63137983041000
917,63140076779000
918,63140249719000
919,63140323981000
920,63141281362000
921,63141631591000
922,63145411807000
923,63145669241000
924,63145843919000
925,63147051774000
926,63103539180000
927,63104374140000
928,63112319760000
929,63118431840000
930,63118886820000
931,63119044140000
932,63120857340000
933,63123817500000
934,63123853500000
935,63125195940000
936,63125231940000
937,63132258060000
938,63132258420000
939,63132372600000
940,63142735909000
941,63142742989000
942,63100743720000
943,63102196500000
944,63104019540000
945,63146365286000
946,63148185866000
947,63080784000000
948,63083270940000
949,63083543760000
950,63093164880000
951,63096225180000
952,63096926040000
953,63109810200000
954,63111632700000
955,63111656160000
956,63111656640000
957,63111719820000
958,63111743760000
959,63111799200000
960,63111909780000
961,63111977340000
962,63112323780000
963,63125824140000
964,63140941849000
965,63142596417000
966,63142753959000
967,63142753987000
968,63137116667000
969,63137118123000
970,63137138787000
971,63137656976000
972,63137918349000
973,63138246366000
974,63138315390000
975,63138393467000
976,63138406730000
977,63138430150000
978,63138488253000
979,63139031003000
980,63139033583000
981,63139547999000
982,63139709128000
983,63139709669000
984,63140078337000
985,63142038021000
986,63142059024000
987,63142424240000
988,63142654558000
989,63142731945000
990,63142734669000
991,63142853655000
992,63142921698000
993,63143075299000
994,63143075848000
995,63143185414000
996,63143425940000
997,63143855557000
998,63143860773000
999,63144713335000
1000,63146709651000
1001,63146880768000
1002,63146891152000
1003,63149143310000
1004,63149225331000
1005,63149408455000
1006,63150077506000
1007,63151801149000
1008,63152506708000
1009,63152519948000
1010,63152521500000
1011,63122120160000
1012,63122120580000
1013,63122123880000
1014,63123432600000
1015,63124628820000
1016,63133702600000
1017,63133852781000
1018,63134895017000
1019,63137842115000
1020,63138594300000
1021,63140947667000
1022,63143199886000
1023,63147072476000
1024,63103998540000
1025,63107639940000
1026,63134626182000
1027,63134696927000
1028,63134705143000
1029,63135465246000
1030,63135986876000
1031,63136079824000
1032,63136696348000
1033,63137904233000
1034,63137977137000
1035,63138510573000
1036,63139108030000
1037,63140163092000
1038,63140411465000
1039,63076788480000
1040,63102133320000
1041,63102285000000
1042,63103227900000
1043,63103228080000
1044,63103228260000
1045,63103228380000
1046,63103235760000
1047,63103246860000
1048,63103247880000
1049,63103248780000
1050,63103252140000
1051,63103258200000
1052,63103315500000
1053,63103317420000
1054,63103325100000
1055,63103413480000
1056,63103414020000
1057,63103425300000
1058,63103432680000
1059,63103439220000
1060,63103440660000
1061,63103487400000
1062,63103497720000
1063,63103498200000
1064,63103498860000
1065,63103499760000
1066,63103502520000
1067,63103505220000
1068,63103509540000
1069,63103515240000
1070,63103845900000
1071,63103846020000
1072,63103855800000
1073,63103860600000
1074,63103861800000
1075,63103917360000
1076,63103933140000
1077,63103936860000
1078,63103948560000
1079,63103958580000
1080,63104027220000
1081,63104096760000
1082,63104101380000
1083,63104101620000
1084,63104298300000
1085,63104482200000
1086,63104482560000
1087,63104527380000
1088,63104532480000
1089,63104541720000
1090,63104552520000
1091,63104567760000
1092,63104612040000
1093,63104612760000
1094,63104627220000
1095,63104627460000
1096,63104637540000
1097,63104698740000
1098,63104707140000
1099,63104722260000
1100,63104723220000
1101,63104729100000
1102,63104962260000
1103,63104962320000
1104,63104962500000
1105,63105121800000
1106,63105225300000
1107,63105313200000
1108,63105338640000
1109,63105484020000
1110,63105560760000
1111,63105572940000
1112,63105580200000
1113,63105584580000
1114,63105660360000
1115,63105821880000
1116,63105828480000
1117,63105832140000
1118,63105832320000
1119,63105852900000
1120,63105903720000
1121,63105904860000
1122,63105905640000
1123,63105912780000
1124,63105932640000
1125,63105933960000
1126,63106187220000
1127,63106194960000
1128,63106195380000
1129,63106333440000
1130,63106335900000
1131,63106387320000
1132,63106433640000
1133,63106436820000
1134,63106437360000
1135,63106448100000
1136,63106459500000
1137,63106509300000
1138,63106509420000
1139,63106510320000
1140,63106516740000
1141,63106517520000
1142,63106517940000
1143,63106526760000
1144,63106528260000
1145,63106531320000
1146,63106596900000
1147,63106597740000
1148,63106731300000
1149,63106772040000
1150,63106772220000
1151,63106783080000
1152,63106783740000
1153,63106791840000
1154,63106792560000
1155,63106799820000
1156,63106865760000
1157,63106869960000
1158,63106870560000
1159,63106879800000
1160,63106881240000
1161,63106884120000
1162,63106885020000
1163,63106952520000
1164,63106957500000
1165,63106959240000
1166,63106967400000
1167,63106971720000
1168,63106973400000
1169,63106974600000
1170,63107026860000
1171,63107029920000
1172,63107038320000
1173,63107039700000
1174,63107046120000
1175,63107046420000
1176,63107119260000
1177,63107120160000
1178,63107121480000
1179,63107131620000
1180,63107140620000
1181,63107143860000
1182,63107374740000
1183,63107390580000
1184,63107409240000
1185,63107461680000
1186,63107581200000
1187,63107633700000
1188,63107648160000
1189,63107654280000
1190,63107662080000
1191,63107722560000
1192,63107731260000
1193,63107731560000
1194,63107739240000
1195,63108075120000
1196,63108076800000
1197,63108079620000
1198,63108080160000
1199,63108092460000
1200,63108158220000
1201,63108159600000
1202,63108232140000
1203,63108237060000
1204,63108328800000
1205,63108443520000
1206,63108444180000
1207,63108674880000
1208,63108694800000
1209,63108760500000
1210,63108767820000
1211,63108773520000
1212,63108774000000
1213,63108792420000
1214,63108945900000
1215,63109040700000
1216,63109040760000
1217,63109041540000
1218,63109041780000
1219,63109195680000
1220,63109198560000
1221,63109200660000
1222,63109211100000
1223,63109220820000
1224,63109276440000
1225,63109278060000
1226,63109286340000
1227,63109288500000
1228,63109288740000
1229,63109293960000
1230,63109304460000
1231,63109304760000
1232,63109364640000
1233,63109386420000
1234,63109454700000
1235,63109458180000
1236,63109467480000
1237,63109482660000
1238,63109542060000
1239,63109544580000
1240,63109793760000
1241,63109794180000
1242,63109880460000
1243,63109881660000
1244,63109961340000
1245,63109962060000
1246,63109964940000
1247,63109967280000
1248,63109967820000
1249,63109969320000
1250,63109999860000
1251,63110000700000
1252,63110058180000
1253,63110062800000
1254,63110082840000
1255,63110086440000
1256,63110141940000
1257,63110153160000
1258,63110154960000
1259,63110397720000
1260,63110406060000
1261,63110418960000
1262,63110423280000
1263,63110425560000
1264,63110429820000
1265,63110507580000
1266,63110509020000
1267,63110569920000
1268,63110569980000
1269,63110570040000
1270,63110571120000
1271,63110592000000
1272,63110595300000
1273,63110600880000
1274,63111099540000
1275,63111100260000
1276,63111100440000
1277,63111101400000
1278,63111101760000
1279,63111178740000
1280,63111179160000
1281,63111189360000
1282,63111266340000
1283,63111268140000
1284,63111273900000
1285,63111278460000
1286,63111278880000
1287,63111279180000
1288,63111291000000
1289,63111291360000
1290,63111295860000
1291,63111375060000
1292,63111382500000
1293,63111383280000
1294,63111608700000
1295,63111626460000
1296,63111639420000
1297,63111874380000
1298,63111886620000
1299,63111962880000
1300,63112213200000
1301,63112219140000
1302,63112221720000
1303,63112227300000
1304,63112227660000
1305,63112301820000
1306,63112302240000
1307,63112302660000
1308,63112310220000
1309,63112310340000
1310,63112315200000
1311,63112318560000
1312,63112319100000
1313,63112325820000
1314,63112330800000
1315,63112386960000
1316,63112388160000
1317,63112389420000
1318,63112394880000
1319,63112395000000
1320,63112397460000
1321,63112398960000
1322,63112418940000
1323,63112476300000
1324,63112491120000
1325,63112491360000
1326,63112507920000
1327,63112823520000
1328,63112850520000
1329,63112910940000
1330,63112911780000
1331,63112913760000
1332,63112990980000
1333,63112994580000
1334,63112998660000
1335,63113007540000
1336,63113007840000
1337,63113015580000
1338,63113018040000
1339,63113026560000
1340,63113109240000
1341,63113512260000
1342,63113512860000
1343,63113526900000
1344,63113598420000
1345,63113633820000
1346,63113634060000
1347,63113718960000
1348,63113775060000
1349,63113864700000
1350,63114111360000
1351,63114115020000
1352,63114139680000
1353,63114198180000
1354,63114203580000
1355,63114207240000
1356,63114207540000
1357,63114207900000
1358,63114210780000
1359,63114211200000
1360,63114211620000
1361,63114231420000
1362,63114231840000
1363,63114235680000
1364,63114235920000
1365,63114289320000
1366,63114303480000
1367,63114321660000
1368,63114593400000
1369,63114676200000
1370,63114688140000
1371,63114762960000
1372,63114894660000
1373,63114925500000
1374,63114926220000
1375,63114976800000
1376,63115011600000
1377,63115011660000
1378,63115011900000
1379,63115371000000
1380,63115371660000
1381,63115500720000
1382,63115580700000
1383,63115582200000
1384,63115714440000
1385,63115714860000
1386,63115714980000
1387,63115755780000
1388,63115755960000
1389,63115756200000
1390,63115756920000
1391,63115789320000
1392,63115850280000
1393,63115855740000
1394,63115865400000
1395,63115865880000
1396,63115866060000
1397,63115930080000
1398,63115930620000
1399,63115930680000
1400,63115931820000
1401,63115932600000
1402,63115932960000
1403,63115941840000
1404,63115948560000
1405,63115950180000
1406,63115952220000
1407,63115952520000
1408,63115953480000
1409,63115956120000
1410,63115959420000
1411,63115961640000
1412,63116015940000
1413,63116019120000
1414,63116027940000
1415,63116033220000
1416,63116033940000
1417,63116098920000
1418,63116099340000
1419,63116104740000
1420,63116110080000
1421,63116120400000
1422,63116121420000
1423,63116191260000
1424,63116194920000
1425,63116196300000
1426,63116213100000
1427,63116217960000
1428,63116219940000
1429,63116220960000
1430,63116398860000
1431,63116399160000
1432,63116455020000
1433,63116471640000
1434,63116548980000
1435,63116611140000
1436,63116641380000
1437,63116641440000
1438,63116641500000
1439,63116710260000
1440,63116735940000
1441,63116828100000
1442,63116828220000
1443,63116927040000
1444,63117051300000
1445,63117051720000
1446,63117074400000
1447,63117149100000
1448,63117156720000
1449,63117185580000
1450,63117251460000
1451,63117264240000
1452,63117310500000
1453,63117319560000
1454,63117327900000
1455,63117329520000
1456,63117397440000
1457,63117399000000
1458,63117399180000
1459,63117409620000
1460,63117411840000
1461,63117519660000
1462,63117520500000
1463,63117667380000
1464,63117675420000
1465,63117677220000
1466,63117743640000
1467,63117744660000
1468,63117815880000
1469,63117824580000
1470,63117826020000
1471,63117828660000
1472,63117832560000
1473,63117842580000
1474,63117859740000
1475,63117907560000
1476,63117908100000
1477,63117919920000
1478,63117943860000
1479,63117996540000
1480,63118040760000
1481,63118040940000
1482,63118041360000
1483,63118041480000
1484,63118180800000
1485,63118351440000
1486,63118356240000
1487,63118366320000
1488,63118378080000
1489,63118378380000
1490,63118381140000
1491,63118383660000
1492,63118478700000
1493,63118478820000
1494,63118479120000
1495,63118529460000
1496,63118531560000
1497,63118533000000
1498,63118537020000
1499,63118610280000
1500,63118626180000
1501,63118629720000
1502,63118630440000
1503,63118635360000
1504,63118797420000
1505,63118797900000
1506,63118798560000
1507,63118881660000
1508,63118886700000
1509,63118896600000
1510,63118954200000
1511,63118957620000
1512,63118958760000
1513,63118966500000
1514,63118979220000
1515,63118979460000
1516,63118982700000
1517,63118986660000
1518,63118986960000
1519,63119038680000
1520,63119043300000
1521,63119060220000
1522,63119060340000
1523,63119063580000
1524,63119065920000
1525,63119073240000
1526,63119213040000
1527,63119224020000
1528,63119233080000
1529,63119243040000
1530,63119243100000
1531,63119245320000
1532,63119392200000
1533,63119474160000
1534,63119488740000
1535,63119490900000
1536,63119493240000
1537,63119497800000
1538,63119497980000
1539,63119559900000
1540,63119560260000
1541,63119561460000
1542,63119565900000
1543,63119579160000
1544,63119580780000
1545,63119592360000
1546,63119592480000
1547,63119641020000
1548,63119647680000
1549,63119668020000
1550,63119669040000
1551,63119674800000
1552,63119674920000
1553,63119675460000
1554,63119731200000
1555,63119732160000
1556,63119732280000
1557,63119733060000
1558,63119736540000
1559,63119736600000
1560,63119737020000
1561,63119908980000
1562,63119909160000
1563,63119909640000
1564,63120073140000
1565,63120076680000
1566,63120077220000
1567,63120077760000
1568,63120078420000
1569,63120078840000
1570,63120079860000
1571,63120081600000
1572,63120097680000
1573,63120097860000
1574,63120100860000
1575,63120102720000
1576,63120160440000
1577,63120160620000
1578,63120161220000
1579,63120163020000
1580,63120164280000
1581,63120165840000
1582,63120167040000
1583,63120167160000
1584,63120170340000
1585,63120183060000
1586,63120188040000
1587,63120188760000
1588,63120193920000
1589,63120250380000
1590,63120251160000
1591,63120251460000
1592,63120261420000
1593,63120262980000
1594,63120265320000
1595,63120271980000
1596,63120272280000
1597,63120280980000
1598,63120282720000
1599,63120332940000
1600,63120333240000
1601,63120339660000
1602,63120354240000
1603,63120361560000
1604,63120423240000
1605,63120424080000
1606,63120426660000
1607,63120427740000
1608,63120427860000
1609,63120430380000
1610,63120679980000
1611,63120684120000
1612,63120688020000
1613,63120688980000
1614,63120689400000
1615,63120693120000
1616,63120702000000
1617,63120716640000
1618,63120716880000
1619,63120717060000
1620,63120765840000
1621,63120768360000
1622,63120781260000
1623,63120788520000
1624,63120795600000
1625,63120795960000
1626,63120801540000
1627,63120850980000
1628,63120851460000
1629,63120851580000
1630,63120851760000
1631,63120852120000
1632,63120853920000
1633,63120854820000
1634,63120874860000
1635,63120882420000
1636,63120882600000
1637,63120940440000
1638,63120961920000
1639,63121026060000
1640,63121026420000
1641,63121027140000
1642,63121028280000
1643,63121028820000
1644,63121031880000
1645,63121053600000
1646,63121056540000
1647,63121121820000
1648,63121134360000
1649,63121207200000
1650,63121370460000
1651,63121460760000
1652,63121496640000
1653,63121497060000
1654,63121497240000
1655,63121497600000
1656,63121558500000
1657,63121632960000
1658,63121633560000
1659,63121634580000
1660,63121635360000
1661,63121637100000
1662,63121660800000
1663,63121660920000
1664,63121660980000
