id,tuple_nodes,tuple_feature
501,8496;514;1314;7788;1038;9676;15667;86;1286;13785;912;19568;630;10827;4643;1782;9524;2516;15737;12827;1624;5995;5299;6456;6510;19884;101;3983;2420;16321;1122;10372;609;3862;9022;46;9231;48;18781;3197;5223;19278;1381,16.72026103493554
503,10585;16261;3600;1589;1581;6156;2254;82;4746;1479;434;180;3675;15117;1065;199;661;10157;13915;4073;13203;4523;16519;8931;225;9773;428;4;19084;17095;12326;5946;647;3108;3213;4141;9920;7809;3047;725;6725;187;111;310;11996;13490;5404;8257;1495;156;207;4815;4813;12987;584;248;242;13702;3354;4493;17;3641;14170;4382;13079;19253;14443;4744;2572;1163;6960;16293;9926;5853;432;19832;16531,12.625008978665504
504,14494;1506;1546;26;12250;12773;8575;5186;8630;2559;5256;16199;11633;16449;5167;8695;10591;7697;6552;7546;2405;12775;15272;2023;3951;5122;7161;520;10370;2499;19710;4702;5669;1756;1129,19.77595208482664
505,4248;8;8205;15678;1832;11901;3084;19919;101;157;1300;17003;2148;11199;16665;62;5013;2463;1029;13855;9256;19383;702;12298,10.029836517289919
507,16213;3606;11883;61;3183;3781;509;250;12939;1902;16806;4908;388;10853;10825;569;1810;933;4514;14717;7581;6315;8061;2038;10064;214;5120;19473;3498;253;17536;16309;12033;3128;17782;108;517;2526;12240;1863;1918;1873;11107;11417;344;264;9787;4;5927;15127;9620;2022;598;17394;15443;4923;478;2712;10175;3893,14.999320262697653
508,3888;7974;13;163;786;67;9027;10183;1076;18711;12911;701;16192;481;19058;4431;18135;83;7839;3784;11291;9919;53;13325;7;1794;13026;6278;18541;3210;6809;13811;13864;8865;246;6736;11475;6515;1628,15.411359225166475
510,17843;15152;203;91;886;6264;10912;3096;1309;1165;680;7545;103;2283;2639;16944;1020;62;9665;13400;3759;11232;7608;7979;68;8244;4496;234;14748;17691;3759;808;251;2836;2932;7170;1180;738;402;16313;14003;1003;1178;16758;9551;2232;12870;689;10117;15087;1924;19679,12.015511988172669
512,19573;978;2112;4412;2310;1580;15124;376;9343;5205;89;5037;6787;4691;2914;7259;2787;15136;15727;6001;11545;8584;1543;13536;14799;12025;18162;2090;15464;6045;2068;410;1267;13422;1336;191;12040;209;30;19008;5408;631;3075;662;5986;11567;12963;10738;8062;299;1761;13218;12594;8274,13.590060613162565
513,706;133;2489;18457;448;1980;19147;5143;216;4044;431;15392;348;1594;5517;9;1344;14295;459;18565;6446;16783;987;357;1833;318;4332;74;16967;548;5495;5419;16774;1911;12286;352;1595;4714;7890;6995;15680;4465;5099;4379;16598;5469;9972;8760;2057;4372;396;11723;5688;91,18.166728171196688
514,9275;5808;1793;2216;134;9976;6195;18886;6028;745;9802;7248;166;1573;19052;705;18929;12037;1840;562;12673;9923;1333;906;2459;3090,18.479445555465794
516,15608;6970;945;15175;4193;636;164;1202;4820;3002;3353;3511;113;239;176;27;34;3305;9197;19223;12446;1767;10649;87;4034;18290;1877;8499;5718;7736;10;17609;17871;9753;12316;6113;3270;430;1723;3652;9859;11451;1636;10;764;696;11602;8651;268;56;932;685;909;1285;1583;19547;94;1535;262;8782;17923;3818;6429;91;3954;9953;9734;2370;11831;6832;1080;388;566;17467;6681;7162;6529;6295;17672;4123;6869;7730;10190;1117;1149;4576;1640;144,14.464603582373357
517,19523;1052;13972;11002;4623;1499;6358;774;1098;12933;203;6694;9000;9150;165;1190;2303;113;1026;11733;1384;7013;218;127;703;4038;2281;5470,19.617111610691104
519,228;10458;2292;8994;16327;9730;47;4534;3073;4675;2225;978;2068;3083;5446;3391;10023;2275;19274;5181;3621;1011;8978;9112;1513;13321;2110;16781;13150;19548;2039;6931;163;12189;3749;544;11984;9787;7458;334;223;9815;460;10118;7520;5050;427;170;156;15918;2640;4528;17753;6288;7101;15348;2149;7436;310;9527;5650;812;1287,18.93980504204652
521,1157;6657;4245;12264;11770;222;9495;4070;4361;3155;15472;8698;19334;1574;95;10447;212;1540;16356;10515;222;120;2701;2041;70;4296;11517;2124;111;3459;16455;460;357;71;9012,11.021196426231976
522,1617;2176;3936;17975;3953;4586;292;15021;7213;14836;18031;2629;5429;12186;307;7089;2074;10673;17562;6046;11776;4835;10618;1023;17178;10556;3327;7154;19519;18077;10956;16623;8142;2589;3005;6983;9479;16870;3080;7917;55;8911;308;14054;8398;7968;12444;10856,14.487058507913474
524,3919;55;2321;8243;16084;829;503;14969;213;2618;6355;17248;900;12039;19389;3412;13595;6659;5842,11.397587024577218
527,654;60;1453;4899;4835;10878;1333;2507;1922;1295;2645;11148;13637;2719;16828;9092;328;19494;1194;14837;9120;12662;4751;997;4295;2623;10571;17940;18897;781;17217;9071;170;1941;7428;12770;19988;4248;19592;1718;4013;12525;137;4944;16713;382;17119;5232;12999;15633;5927;1306;13598;1411;4641;3308;4280;14518;120;3780;2244,19.59249664538956
528,2477;5086;15694;7041;9564;11236;1486;1572;570;17251;54;4951;1607;3410;471;4326;16563;5598;9321;10269;2519;19012;238;19213;6503;14003;3854;2965;10901;2171;19480;13464;17482;3278;17402;11475;1886;1472;4849;12045;7287;6371;5736;3778;8837;4284;7103;7851;348;3548;9459;3621;1328;13899;9665;1704;3486;16179;11083;15;207;16572;13551;4676;6706;7012;11515;4506;1571;2960;9850;401;17623;18761;15467;15465;3190;5842;101;1008;7533;10508;1627;189;3004;855;13357,13.965765286918803
529,10057;4638;8679;1564;2813;2330;1340;4710;12138;11448;8485;11219;616;1090;5654;8639;7763;4015;212;13283;6249;18948;16013;19735;15283;2383;2374;15695;18679;3285;6512;2592;13232;9473;3983;10303;1750;409;3994;15210;10880;7730;15922;204;12558;3923;13329;2553;6135;7669;19317;11475;14443;6699;979;1026;993;12551;12190;7131;3124;13230;216;10192;13723,12.151739208252312
530,1062;1467;4084;6024;2533;566;13748;18078;7100;7482;266;4245;8009;8106;10632;13871;14093;5665;17502;8086;6365;182;9110;3786;5104;117;15262;832;1104;1111;7662;999;4136;11754;723;1229;1419;19213;4499;70;4709;4664;13450;3198;15852;7884;15806;495;14196;7338;19249;19076;9265;603;31;3197;11861;8677;13911;18011;3751;2114;14451;321;12193;6452;1810;1015;12;3024;348;450;78;19161;219;16732;1141;4601,11.22812758983101
531,240;10580;688;17581;1766;2121;3033;1732;5089;19927;13629;12197;124;766;601;8323;3445;19759;3617;12449;10203;446;13244;18365;1120;174;3012;2692;18037;14738;13192;19721;2973;17791;19711;15606;0;1242;1159;360;9268;5751;12563;2574;4864;2832;50;3974,13.567721637457582
532,3327;970;676;16227;619;3759;17767;4420;14742;9629;6633;6607;19843;19619;3485;5877;7145;13208;3254;1110;19591;831;12140;16339;5294;4823;5503;9242;17557;193;1618;6112;15911;18954;15881;14778;87;6106;423;4977;87;17828;2704;2394;18570;5675;838;1824;12264;14269;80;16373;1508;7674;3857;3351;257;111;5632;7704;196;114;244;15940;266;1873;10774;9924;1872;206;6431;8345;5221;19343;569;476;6611;1774;4050;379;125,13.877610809673797
534,2087;9841;81;9081;12560;13938;6931;2792;6689;11808;10846;12817;4180;231;2143;11931;2224;11726;15387;955;19863;15003;134;12265;12223;17206;7302;6547;10509;12557;19052;2398;3756;93,19.688642022782027
535,1619;5134;1671;10693;19926;207;324;15329;3929;160;119;11252;18747;8819;11151;11602;6295;1981;13896;15026;6053;402;6893;6687;8050;2654;1204;943;16918;2688;3354;842;302;8074;1322;19922;8959;15332;16473;8508;10202;6080;6550,19.135793514788567
536,7615;7567;15034;6092;31;11922;5947;16606;1917;5039;3739;16902;9532;54;5796;11878;3824;851;5523;4648;292;1732;7000;12881;11086;2971;1060;6331;144;19226;6396;1138;227;11813;6902;2146;8470;11964;3218;3132;2255;867;9011;14780;5086;18243;1654;15622;14416;106;7045;5236,18.202251684938084
538,12897;3068;2728;267;3606;261;7751;2132;16170;931;16581;5039;2051;7327;1269;16990;19855;4672;428;12058;8549;3558;16734,12.80530124528334
539,1936;19207;145;6577;637;11360;5302;3887;333;2036;3388;343;635;124;13248;1031;12130;85;19392;11503;186;70;7686;10189;1789;1160;1005;18896;1128;12671;18923;19509;1916;162;5652;374;3384;6074;2688;3220;1375;1017;7498;12171;147;4528;2412,18.205646387476556
540,10052;2507;17167;19363;4963;16268;3043;5266;16631;3222;303;2123;4402;571;2564;18641;200;4209;14183;488;760;6129;17761;16431;15610;2424;16322;3878;11951;155;13260;358;58;301;1698;1857;4587;73;2278;13558;6558;16734;4687;499;8468;8268;318;2603;356;1366;2219;17138;9472;4853;15066;4557;15793;8415;2918;181;3404;14370;4301;6541;9015;19057;1560;9377;1377;17771;8873;8123;12091;18288;582;4308;45;2796;19382;4624;9361;10816;501;1569,14.368494667140038
541,15506;11387;19426;10108;9956;5866;364;570;16927;3548;980;8416;17692;14748;15098;837;5499;3;4347;761;8592;9197;162;4100;2571;5056;5056;16233;12974;1902;488;14011;2725;14439;4238;4;975;636;16663;1550;10825;767;8862;115;6055;12624;11691;15171;805;267;508;17152;240;9610;2744;2746;2972;18569;256;9487;8619;840;762;88;12538;7013;16084;18918;4269;432;16412;2265;5672;144;13508;19156;801;4565;984;897;3627;389;6070;12357;4343;17751;17548;12010;7184;37;4471,16.222161536623126
543,3026;974;2797;8134;14263;10302;6118;583;66;3157;2915;6792;14581;1582;17381;1330;9215;2861;2313;5866;1601;4372;272;18088;81;7603;13896;2130;12270;5552;16945;1768;511;17640;19675;972;37;10444;4126;1614;4147;3683;17849;12378;16991;18002;8121;5842;155;4861;186;12793;18128;13109;7004;8396;9056;10187;4116;2037;18230;4367;44;5745;2914;22;3689;10279;7868;14984;1006;15490;9027;7518;648;1538;13102;253;119;4759;8819;2863;134;1216;1024;15582;2040;88;231;1161;4375;15756;9284;3239;1194,12.826175762369656
544,11370;23;491;5167;15003;1480;67;9835;7493;13500;13974;6384;8968;7034;53;10804;2326;2778;3154;15386;4039;279;7716;3616;504;12367;1864;6994;12632;934;451;1041;7748;3166;3683;463;548;13395;15679;17106;17336;88;10393;376;3128;68;1192;3088;11308;6684;16469;15652;51;2272;18813;260;4598;11841;18413;1281;99;9681;6477;2985;183;193;3396;2885;18815;3670;309;10666;7095;457;10133;653;15914;895;16208;16213;243;15328;4185;11190;19956;348;13253;653;2164;7262;884;2080;2535;14713;8131;1873;19609;13294;4808;2139,15.275132443650023
545,4607;5265;5080;7722;9430;14995;62;4588;15850;7374;4021;19443;3024;3617;4521;4;16993;19427;167;19171;19587;538;5134;14326;3500;17374;19871;5001;6506;12211;4229;10557;4204;13447;3055;4851;372;362;3450;11803;699;58;2272;9650;1959;19475;524;5948;10062;5463;1372;375;2555;2927;3374;3243;1777;18037;2603;1771,16.326606863250852
546,3635;5156;14560;1673;7944;2191;486;7981;9671;16479;12944;16140;5565;188;12369;2371;7914;6901;754;2198;1096;792;1406;7132;15994;1518;18997;1527;5979;7439;3799;481;5072;5182;1781;1860;3791;2886;4994;19064;11789;7103;11211;6356,18.993083740829267
548,7644;16975;9098;6038;11517;9522;13478;11086;7831;918;16676;102;2901;16714;11421;13807;11308;2716;5660;773;6734;3042;123;3738;337;14400;6988;9335;623;7772;7964;19535;19495;3418;15411;8574;2200,17.664632739663258
549,17590;10610;4110;6694;17648;1729;9150;12885;6453;8468;19367;611;10119;7299;113;11383;12756;18255;2727;8844;17180;9133;5451;5752;19878;6639;13067;16652;365;523;5997;10898;335;9188;13319;1517;3941;1594;12284;14210;6422;5552;311;12987;70;5704,19.466717830216282
552,14270;18031;1828;6158;1301;992;1567;155;5799;19409;7379;884;4052;2275;6655;1250;11618;2133;4912;1940;9950;9145;90;642;10448;4020;11999;19823;18164;2773;622;42;427;8021;1169;60;2591;16552;11543;15155;2416;6719;1107;16291;7686;965;7766;14565;3966;4870;19926;13273;2437;13328;4474;70;13750;1095;1778;17547;3670;3867;743;18479;783;79;2887;10469;17948;407;11577;3930;1129;14391;1564;14390;38;1787;2856;117,15.211255067421117
553,84;715;2783;3269;14322;86;4082;3297;3783;1141;2752;538;13207;7566;13947;6871;6761;9296;2181;4237;9483;4840;2795;1769;648;20;51;12795;5148;19596;6174;3359;16167;8447;400;1367;216;769;17065;17551;14710;14084;762;100;4733;11493;17187;927;17;12096;5382;5869;16320;21;19689;349;12367;204;57;7975;9502;6673;15515;1663;16931;69;18323;18062;3924;4467;14178;810;6709;19356;9481;0;17401;2068;2033;10770;3871;11303;6047;11427;1925;9432;1451,10.405656733159375
556,11780;6903;10477;19382;6145;747;10440;2206;2741;1661;646;19299;4475;8199;10969;7298;415;13987;15046;5972;13385;661;255;2732;6022;903;8813;3425;14448;12032;1305;82;9570;288;5859;19112;10453;17734;1260;263;4949;14577;1626;13509;5663;558;7253;13623;16368;2866;3943;2101;7145;19564;8166;12738;5632;4450;1374;872;3669;6020;2871;3716;8926;9600;1138;604;7134;7917;10810;84;4847;5021;8073;1584;10837;1141;1066;12137,17.265614108198967
558,7592;12758;552;3541;16231;14827;4565;314;2945;1215;187;3714;103;580;14509;298;4578;19;11985;2508;17636;4077;1324;16763;8383;2518;17736;418;234;17218;637;13026;2328;18038;8475;3751;474;4087;1276;2624;9556;1316;12657;1121;19263;181;121;2354;19031;10874;3115;16330;5503;4931;3020;1302;11801;3060;2416;6235;91;1201;17718;4813,14.842435044699378
559,2721;1377;6838;8770;1753;59;224;2629;4445;19032;16227;16152;80;8730;1120;3644;143;19352;1150;418;14065;12987;14220;4494;2293;4862;422;19406;1788;12120;8404;1013;4854;18637;3010;188;4749;10459;16655;12702;15188;5945;11473;17227;3802;142;2966;18594;14273;3159;4257;700;41;2692;258;97;16711;2683;9287;479;10148;3323;1733;18854;25;3572;3138;14778;6923;42;1424;3195;1002;8958;17044;1468;2395;9688;11898;12;3227,16.769914506990254
560,3744;3744;3375;5368;221;109;4;14179;808;900;933;916;105;2121;9640;2560;10038;3357;16578;563;279;127;2803;16855;1135;2475;629;2640;6319;11266;11703;4980;19253;561;461;1800;144;6548;3139;12508;13797;15813;15666;4331;1095;413;1245;10278;15688;1759;9830;11615;493;6510;18887;385;845;10305;850;476;74;18732;5272;12948;4249;2382;19826;3307;16662;976;1055;2197;725;4763;576;2702;5290;7121;6620;4558;4248;18437;89;6053;102;10508;18526;2671;126;7662;253;744;1108,17.874857193743782
561,104;18388;2856;344;17556;14982;6290;12085;8850;14974;6701;4499;10712;3477;10668;9135;4596;3180;3914;3169;7184;10364;3887;18456;3374;12963;4760;11501;18631;1676;4557;409;8448;19235;3806;15470;18484;8902;4738;21;14991;2305;15467;128;3595;1186;2520;8303;1176;451;1981;1004;7037;2943;3656;11100;5390;13058;204;3095;1802;3320,12.053245909375047
563,9480;3754;916;3765;1164;5262;6164;6923;11108;63;2922;1915;12895;6186;122;1960;3345;9788;8540;12651;13585;4687;17554;3047;16601;17145;164;1897;4812;14479;263;772;5583;3174;2905;1512;3926;12289;3879;59;10614;334;923;2102;2173;218;2425;156;383;6719;2078;2491;18235;1029;2614;353;1596;13989;240;6444;15486;176;1621;2327;2247;10630;253;11691;319;4274;238;539;1572;871;740;120;6702;19452;90;846;19560;4039;162;84;13600;3111;7199;8833,16.14312580404647
564,12681;98;196;102;211;17737;13579;1577;161;8294;3923;16623;16606;9323;509;0;6481;747;4606;9404;245;12382;11258;89;5415;223;6495;596;19575;64;2841;15126;19493;3355,15.800942755152295
565,3381;15961;17330;9409;10875;1885;1636;4686;156;4982;867;5152;1083;2174;12899;13448;10484;2766;10288;1921;5295;14301;15274;19162;616;90;4770;283;15277;10875;3816;4129;2620;538;16427;11334;1023;58;4403;15450;1033;5111;9790;1203;13045;77;4641;12564;512;6312;6346;14895;17756;10630;19649;5021;11450;7383;956;654;13623,19.76871102820587
567,11937;1371;388;4612;17408;1324;8549;3996;6256;857;11814;1818;5444;18538;2084;16368;85;1077;4865;7146;30;73;4347;10380;5778;7433;380;3056;252;5563;2374;23;19662;3208;512;9827;2593;9859;14026;6809;14709;4189;18014;1548;5546;57;3265;10881;1489;5639;12557;8068;23;880;6963;2757;13201;96;107;9790;26;466;5254;4222;4527;4414;10959;876;10129;496;11026;929;1098;8432;3498;131;4121;17953,12.014697098165867
568,144;186;2908;13320;3245;1516;19941;79;1245;11602;447;6903;1203;1497;528;420;604;14109;9638,12.269097656030715
571,4064;311;5658;638;5001;53;5100;16242;211;4979;4483;2477;361;808;16067;2548;10651;1675;11023;2270;434;12862;18962;533;330;2689;8389;13;606;1845;298;18164;2704;3004;9383;3031;16217;1868;4020;792;17465;1968;11654;17835;222;24;1746;2180;4962;13398;19286;41,13.135375441749007
572,1159;16727;3170;4931;1636;6218;1198;992;1434;128;2783;485;6826;5647;887;9003;9448;172;1279;16707;10196;600;1918;1361;6852;99;1368;9636;315;3004;13113;10621;9100;12222;32;4168;3080;52;5265;12846;14212;16194;18671;7615;211;224;17680;8154;74;1276;111;14739;10461;2410;16700;11074;8820;17075;8493;228;585;4644;12666;4179;13773;9953;6328;19880;1265;5653;913;852;11860;485;18589;3932;7086;12675;3228;147;12700;99;1536;15994;748;1445;9648;6348;306;774;238;369;3017;2654;1073;473;11098;449;5247;60;5274;10958;427;731;1091;372;1665;12208;2481;858;80;17069;4888;6203;1960;1588;1980;7205;11936;11731;183;391,13.581553469699424
573,5434;101;8987;19604;16112;2201;16665;404;10294;85;2535;2074;9510;3610;2109;5369;5869;4127;433;624;8305;792;2205;7953;12068;14842;18623;728;1093;5428;15158;6147;207;19336;770;14770;4240;2427;12783;814;10460,16.04763710070477
575,8332;1632;6716;3065;10897;95;6565;19063;391;7440;10573;12345;428;5981;962;2984;6235;3884;17780;19257;3295;144;6422;15260;7435;13258;6462;13851;19341;2978;1793;10733;10252;2691;8734;5899;6762;14539;111;5302;169;15261;2046;18807;832;100;10740;892;15612;11396;4304;1574;1182;11130;14616;3196;14701;6764;7867;5145;408;10387;16647;6880,19.749502817330168
577,1316;2146;10514;6536;4320;12942;176;106;288;7029;447;5344;14566;9423;13986;12045;1882;16362;249;17482;18311;7089;3913;6396;9495;10873;5471;17606;4072;13967;401;17766;350;5336;447;2666;14350;1539;1728;19728;16819;17211;19093;2142;13975;352;7214;18260;10241,18.637234942554773
578,4307;956;18306;1912;6294;17267;587;2471;505;5952;125;2455;9015;7225;15503;706;5035;17973;1205;17008;5810;16674;278;5648;5419;371;5040;8101;11384;15930;19884;7910;3593;16088;1193;645;18096;232;2580;4457;3244;7884;613;4511;5484;16357;1301;3807;307;5228;11106;12504;14269,17.96937542482305
579,15809;145;2282;1589;6370;390;18298;10931;11220;5710;1562;3527;4839;542;9181;19173;1637;169;7822;10915;16999;3615;2623;1236;11198;1288;4498;101;13721;132;16272;658;11707;79;10485;60;2585;7934;7711;11608;18043;7107;4522;1506;4265;1381;1920;9830;3490;1828;10542;696;284;16961;5852;2970;15456;9601,17.13433384920239
580,563;2;11759;56;14233;1967;19510;947;9561;19633;3243;15305;9957;17751;6069;7389;11742;3046;1462;5693;774;3119;6275;3888;7836;7689;1461;11611;536;8751;7793;3940;619;60;1584;230;14275;4013;4969;1701;25;17934;9980;3914;15926;2819;3939;2099;18877;6650;15858;15049;4204;5057;492;502;1068;632;10705;477;126;460;3665;411;15560;686;443;1020;4063;397;19546;10727;4549;8227;9169;379;968;2;19956;1606;326;12906;3238;13821;444;15108;3497;5909;7309;7219;99,14.143075401044724
581,1846;1399;4003;6548;16119;1434;8386;1526;118;10452;7378;14152;4028;4170;55;4405;2177;19294;14288;15059;12581;15794;129;1610;392;7781;13274;460;18983;3778;3903;1203;81;15985;10131;6637;101;8585;9540,11.522426389832225
582,2494;7746;4589;1516;12783;7581;2404;362;9484;917;2523;685;55;4085;1196;2308;19810;13762;36;640;1242;13146;15708;12913;495;4348;4230;3902;3486;171;4044;11409;9394;423;802;638;661;959;10920;3075;2477;14825;876,13.53114995245673
584,1325;1291;15012;3328;13757;6326;9322;11622;16708;16563;12320;5102;16442;11828;11812;2883;5353;16748;16693;949;5615;344;9862;6634;8777;7490;15045;2670;5378;1278;3353;991;1898;18249;1328;9229;2160;534;11962;957;6028;308;352;4340;12111;859;3645;103;4901;6990;122;19140;316;739;972;111;12127;14497;4834;16150;7779;5781,15.695061645337805
585,12467;10001;4599;697;4916;12001;8401;4302;292;19742;2993;3715;7461;11685;6063;2036;1745;8366;5879;3168;13560;1255;2436;4016;15529;8354;12380;8118;8494;2348;43;58;17080;19086;13239;16670,17.958782857857557
586,18137;303;16056;11222;3339;19776;5700;8661;112;908;13110;1381;15567;6506;10531;19167;1462;1775;8591;5068;11574;5120;11381;6563;96;1552;11;10573;14542;7248;7886;3298;785;16539;8828;11316;71;456;1081;4765;18095;1408;67;9993;4088;14811;19584;3753;9558;12239;647;556;17780;13254;18149;4007;13198;15730;11363;2976;8437;5420;8326;19434;1396;58;16805;3711;17179;5934;15778;7852;275;4226;12729;5285;1710;3135;174;2064;9903;1214;10651;10797;222;15283;158;9744;13819;2479;145;8904;3556;1077;19228;106;7499;5452;10986;6490;3004;1233;9357;8250;230;492;19349;7601;2531;225;8448,17.4522789592042
587,681;3503;5167;11607;2472;5840;15485;19365;1019;6425;882;13212;628;1071;277;338;12328;5892;4312;2100;101;16847;6771;16827;169;11897;7644;3066;545;4126;8448;1009;8737;190;17311,13.912732324728804
588,3232;568;11235;73;13834;1958;236;62;1504;10845;3277;120;12187;8404;18813;5265;10682;3786;16478;11738;13291;1225;253;1163;5818;56;9307;16631;2662;497;4237;14459;19695,14.359057484537482
589,13826;13413;9373;7514;3270;7128;12770;12345;7805;0;5955;6928;172;17292;9060;11457;11296;613;18590;49;2822;17830;9470;1155;11078;1618;888;7242;347;187;8765;5115;4555;81;471;89;19130;1458;121;17607;660;17128;1412;18910;513;3205;15566;17098;312;12668;27;109;15481;1434;18486;6198;1876;447;9049;3557;16907;9326;13243;537;13224;5346;15981;17087;10172;46;12579;1885;4632;4182;9107;16267;8317;2397;11598;3968;1650;7618;1207;4708;1900;14855;12101;2805;6001;1731;2517;21;5943;2200;7800;927;4905;6210;6306;584;5;3437;15129;18767;444;7248;5975;9785;19333;8066;2020;793;307;16265;12837;16851;8566;5317;15302;14025;19660;90,11.090984167090781
590,7994;3492;3842;1553;232;1535;12372;908;730;8177;2556;5477;686;566;7806;8695;25;18540;2772;5563;8654;3;16758;697;13522;11344;4322;13022;19226;7259;13811;3683;13669;8723;18226;18760;16609;3024;12488;850;17481;15594;19149;103;3055;18370;6341;650;3980;3637;2783;10737;9168;2383;19277;16528;2968;2615;6529;6231;9835;16926;15745;1669;74;15311;2595;77;1373;1426;723;3328;7628;11072;13206;11845;3487;10210;221;675;4995;71;157;7072,12.627233062004946
592,8988;19148;4115;325;2084;1192;8794;8883;4788;558;1288;1282;51;17396;5703;593;3802;977;19688;15631;4370;203;1491;13215;2869;161;17387;5372;15527;458;5527;960;7374,15.65142507394383
593,90;286;8723;4130;511;1213;906;167;12472;19545;3017;9916;99;3295;10975;10566;878;231;7098;16314;487;161;2791;1503;15727;247;5286;988;18911;14275;8715;393;5680;6067;85;505;85;7120;19332;1816;131;120;4115;10105;6985;5677,13.586819303050842
596,13390;15407;463;5961;13205;17105;2710;6395;16777;2369;8317;326;19392;2789;11399;12278;13600;1649;5973;2642;16072;14812;204;192;10610;428;878;850;583;6699;4783;6573;11677;9910;2222;2752;8600;16575;14494;10760;129;10890;8673;16589;4573;15177;1662;3587;2236;14408;7276;14254;16524;8180;10660;7677;17960;62;6066;12956,13.854065902577748
598,8744;14994;9451;470;7485;17386;154;10438;17024;12979;13317;710;2120;8746;1;202;11978;12145;14484;1623;19853;5806;96;284;11830;7481;1401;11988;3639;5191;12347;850;1103;8897;0;11994;4785;2663;227;18097;7269;18100;5251;19026;1398;4224,10.740783889923208
600,1161;18523;957;1298;2826;66;726;5889;139;4645;7332;4749;12751;2547;6206;5901;2961;2667;626;2743;2301;106;7054;9884;3815;7915;4665;2581;17544;736;4056;5908;12782;7048;2650;1563;13397;8411;677;730;50;1952;1097;6102;370;2545;10679;6291;19571;2311;5015;14121;5844;11408;15467;3909;4321;3146;466;14382;1674;2206;2419;5886;1514;80;18162;13320;6975;6369;9880;18942,17.988881993230798
601,16519;4037;9657;5439;11711;6697;3783;914;51;10868;5656;19993;1055;414;3044;2661;10870;147;11076;1235;736;10537;4411;9850;3724;9916;15361;6853;2964;1810;439;319;3478;11656;11613;9350;10451;10068;4918;956;13190;14066;9516;2398;203;1636;4966;44;936;191;8368;13339;304;7778;5973;15900,19.379488555990463
603,7465;2544;14016;2340;9216;3319;15906;19463;5054;1128;1482;13274;11391;3096;3602;439;9530;6910;466;2782;103;12703;14564;14742,14.458419788682352
604,9410;5368;4889;14990;14042;1900;439;1147;46;3751;52;19706;2;1400;7056;8259;11421;11658;4184;9729;1316;7779;314;4348;10660;367;3809;7714;27;841;7469;13566;3408;157;18411;6868;15839;7762;232;14130;2445;54;6183;9952;11621;838;575;1571;15459;480;2461;5377;15790;3019,17.550783818192784
605,9899;1278;3840;15999;16049;5758;8560;19744;8460;8671;4426;311;18077;1791;16511;13320;529;12278;4367;12248;1202;10441;11661;2739;13038;2461;2964;19380;14644;2063;433;2943;9;3852;3979;18706;2701,15.748710814919056
606,4867;13037;512;2665;18353;15167;8954;12089;19748;11079;9270;10705;4871;15766;16791;62;2384;12166;619;4588;688;62;522;1830;5345;11195;977;17801;125;2848,15.711542176510179
607,11349;14692;4350;7233;8899;6229;19389;4171;11689;19781;156;1468;1744;455;492;912;433;27;15176;10775;343;531;15470;19687;15914;15807;13188;4321;4585;6774;2972;18966;3411;19033;10830;2029;171;1157;17248;498;12853;1661;6829;16021;1551;555;795;2061;8824;19116;15930;13611;12935;762;3178;1650;16515;2846;12730;464;16972;6915;8815;928;335;9502,18.706586474132195
608,1622;491;1716;19548;3656;11134;874;7215;12721;10937;10204;1532;5351;2728;3555;45;9239;17188;2047;604;13230;634;5610;6291;7547;2876;4859;827;7985;16109;3504;11185;1179;11791;15349;2212;2080;5145;3468;3291;6328;17792;132;8062;14587;191;530;2055;8512;2290;16705;10506;12297;7213;1578;17305;10904;12598;1147;18224;106;1987;13737;8940;6716;412;4658;18561;18768;17734,13.480329740876092
609,14884;1567;7823;67;2395;15832;13846;490;12554;12767;5878;19133;19218;8628;8337;17799;1756;8218;872;82;12167;15111;2871;1254;7078;4285;10282;5588;1318;8877;16670;993;11976;2915;1757;2782;13302;11893;4393;12252;10465;3530;15937;8935;10621;961;17849;102;2689;245;3464;126;9554;837;233;810;12828;7390;311;1511;1849;11254;2523;18471;5334;4746;88;8184;11411;1541;30;6457;700;213;13274;3286;2413;1286;2625;14624;18497;12526;732;8325;597;12034;3361;562;7229,13.597815791120324
610,1566;281;15313;606;17875;929;39;1883;2805;12452;6007;1772;9286;4290;4535;7545;18364;14129;10100;842;3440;18405;165;6113;5498;108;7306;259;3626;982;101;600;4439;219;1246;17641;13626;1416;19417;4637;2463;728;7767;14577;3884;293;218;15546;70;8710,14.121722094940177
613,18437;19179;18627;598;6023;1396;18094;2822;185;3646;16693;1174;551;9340;64;208;2270;1175;1477;97;13751;19174;19826;489;1911;68;283;3595;10292;8342;77;1587;105;8732;19205;10341;17019;2994;1319;11288;9418;3105;18987;3531;2641;3774;16965;4595;4982;7311;831;374;1077;11344;12964;8972;11025;10255;11602;2268;14191;702;16696;10554;18255;10919;396;510,15.937353013206394
614,16540;15836;18519;15805;18545;15898;7;6449;11574;1896;40;823;16372;2532;11225;726;220;18639;1755;66;4108;17445;4506;6738;18223;5398;9320;9277;2074;2872;6;3154;905;10520;12288;5934;731;6639;334;9930;19313;4921;580;10958;17600;94,19.64737257308805
615,10257;18791;2668;5291;2099;537;2112;3777;14301;4477;3091;502;8361;17883;4114;8162;2186;10507;5881;1895;10901;14132;31;6280;7148;2968;13375;10340;17708;10460;13570;494;11890;5573;11356;9798;15524;18611;19201;5419;19524;4675;11334;4344;275;5938;217;2307;2674,17.86333209169708
