id,node_feature
267,9.133525904703554
268,3.283401856164647
269,7.86445488985774
270,2.4829642103682668
271,4.027777655619719
272,9.207734444159227
273,4.680011439956369
274,8.621055045541654
275,2.6691476781175085
276,0.804059011805629
277,5.231385626096008
278,2.932477052361515
279,4.961570500942033
280,6.69069191185211
281,5.436783154285165
282,7.5025061834177
283,3.398908880399344
284,7.006770923031173
285,1.808588123201289
286,5.593313185652276
287,1.4695629631169183
288,4.994417389635711
289,2.339165469887432
290,7.135639168035134
291,0.11062499106009538
292,2.5440242677653915
293,3.454713765723867
294,9.481906980946734
295,0.6293103376537668
296,6.251982656741309
297,6.625632397057243
298,6.330945939067844
299,6.946758725881862
300,0.3297731304947171
301,2.067751250454478
302,0.42154600227813477
303,5.192632313782976
304,0.6183184687720489
305,7.730977647613674
306,5.611056064584686
307,0.9905444041008715
308,4.672014829028656
309,3.7738082601822134
310,9.50761923413554
311,5.652407674179003
312,6.381638071239677
313,3.803710720984137
314,0.717459191578127
315,8.146361578500512
316,0.7563631036072671
317,4.944082104437201
318,4.360295963935657
319,8.269581776165703
320,6.606862044555644
321,4.717243160893072
322,1.1879438042479573
323,5.2939671488104745
324,5.753596669124313
325,3.946916028440964
326,7.27642224287099
327,1.9225407084108836
328,2.2432216539785212
329,7.796377408535489
330,4.841684493501635
331,8.69402408684876
332,2.7330248654210876
333,7.290971268982451
334,5.316751810752384
335,1.7875557425109034
336,6.35283046095477
337,8.385177302020356
338,6.13457649055781
339,4.043208483191969
340,5.727200418976278
341,1.698514183666665
342,8.366237995595704
343,7.452750639497484
344,9.513807655789705
345,5.654714186741203
346,4.2042971198098344
347,5.01582566135993
348,9.223994428130943
349,9.373756869015335
350,0.8820496614136619
351,5.4872569937970574
352,8.820691953811618
353,7.219443389519478
354,0.6056334599794178
355,4.956885536936588
356,8.31003916104745
357,8.201018070241446
358,0.4169491419978544
359,2.7434874466061587
360,1.294344336510409
361,9.273518803776998
362,9.454026418675824
363,6.989373766137693
364,1.4653433004941674
365,8.252556270438165
366,3.933080075165527
367,3.8004735336969087
368,8.124029535743025
369,9.724700161297768
370,8.02261932404695
371,7.74848827034082
372,7.635801171573169
373,9.687764800163611
374,5.586992802355804
375,1.117246451531968
376,9.493724809713925
377,0.9333123326452364
378,8.399498486779292
379,1.8624499023184826
380,0.6867629374018624
381,1.3969767420951962
382,5.474020525632795
383,5.262382606515158
384,1.965578292877116
385,6.277751659199935
386,8.077127098078089
387,6.242500647460776
388,4.030526144632953
389,2.0882080726189054
390,0.6227227915167743
391,8.058912240555614
392,5.174051714566352
393,6.288101922963762
394,1.7754369446824447
395,7.701336604731871
396,0.6689723565742611
397,7.811054687025559
398,8.972514492561515
399,8.420011597584887
400,4.2336469731868585
401,1.2298777635014058
402,8.634818368395091
403,1.900737551777656
404,3.6583455265642186
405,0.059320119100250146
406,2.4807427223179945
407,5.535313435125331
408,3.691394191788735
409,2.3645610603559253
410,1.8613418738068732
411,0.7219776380630194
412,3.8452379363637945
413,5.05985101393513
414,8.723758257921471
415,5.919348850389249
416,0.05898244748592907
417,5.748445447217919
418,9.657753383920461
419,8.804984905022055
420,3.7105470542383276
421,8.29376855821615
422,3.516909516404528
423,1.379622760427136
424,2.075145255159019
425,9.499027701317956
426,0.6807332251003706
427,6.0915964387783905
428,0.37303441493350187
429,2.0975828826872487
430,8.568511194550883
431,5.057425510169832
432,4.655414802579943
433,0.9761958157849826
434,0.5677830156997965
435,3.011157852681804
436,1.7521024711244182
437,0.6527474395114186
438,6.181924802786903
439,6.3739542182554345
440,0.17344906420446837
441,4.44670918923147
442,8.94819747611174
443,0.14751644701893718
444,1.064087134923829
445,4.9773772410231825
446,4.304599310532911
447,7.989066982275705
448,9.652459435269082
449,3.9182371354170096
450,2.421194971351418
451,6.9146043488935085
452,3.217847033972705
453,3.712496918599536
454,9.817906929248236
455,5.788327036215593
456,5.2094795487103704
457,5.933905200148465
458,6.151386821582791
459,2.832711431195729
460,1.8641735279038651
461,3.848763129763826
462,4.399079548067397
463,9.353408173212232
464,9.180497260476757
465,1.4045033499039428
466,9.169446386779507
467,2.220651818174818
468,6.927044591857847
469,3.510143106402807
470,1.942789149873242
471,5.810143754428894
472,7.3959427255314765
473,9.858659782358446
474,6.665171625420996
475,4.98306492882584
476,1.3545073462607793
477,3.0180763864898266
478,3.978073123003527
479,6.424877313428336
480,9.876500648326267
481,7.4763949485401575
482,3.25236451374479
483,8.679615578936328
484,2.298250581090638
485,9.510234384493671
486,4.063354151542542
487,6.95922853336442
488,2.5543099957569435
489,0.038308289919576355
490,3.43939783353141
491,5.415735017102766
492,7.340416934225552
493,3.6059591799229196
494,0.1638994989904241
495,6.636035954782314
496,7.27107245413266
497,0.9723071411462625
498,5.644575629294474
499,4.231462738644075
500,9.483511866426204
501,7.808676942221192
502,4.138446469015804
503,1.6728096786724034
504,4.773017251096827
505,4.2813857337018915
506,0.08257054861957269
507,0.7114345944797773
508,7.2319872617257905
509,4.179943742254207
510,2.6816702902430976
511,7.439301924624457
512,5.310014245436173
513,5.4079624824607215
514,3.8643929310022527
515,2.9338735879427214
516,4.22813353107059
517,8.846666881141935
518,5.740130302808977
519,3.699218446042912
520,4.549791866006193
521,2.586542334817424
522,2.244626374464679
523,6.112691396721627
524,0.44001414297325736
525,2.384159079680095
526,2.5703522813390345
527,7.380172758820458
528,7.936572819312043
529,8.36526409817571
530,0.8358311068556656
531,4.636403131822993
532,1.6313119860261327
533,7.362533073805997
534,7.248762345953407
535,4.066515242870028
536,6.152868733392042
537,5.386322534430986
538,2.85999630424853
539,5.2990369262212464
540,1.8697460753102968
541,8.999994634945159
542,2.1235549711581223
543,0.49402641119181356
544,1.306231265397133
545,9.153184317574608
546,6.97770074095058
547,5.011489084964376
548,2.801451833050679
549,3.383645393596116
550,2.157396846549422
551,1.3800032601566847
552,2.9111731255673368
553,1.811495558870162
554,5.111494726495042
555,8.649059329064974
556,3.180770230590478
557,5.695900991386172
558,8.790009473731786
559,0.6554647899285915
560,0.9842238113158541
561,8.571431951442735
562,3.8960573889020402
563,8.192155041093782
564,8.559634116443732
565,0.3521158127523638
566,8.290360627914634
567,6.822138662934545
568,7.424890741372766
569,5.054212813282071
570,3.739344635081042
571,8.316645582762765
572,2.3424923670941764
573,1.4618913481067508
574,3.7406894066862773
575,1.6621806975346676
576,7.4641821803447765
577,8.36355085710302
578,4.2839299386090355
579,5.379900010201929
580,1.7481784086114738
581,4.173124221354943
582,7.4580182884755475
583,2.4205486927071163
584,4.193106151323528
585,6.812858569448785
586,0.5518763498123291
587,4.4694708465026185
588,2.81291721260313
589,5.4047766849546015
590,8.58596298998883
591,5.037982539147825
592,0.5228912010503117
593,0.6327784518245361
594,7.810499392707308
595,6.64354062377612
596,4.231374678865745
597,2.8348498723635407
598,7.784497968935844
599,6.596646618249768
600,7.398878592297027
601,1.315956591263443
602,3.153267065335028
603,9.763149468617618
604,5.263836597371966
605,1.4557211158255845
606,2.0619340736917326
607,8.680052083671614
608,0.24495151952830696
609,2.400439421527898
610,1.9131665399133224
611,4.628186004496685
612,8.280667278030137
613,1.022799209637958
614,7.211887684981354
615,2.7790277091650717
616,7.385644786854266
617,2.112752499923427
618,3.859539029995187
619,8.795519357823824
620,3.8689384473561628
621,0.9787031605001695
622,2.483646284576164
623,8.877939648520076
624,7.903132082447658
625,9.76358508971931
626,1.8334697069049566
627,0.18256345252092743
628,3.858495229757529
629,0.04434387964561415
630,6.759424870842978
631,1.987170694706466
632,0.5640262921478323
633,1.0131966745612686
634,2.6691550149924623
635,4.6745786591380645
636,1.704511591027803
637,4.136531414573017
638,9.901402895820663
639,9.318538186968249
640,5.177908455728067
641,2.993964928552918
642,2.4300653892901494
643,4.376423780237946
644,1.6762706308944864
645,7.205917882859792
646,9.1186439554051
647,9.648657573991814
648,8.487896462158659
649,3.3317810224882427
650,8.679489176852753
651,5.342707806137348
652,0.043779423227775505
653,4.877621431010909
654,7.64662309987778
655,7.739739697987211
656,3.996869461605985
657,2.991616659811862
658,9.851199564169292
659,9.678020073859594
660,9.584204923878863
661,1.114134175735212
662,4.683164567559983
663,7.042932747304357
664,6.084999979137173
665,5.594594626581135
666,1.3426146715204035
667,4.264214786516897
668,2.9714940073618177
669,7.515584300159542
670,5.2350429793624045
671,1.003797104565174
672,5.667539580596842
673,0.9803097382690573
674,7.109082946128442
675,2.4349595457849316
676,8.761458310969592
677,8.045441027883683
678,5.91296167292508
679,6.471433758693723
680,0.9045143545076317
681,5.945328391189429
682,4.546892414789232
683,1.2550251329921303
684,4.098930219991096
685,4.391272908490923
686,3.7144070295116416
687,1.0127333689871132
688,8.685312664088457
689,1.8018813252281174
690,1.4216658930038728
691,2.2205644388621804
692,2.4376491904423303
693,0.8262712287036478
694,4.963503631647955
695,8.762249445967715
696,8.675534744021306
697,1.986176400597115
698,6.0911723649276395
699,6.914681604537789
700,0.7814764027381615
701,7.847433223144209
702,6.141304875413818
703,2.28140269547679
704,3.1367603155808865
705,4.107336977710315
706,7.195074328858418
707,7.981764942449506
708,6.876044406150673
709,4.28648835142724
710,1.4190372542124197
711,8.053329481393721
712,6.800373609614474
713,8.491887108357346
714,1.4784552923253769
715,1.9371155150214447
716,6.693600709620239
717,4.06099485451344
718,8.818118900861375
719,5.074866368603484
720,6.163051846956953
721,2.4179677591526314
722,0.5209700862939315
723,2.124727305207188
724,7.673144986151653
725,6.421941978344659
726,9.167046494423692
727,7.734899115001037
728,5.846146231579531
729,5.375148030629959
730,1.3573584008287798
731,4.249258185730293
732,6.6525390094877785
733,7.4034613852200835
734,8.563674428337114
735,3.0307909496190066
736,9.003359124608922
737,4.066321073494676
738,6.349643808467295
739,4.496014074445815
740,5.534002353478592
741,9.498893262393405
742,1.288441905505311
743,0.5379524001030822
744,6.18931999819441
745,3.190613276003754
746,2.40930362800818
747,2.5925854513737856
748,5.194562737330345
749,2.499657887155932
750,0.3787816178894865
751,7.719024131794829
752,6.099912610905935
753,0.8524430325487886
754,9.214300166760086
755,9.353212050001504
756,0.07976520848114177
757,4.0653673713576834
758,0.09063685362967866
759,1.569093873836257
760,3.559311298552108
761,9.635969113956492
762,5.587156960356588
763,8.60154054934066
764,9.003817744363312
765,8.011278463921672
766,7.415152541107062
767,5.621066582569015
768,5.936691729618275
769,5.385444237960732
770,7.038604798154134
771,3.716332526178169
772,5.53252554322045
773,6.5887947014629225
774,9.334902281613008
775,9.68414733658529
776,2.1969235215642415
777,7.582657926131915
778,1.3098842920323628
779,5.669328654692451
780,0.824431123101268
781,0.2454222655906113
782,4.912872163292007
783,8.750207055947817
784,5.266365360772572
785,7.208809552785514
786,0.11820978799623405
787,7.86426582778334
788,4.509343799616668
789,1.1875125580438317
790,0.6234835611558753
791,2.1295119392220583
792,3.057433934289241
793,7.988314164354603
794,9.062940212337082
795,9.681401583136921
796,4.792862759654155
797,4.130255933869077
798,6.218463867849678
799,9.622859198521152
800,2.9010701812418827
801,4.679868394606449
802,2.4517538749320025
803,8.809934354180584
804,6.436072612925162
805,1.5887206499935835
806,2.4765223390070554
807,0.47473073728095616
808,5.0363822404432
809,1.9718684815063325
810,2.518653918859023
811,8.77647394686997
812,6.343259408057838
813,7.145439056849851
814,8.316351743161066
815,3.7232835524737595
816,0.7642656629449474
817,6.571059358002154
818,3.5052759418006962
819,8.800073152459541
820,2.3379556413988434
821,6.502489891917008
822,4.395606955515353
823,7.4676843718226
824,1.0658553368033896
825,3.3886512568910074
826,3.285989806757571
827,2.8406333140354922
828,1.5913531399221803
829,2.3583562503571596
830,2.4944831701259984
831,0.8086086484195587
832,4.271202180646517
833,2.7699185910502475
834,4.155188441304659
835,5.458975197906791
836,7.006890086927349
837,4.5976695825578275
838,5.033385972487327
839,8.662505589934202
840,1.4521402400084327
841,8.139247442523263
842,2.3931960220578654
843,7.750514588664606
844,1.4773338985125872
845,7.120756602634891
846,6.705438693975035
847,0.8148742249649277
848,6.397294885238379
849,3.1613207304525
850,5.359968945255523
851,1.506409126640258
852,8.507302007356962
853,9.830255720083095
854,0.9711507155422261
855,3.513791440683115
856,7.243483401183777
857,7.633289045921124
858,3.7388655012388226
859,4.655019385513619
860,5.181164871688624
861,1.9924907574583972
862,8.107666751185816
863,5.396106246305276
864,6.045716572970861
865,3.6254012591582327
866,8.59987312129493
867,2.1147207613494734
868,9.488598293391181
869,1.3766981027442449
870,0.10240764707594496
871,7.946506625282471
872,3.836794745501484
873,2.48510509390195
874,7.0950869504838
875,2.732348073619173
876,5.9399628207984545
877,0.5054429331453725
878,2.2906350875856454
879,5.761845486398411
880,9.880710874939867
881,5.248898871395044
882,4.1326513491843535
883,8.203699958422545
884,8.433452280826671
885,1.384289581351671
886,0.25781620651085135
887,2.379162378271924
888,2.784998327089739
889,7.671903656815208
890,5.862735268215696
891,3.9495594627536312
892,4.300855235744835
893,4.566151367660037
894,6.974983992498332
895,5.629759208478693
896,4.087442322352358
897,3.4752516653569696
898,2.9229433448738353
899,1.3700823181917998
900,1.1222870537529361
901,5.882038421547726
902,6.178612773706119
903,0.43464361479376046
904,8.728860663249487
905,3.029145665156289
906,7.297513331584348
907,3.6935001570826365
908,2.4181002074307054
909,1.6012681519010452
910,1.5414141192925934
911,2.170024602539379
912,9.790302079253921
913,7.63005118977392
914,5.2728409773773945
915,3.9669490503206872
916,3.712143386231148
917,0.8619577737145168
918,7.643739478905264
919,3.8591545059650922
920,4.538985655157273
921,3.3282221013330937
922,0.08798921083270295
923,1.659100460719073
924,8.79576944152307
925,2.9264116898169314
926,5.501028653763633
927,4.164504571642258
928,7.339135513917183
929,3.981548469193892
930,2.659548154346286
931,7.847917851147241
932,7.5069308980944065
933,0.02701997185271532
934,0.6367149998199007
935,9.146605400133435
936,5.504528260306804
937,6.245820953270042
938,2.1317056212483267
939,6.6437538142517365
940,9.270494089352972
941,3.2188532516164714
942,6.764418574537839
943,0.022617643421687372
944,7.5976761978995935
945,8.735991929507385
946,2.008198152894458
947,5.238473502583371
948,6.281684065433621
949,7.718567633937238
950,6.792149508636653
951,4.651760409837761
952,3.380685143028069
953,6.81582751726576
954,8.52377694709639
955,2.2063683163670103
956,1.5176704189020929
957,1.5473466631961108
958,5.885875524515004
959,3.8335887812769442
960,5.696687798153581
961,0.48700549415017447
962,8.250048410767457
963,2.9555071634912
964,4.057086563908658
965,7.285109383321934
966,2.076152180018873
967,6.825389855708797
968,8.820117447975381
969,3.8432568100300593
970,9.777074503881828
971,8.443985441167891
972,7.586566077342657
973,3.5661888947901224
974,0.28092340618291467
975,1.896690952219744
976,5.633680284130653
977,0.25568311279702827
978,8.59827770384915
979,7.477501348307417
980,3.3484357020004616
981,0.7110250162768694
982,9.386177362369693
983,1.798443957111635
984,8.260737092704744
985,4.042974035413941
986,9.557867472582414
987,6.793968947503551
988,1.853950085623608
989,7.027337082471721
990,5.444904513488359
991,4.816389218075039
992,6.02207662594744
993,9.338637219337093
994,4.490638287787015
995,5.29755691086215
996,9.013207751658197
997,9.240151257427279
998,3.6009078757121715
999,5.91529206072423
1000,8.657826004823217
1001,8.37445411208674
1002,7.5774589654056514
1003,9.172915306407775
1004,2.425540897998789
1005,3.666887196479238
1006,7.59807392367626
1007,7.696757802491701
1008,7.040667174558419
1009,1.3707676195174023
1010,5.929752501574813
1011,9.591129885582937
1012,3.4042829653589735
1013,8.370020091354094
1014,1.896075422252137
1015,2.5913749229160796
1016,9.7244481823031
1017,4.061844949316173
1018,5.045287429080256
1019,5.06309861088843
1020,5.1951407527363305
1021,2.7904643935157534
1022,6.0901813745084485
1023,3.954263545909474
1024,1.4952884696428181
1025,6.767387955345013
1026,9.954707791668922
1027,2.0209827585898243
1028,3.950708625328978
1029,7.043038505764702
1030,7.830141713631678
1031,4.134239305582227
1032,2.1445188646031643
1033,8.23841600910469
1034,9.427395821534436
1035,7.161478348814412
1036,5.746404327092182
1037,8.83589947404089
1038,4.764911561005772
1039,1.5203795052868252
1040,5.574855605028021
1041,6.12794547975628
1042,6.4490141138797625
1043,9.392931635840823
1044,0.3947815105214525
1045,9.252324295898998
1046,8.865198853924962
1047,7.9209941305665375
1048,5.161328506082637
1049,2.9196591913113714
1050,9.248178602855791
1051,2.694635915218475
1052,3.2423388087844742
1053,4.5503874545604726
1054,1.122322426589878
1055,0.01803367445441517
1056,5.113867223883268
1057,5.913617842472241
1058,8.000353613429759
1059,7.78718663002884
1060,7.549741463508966
1061,1.0424971625028967
1062,4.717006007538059
1063,9.099903439606699
1064,8.479969615293383
1065,4.943978953790259
1066,8.768804665310615
1067,2.7317052151985166
1068,2.54528440277227
1069,1.171301794799695
1070,9.606297526039281
1071,6.074137136689538
1072,9.613857586707532
1073,9.154307136701703
1074,7.352451475307702
1075,7.220399540020947
1076,7.726166241156873
1077,2.829325154493134
1078,0.9385578937541661
1079,9.633345627999887
1080,6.593645476783843
1081,1.1402454634689008
1082,7.9144460668868355
1083,0.9402156473607015
1084,0.7316948076049223
1085,0.5340811076689567
1086,9.45748551875711
1087,1.0457156557174763
1088,3.5355863046890654
1089,8.765304234907141
1090,8.484213420878818
1091,3.6032556837929155
1092,6.379565167852674
1093,7.1843593945570845
1094,0.7146177316941749
1095,4.550188533575115
1096,3.170648151341248
1097,3.577350534607553
1098,0.2903073785447652
1099,8.878980635983973
1100,2.973624695713444
1101,6.398993545387668
1102,8.48938958535793
1103,6.5130266626800415
1104,7.7732518236080015
1105,7.504843113976177
1106,6.357442894702805
1107,6.109632082355833
1108,5.012040160124192
1109,0.3597700901689893
1110,0.48983356075482765
1111,0.8460441499233384
1112,0.6635051286284444
1113,7.079115137633591
1114,6.908808308168258
1115,4.747250082962758
1116,6.689241414211892
1117,8.493160914231373
1118,4.208450246018705
1119,5.8825449017365194
1120,9.848296137103938
1121,3.883961190958077
1122,2.922556176046892
1123,6.585707974519302
1124,5.070180670911304
1125,9.414042840210083
1126,9.695911718579973
1127,6.76302933789533
1128,2.45093790079981
1129,1.938329565657002
1130,0.7938971805318074
1131,0.7949398809433672
1132,8.384455909255129
1133,0.04934457541407977
1134,1.4459924917962919
1135,9.35123749116551
1136,0.7082221100966468
1137,9.399504842740878
1138,2.7067080992864434
1139,8.7391527269891
1140,9.296441734669024
1141,0.7498299741733871
1142,3.301478498277368
1143,8.247402845855596
1144,1.6417271097154895
1145,6.128020438397105
1146,6.447319262521893
1147,4.613076307110409
1148,4.192918223694557
1149,2.8309085912839436
1150,1.9951449081621608
1151,8.999136587382466
1152,3.407972931694431
1153,7.258636765659297
1154,3.925423625695561
1155,0.861373246218462
1156,9.873854916105577
1157,9.228422470556621
1158,9.172903877811663
1159,2.933022408651568
1160,9.653257582315009
1161,6.170679911324926
1162,3.924506406711231
1163,8.75062914772739
1164,8.849221514093031
1165,6.338087811719237
1166,4.420146223742654
1167,9.834897229110544
1168,1.306283798751956
1169,1.746707149240202
1170,6.493343056247692
1171,9.096271566475147
1172,5.906510987242616
1173,7.724607287700334
1174,8.40959689627774
1175,9.984172724386426
1176,3.9893994241785458
1177,8.820951045253228
1178,5.0430553777583835
1179,0.1337650997938511
1180,1.0577279794547678
1181,3.0532518538281375
1182,5.016894884976675
1183,8.581241319615245
1184,7.876496862100889
1185,5.721613676129241
1186,4.44516866208326
1187,5.0777948236141395
1188,4.822586327526359
1189,7.907705096359391
1190,1.7902540283353707
1191,0.17622634198719567
1192,3.006836730665716
1193,4.872056135452427
1194,9.802470416778455
1195,8.403234129604538
1196,0.7939594554559704
1197,9.623908765513567
1198,9.203913369074812
1199,2.9228465317469086
1200,2.0000406200497056
1201,4.8131242876866756
1202,4.203225965772374
1203,6.919600336162746
1204,3.3818914914758667
1205,3.8808432666540496
1206,9.631127478435271
1207,0.6463469337381444
1208,0.19090921027058116
1209,1.973244382116528
1210,5.412617687739814
1211,7.8328314768269625
1212,9.92462853265738
1213,1.2501862418851983
1214,4.717886688966102
1215,0.13307923874765204
1216,1.0482414538624696
1217,3.304402062775428
1218,6.505780856863379
1219,5.990365393960228
1220,2.3514231210298817
1221,0.49398095015140586
1222,4.363867523508743
1223,4.566427862908578
1224,7.468340725997887
1225,9.765747573247403
1226,5.779628305688298
1227,3.9968266815418527
1228,4.423556944250546
1229,4.4194479085575615
1230,9.779806353268821
1231,7.036894667866536
1232,4.497018123433244
1233,7.262751747373279
1234,7.998715424202512
1235,0.4688708434419453
1236,7.151431735735211
1237,8.993354893148819
1238,9.983261257148762
1239,1.1147269272159621
1240,5.348489993976557
1241,0.8337008629344478
1242,3.27244335048394
1243,9.45312372612799
1244,0.8282001256615246
1245,5.022619307285181
1246,4.067263319498582
1247,3.284914065166782
1248,4.352795860027601
1249,4.019051065615596
1250,0.36155060515341897
1251,7.247114369377475
1252,5.433027652636633
1253,6.415604712150863
1254,4.019265927538679
1255,8.974914547627673
1256,5.617998003022416
1257,7.741125099039687
1258,0.027842070597403623
1259,0.70628903937348
1260,0.6473043639305087
1261,2.226205166894051
1262,4.701717643496285
1263,7.960716528834922
1264,5.484677438564148
1265,5.312581012814295
1266,3.396436256349098
1267,3.3152462975691233
1268,3.0252525823014818
1269,8.554605071597068
1270,2.435905724146642
1271,3.710728522011607
1272,7.139744647049707
1273,9.992654491228938
1274,3.5863890616036542
1275,6.6723969932184914
1276,3.6296774383646
1277,6.832417710274333
1278,7.113479160219615
1279,6.980509134088391
1280,3.3773468347256506
1281,6.08464149376349
1282,0.3085341813649045
1283,1.1286618705935547
1284,6.639297784452083
1285,0.18238889004529524
1286,1.1359104134029407
1287,6.255652245942253
1288,3.374206449624663
1289,6.09315535747508
1290,9.869166419765346
1291,8.141162566504736
1292,8.641127717094777
1293,0.818830894213951
1294,1.6685546351307556
1295,9.571917481967931
1296,6.4358007871962055
1297,5.911612795701073
1298,3.3834734297079594
1299,1.0349330632099785
1300,6.1074515004050145
1301,1.786068588898947
1302,1.8983291978731909
1303,3.6468479154956803
1304,9.355849261947988
1305,4.4344819902205135
1306,0.08859496714792137
1307,8.989410083928712
1308,4.520310792825351
1309,5.024901712905265
1310,7.060576013618602
1311,7.307033356200941
1312,7.686982531821714
1313,7.278762992520415
1314,5.511049832285257
1315,3.43011638524343
1316,8.533944489965677
1317,8.443998653431203
1318,7.562086649034675
1319,1.0218585367393906
1320,4.069210865751158
1321,5.583714051405528
1322,7.067663804471941
1323,7.809655902565378
1324,5.074615773314647
1325,9.80255678659181
1326,6.061149117960964
1327,1.4908201212016392
1328,8.156259113270334
1329,4.91821458535343
1330,4.7815265815281105
1331,2.730600829865162
1332,6.581969382744028
1333,0.5861601537993122
1334,5.159317921670934
1335,1.1531441761278438
1336,0.8952098678087006
1337,2.8998861716226285
1338,2.3507270760519896
1339,0.2505599723317675
1340,2.2406120362723603
1341,7.99622459753483
1342,0.08621012972002462
1343,9.158937661475123
