edge_id,edge_feature
325,7.505379219462938
326,0.6115616685414638
327,5.899932569650237
328,4.724167422436265
329,9.661579690324624
330,0.4465204929328104
331,2.561154163857787
332,7.695133985587884
333,4.225386719145713
334,1.623365311143019
335,2.1285677423358917
336,8.961564109708926
337,7.289890868780785
338,3.3113743330679943
339,1.318029458262
340,4.619672987035118
341,0.6296526359118126
342,5.276770865515184
343,6.704926722156328
344,8.738538086163919
345,5.6649622510025335
346,1.1609546076430843
348,7.613833118942721
349,8.864306882310308
351,8.489020745578573
352,1.0863712308337103
353,1.2351659603698284
354,8.553228962205097
355,9.694386004386129
356,3.3488283667671115
357,2.998851368519171
358,8.169933481040252
359,1.4807408928065258
360,5.115913610337147
361,6.664745717671221
362,4.918612312364504
363,2.8317942472866053
364,9.983550137320112
365,1.2235686034157922
366,1.5148738716570198
367,9.949181206670408
368,5.143459672883938
369,8.750764898340503
370,6.374862690518771
371,9.013098674085043
372,7.785295114819921
373,6.8095947396118115
374,4.6466030458012515
375,1.276959042628374
376,5.437868491275637
377,8.827796532565582
378,2.8760361257368294
379,2.350980919616653
380,8.159392938650452
381,1.0069340935517912
383,3.392405958396579
384,1.781060162903766
385,4.665146221831275
386,5.534617614410636
387,8.033510912544259
388,3.5814597460722264
390,4.955695262898189
391,9.043697157415574
392,0.31924338329728186
393,8.339207242754135
394,3.0729740710619193
395,6.457119555188027
396,8.548881627511022
397,4.7479096760789306
398,8.3778826761185
399,2.5932163167008393
400,8.91635173220346
401,1.9560217450428563
402,5.893615820126591
403,5.2879971728818465
404,7.956908339689371
405,9.80044117966358
406,5.533684730367846
407,9.739194686772525
408,0.37960366691989544
409,0.5315828321442972
410,7.242452798248716
411,3.099915023395776
412,8.78320531182426
413,4.20819304199574
414,2.5804833318392206
415,6.579311791514446
416,3.399720016457647
417,2.9201571206114805
418,6.279639279466114
419,7.875838365622237
420,0.24647657094491127
421,6.073675190862684
423,2.4455996439747785
424,0.7418010738992487
425,7.680087289313082
426,7.128127315227562
427,2.2029155514685463
428,2.871408249196681
429,9.030457335973315
430,6.124052695107828
431,4.24967622566606
433,3.446491833284221
434,5.285836237872124
435,2.143545231979207
436,0.32890115728169467
437,4.773193226566315
438,7.936838203815294
439,4.291452047279305
440,0.7330582906032823
441,3.9382961550668383
442,0.6150481611985126
443,5.322945991274812
444,8.763531118531711
445,7.581410403825501
446,1.0806045020779542
447,8.809820556858226
448,9.336057433000658
449,6.834832200903037
450,0.9023447490963554
451,9.475804365966768
452,2.257092267347618
453,9.007906574467771
454,5.3906251071576685
455,7.5771719735334395
456,9.48654538857019
457,0.8059215804367204
458,6.52485102002431
459,0.5569603950323754
460,1.3833112734713715
461,8.818271483672989
462,2.8326513446333603
463,0.3744646415460373
464,1.1304309331832307
465,2.631044613611916
466,9.819207864373618
467,7.477318645447011
468,4.885702052211368
469,0.3053554108300105
470,3.5342400535501737
471,6.599420450012823
472,0.6036293890320854
473,5.36172665118815
474,4.96208889888811
475,7.048081549398088
476,1.2670356378042402
477,5.564764399987846
478,6.035362174604284
479,7.841247351778407
480,6.789261980638178
481,9.446047894173748
483,3.6581195950493886
484,6.006895992617198
485,3.7939837188356815
486,0.991841698248308
487,2.91012015113544
488,1.0935620696192283
489,6.787319958784764
491,4.519416777253679
492,2.676302415703682
493,5.365675530590382
494,1.6168252880603573
495,4.363677653317412
496,9.40883591277066
497,2.2803168736531054
498,5.241279006511718
499,4.425321666884954
500,5.999927307115103
501,8.696713367938568
502,5.803457124118064
503,5.165260058577053
504,7.752230941035146
505,5.556701822513041
506,3.155778928583416
507,7.2442966539623255
508,3.682984344622576
509,7.862180050493017
510,3.701637924191999
511,5.203033623765804
512,4.092478657408552
513,1.3699883205433327
514,9.524894881080007
515,2.630026934400873
516,8.4086544624331
517,5.574830086634114
518,8.447520460932592
519,5.590316167530805
520,9.296275958034313
521,9.39560788014989
522,6.68769981140383
524,1.7378504049361398
525,5.633166651308996
526,9.141453142224698
527,8.517421182715356
528,2.2587739966469167
529,5.551247792916264
530,0.4033218388609594
531,8.758085068224549
532,2.9428063414301753
533,1.905545616016947
534,7.029779198823274
535,1.000312509967205
536,0.07517635956475588
537,8.104535118397775
538,2.5388343840155327
539,9.971032434265037
540,0.8383740160247155
541,9.333255615988849
542,9.26844353790633
543,4.746757980984059
544,4.196394841540087
545,7.8765707483812575
546,1.2927128269764154
547,2.1809652246820797
548,9.522056286378898
549,7.307104101239307
550,7.186414250244251
551,3.726820553261585
552,2.124626004032594
553,7.095823680222186
554,7.6782282365978585
555,6.991803446972137
557,3.8568996543258316
558,1.0681855455405187
559,2.525192589738924
560,2.0902958831179808
561,5.639893250314916
562,6.278036119051658
563,5.523480428522697
564,1.211402372073701
565,1.1693812916686597
566,2.2856450940804427
567,2.9168103039512783
568,9.743997841900363
569,9.025094621570965
570,6.823796392855015
571,3.924255227788691
572,5.8605820054869096
574,0.3000131231838643
575,3.013889632234721
576,1.0330976608226983
577,2.350729608878516
578,7.154845915964455
579,5.470907560703628
580,0.06839564642863283
581,6.127529840791529
582,2.395387561790887
583,7.514451285631187
584,0.5387506994850078
585,1.5459661204912545
586,3.0670711302055254
587,1.103941020178958
588,0.32702843156380057
589,2.8648404080138903
590,8.90391915549859
591,8.315244649697815
592,0.31942132988271976
593,7.307698528025941
594,1.9925612656325886
595,3.2468385665848953
596,5.914931500642008
597,5.188192718935902
598,5.59081924812401
599,3.3012040150187927
600,8.650272749015622
601,4.733485973225794
603,2.2362629230476783
604,0.22013066479148136
605,7.147876152711289
606,2.0189804152016997
607,1.2026369383320545
608,0.9767412985520563
609,1.8985668575040215
610,7.38736738667635
611,4.6956757913162415
612,6.569202688569566
613,8.336641176732998
614,9.676965828612136
615,7.0476678984067265
618,3.228324012629824
619,8.954313286862261
620,0.4809794897336528
621,8.173214144473665
622,2.27736718008026
623,2.5232009482034257
624,8.605529815815178
625,5.5024123471802335
626,9.941874048229455
627,0.050799207130036717
628,8.801140854704702
629,7.404609230955998
630,9.429578737655861
631,6.659324073389504
632,5.436820385371028
633,7.502280736446726
634,1.572226820879783
635,8.915034242599413
636,0.7826540649166536
637,9.370582403025937
638,0.11485549228713476
639,2.1364639175018416
640,3.0734826942039795
641,7.250158329147247
642,3.3133338218582598
643,4.856906747448097
644,3.082771138712581
645,2.4736968310132337
646,2.7321043414657495
647,9.107774619269717
648,6.292991936123355
649,5.3657970719488715
650,3.9187250047557507
651,0.24000211207474198
652,9.667738409391466
653,3.2942042371119817
654,7.454760089465353
655,8.763624686452644
656,2.8962940308443463
657,0.9646189122454529
658,0.1886544161566739
659,1.6199610799986575
660,6.198471914674188
661,0.4088042834939287
662,8.114542532963029
663,1.4639065744458757
664,0.9544191787208411
665,4.768553202988421
666,1.9665941135919407
667,5.324657162787744
668,2.856711047747104
669,8.645660065133375
671,3.2207359254067356
672,0.9256641862506754
673,7.335421322819694
674,5.463562433710143
675,8.211899341877288
676,1.8151607441308226
677,6.943093013401463
678,0.6650802746900941
679,8.499483394994021
680,8.345795939744917
681,7.957717311200872
682,3.439863608581939
683,8.187304932844132
684,6.455006850527681
685,8.299981334784842
686,1.834216302440106
687,6.220334170059401
688,5.732343710818362
689,4.923870099832373
691,1.2905526841794945
692,7.6293634367027
693,2.61082962032856
694,9.542520192532752
695,0.5844880671559916
696,4.212658313219098
697,4.2736913281522515
698,2.5817684703442643
699,6.119281903563837
700,8.714994425983585
701,6.848340499804203
702,6.4793685153505045
703,7.969970112595939
704,6.979574244130744
705,6.82954425285747
706,8.61637923886661
708,2.5182600676312052
709,4.6585196202438
710,0.12492551890393333
711,4.00913904105175
712,5.266030355316973
713,0.7188431604810319
714,0.08801746076182337
715,5.176380946689897
716,7.911257298666049
717,8.215110709876075
718,2.1973408838006945
719,9.12325914910941
720,8.10658077266822
721,7.857337536406294
722,9.11186866564133
723,2.489260588999472
724,8.734770580976466
725,4.299889445671522
728,0.5587605608053692
729,5.620273581013457
730,7.849285599317096
731,3.830686805980309
732,1.0629026216470305
733,8.164021094679834
734,6.8651023325507055
735,2.848164108564223
736,5.011678876278958
737,0.670857511452968
738,2.0223955963677334
739,4.724468170354176
740,0.5472495588272697
741,1.0197974325494696
742,2.662755109299524
743,1.9041018383229324
744,7.912186753017264
745,5.25355164772418
746,8.493503000969872
747,0.3019596014449799
748,6.125711617091715
749,3.5955394760136317
750,2.7526774064520465
751,9.491636359138568
752,8.381663523179677
753,4.6467866584226725
754,0.8670925723389178
755,8.147064861186136
756,5.574544814963928
757,9.472718948568783
758,3.665014055304935
759,3.9157696709685377
760,9.445523417487019
761,0.5057401568122244
762,1.409591377768603
763,2.9563524702238384
764,6.830732874755591
765,3.6970283464746903
766,8.836463000188514
767,5.930461187219954
768,9.252076938227274
769,5.732314846114318
770,0.986062529062991
772,0.8498115199756029
773,8.799624763864657
774,6.700228154175184
775,9.493140919001895
776,7.219388968096016
777,0.9142771945919148
778,1.830838862224855
779,4.310487566839659
780,0.9822262861094178
781,6.003773695112828
782,3.8552907487626022
783,3.895469644203733
784,9.075752937678436
785,1.5379443562304052
786,3.751562140364604
787,3.6484095007241235
788,1.9398346917496456
791,7.496765702092039
792,5.6058995129807885
793,2.148953354298573
795,1.8371228480842505
796,6.478891829720813
797,3.6733379500053287
798,9.85022001782967
799,5.377236901202377
800,6.006561486625928
801,8.090409462241325
802,1.2933787162395627
803,1.0968526623324104
804,4.662807583315283
805,2.003922747946907
806,5.395476109221285
807,9.788514758471845
808,6.348619976649008
810,1.3295631907524996
811,6.652854615006662
812,6.716746423287542
813,4.5230161133370315
814,6.136850333121692
815,2.835973029998934
816,6.407649849551527
817,4.8478392684531455
818,5.517548914967225
819,4.597821565716752
820,6.409973547261906
821,0.02890461823910284
822,1.086524651709837
823,1.7554800714487895
824,8.49726869673296
825,4.153451966938036
826,0.04467499208367198
827,0.5766120450065493
828,2.1610043744657936
829,4.718795737702526
830,6.1965066849193455
831,8.544762863277564
832,3.9511461098732337
833,3.8632191021145843
834,0.896914257106235
835,9.580881980208465
836,8.992803649984296
837,6.29477006408824
838,2.618274362405175
839,9.382123077830922
840,5.975896080232948
841,9.19156412639076
842,7.939217041112656
844,0.09170849163402828
846,2.1212093946906085
847,4.179975343270936
850,1.8290263452354394
852,5.143183270543422
853,2.4935623969891028
854,8.296336003568957
855,5.651608432852394
856,6.6894356167938245
857,4.627389407849137
858,0.757942255933397
859,2.192127052499356
860,7.138317295312518
861,8.63148022238413
862,6.631717184970055
863,8.286388160301186
864,3.6694285845907073
865,0.5505487695933775
866,3.8792428397506984
867,0.027899613377929677
868,5.807340753068874
869,1.4976005813285442
870,4.696882097387519
871,3.591778541299341
872,5.343787544327336
873,1.0661369343190308
874,6.970234430607098
875,9.548383280126188
876,2.012801361477149
877,2.506573690707621
878,8.461517849501275
879,4.146100242909531
880,4.674256954826051
881,8.80194718388322
882,5.332777578718545
883,0.9879877940766235
884,2.919233602842265
885,0.6093162130298069
886,5.427861787267382
887,6.623543162042928
888,1.4147391354408445
889,1.2637013393295538
890,7.331107960670664
891,7.6516945707162956
892,3.1597869569332038
893,6.678841288569025
894,3.23906891830118
895,9.534634861430122
896,2.2244892593063015
897,8.41894405228489
898,7.420592341980704
899,6.56856475192427
900,5.658038032521768
901,0.5200090782968925
902,8.826595607657644
903,9.607071718673124
904,2.024228867802699
905,2.7021326569489257
906,9.698416376054267
907,5.277597186268413
908,8.893394469897727
909,1.7967614769954021
910,6.1607654771077485
911,5.018236587134308
913,7.373530872883805
914,3.5669836639611496
915,5.265419563940491
916,5.522854678410953
917,4.821692947061895
918,8.953201766987425
919,5.759122380168429
920,1.6890021825085344
921,4.937163235928229
922,5.92093011707906
923,3.0711953208072096
925,6.361497905224227
926,5.744894558924303
927,8.474565192015465
928,7.42896064689517
929,1.8444208204903967
930,9.102435099694198
931,0.9325686100728103
932,0.18771443402452737
933,9.864024058124613
934,2.365295943540333
935,4.223287751334026
936,7.711972296908351
937,5.547496242029438
938,4.620850793363653
939,8.758163255358406
941,8.059001318997154
942,6.363833756252298
943,0.406085476129433
944,7.829617696764393
945,8.432884057325133
948,9.932663691790463
949,4.799899806528648
950,7.598787312025426
951,6.453644817246939
952,9.65640762495527
953,5.2958052513201626
954,7.364552761293728
955,0.5930647877865214
956,2.0968246176674232
957,0.48085043472494093
959,6.975575827738388
960,0.038926878345798555
961,4.547012472320863
962,9.708869912685348
963,9.63901359009965
964,8.714530981184405
965,7.302667715768353
966,8.820165678882505
967,9.926397347975138
968,4.459643131089981
969,9.702795290331927
970,2.2643741543474794
971,9.341094296692676
972,7.256420367836491
973,2.53108928907549
974,8.302380417052737
975,6.110475917829508
976,7.09623015981299
977,2.9566604805574395
978,8.280014613965978
979,1.4770200634849673
980,6.73770289253099
981,5.461991400840684
982,2.0735156510992248
983,2.8478125378104826
984,8.6813766492358
985,3.4288518455828862
986,1.968380079883063
987,3.4281361210052355
989,1.8179747475898644
990,0.71775063834708
991,0.19521088897461625
992,0.017513200062018175
993,7.357966919799704
994,6.751538665511029
995,4.9243859621685635
996,0.9138357250638574
997,2.936844654197117
999,5.118836532137526
1000,1.7422338355974831
1001,1.717137446509962
1002,1.5502063019280632
1003,5.597370308264092
1004,2.8862556395464614
1005,0.30295798733598556
1006,4.935018712347361
1007,8.788963489585093
1008,3.0125596541292
1009,5.373706485723058
1010,9.752861387259276
1011,0.8669145227624098
1012,2.2819364614408966
1013,8.803693698864596
1014,6.724951309999673
1015,9.77935244909138
1016,1.333138292113999
1017,8.009257595421246
1018,7.271341818834387
1019,7.719521594515703
1020,0.07242599846571718
1021,5.6357150915631395
1022,9.045980469946453
1023,3.544474146067663
1024,3.4097485638309277
1025,1.5264546964678483
1026,5.417166308883247
1027,7.903580522299249
1028,2.233157998040547
1029,2.967342781287164
1030,9.630312838352715
1031,0.039352925147951856
1032,4.7805907083189645
1033,7.854214628282259
1034,1.096010162828286
1035,4.233753871717759
1036,9.549516397110928
1037,5.851521733448301
1038,1.843240483305315
1039,3.2804993184145803
1040,0.707572726554786
1041,5.063558755933176
1042,6.2074877964876745
1043,3.3326149437044252
1044,6.125901022514997
1045,7.227825458064947
1046,7.8179819380860565
1048,7.068360476047825
1049,6.224075303384643
1050,1.1022745399902878
1051,6.87352995909757
1053,9.113533009817308
1054,4.21871613066722
1055,7.529183010985964
1056,2.8540872776829107
1057,2.6075213390267504
1058,2.4095634414698806
1059,3.0331679345618756
1061,8.818835555933104
1062,4.087725763543264
1063,2.4918913340991224
1064,9.663481367686826
1065,9.104104573708433
1066,2.3836590373725786
1067,1.6078566348274415
1068,8.631478648386091
1069,6.584009083275246
1070,8.758461496390185
1071,4.183411749435435
1072,3.2484385840177668
1073,5.6730607117455865
1074,3.7214297049510536
1075,0.4234229038957016
1076,3.8594178258925127
1077,5.999176672230744
1078,9.353221101792755
1079,7.742651545839404
1080,8.912944996343573
1081,5.868596989963219
1082,3.980689399303291
1083,9.601014460712015
1084,1.8259973968134535
1085,9.86349499795127
1086,8.845858422236862
1087,2.7629894619113413
1088,1.230944083899923
1089,3.3194757957581214
1090,2.555560733494792
1091,9.591216454386636
1092,1.8876737999638504
1093,0.3253253863754024
1095,8.797305068483187
1096,3.134648860487342
1097,6.286694989264258
1098,6.869227000953701
1099,4.6387611573634935
1101,4.906480661015906
1102,0.4933105810616367
1103,3.992307371468163
1104,5.596727861031252
1105,2.387191331264389
1106,8.347886768088305
1107,2.6143984875028217
1108,6.865937729680773
1109,3.847435261109551
1110,6.603832923920065
1111,9.113120618340462
1112,5.404102253778516
1113,3.0475249625650336
1114,5.256579425685709
1115,2.731321110620631
1116,3.9902313974539174
1117,1.3023514980620254
1118,2.8952210850014137
1119,9.856624643172463
1120,2.0588600769584064
1121,7.635379370871629
1122,4.107057912971122
1123,0.8049744139833193
1124,3.213123562296367
1126,7.256095319421306
1127,8.5899812695634
1128,5.490527291136198
1129,1.598546574266555
1130,1.6367634544390564
1131,3.9655942561602844
1132,1.1260047209564295
1133,2.397079873836737
1134,1.0513614728657084
1136,6.848092945686584
1137,4.561446119738537
1139,9.881137567142005
1140,3.4569706609185893
1141,3.6033914965269407
1142,7.4396780821740425
1143,9.389949164088634
1144,4.447143503105754
1145,8.919190587682307
1146,7.9980455626369915
1147,4.9082559806451425
1148,5.565588293174839
1149,5.615983260056439
1150,6.809472003703513
1151,5.633007874751291
1152,9.91950077842972
1153,7.017078744716035
1154,9.299585055419223
1155,7.239762203600794
1156,4.859275030041516
1157,1.3214202772182215
1158,1.4590038332224087
1159,7.588454791274234
1162,0.7796172594917006
1163,2.687791569933322
1164,0.48140541004858095
1165,4.079168781002251
1166,6.443162347425989
1167,8.19894142147915
1168,8.686805489498683
1169,2.661210464858378
1170,4.606089913761649
1171,9.99188938015331
1172,8.573906648097378
1173,5.493705347809335
1174,4.644948277309697
1175,9.403315500866793
1176,6.8237370313648995
1177,7.581905432019309
1178,7.826065562142306
1179,8.979831177059316
1180,9.722738551574103
1182,3.7611928530118934
1183,7.642884433169657
1184,5.108512734525455
1185,0.4949675037757706
1186,0.6262655475137169
1187,0.4345595102661637
1188,4.418350514884412
1189,3.9781071573424267
1190,1.9555338215505302
1191,7.957158165343667
1192,4.045779429015748
1193,3.4748663631937737
1195,8.778683760688393
1196,6.402638860470083
1197,9.153447001068452
1198,1.7722797552559744
1199,4.361410196484653
1200,3.706997945669903
1201,3.077422587915064
1202,8.579594378795225
1203,6.400807532915705
1204,1.0268818568243177
1205,3.1535399363085426
1206,1.6756795810628111
1207,0.027675849246299178
1208,0.012193406085305725
1209,2.9799658383621317
1210,0.905164694260816
1211,1.1186206978151392
1212,4.696699708202054
1213,2.371742214512164
1214,6.791163158799662
1215,3.092907820149277
1216,3.4499222756769186
1217,2.845306189716238
1218,5.91124751771869
1219,6.558884355454731
1220,8.61258324287196
1221,0.7083206067003633
1222,8.564661242390372
1223,1.4492128339348809
1224,0.4342291704343737
1225,0.5560862139246647
1226,0.5933484561969127
1227,0.5211435917473861
1228,3.7024269546223074
1229,0.48831328391656603
1230,8.701127089322114
1231,9.197594368147023
1232,4.5121040831271
1234,5.32357645878122
1236,6.843989965841759
1237,8.031048124551202
1238,6.384236482658406
1239,9.776792557133845
1240,2.9218464504855746
1241,1.8558690068832928
1242,8.583071678948178
1243,5.899589437009961
1244,0.3664128256121135
1245,1.7814672346543559
1247,9.72628330705387
1248,1.328818392736708
1249,3.926012981554968
1250,6.106638083736138
1251,3.6894999776634405
1252,5.305383690865815
1253,4.72285967472329
1254,1.8342346057117997
1255,9.491058526825476
1256,3.171999136313942
1257,6.754081059740162
1258,2.8138416006431646
1259,3.8894379092995788
1260,0.6428316166323167
1261,7.805508814714774
1262,9.470653960285075
1263,6.31523225104461
1264,8.910789423761852
1265,1.5321783256284238
1266,3.850298133959289
1267,9.383172150490573
1268,6.228598356799892
1269,1.0210729575630328
1271,4.460914833344043
1272,5.573947059200128
1273,2.471516504312566
1274,5.809516104344238
1275,6.240170788811062
1276,8.871018206484232
1277,0.2526921361102419
1278,7.768791937255616
1280,7.392164947842166
1281,3.1950309450731673
1282,9.721161066565752
1283,7.1573871411491155
1284,9.239184718315894
1285,5.188861308453095
1286,0.392963318675571
1287,2.1072664056518056
1288,0.06851012967633907
1289,9.91146706389168
1290,9.878327579171899
1291,8.757246044838617
1292,4.103867918476002
1293,5.057504401408305
1294,0.4068419109144883
1295,5.222551069038319
1296,5.851481935136279
1297,1.8108004469253292
1298,0.6025996170366132
1300,9.42581841220247
1301,0.5711081641462734
1302,1.7597693404749337
1303,6.709774613766442
1304,0.3344509268362206
1305,0.1240440485031824
1306,4.3194114933786985
1307,6.492804936892044
1308,4.530648683165584
1309,9.22835105968884
1310,2.755797729487628
1311,7.603353362838071
1312,8.56393525675741
1313,6.261686139306858
1314,3.478623079418722
1315,0.8083680843440766
1316,7.836870654500592
1317,2.008408954731682
1318,1.2772331854283459
1319,6.892579655662771
1320,1.4562046987240507
1321,7.684115466456978
1322,4.487347682751144
1323,4.96424791882651
1324,2.9525874320621046
1325,7.139584210784608
1326,6.113005130817797
1327,6.014651737179757
1328,7.572940390141158
1329,1.0378805852192408
1330,1.0196696251210169
1332,0.6582850102853977
1333,8.779346041424347
1334,8.325837446381627
1335,0.155695967090399
1336,0.8559211617325913
1337,9.513364362069485
1338,3.038664969296917
1339,0.28147027172348515
1341,3.6146857430080037
1342,3.6007098981126804
1344,2.0774676362432523
1345,5.031980760621674
1346,3.377822788879813
1347,0.7750607088138639
1348,2.730671281197783
1349,3.019275115828245
1350,0.5377355481267065
1351,1.567893048904908
1352,6.2143363692335205
1353,9.269237469197344
1354,2.4609935196067143
1355,2.226812975956045
1356,6.72807544544341
1357,8.817852347078937
1358,1.988174822343678
1359,6.996224835254584
1360,6.709100736214396
1361,9.777556438119108
1362,4.947510627729762
1363,0.3384861600966327
1364,0.5631655269661662
1365,7.921537859257426
1366,2.337148504229005
1367,7.587806472847802
1368,2.4624654784517253
1369,2.042832239417617
1370,3.456919019645368
1371,2.339923309977161
1372,7.868530049167796
1373,5.233891003801037
1374,6.349240185921332
1375,0.14035463796202796
1376,4.520361545943677
1377,6.404559582774598
1378,9.498252828900975
1380,5.738354931819033
1381,8.597974339643228
1382,4.557082358849087
1383,6.003033094846467
1384,5.863630621872479
1385,4.524126960052333
1386,3.35381919421832
1387,7.252122864281914
1388,1.7752961689043678
