tree_edge_id,graph_id,start_clique,end_clique
14,76,8,6
15,76,9,5
16,76,9,6
17,76,9,7
0,77,0,5
1,77,0,6
2,77,0,7
3,77,1,12
4,77,1,13
5,77,2,14
6,77,3,14
7,77,4,14
8,77,5,0
9,77,5,14
10,77,6,0
11,77,7,0
12,77,7,8
13,77,8,7
14,77,8,15
15,77,9,15
16,77,10,11
17,77,10,15
18,77,11,10
19,77,11,12
20,77,12,1
21,77,12,11
22,77,13,1
23,77,14,2
24,77,14,3
25,77,14,4
26,77,14,5
27,77,15,8
28,77,15,9
29,77,15,10
0,78,0,3
1,78,0,4
2,78,1,9
3,78,2,3
4,78,3,0
5,78,3,2
6,78,4,0
7,78,4,5
8,78,5,4
9,78,5,6
10,78,6,5
11,78,6,7
12,78,7,6
13,78,7,10
14,78,8,10
15,78,9,1
16,78,9,10
17,78,10,7
18,78,10,8
19,78,10,9
0,79,0,6
1,79,1,8
2,79,2,7
3,79,3,7
4,79,4,7
5,79,4,8
6,79,5,6
7,79,5,8
8,79,6,0
9,79,6,5
10,79,7,2
11,79,7,3
12,79,7,4
13,79,8,1
14,79,8,4
15,79,8,5
