tree_edge_id,graph_id,start_clique,end_clique
6,52,3,2
7,52,4,13
8,52,5,13
9,52,5,14
10,52,6,2
11,52,6,13
12,52,7,14
13,52,8,9
14,52,8,14
15,52,9,8
16,52,9,10
17,52,10,0
18,52,10,9
19,52,11,0
20,52,11,1
21,52,12,1
22,52,13,4
23,52,13,5
24,52,13,6
25,52,14,5
26,52,14,7
27,52,14,8
0,53,0,3
1,53,0,4
2,53,0,5
3,53,0,6
4,53,1,4
5,53,2,9
6,53,3,0
7,53,4,0
8,53,4,1
9,53,5,0
10,53,6,0
11,53,6,10
12,53,7,10
13,53,8,10
14,53,9,2
15,53,9,10
16,53,10,6
17,53,10,7
18,53,10,8
19,53,10,9
0,54,0,3
1,54,0,4
2,54,0,5
3,54,1,10
4,54,1,11
5,54,2,11
6,54,2,12
7,54,3,0
8,54,4,0
9,54,5,0
10,54,5,6
11,54,6,5
12,54,6,7
13,54,7,6
14,54,7,13
15,54,8,13
16,54,9,10
17,54,9,13
18,54,10,1
19,54,10,9
20,54,11,1
21,54,11,2
22,54,12,2
23,54,13,7
24,54,13,8
25,54,13,9
0,55,0,2
1,55,0,3
2,55,1,6
3,55,2,0
4,55,3,0
5,55,3,7
6,55,4,7
7,55,5,6
8,55,5,7
9,55,6,1
10,55,6,5
11,55,7,3
12,55,7,4
13,55,7,5
0,56,0,7
1,56,0,8
2,56,1,9
3,56,2,10
4,56,3,4
5,56,4,3
6,56,4,10
7,56,5,6
8,56,5,10
9,56,6,5
10,56,6,7
11,56,7,0
12,56,7,6
13,56,8,0
14,56,8,9
15,56,9,1
16,56,9,8
17,56,10,2
18,56,10,4
19,56,10,5
0,57,0,3
1,57,0,4
2,57,0,10
3,57,1,12
4,57,2,10
5,57,3,0
6,57,4,0
7,57,4,11
8,57,5,11
9,57,6,7
10,57,6,11
11,57,7,6
12,57,7,8
13,57,8,7
14,57,8,12
15,57,9,12
16,57,10,0
17,57,10,2
18,57,11,4
19,57,11,5
20,57,11,6
21,57,12,1
22,57,12,8
23,57,12,9
0,58,0,4
1,58,0,5
2,58,1,5
3,58,1,6
4,58,2,11
5,58,2,12
6,58,3,4
7,58,4,0
8,58,4,3
9,58,5,0
10,58,5,1
11,58,6,1
12,58,6,13
13,58,7,13
14,58,8,13
15,58,8,14
16,58,9,14
17,58,10,11
18,58,10,14
19,58,11,2
20,58,11,10
21,58,12,2
22,58,13,6
23,58,13,7
24,58,13,8
25,58,14,8
26,58,14,9
27,58,14,10
0,59,0,6
1,59,0,7
2,59,1,2
3,59,1,8
4,59,1,10
5,59,2,1
6,59,2,9
7,59,3,11
8,59,4,11
9,59,5,6
10,59,5,11
11,59,6,0
12,59,6,5
13,59,7,0
14,59,7,8
15,59,8,1
16,59,8,7
17,59,9,2
18,59,10,1
19,59,11,3
20,59,11,4
21,59,11,5
