atom_id,graph_id,atom_features
4,169,0
5,169,0
6,169,0
7,169,0
8,169,6
9,169,0
10,169,1
11,169,0
12,169,0
13,169,1
14,169,0
15,169,0
16,169,0
17,169,0
18,169,0
19,169,2
20,169,0
21,169,1
22,169,0
23,169,0
24,169,0
25,169,0
26,169,5
27,169,0
28,169,0
0,170,0
1,170,0
2,170,0
3,170,0
4,170,0
5,170,2
6,170,2
7,170,4
8,170,0
9,170,0
10,170,0
11,170,11
12,170,0
0,171,0
1,171,0
2,171,0
3,171,1
4,171,0
5,171,0
6,171,0
7,171,0
8,171,2
9,171,0
10,171,1
11,171,0
12,171,0
13,171,5
14,171,2
15,171,2
16,171,0
17,171,0
18,171,2
0,172,0
1,172,0
2,172,0
3,172,0
4,172,1
5,172,0
6,172,0
7,172,2
8,172,0
9,172,0
10,172,1
11,172,4
12,172,0
13,172,2
14,172,0
15,172,2
16,172,0
17,172,2
18,172,0
19,172,2
20,172,0
21,172,0
0,173,0
1,173,0
2,173,1
3,173,2
4,173,0
5,173,0
6,173,0
7,173,0
8,173,2
9,173,0
10,173,1
11,173,4
12,173,4
13,173,0
14,173,0
15,173,0
16,173,0
17,173,0
18,173,0
19,173,0
20,173,0
21,173,0
0,174,0
1,174,0
2,174,1
3,174,2
4,174,0
5,174,0
6,174,0
7,174,2
8,174,0
9,174,1
10,174,2
11,174,4
12,174,0
13,174,0
14,174,1
15,174,0
16,174,0
17,174,0
18,174,0
19,174,5
20,174,0
21,174,0
22,174,0
23,174,0
0,175,0
1,175,0
2,175,0
3,175,0
4,175,0
5,175,0
6,175,0
7,175,0
8,175,5
9,175,1
10,175,0
11,175,0
12,175,0
13,175,1
14,175,0
15,175,0
16,175,0
17,175,0
18,175,0
19,175,0
20,175,6
21,175,0
22,175,2
23,175,0
0,176,0
1,176,0
2,176,0
3,176,2
4,176,0
5,176,0
6,176,2
7,176,1
8,176,0
9,176,1
10,176,0
11,176,0
12,176,0
13,176,0
14,176,0
15,176,0
16,176,2
17,176,0
18,176,0
0,177,0
1,177,0
2,177,0
3,177,2
4,177,0
5,177,0
6,177,1
7,177,0
8,177,1
9,177,0
10,177,0
11,177,0
12,177,0
13,177,0
14,177,0
15,177,0
16,177,9
17,177,0
18,177,0
19,177,2
20,177,2
21,177,0
22,177,5
0,178,0
1,178,0
2,178,0
3,178,0
4,178,0
5,178,5
6,178,1
7,178,1
8,178,2
9,178,0
10,178,0
11,178,0
12,178,1
13,178,2
14,178,0
15,178,0
16,178,0
17,178,0
18,178,0
19,178,0
20,178,0
21,178,2
22,178,0
23,178,5
24,178,0
25,178,1
26,178,1
0,179,0
1,179,1
2,179,0
3,179,0
4,179,0
5,179,0
6,179,0
7,179,0
8,179,0
9,179,0
10,179,1
11,179,1
12,179,0
13,179,0
14,179,0
15,179,0
16,179,0
17,179,0
18,179,2
19,179,2
20,179,2
21,179,2
22,179,0
23,179,0
24,179,0
