atom_id,graph_id,atom_features
6,52,0
7,52,2
8,52,2
9,52,0
10,52,0
11,52,0
12,52,0
13,52,0
14,52,0
15,52,0
16,52,6
17,52,1
18,52,4
19,52,0
20,52,0
21,52,0
22,52,0
23,52,0
24,52,0
25,52,0
26,52,0
27,52,0
0,53,0
1,53,0
2,53,2
3,53,2
4,53,0
5,53,0
6,53,0
7,53,0
8,53,0
9,53,0
10,53,0
11,53,0
12,53,0
13,53,5
14,53,1
15,53,1
16,53,2
17,53,0
18,53,0
19,53,0
20,53,0
21,53,0
22,53,0
0,54,2
1,54,0
2,54,0
3,54,0
4,54,1
5,54,2
6,54,0
7,54,5
8,54,0
9,54,0
10,54,1
11,54,2
12,54,0
13,54,2
14,54,0
15,54,0
16,54,0
17,54,0
18,54,0
19,54,9
20,54,0
21,54,0
22,54,0
23,54,5
24,54,2
0,55,0
1,55,0
2,55,0
3,55,0
4,55,0
5,55,0
6,55,4
7,55,1
8,55,0
9,55,4
10,55,0
11,55,0
12,55,0
13,55,0
14,55,0
15,55,11
16,55,0
0,56,1
1,56,0
2,56,0
3,56,0
4,56,5
5,56,0
6,56,2
7,56,2
8,56,0
9,56,0
10,56,0
11,56,0
12,56,0
13,56,0
14,56,5
15,56,1
16,56,0
17,56,1
18,56,0
0,57,0
1,57,2
2,57,0
3,57,0
4,57,0
5,57,1
6,57,1
7,57,0
8,57,0
9,57,0
10,57,0
11,57,0
12,57,0
13,57,1
14,57,0
15,57,0
16,57,0
17,57,0
18,57,0
19,57,5
20,57,2
0,58,0
1,58,1
2,58,0
3,58,0
4,58,0
5,58,0
6,58,0
7,58,0
8,58,2
9,58,0
10,58,0
11,58,8
12,58,4
13,58,0
14,58,0
15,58,1
16,58,2
17,58,0
18,58,0
19,58,0
20,58,0
21,58,3
22,58,0
23,58,0
24,58,0
25,58,0
0,59,0
1,59,0
2,59,1
3,59,2
4,59,0
5,59,0
6,59,0
7,59,0
8,59,0
9,59,0
10,59,0
11,59,0
12,59,0
13,59,1
14,59,0
15,59,0
16,59,0
17,59,0
18,59,0
19,59,1
20,59,0
21,59,0
