bond_id,graph_id,start_atom,end_atom,bond_features
3,84,1,26,1
4,84,2,1,1
5,84,2,3,1
6,84,3,2,1
7,84,3,4,1
8,84,4,3,1
9,84,4,5,1
10,84,4,24,1
11,84,5,4,1
12,84,5,6,2
13,84,5,16,1
14,84,6,5,2
15,84,6,7,1
16,84,6,14,1
17,84,7,6,2
18,84,7,8,2
19,84,8,7,1
20,84,8,9,1
21,84,8,13,2
22,84,9,8,1
23,84,9,10,2
24,84,10,9,1
25,84,10,11,1
26,84,11,10,1
27,84,11,12,1
28,84,12,11,2
29,84,12,13,2
30,84,13,8,1
31,84,13,12,1
32,84,14,6,1
33,84,14,15,3
34,84,15,14,3
35,84,15,16,1
36,84,16,5,3
37,84,16,15,3
38,84,16,17,1
39,84,17,16,1
40,84,17,18,1
41,84,18,17,1
42,84,18,19,1
43,84,18,23,1
44,84,19,18,1
45,84,19,20,1
46,84,20,19,1
47,84,20,21,1
48,84,21,20,1
49,84,21,22,1
50,84,22,21,1
51,84,22,23,1
52,84,23,18,1
53,84,23,22,1
54,84,24,4,1
55,84,24,25,1
56,84,24,26,1
57,84,25,24,1
58,84,26,1,1
59,84,26,24,1
0,85,0,1,1
1,85,1,0,1
2,85,1,2,1
3,85,2,1,1
4,85,2,3,1
5,85,2,6,1
6,85,3,2,1
7,85,3,4,1
8,85,4,3,1
9,85,4,5,1
10,85,5,4,1
11,85,5,6,1
12,85,6,2,2
13,85,6,5,1
14,85,6,7,2
15,85,7,6,1
16,85,7,8,1
17,85,8,7,2
18,85,8,9,2
19,85,9,8,1
20,85,9,10,1
21,85,9,11,2
22,85,10,9,1
23,85,11,9,2
24,85,11,12,1
25,85,12,11,1
26,85,12,13,1
27,85,13,12,1
28,85,13,14,2
29,85,13,15,2
30,85,14,13,1
31,85,15,13,1
32,85,15,16,1
33,85,15,20,3
34,85,16,15,3
35,85,16,17,1
36,85,17,16,3
37,85,17,18,3
38,85,18,17,1
39,85,18,19,1
40,85,19,18,1
41,85,19,20,1
42,85,20,15,1
43,85,20,19,1
44,85,20,21,1
45,85,21,20,1
46,85,21,22,1
47,85,22,21,1
0,86,0,1,1
1,86,1,0,1
2,86,1,2,1
3,86,2,1,1
4,86,2,3,1
5,86,2,4,1
6,86,3,2,1
7,86,4,2,1
8,86,4,5,1
9,86,4,11,1
10,86,5,4,1
11,86,5,6,1
12,86,6,5,2
13,86,6,7,1
14,86,6,8,2
15,86,7,6,1
16,86,8,6,1
17,86,8,9,2
18,86,8,10,2
19,86,9,8,1
20,86,10,8,1
21,86,10,11,2
22,86,11,4,1
23,86,11,10,2
24,86,11,12,1
25,86,12,11,1
26,86,12,13,1
27,86,13,12,1
28,86,13,14,2
29,86,13,17,2
30,86,14,13,1
31,86,14,15,1
32,86,15,14,1
33,86,15,16,3
34,86,16,15,3
35,86,16,17,1
36,86,17,13,3
37,86,17,16,3
0,87,0,1,1
1,87,1,0,1
2,87,1,2,1
3,87,1,9,1
4,87,2,1,1
5,87,2,3,1
6,87,3,2,1
7,87,3,4,1
8,87,4,3,1
9,87,4,5,1
10,87,5,4,1
11,87,5,6,1
12,87,6,5,2
13,87,6,7,1
14,87,6,8,2
15,87,7,6,1
16,87,8,6,1
17,87,9,1,2
18,87,9,10,2
19,87,9,18,1
20,87,10,9,1
21,87,10,11,2
22,87,11,10,1
23,87,11,12,2
24,87,12,11,1
25,87,12,13,1
26,87,12,17,1
27,87,13,12,1
28,87,13,14,2
29,87,14,13,2
30,87,14,15,1
31,87,14,16,1
32,87,15,14,1
33,87,16,14,3
34,87,16,17,3
35,87,17,12,1
36,87,17,16,3
37,87,17,18,3
38,87,18,9,1
39,87,18,17,1
0,88,0,1,1
1,88,1,0,1
2,88,1,2,1
3,88,2,1,1
4,88,2,3,1
5,88,3,2,1
6,88,3,4,1
7,88,3,5,1
8,88,4,3,1
9,88,5,3,1
10,88,5,6,1
11,88,5,19,1
12,88,6,5,2
13,88,6,7,1
14,88,6,13,2
15,88,7,6,1
16,88,7,8,1
17,88,7,12,2
18,88,8,7,2
19,88,8,9,1
20,88,9,8,1
21,88,9,10,2
22,88,10,9,1
23,88,10,11,2
24,88,11,10,1
25,88,11,12,1
26,88,12,7,1
27,88,12,11,1
28,88,13,6,2
29,88,13,14,2
30,88,14,13,1
31,88,14,15,1
32,88,14,18,1
33,88,15,14,3
34,88,15,16,3
35,88,16,15,1
36,88,16,17,3
37,88,17,16,3
38,88,17,18,1
39,88,18,14,1
40,88,18,17,1
41,88,18,19,1
42,88,19,5,1
43,88,19,18,1
44,88,19,20,1
45,88,20,19,1
46,88,20,21,1
47,88,20,27,1
48,88,21,20,1
49,88,21,22,1
50,88,22,21,1
51,88,22,23,1
52,88,23,22,1
53,88,23,24,1
54,88,23,26,1
55,88,24,23,1
56,88,24,25,1
57,88,25,24,1
58,88,26,23,1
59,88,26,27,1
60,88,27,20,1
61,88,27,26,1
0,89,0,1,1
1,89,1,0,1
2,89,1,2,1
3,89,1,20,1
4,89,2,1,1
5,89,2,3,1
6,89,3,2,1
7,89,3,4,1
8,89,3,18,1
9,89,4,3,1
10,89,4,5,1
11,89,5,4,1
12,89,5,6,2
13,89,5,7,1
14,89,6,5,2
15,89,7,5,1
16,89,7,8,1
17,89,8,7,2
18,89,8,9,2
19,89,9,8,1
20,89,9,10,1
21,89,9,17,2
22,89,10,9,1
23,89,10,11,2
24,89,11,10,1
25,89,11,12,1
26,89,12,11,1
27,89,12,13,1
28,89,12,17,2
29,89,13,12,2
30,89,13,14,1
31,89,13,15,1
32,89,13,16,1
33,89,14,13,3
34,89,15,13,3
35,89,16,13,1
36,89,17,9,3
37,89,17,12,3
38,89,18,3,1
39,89,18,19,1
40,89,19,18,1
41,89,19,20,1
42,89,20,1,1
43,89,20,19,1
44,89,20,21,1
45,89,21,20,1
0,90,0,1,1
1,90,1,0,1
2,90,1,2,1
3,90,2,1,1
4,90,2,3,1
5,90,2,19,1
6,90,3,2,1
7,90,3,4,1
8,90,3,8,1
9,90,4,3,1
10,90,4,5,1
11,90,4,6,1
12,90,5,4,2
13,90,6,4,1
14,90,6,7,2
15,90,7,6,1
16,90,8,3,1
17,90,8,9,2
18,90,8,16,2
19,90,9,8,1
20,90,9,10,1
21,90,9,15,2
22,90,10,9,1
23,90,10,11,2
24,90,11,10,1
25,90,11,12,1
26,90,12,11,1
27,90,12,13,1
28,90,13,12,2
29,90,13,14,2
30,90,13,15,1
31,90,14,13,1
32,90,15,9,1
33,90,15,13,3
34,90,16,8,3
35,90,16,17,1
36,90,17,16,3
37,90,17,18,3
38,90,17,19,1
39,90,18,17,1
40,90,19,2,1
41,90,19,17,1
0,91,0,1,1
1,91,1,0,1
2,91,1,2,1
3,91,2,1,1
4,91,2,3,1
5,91,2,19,1
6,91,3,2,1
7,91,3,4,1
8,91,4,3,1
9,91,4,5,1
10,91,5,4,1
11,91,5,6,1
12,91,5,18,2
13,91,6,5,1
14,91,6,7,2
15,91,7,6,1
16,91,7,8,1
17,91,7,9,2
18,91,7,10,2
19,91,8,7,1
20,91,9,7,1
21,91,10,7,2
22,91,10,11,1
23,91,11,10,2
24,91,11,12,1
25,91,12,11,1
26,91,12,13,1
27,91,12,17,1
28,91,13,12,2
29,91,13,14,2
30,91,14,13,1
31,91,14,15,1
32,91,15,14,1
33,91,15,16,3
34,91,16,15,3
35,91,16,17,1
36,91,17,12,3
37,91,17,16,3
38,91,18,5,1
39,91,18,19,1
40,91,19,2,1
41,91,19,18,1
0,92,0,1,1
1,92,1,0,1
2,92,1,2,1
3,92,2,1,1
4,92,2,3,1
5,92,2,26,1
6,92,3,2,1
7,92,3,4,1
8,92,4,3,1
9,92,4,5,1
10,92,4,25,1
11,92,5,4,1
12,92,5,6,2
13,92,5,7,1
14,92,6,5,2
15,92,7,5,1
16,92,7,8,1
17,92,7,24,2
18,92,8,7,2
19,92,8,9,1
20,92,9,8,1
21,92,9,10,2
22,92,10,9,1
23,92,10,11,2
24,92,10,23,1
25,92,11,10,1
26,92,11,12,1
27,92,11,21,1
28,92,12,11,2
29,92,12,13,2
30,92,13,12,1
31,92,13,14,1
32,92,14,13,1
33,92,14,15,3
34,92,14,21,3
35,92,15,14,1
36,92,15,16,3
37,92,16,15,3
38,92,16,17,1
39,92,16,20,1
40,92,17,16,1
41,92,17,18,1
42,92,18,17,1
43,92,18,19,1
44,92,19,18,1
45,92,19,20,1
46,92,20,16,1
47,92,20,19,1
48,92,21,11,1
49,92,21,14,1
50,92,21,22,1
51,92,22,21,1
52,92,23,10,1
53,92,23,24,1
54,92,24,7,1
55,92,24,23,1
56,92,25,4,1
57,92,25,26,1
58,92,26,2,1
59,92,26,25,1
0,93,0,1,1
1,93,1,0,1
2,93,1,2,1
3,93,1,9,1
4,93,2,1,1
5,93,2,3,1
6,93,3,2,1
7,93,3,4,1
8,93,4,3,1
9,93,4,5,1
10,93,4,8,1
11,93,5,4,1
12,93,5,6,2
13,93,5,7,1
14,93,6,5,2
15,93,7,5,1
16,93,8,4,1
17,93,8,9,2
18,93,9,1,2
19,93,9,8,1
20,93,9,10,1
21,93,10,9,2
22,93,10,11,1
23,93,10,12,2
24,93,11,10,1
25,93,12,10,1
26,93,12,13,1
27,93,12,16,1
28,93,13,12,2
29,93,13,14,2
30,93,14,13,1
31,93,14,15,1
32,93,15,14,1
33,93,15,16,3
34,93,16,12,3
35,93,16,15,1
0,94,0,1,1
1,94,1,0,1
2,94,1,2,1
3,94,1,5,1
4,94,2,1,1
5,94,2,3,1
6,94,3,2,1
7,94,3,4,1
8,94,4,3,1
9,94,4,5,1
10,94,5,1,1
11,94,5,4,1
12,94,5,6,2
13,94,6,5,1
14,94,6,7,2
15,94,6,10,1
16,94,7,6,1
17,94,7,8,2
18,94,8,7,2
19,94,8,9,1
20,94,9,8,1
21,94,9,10,2
22,94,10,6,1
23,94,10,9,2
24,94,10,11,1
25,94,11,10,1
26,94,11,12,1
27,94,11,16,1
28,94,12,11,2
29,94,12,13,2
30,94,13,12,1
31,94,13,14,1
32,94,14,13,1
33,94,14,15,3
34,94,15,14,3
35,94,15,16,1
36,94,16,11,3
37,94,16,15,3
0,95,0,1,1
1,95,1,0,1
2,95,1,2,1
3,95,1,3,1
4,95,2,1,1
5,95,3,1,1
6,95,3,4,1
7,95,4,3,1
8,95,4,5,1
9,95,4,20,1
10,95,5,4,1
11,95,5,6,1
12,95,6,5,2
13,95,6,7,1
14,95,7,6,2
15,95,7,8,1
16,95,7,19,1
17,95,8,7,2
18,95,8,9,2
19,95,8,10,1
20,95,9,8,1
21,95,10,8,2
22,95,10,11,1
23,95,11,10,2
24,95,11,12,1
25,95,11,13,1
26,95,12,11,1
27,95,13,11,1
28,95,13,14,2
29,95,13,18,2
30,95,14,13,1
31,95,14,15,1
32,95,15,14,1
33,95,15,16,3
34,95,16,15,3
35,95,16,17,1
36,95,17,16,3
37,95,17,18,3
38,95,18,13,1
39,95,18,17,1
40,95,19,7,1
41,95,19,20,1
42,95,20,4,1
43,95,20,19,1
0,96,0,1,1
1,96,1,0,1
2,96,1,2,1
3,96,2,1,1
4,96,2,3,1
5,96,3,2,1
6,96,3,4,1
7,96,4,3,1
8,96,4,5,1
9,96,4,6,1
10,96,5,4,1
11,96,6,4,1
12,96,6,7,2
13,96,6,9,1
14,96,7,6,2
15,96,7,8,1
16,96,8,7,1
17,96,9,6,2
18,96,9,10,2
19,96,10,9,1
20,96,10,11,1
21,96,10,18,2
22,96,11,10,1
23,96,11,12,2
24,96,12,11,1
25,96,12,13,1
26,96,13,12,1
27,96,13,14,1
28,96,13,17,2
29,96,14,13,2
30,96,14,15,1
31,96,15,14,1
32,96,15,16,1
33,96,16,15,3
34,96,17,13,3
35,96,17,18,1
36,96,18,10,3
37,96,18,17,3
0,97,0,1,1
1,97,1,0,1
2,97,1,2,1
3,97,1,14,1
4,97,2,1,1
5,97,2,3,1
6,97,3,2,1
7,97,3,4,1
8,97,3,12,1
9,97,4,3,1
10,97,4,5,1
11,97,5,4,1
12,97,5,6,2
13,97,5,10,1
14,97,6,5,2
15,97,6,7,1
16,97,7,6,1
17,97,7,8,2
18,97,8,7,2
19,97,8,9,1
20,97,9,8,1
21,97,9,10,2
22,97,10,5,1
23,97,10,9,2
24,97,10,11,1
25,97,11,10,1
26,97,11,12,1
27,97,12,3,1
28,97,12,11,2
29,97,12,13,2
30,97,13,12,1
31,97,14,1,1
32,97,14,15,1
33,97,14,16,3
34,97,15,14,3
35,97,16,14,1
36,97,16,17,3
37,97,16,21,3
38,97,17,16,1
39,97,17,18,1
40,97,18,17,1
41,97,18,19,1
42,97,19,18,1
43,97,19,20,1
44,97,20,19,1
45,97,20,21,1
46,97,21,16,1
47,97,21,20,1
0,98,0,1,1
1,98,1,0,1
2,98,1,2,1
3,98,1,3,1
4,98,1,6,1
5,98,2,1,1
6,98,3,1,1
7,98,3,4,1
8,98,4,3,1
9,98,4,5,1
10,98,5,4,1
11,98,5,6,1
12,98,6,1,2
13,98,6,5,1
14,98,6,7,2
15,98,7,6,1
16,98,7,8,1
17,98,8,7,2
18,98,8,9,2
19,98,8,16,1
20,98,9,8,1
21,98,9,10,2
22,98,10,9,1
23,98,10,11,2
24,98,11,10,1
25,98,11,12,1
26,98,11,15,1
27,98,12,11,1
28,98,12,13,2
29,98,12,14,2
30,98,13,12,1
31,98,14,12,1
32,98,15,11,1
33,98,15,16,3
34,98,16,8,3
35,98,16,15,1
36,98,16,17,3
37,98,17,16,3
0,99,0,1,1
1,99,1,0,1
2,99,1,2,1
3,99,2,1,1
4,99,2,3,1
5,99,2,7,1
6,99,3,2,1
7,99,3,4,1
8,99,4,3,1
9,99,4,5,1
10,99,5,4,1
11,99,5,6,1
12,99,6,5,2
13,99,6,7,1
14,99,7,2,2
15,99,7,6,1
16,99,7,8,1
17,99,8,7,2
18,99,8,9,2
19,99,9,8,1
20,99,9,10,1
21,99,9,11,2
22,99,10,9,1
23,99,11,9,2
24,99,11,12,1
25,99,12,11,1
26,99,12,13,1
27,99,12,17,1
28,99,13,12,2
29,99,13,14,2
30,99,14,13,1
31,99,14,15,1
32,99,15,14,1
33,99,15,16,3
34,99,16,15,3
35,99,16,17,1
36,99,17,12,3
37,99,17,16,3
