bond_id,graph_id,start_atom,end_atom,bond_features
42,185,19,14,1
43,185,19,18,1
0,186,0,1,1
1,186,1,0,1
2,186,1,2,2
3,186,1,25,1
4,186,2,1,2
5,186,2,3,1
6,186,3,2,1
7,186,3,4,1
8,186,3,11,1
9,186,4,3,1
10,186,4,5,2
11,186,4,9,1
12,186,5,4,1
13,186,5,6,1
14,186,6,5,2
15,186,6,7,1
16,186,7,6,2
17,186,7,8,1
18,186,8,7,1
19,186,8,9,2
20,186,9,4,1
21,186,9,8,2
22,186,9,10,1
23,186,10,9,1
24,186,11,3,1
25,186,11,12,1
26,186,11,25,1
27,186,12,11,2
28,186,12,13,1
29,186,13,12,1
30,186,13,14,1
31,186,13,15,1
32,186,14,13,1
33,186,15,13,1
34,186,15,16,1
35,186,15,23,1
36,186,16,15,1
37,186,16,17,1
38,186,17,16,1
39,186,17,18,1
40,186,18,17,1
41,186,18,19,1
42,186,19,18,1
43,186,19,20,1
44,186,19,23,1
45,186,20,19,1
46,186,20,21,2
47,186,20,22,1
48,186,21,20,2
49,186,22,20,1
50,186,23,15,1
51,186,23,19,1
52,186,23,24,2
53,186,24,23,1
54,186,25,1,2
55,186,25,11,1
0,187,0,1,1
1,187,1,0,1
2,187,1,2,2
3,187,1,9,1
4,187,2,1,2
5,187,2,3,1
6,187,3,2,1
7,187,3,4,1
8,187,3,7,1
9,187,4,3,1
10,187,4,5,2
11,187,5,4,1
12,187,5,6,1
13,187,6,5,1
14,187,6,7,2
15,187,7,3,1
16,187,7,6,2
17,187,7,8,1
18,187,8,7,1
19,187,9,1,2
20,187,9,10,1
21,187,10,9,2
22,187,10,11,1
23,187,10,12,1
24,187,11,10,1
25,187,12,10,1
0,188,0,1,1
1,188,1,0,1
2,188,1,2,2
3,188,1,25,1
4,188,2,1,2
5,188,2,3,1
6,188,3,2,1
7,188,3,4,1
8,188,4,3,1
9,188,4,5,1
10,188,5,4,2
11,188,5,6,1
12,188,5,25,1
13,188,6,5,1
14,188,6,7,2
15,188,6,24,1
16,188,7,6,2
17,188,7,8,1
18,188,8,7,1
19,188,8,9,2
20,188,9,8,1
21,188,9,10,2
22,188,9,23,1
23,188,10,9,1
24,188,10,11,1
25,188,10,12,1
26,188,11,10,1
27,188,12,10,2
28,188,12,13,1
29,188,13,12,1
30,188,13,14,1
31,188,13,22,1
32,188,14,13,1
33,188,14,15,1
34,188,15,14,1
35,188,15,16,1
36,188,16,15,1
37,188,16,17,1
38,188,16,20,1
39,188,17,16,1
40,188,17,18,1
41,188,17,19,1
42,188,18,17,1
43,188,19,17,1
44,188,20,16,1
45,188,20,21,1
46,188,20,22,2
47,188,21,20,1
48,188,22,13,2
49,188,22,20,1
50,188,23,9,1
51,188,23,24,1
52,188,24,6,2
53,188,24,23,1
54,188,25,1,2
55,188,25,5,1
0,189,0,1,1
1,189,1,0,1
2,189,1,2,2
3,189,1,15,1
4,189,2,1,2
5,189,2,3,1
6,189,3,2,1
7,189,3,4,1
8,189,4,3,1
9,189,4,5,1
10,189,4,13,2
11,189,5,4,1
12,189,5,6,1
13,189,5,12,1
14,189,6,5,2
15,189,6,7,1
16,189,7,6,2
17,189,7,8,1
18,189,8,7,1
19,189,8,9,2
20,189,8,12,1
21,189,9,8,2
22,189,9,10,1
23,189,9,11,1
24,189,10,9,1
25,189,11,9,1
26,189,12,5,1
27,189,12,8,2
28,189,13,4,1
29,189,13,14,1
30,189,13,15,1
31,189,14,13,1
32,189,15,1,1
33,189,15,13,1
0,190,0,1,1
1,190,1,0,1
2,190,1,2,2
3,190,1,23,1
4,190,2,1,2
5,190,2,3,1
6,190,3,2,1
7,190,3,4,1
8,190,3,21,1
9,190,4,3,1
10,190,4,5,2
11,190,4,6,1
12,190,5,4,1
13,190,6,4,1
14,190,6,7,2
15,190,7,6,1
16,190,7,8,2
17,190,8,7,1
18,190,8,9,1
19,190,8,10,2
20,190,9,8,1
21,190,10,8,2
22,190,10,11,1
23,190,11,10,1
24,190,11,12,1
25,190,11,20,1
26,190,12,11,1
27,190,12,13,2
28,190,13,12,1
29,190,13,14,1
30,190,14,13,1
31,190,14,15,1
32,190,15,14,1
33,190,15,16,1
34,190,15,20,1
35,190,16,15,1
36,190,16,17,1
37,190,17,16,1
38,190,17,18,1
39,190,18,17,1
40,190,18,19,1
41,190,19,18,1
42,190,19,20,1
43,190,20,11,1
44,190,20,15,1
45,190,20,19,1
46,190,21,3,2
47,190,21,22,1
48,190,22,21,2
49,190,22,23,1
50,190,23,1,1
51,190,23,22,1
52,190,23,24,2
53,190,24,23,1
54,190,24,25,2
55,190,24,26,1
56,190,25,24,1
57,190,26,24,2
0,191,0,1,1
1,191,1,0,1
2,191,1,2,2
3,191,2,1,1
4,191,2,3,2
5,191,2,16,1
6,191,3,2,1
7,191,3,4,1
8,191,4,3,1
9,191,4,5,1
10,191,4,13,2
11,191,5,4,1
12,191,5,6,1
13,191,6,5,1
14,191,6,7,2
15,191,6,11,1
16,191,7,6,2
17,191,7,8,1
18,191,8,7,1
19,191,8,9,2
20,191,9,8,1
21,191,9,10,2
22,191,10,9,1
23,191,10,11,1
24,191,11,6,1
25,191,11,10,1
26,191,11,12,1
27,191,12,11,2
28,191,13,4,1
29,191,13,14,1
30,191,13,15,1
31,191,14,13,1
32,191,15,13,1
33,191,15,16,1
34,191,16,2,1
35,191,16,15,1
36,191,16,17,1
37,191,17,16,1
0,192,0,1,1
1,192,1,0,1
2,192,1,2,2
3,192,1,9,1
4,192,2,1,2
5,192,2,3,1
6,192,3,2,1
7,192,3,4,1
8,192,4,3,1
9,192,4,5,1
10,192,5,4,2
11,192,5,6,1
12,192,5,7,1
13,192,5,8,1
14,192,6,5,2
15,192,7,5,1
16,192,8,5,2
17,192,9,1,1
18,192,9,10,1
19,192,10,9,2
20,192,10,11,1
21,192,10,12,2
22,192,11,10,1
23,192,11,12,1
24,192,12,10,1
25,192,12,11,1
26,192,12,13,1
27,192,13,12,2
28,192,13,14,1
29,192,13,18,1
30,192,14,13,1
31,192,14,15,1
32,192,15,14,1
33,192,15,16,1
34,192,16,15,1
35,192,16,17,1
36,192,17,16,1
37,192,17,18,1
38,192,18,13,1
39,192,18,17,1
0,193,0,1,1
1,193,1,0,1
2,193,1,2,2
3,193,1,6,1
4,193,2,1,2
5,193,2,3,1
6,193,3,2,1
7,193,3,4,1
8,193,4,3,1
9,193,4,5,1
10,193,4,23,2
11,193,5,4,1
12,193,5,6,1
13,193,5,8,1
14,193,6,1,2
15,193,6,5,1
16,193,6,7,2
17,193,7,6,1
18,193,8,5,1
19,193,8,9,2
20,193,9,8,1
21,193,9,10,2
22,193,9,23,1
23,193,10,9,1
24,193,10,11,1
25,193,11,10,1
26,193,11,12,1
27,193,11,21,2
28,193,12,11,1
29,193,12,13,1
30,193,13,12,1
31,193,13,14,1
32,193,13,19,1
33,193,14,13,1
34,193,14,15,1
35,193,15,14,1
36,193,15,16,1
37,193,16,15,1
38,193,16,17,1
39,193,16,18,1
40,193,17,16,1
41,193,18,16,1
42,193,18,19,1
43,193,19,13,1
44,193,19,18,1
45,193,19,20,1
46,193,20,19,2
47,193,21,11,1
48,193,21,22,2
49,193,21,23,1
50,193,22,21,1
51,193,23,4,1
52,193,23,9,2
53,193,23,21,1
0,194,0,1,1
1,194,1,0,1
2,194,1,2,2
3,194,1,21,1
4,194,2,1,2
5,194,2,3,1
6,194,2,19,1
7,194,3,2,1
8,194,3,4,1
9,194,3,5,1
10,194,4,3,2
11,194,5,3,1
12,194,5,6,1
13,194,5,8,1
14,194,6,5,2
15,194,6,7,1
16,194,7,6,2
17,194,8,5,1
18,194,8,9,1
19,194,9,8,2
20,194,9,10,1
21,194,9,18,2
22,194,10,9,1
23,194,10,11,1
24,194,11,10,1
25,194,11,12,1
26,194,12,11,1
27,194,12,13,2
28,194,13,12,1
29,194,13,14,1
30,194,13,18,1
31,194,14,13,1
32,194,14,15,1
33,194,14,16,1
34,194,14,17,1
35,194,15,14,1
36,194,16,14,1
37,194,17,14,1
38,194,18,9,1
39,194,18,13,1
40,194,19,2,1
41,194,19,20,1
42,194,20,19,1
43,194,20,21,1
44,194,21,1,1
45,194,21,20,1
0,195,0,1,1
1,195,0,5,1
2,195,1,0,2
3,195,1,2,1
4,195,2,1,2
5,195,2,3,1
6,195,3,2,1
7,195,3,4,1
8,195,3,9,1
9,195,4,3,1
10,195,4,5,2
11,195,4,6,1
12,195,5,0,1
13,195,5,4,1
14,195,6,4,2
15,195,6,7,1
16,195,7,6,2
17,195,7,8,1
18,195,8,7,1
19,195,8,9,2
20,195,9,3,1
21,195,9,8,2
22,195,9,10,1
23,195,10,9,1
24,195,10,11,1
25,195,11,10,1
26,195,11,12,1
27,195,12,11,2
28,195,12,13,1
29,195,12,20,1
30,195,13,12,1
31,195,13,14,1
32,195,14,13,1
33,195,14,15,1
34,195,15,14,1
35,195,15,16,1
36,195,15,20,1
37,195,16,15,1
38,195,16,17,1
39,195,16,19,1
40,195,17,16,1
41,195,17,18,1
42,195,18,17,1
43,195,18,19,1
44,195,19,16,1
45,195,19,18,1
46,195,20,12,2
47,195,20,15,1
0,196,0,1,1
1,196,1,0,1
2,196,1,2,2
3,196,1,5,1
4,196,2,1,2
5,196,2,3,1
6,196,3,2,1
7,196,3,4,1
8,196,4,3,1
9,196,4,5,1
10,196,4,22,2
11,196,5,1,1
12,196,5,4,1
13,196,5,6,1
14,196,6,5,2
15,196,6,7,1
16,196,7,6,2
17,196,7,8,1
18,196,8,7,1
19,196,8,9,2
20,196,8,22,1
21,196,9,8,2
22,196,9,10,1
23,196,10,9,1
24,196,10,11,1
25,196,10,21,1
26,196,11,10,1
27,196,11,12,2
28,196,12,11,1
29,196,12,13,1
30,196,13,12,1
31,196,13,14,1
32,196,13,19,1
33,196,14,13,1
34,196,14,15,1
35,196,14,18,1
36,196,15,14,1
37,196,15,16,1
38,196,16,15,1
39,196,16,17,1
40,196,17,16,1
41,196,17,18,1
42,196,18,14,1
43,196,18,17,1
44,196,19,13,1
45,196,19,20,1
46,196,19,21,2
47,196,20,19,1
48,196,21,10,2
49,196,21,19,1
50,196,22,4,1
51,196,22,8,1
52,196,22,23,2
53,196,23,22,1
0,197,0,1,1
1,197,1,0,1
2,197,1,2,2
3,197,1,30,1
4,197,2,1,2
5,197,2,3,1
6,197,3,2,1
7,197,3,4,1
8,197,4,3,1
9,197,4,5,1
10,197,5,4,2
11,197,5,6,1
12,197,5,30,1
13,197,6,5,1
14,197,6,7,2
15,197,7,6,1
16,197,7,8,2
17,197,7,27,1
18,197,8,7,1
19,197,8,9,2
20,197,8,13,1
21,197,9,8,2
22,197,9,10,1
23,197,10,9,1
24,197,10,11,1
25,197,11,10,1
26,197,11,12,1
27,197,12,11,2
28,197,12,13,1
29,197,13,8,1
30,197,13,12,1
31,197,13,14,1
32,197,14,13,1
33,197,14,15,1
34,197,14,16,1
35,197,15,14,1
36,197,16,14,1
37,197,16,17,1
38,197,16,27,1
39,197,17,16,1
40,197,17,18,1
41,197,18,17,1
42,197,18,19,1
43,197,19,18,1
44,197,19,20,1
45,197,19,26,1
46,197,20,19,2
47,197,20,21,1
48,197,21,20,2
49,197,21,22,1
50,197,21,23,1
51,197,22,21,1
52,197,23,21,2
53,197,23,24,1
54,197,24,23,2
55,197,24,25,1
56,197,24,26,1
57,197,25,24,2
58,197,26,19,1
59,197,26,24,2
60,197,27,7,1
61,197,27,16,1
62,197,27,28,1
63,197,27,29,1
64,197,28,27,1
65,197,29,27,2
66,197,30,1,2
67,197,30,5,1
0,198,0,1,1
1,198,1,0,1
2,198,1,2,2
3,198,1,4,1
4,198,2,1,2
5,198,2,3,1
6,198,3,2,1
7,198,4,1,1
8,198,4,5,1
9,198,4,13,1
10,198,5,4,2
11,198,5,6,1
12,198,6,5,1
13,198,6,7,1
14,198,7,6,2
15,198,7,8,1
16,198,7,13,2
17,198,8,7,1
18,198,8,9,1
19,198,9,8,2
20,198,9,10,1
21,198,10,9,2
22,198,10,11,1
23,198,10,12,1
24,198,11,10,1
25,198,12,10,1
26,198,12,13,1
27,198,13,4,2
28,198,13,7,1
29,198,13,12,1
0,199,0,1,1
1,199,1,0,1
2,199,1,2,2
3,199,2,1,1
4,199,2,3,2
5,199,2,21,1
6,199,3,2,1
7,199,3,4,1
8,199,4,3,1
9,199,4,5,1
10,199,5,4,2
11,199,5,6,1
12,199,6,5,1
13,199,6,7,1
14,199,6,21,2
15,199,7,6,1
16,199,7,8,2
17,199,7,20,1
18,199,8,7,1
19,199,8,9,2
20,199,9,8,1
21,199,9,10,2
22,199,10,9,1
23,199,10,11,1
24,199,11,10,1
25,199,11,12,1
26,199,12,11,1
27,199,12,13,2
28,199,12,20,1
29,199,13,12,1
30,199,13,14,1
31,199,13,19,1
32,199,14,13,1
33,199,14,15,1
34,199,15,14,1
35,199,15,16,1
36,199,16,15,1
37,199,16,17,1
38,199,16,18,1
39,199,17,16,1
40,199,18,16,1
41,199,18,19,1
42,199,19,13,1
43,199,19,18,1
44,199,20,7,1
45,199,20,12,1
46,199,21,2,2
47,199,21,6,1
48,199,21,22,2
49,199,22,21,1
