bond_id,graph_id,start_atom,end_atom,bond_features
9,31,4,26,2
10,31,5,4,2
11,31,5,6,1
12,31,6,5,1
13,31,6,7,1
14,31,7,6,1
15,31,7,8,1
16,31,7,25,1
17,31,8,7,1
18,31,8,9,1
19,31,8,10,1
20,31,8,11,1
21,31,9,8,1
22,31,10,8,1
23,31,11,8,1
24,31,11,12,1
25,31,12,11,1
26,31,12,13,1
27,31,12,24,1
28,31,13,12,1
29,31,13,14,1
30,31,14,13,1
31,31,14,15,2
32,31,14,16,2
33,31,15,14,1
34,31,16,14,1
35,31,16,17,1
36,31,16,24,2
37,31,17,16,1
38,31,17,18,1
39,31,17,23,2
40,31,18,17,1
41,31,18,19,1
42,31,19,18,1
43,31,19,20,1
44,31,20,19,1
45,31,20,21,1
46,31,20,22,2
47,31,21,20,1
48,31,22,20,2
49,31,22,23,1
50,31,23,17,1
51,31,23,22,1
52,31,24,12,2
53,31,24,16,1
54,31,25,7,2
55,31,25,26,1
56,31,26,4,2
57,31,26,25,1
0,32,0,1,1
1,32,1,0,1
2,32,1,2,1
3,32,1,9,1
4,32,2,1,2
5,32,2,3,1
6,32,3,2,2
7,32,3,4,1
8,32,3,8,1
9,32,4,3,2
10,32,4,5,2
11,32,5,4,1
12,32,5,6,1
13,32,6,5,1
14,32,6,7,1
15,32,7,6,1
16,32,7,8,1
17,32,8,3,1
18,32,8,7,1
19,32,9,1,1
20,32,9,10,1
21,32,9,11,1
22,32,10,9,1
23,32,11,9,1
24,32,11,12,1
25,32,12,11,1
26,32,12,13,1
27,32,12,20,1
28,32,13,12,1
29,32,13,14,1
30,32,14,13,1
31,32,14,15,2
32,32,15,14,2
33,32,15,16,1
34,32,15,19,1
35,32,16,15,1
36,32,16,17,2
37,32,16,18,1
38,32,17,16,1
39,32,18,16,2
40,32,19,15,1
41,32,19,20,1
42,32,20,12,1
43,32,20,19,1
44,32,20,21,1
45,32,21,20,1
0,33,0,1,1
1,33,1,0,1
2,33,1,2,1
3,33,2,1,1
4,33,2,3,2
5,33,3,2,1
6,33,3,4,2
7,33,3,5,1
8,33,4,3,1
9,33,5,3,2
10,33,5,6,2
11,33,6,5,1
12,33,6,7,1
13,33,6,21,1
14,33,7,6,1
15,33,7,8,1
16,33,8,7,1
17,33,8,9,1
18,33,9,8,1
19,33,9,10,1
20,33,10,9,1
21,33,10,11,1
22,33,10,21,1
23,33,11,10,1
24,33,11,12,1
25,33,12,11,1
26,33,12,13,1
27,33,13,12,1
28,33,13,14,1
29,33,13,15,1
30,33,14,13,1
31,33,15,13,2
32,33,15,16,2
33,33,15,20,1
34,33,16,15,1
35,33,16,17,1
36,33,17,16,2
37,33,17,18,1
38,33,18,17,1
39,33,18,19,2
40,33,19,18,1
41,33,19,20,1
42,33,20,15,1
43,33,20,19,1
44,33,21,6,1
45,33,21,10,1
0,34,0,1,1
1,34,1,0,1
2,34,1,2,1
3,34,1,6,1
4,34,2,1,2
5,34,2,3,1
6,34,3,2,2
7,34,3,4,1
8,34,3,5,1
9,34,4,3,2
10,34,4,5,2
11,34,5,3,1
12,34,5,4,1
13,34,6,1,1
14,34,6,7,1
15,34,7,6,1
16,34,7,8,1
17,34,8,7,1
18,34,8,9,1
19,34,8,14,1
20,34,9,8,1
21,34,9,10,1
22,34,10,9,1
23,34,10,11,1
24,34,11,10,1
25,34,11,12,1
26,34,11,13,1
27,34,12,11,1
28,34,13,11,1
29,34,13,14,1
30,34,14,8,1
31,34,14,13,2
32,34,14,15,2
33,34,15,14,1
0,35,0,1,1
1,35,1,0,1
2,35,1,2,1
3,35,1,3,1
4,35,2,1,2
5,35,3,1,1
6,35,3,4,2
7,35,4,3,1
8,35,4,5,1
9,35,4,26,2
10,35,5,4,2
11,35,5,6,1
12,35,6,5,1
13,35,6,7,1
14,35,7,6,1
15,35,7,8,1
16,35,7,25,1
17,35,8,7,1
18,35,8,9,1
19,35,9,8,1
20,35,9,10,1
21,35,9,11,1
22,35,10,9,1
23,35,11,9,1
24,35,11,12,1
25,35,11,24,1
26,35,12,11,1
27,35,12,13,1
28,35,12,14,1
29,35,13,12,1
30,35,14,12,1
31,35,14,15,2
32,35,14,23,2
33,35,15,14,1
34,35,15,16,1
35,35,15,22,1
36,35,16,15,2
37,35,16,17,1
38,35,17,16,1
39,35,17,18,2
40,35,18,17,1
41,35,18,19,1
42,35,18,20,1
43,35,19,18,1
44,35,20,18,1
45,35,20,21,1
46,35,20,22,2
47,35,21,20,1
48,35,22,15,2
49,35,22,20,1
50,35,23,14,1
51,35,23,24,1
52,35,24,11,2
53,35,24,23,1
54,35,25,7,2
55,35,25,26,1
56,35,26,4,2
57,35,26,25,1
0,36,0,1,1
1,36,1,0,1
2,36,1,2,1
3,36,2,1,1
4,36,2,3,2
5,36,2,24,1
6,36,3,2,2
7,36,3,4,1
8,36,4,3,1
9,36,4,5,2
10,36,5,4,2
11,36,5,6,1
12,36,5,24,1
13,36,6,5,1
14,36,6,7,1
15,36,7,6,1
16,36,7,8,1
17,36,7,23,1
18,36,8,7,1
19,36,8,9,1
20,36,9,8,1
21,36,9,10,1
22,36,10,9,1
23,36,10,11,1
24,36,10,22,1
25,36,11,10,1
26,36,11,12,1
27,36,12,11,1
28,36,12,13,1
29,36,12,14,1
30,36,13,12,1
31,36,14,12,2
32,36,14,15,2
33,36,14,21,1
34,36,15,14,1
35,36,15,16,1
36,36,16,15,2
37,36,16,17,1
38,36,17,16,1
39,36,17,18,2
40,36,17,20,1
41,36,18,17,1
42,36,18,19,1
43,36,19,18,1
44,36,20,17,1
45,36,20,21,1
46,36,21,14,2
47,36,21,20,1
48,36,22,10,2
49,36,22,23,1
50,36,23,7,1
51,36,23,22,1
52,36,24,2,2
53,36,24,5,1
0,37,0,1,1
1,37,1,0,1
2,37,1,2,1
3,37,1,9,1
4,37,2,1,2
5,37,2,3,1
6,37,3,2,2
7,37,3,4,1
8,37,3,8,1
9,37,4,3,2
10,37,4,5,2
11,37,5,4,1
12,37,5,6,1
13,37,6,5,1
14,37,6,7,1
15,37,7,6,1
16,37,7,8,1
17,37,8,3,1
18,37,8,7,1
19,37,9,1,1
20,37,9,10,1
21,37,9,25,1
22,37,10,9,1
23,37,10,11,1
24,37,10,23,1
25,37,11,10,1
26,37,11,12,1
27,37,11,21,1
28,37,12,11,1
29,37,12,13,1
30,37,12,14,1
31,37,13,12,2
32,37,14,12,2
33,37,14,15,1
34,37,14,20,1
35,37,15,14,1
36,37,15,16,2
37,37,15,19,1
38,37,16,15,1
39,37,16,17,2
40,37,17,16,1
41,37,17,18,1
42,37,18,17,1
43,37,18,19,1
44,37,18,20,1
45,37,19,15,1
46,37,19,18,2
47,37,20,14,1
48,37,20,18,2
49,37,20,21,1
50,37,21,11,1
51,37,21,20,1
52,37,21,22,2
53,37,22,21,1
54,37,23,10,2
55,37,23,24,1
56,37,24,23,2
57,37,24,25,1
58,37,24,29,1
59,37,25,9,2
60,37,25,24,1
61,37,25,26,2
62,37,26,25,1
63,37,26,27,1
64,37,27,26,2
65,37,27,28,1
66,37,28,27,2
67,37,28,29,1
68,37,29,24,1
69,37,29,28,2
0,38,0,1,1
1,38,1,0,1
2,38,1,2,1
3,38,1,21,1
4,38,2,1,2
5,38,2,3,1
6,38,3,2,2
7,38,3,4,1
8,38,4,3,1
9,38,4,5,2
10,38,4,20,2
11,38,5,4,1
12,38,5,6,1
13,38,6,5,1
14,38,6,7,1
15,38,7,6,1
16,38,7,8,1
17,38,7,20,1
18,38,8,7,1
19,38,8,9,1
20,38,8,10,1
21,38,9,8,1
22,38,10,8,1
23,38,10,11,1
24,38,11,10,1
25,38,11,12,1
26,38,11,13,1
27,38,12,11,1
28,38,13,11,1
29,38,13,14,1
30,38,13,19,1
31,38,14,13,2
32,38,14,15,2
33,38,15,14,1
34,38,15,16,1
35,38,16,15,1
36,38,16,17,2
37,38,16,18,1
38,38,17,16,1
39,38,18,16,2
40,38,18,19,1
41,38,19,13,1
42,38,19,18,1
43,38,20,4,1
44,38,20,7,1
45,38,20,21,1
46,38,21,1,2
47,38,21,20,1
0,39,0,1,1
1,39,1,0,1
2,39,1,2,1
3,39,2,1,1
4,39,2,3,2
5,39,2,20,1
6,39,3,2,2
7,39,3,4,1
8,39,4,3,1
9,39,4,5,2
10,39,5,4,2
11,39,5,6,1
12,39,5,20,1
13,39,6,5,1
14,39,6,7,1
15,39,6,8,1
16,39,6,9,1
17,39,7,6,1
18,39,8,6,1
19,39,9,6,1
20,39,9,10,1
21,39,10,9,1
22,39,10,11,1
23,39,10,19,1
24,39,11,10,1
25,39,11,12,1
26,39,12,11,1
27,39,12,13,1
28,39,13,12,1
29,39,13,14,1
30,39,13,18,1
31,39,14,13,2
32,39,14,15,2
33,39,15,14,1
34,39,15,16,1
35,39,15,17,1
36,39,16,15,2
37,39,17,15,1
38,39,17,18,1
39,39,18,13,2
40,39,18,17,1
41,39,18,19,1
42,39,19,10,1
43,39,19,18,1
44,39,20,2,1
45,39,20,5,1
