bond_id,graph_id,start_atom,end_atom,bond_features
2,3,1,2,2
3,3,1,3,1
4,3,2,1,2
5,3,3,1,1
6,3,3,4,1
7,3,4,3,1
8,3,4,5,2
9,3,4,20,1
10,3,5,4,2
11,3,5,6,1
12,3,5,7,1
13,3,6,5,1
14,3,7,5,1
15,3,7,8,2
16,3,8,7,2
17,3,8,9,1
18,3,8,19,1
19,3,9,8,1
20,3,9,10,1
21,3,10,9,1
22,3,10,11,2
23,3,10,12,1
24,3,11,10,2
25,3,12,10,1
26,3,12,13,1
27,3,13,12,1
28,3,13,14,1
29,3,13,15,1
30,3,14,13,1
31,3,15,13,1
32,3,15,16,1
33,3,15,17,1
34,3,16,15,1
35,3,17,15,1
36,3,17,18,1
37,3,18,17,1
38,3,19,8,1
39,3,19,20,2
40,3,20,4,1
41,3,20,19,2
42,3,20,21,1
43,3,21,20,1
0,4,0,1,1
1,4,1,0,1
2,4,1,2,1
3,4,2,1,1
4,4,2,3,1
5,4,3,2,1
6,4,3,4,1
7,4,3,14,1
8,4,4,3,1
9,4,4,5,1
10,4,5,4,1
11,4,5,6,2
12,4,5,13,1
13,4,6,5,2
14,4,6,7,1
15,4,7,6,1
16,4,7,8,2
17,4,8,7,2
18,4,8,9,1
19,4,8,12,1
20,4,9,8,1
21,4,9,10,1
22,4,10,9,1
23,4,10,11,1
24,4,11,10,1
25,4,11,12,1
26,4,12,8,1
27,4,12,11,1
28,4,12,13,2
29,4,13,5,1
30,4,13,12,2
31,4,14,3,1
32,4,14,15,1
33,4,14,19,1
34,4,15,14,1
35,4,15,16,1
36,4,16,15,1
37,4,16,17,1
38,4,17,16,1
39,4,17,18,1
40,4,18,17,1
41,4,18,19,1
42,4,19,14,1
43,4,19,18,1
0,5,0,1,1
1,5,1,0,1
2,5,1,2,1
3,5,2,1,1
4,5,2,3,2
5,5,2,6,1
6,5,3,2,2
7,5,3,4,1
8,5,4,3,1
9,5,4,5,1
10,5,4,10,1
11,5,5,4,1
12,5,5,6,2
13,5,5,7,1
14,5,6,2,1
15,5,6,5,2
16,5,7,5,1
17,5,7,8,1
18,5,8,7,1
19,5,8,9,2
20,5,8,10,1
21,5,9,8,2
22,5,10,4,1
23,5,10,8,1
24,5,10,11,1
25,5,11,10,1
26,5,11,12,1
27,5,12,11,1
28,5,12,13,2
29,5,12,14,1
30,5,13,12,2
31,5,14,12,1
32,5,14,15,1
33,5,15,14,1
34,5,15,16,2
35,5,15,20,1
36,5,16,15,2
37,5,16,17,1
38,5,17,16,1
39,5,17,18,2
40,5,18,17,2
41,5,18,19,1
42,5,19,18,1
43,5,19,20,2
44,5,20,15,1
45,5,20,19,2
46,5,20,21,1
47,5,21,20,1
48,5,21,22,1
49,5,22,21,1
0,6,0,1,1
1,6,1,0,1
2,6,1,2,1
3,6,2,1,1
4,6,2,3,1
5,6,2,15,1
6,6,3,2,1
7,6,3,4,1
8,6,4,3,1
9,6,4,5,1
10,6,4,8,1
11,6,5,4,1
12,6,5,6,2
13,6,5,15,1
14,6,6,5,2
15,6,6,7,1
16,6,7,6,1
17,6,7,8,2
18,6,8,4,1
19,6,8,7,2
20,6,8,9,1
21,6,9,8,1
22,6,9,10,2
23,6,9,14,1
24,6,10,9,2
25,6,10,11,1
26,6,11,10,1
27,6,11,12,2
28,6,12,11,2
29,6,12,13,1
30,6,13,12,1
31,6,13,14,2
32,6,14,9,1
33,6,14,13,2
34,6,15,2,1
35,6,15,5,1
0,7,0,1,1
1,7,1,0,1
2,7,1,2,1
3,7,2,1,1
4,7,2,3,2
5,7,2,4,1
6,7,3,2,2
7,7,4,2,1
8,7,4,5,1
9,7,4,12,1
10,7,5,4,1
11,7,5,6,1
12,7,6,5,1
13,7,6,7,1
14,7,6,11,1
15,7,7,6,1
16,7,7,8,1
17,7,8,7,1
18,7,8,9,1
19,7,9,8,1
20,7,9,10,1
21,7,10,9,1
22,7,10,11,1
23,7,11,6,1
24,7,11,10,1
25,7,11,12,1
26,7,12,4,1
27,7,12,11,1
28,7,12,13,1
29,7,13,12,1
30,7,13,14,2
31,7,13,15,2
32,7,13,16,1
33,7,14,13,2
34,7,15,13,2
35,7,16,13,1
36,7,16,17,1
37,7,16,21,1
38,7,17,16,1
39,7,17,18,1
40,7,18,17,1
41,7,18,19,1
42,7,19,18,1
43,7,19,20,1
44,7,20,19,1
45,7,20,21,1
46,7,21,16,1
47,7,21,20,1
0,8,0,1,1
1,8,1,0,1
2,8,1,2,1
3,8,2,1,1
4,8,2,3,1
5,8,2,17,1
6,8,3,2,1
7,8,3,4,1
8,8,4,3,1
9,8,4,5,1
10,8,5,4,1
11,8,5,6,1
12,8,5,16,1
13,8,6,5,1
14,8,6,7,2
15,8,6,15,1
16,8,7,6,2
17,8,7,8,1
18,8,8,7,1
19,8,8,9,2
20,8,8,14,1
21,8,9,8,2
22,8,9,10,1
23,8,10,9,1
24,8,10,11,2
25,8,11,10,2
26,8,11,12,1
27,8,11,13,1
28,8,12,11,1
29,8,13,11,1
30,8,13,14,2
31,8,14,8,1
32,8,14,13,2
33,8,14,15,1
34,8,15,6,1
35,8,15,14,1
36,8,16,5,1
37,8,16,17,1
38,8,17,2,1
39,8,17,16,1
0,9,0,1,2
1,9,1,0,2
2,9,1,2,1
3,9,1,14,1
4,9,2,1,1
5,9,2,3,1
6,9,3,2,1
7,9,3,4,1
8,9,4,3,1
9,9,4,5,2
10,9,4,12,1
11,9,5,4,2
12,9,5,6,1
13,9,6,5,1
14,9,6,7,2
15,9,7,6,2
16,9,7,8,1
17,9,7,11,1
18,9,8,7,1
19,9,8,9,2
20,9,8,10,1
21,9,9,8,2
22,9,10,8,1
23,9,11,7,1
24,9,11,12,2
25,9,12,4,1
26,9,12,11,2
27,9,12,13,1
28,9,13,12,1
29,9,14,1,1
30,9,14,15,1
31,9,15,14,1
32,9,15,16,1
33,9,15,22,1
34,9,16,15,1
35,9,16,17,1
36,9,17,16,1
37,9,17,18,1
38,9,18,17,1
39,9,18,19,1
40,9,19,18,1
41,9,19,20,1
42,9,20,19,1
43,9,20,21,1
44,9,21,20,1
45,9,21,22,1
46,9,22,15,1
47,9,22,21,1
