atom_id,graph_id,atom_features
1094,46,2
1095,46,0
1096,46,1
1097,46,0
1098,46,0
1099,46,0
1100,46,0
1101,46,0
1102,46,0
1103,46,0
1104,46,0
1105,46,0
1106,46,5
1107,46,0
1108,46,2
1109,47,0
1110,47,2
1111,47,0
1112,47,4
1113,47,0
1114,47,0
1115,47,8
1116,47,0
1117,47,0
1118,47,0
1119,47,1
1120,47,2
1121,47,0
1122,47,0
1123,47,0
1124,47,0
1125,47,0
1126,47,0
1127,47,0
1128,47,0
1129,47,3
1130,47,0
1131,47,0
1132,48,0
1133,48,0
1134,48,0
1135,48,0
1136,48,2
1137,48,0
1138,48,0
1139,48,6
1140,48,0
1141,48,0
1142,48,1
1143,48,2
1144,48,0
1145,48,0
1146,48,0
1147,48,2
1148,48,0
1149,48,0
1150,48,5
1151,48,2
1152,49,1
1153,49,0
1154,49,0
1155,49,0
1156,49,0
1157,49,0
1158,49,0
1159,49,0
1160,49,3
1161,49,0
1162,49,0
1163,49,2
1164,49,0
1165,49,0
1166,49,0
1167,49,0
1168,49,0
1169,49,2
1170,49,0
1171,49,0
1172,49,0
1173,49,0
1174,49,0
1175,49,0
1176,50,1
1177,50,0
1178,50,0
1179,50,5
1180,50,0
1181,50,2
1182,50,2
1183,50,0
1184,50,0
1185,50,0
1186,50,0
1187,50,0
1188,50,1
1189,50,1
1190,50,0
1191,50,0
1192,50,0
1193,50,0
1194,50,0
1195,50,0
1196,50,6
1197,51,0
1198,51,0
1199,51,0
1200,51,0
1201,51,0
1202,51,5
1203,51,1
1204,51,1
1205,51,2
1206,51,0
1207,51,4
1208,51,0
1209,51,4
1210,51,0
1211,51,0
1212,51,4
1213,51,0
1214,51,0
1215,51,0
1216,52,0
1217,52,1
1218,52,0
1219,52,2
1220,52,0
1221,52,2
1222,52,0
1223,52,2
1224,52,0
1225,52,0
1226,52,2
1227,52,0
1228,52,0
1229,52,0
1230,52,4
1231,52,0
1232,52,8
1233,52,0
1234,52,0
1235,52,2
1236,52,0
1237,53,0
1238,53,0
1239,53,0
1240,53,0
1241,53,1
1242,53,2
1243,53,0
1244,53,0
1245,53,4
1246,53,4
1247,53,0
1248,53,0
1249,53,0
1250,53,1
1251,53,2
1252,53,0
1253,53,0
1254,53,0
1255,53,0
1256,53,2
1257,53,0
1258,53,8
1259,53,0
1260,53,0
1261,53,0
1262,53,1
1263,54,1
1264,54,0
1265,54,2
1266,54,0
1267,54,4
1268,54,1
1269,54,0
1270,54,0
1271,54,0
1272,54,0
1273,54,0
1274,54,0
1275,54,3
1276,54,2
1277,54,0
1278,54,0
1279,54,0
1280,54,0
1281,54,1
1282,54,0
1283,54,0
1284,54,1
1285,54,0
1286,54,0
1287,55,0
1288,55,0
1289,55,0
1290,55,0
1291,55,0
1292,55,0
1293,55,0
1294,55,1
1295,55,0
1296,55,0
1297,55,2
1298,55,0
1299,55,0
1300,55,0
1301,55,0
1302,55,0
1303,55,0
1304,55,0
1305,55,0
1306,55,0
1307,55,0
1308,56,0
1309,56,1
1310,56,0
1311,56,1
1312,56,4
1313,56,4
1314,56,0
1315,56,0
1316,56,0
1317,56,0
1318,56,3
1319,56,0
1320,56,0
1321,56,0
1322,56,0
1323,56,0
1324,56,0
1325,56,0
1326,56,1
1327,56,2
1328,56,2
1329,56,0
1330,56,1
1331,57,1
1332,57,0
1333,57,0
1334,57,2
1335,57,0
1336,57,0
1337,57,0
1338,57,0
1339,57,0
1340,57,0
1341,57,0
1342,57,0
1343,57,0
1344,57,2
1345,57,0
1346,57,0
1347,57,0
1348,57,0
1349,57,0
1350,57,0
1351,57,0
1352,57,1
1353,57,2
1354,57,0
1355,57,0
1356,57,0
1357,57,0
1358,57,0
1359,57,0
1360,58,1
1361,58,0
1362,58,2
1363,58,0
1364,58,0
1365,58,0
1366,58,0
1367,58,0
1368,58,1
1369,58,0
1370,58,0
1371,58,1
1372,58,0
1373,58,0
1374,58,0
1375,58,0
1376,58,0
1377,58,0
1378,58,0
1379,58,0
1380,58,2
1381,58,0
1382,58,2
1383,58,2
1384,58,2
1385,59,0
1386,59,4
1387,59,0
1388,59,1
1389,59,2
1390,59,0
1391,59,0
1392,59,2
1393,59,2
1394,59,0
1395,59,0
1396,59,1
1397,59,2
1398,59,0
1399,59,0
1400,59,0
1401,59,0
1402,59,0
1403,59,0
1404,59,2
1405,59,0
1406,59,0
1407,59,0
1408,59,8
1409,59,0
1410,59,0
