bond_id,graph_id,start_atom,end_atom,bond_features
16,2,7,6,1
17,2,8,6,1
18,2,8,9,1
19,2,9,3,2
20,2,9,8,1
21,2,10,1,2
22,2,10,11,1
23,2,10,12,1
24,2,11,10,1
25,2,12,10,1
26,2,12,13,1
27,2,13,12,1
28,2,13,14,1
29,2,13,15,1
30,2,14,13,1
31,2,14,15,1
32,2,15,13,1
33,2,15,14,1
0,3,0,1,1
1,3,1,0,1
2,3,1,2,1
3,3,1,26,1
4,3,2,1,2
5,3,2,3,1
6,3,2,4,2
7,3,3,2,1
8,3,4,2,1
9,3,4,5,2
10,3,4,11,2
11,3,5,4,1
12,3,5,6,1
13,3,5,10,1
14,3,6,5,2
15,3,6,7,2
16,3,7,6,1
17,3,7,8,1
18,3,8,7,1
19,3,8,9,2
20,3,9,8,1
21,3,9,10,2
22,3,10,5,1
23,3,10,9,1
24,3,11,4,1
25,3,11,12,1
26,3,11,26,1
27,3,12,11,1
28,3,12,13,1
29,3,13,12,1
30,3,13,14,1
31,3,14,13,1
32,3,14,15,1
33,3,14,25,1
34,3,15,14,1
35,3,15,16,1
36,3,16,15,1
37,3,16,17,2
38,3,16,22,2
39,3,17,16,1
40,3,17,18,2
41,3,17,20,2
42,3,18,17,1
43,3,18,19,2
44,3,19,18,1
45,3,20,17,2
46,3,20,21,1
47,3,21,20,1
48,3,21,22,1
49,3,22,16,1
50,3,22,21,1
51,3,22,23,1
52,3,23,22,2
53,3,23,24,1
54,3,23,25,2
55,3,24,23,1
56,3,25,14,1
57,3,25,23,1
58,3,26,1,1
59,3,26,11,1
0,4,0,1,1
1,4,1,0,1
2,4,1,2,1
3,4,2,1,1
4,4,2,3,2
5,4,2,5,1
6,4,2,18,2
7,4,3,2,1
8,4,3,4,1
9,4,4,3,2
10,4,5,2,2
11,4,5,6,1
12,4,5,7,1
13,4,6,5,1
14,4,7,5,2
15,4,7,8,2
16,4,8,7,1
17,4,8,9,1
18,4,8,17,1
19,4,9,8,2
20,4,9,10,1
21,4,10,9,2
22,4,10,11,1
23,4,11,10,1
24,4,11,12,1
25,4,12,11,1
26,4,12,13,1
27,4,12,17,1
28,4,13,12,1
29,4,13,14,1
30,4,14,13,1
31,4,14,15,1
32,4,15,14,1
33,4,15,16,1
34,4,16,15,1
35,4,16,17,1
36,4,17,8,1
37,4,17,12,2
38,4,17,16,2
39,4,18,2,1
40,4,18,19,2
41,4,18,20,2
42,4,19,18,1
43,4,20,18,2
0,5,0,1,1
1,5,1,0,1
2,5,1,2,1
3,5,1,18,1
4,5,2,1,2
5,5,2,3,1
6,5,3,2,2
7,5,3,4,1
8,5,3,5,1
9,5,4,3,2
10,5,5,3,2
11,5,5,6,1
12,5,6,5,1
13,5,6,7,1
14,5,7,6,2
15,5,7,8,2
16,5,7,17,1
17,5,8,7,1
18,5,8,9,1
19,5,9,8,2
20,5,9,10,1
21,5,10,9,2
22,5,10,11,1
23,5,10,16,1
24,5,11,10,1
25,5,11,12,1
26,5,11,15,1
27,5,12,11,1
28,5,12,13,1
29,5,13,12,1
30,5,13,14,1
31,5,14,13,1
32,5,14,15,1
33,5,15,11,1
34,5,15,14,1
35,5,16,10,1
36,5,16,17,1
37,5,17,7,2
38,5,17,16,2
39,5,18,1,1
40,5,18,19,2
41,5,18,23,2
42,5,19,18,1
43,5,19,20,2
44,5,20,19,1
45,5,20,21,2
46,5,21,20,1
47,5,21,22,1
48,5,22,21,1
49,5,22,23,1
50,5,23,18,1
51,5,23,22,1
52,5,23,24,2
53,5,24,23,1
54,5,24,25,2
55,5,24,26,1
56,5,24,27,1
57,5,25,24,1
58,5,26,24,1
59,5,27,24,1
0,6,0,1,1
1,6,1,0,1
2,6,1,2,1
3,6,1,7,1
4,6,2,1,2
5,6,2,3,1
6,6,3,2,2
7,6,3,4,1
8,6,3,5,1
9,6,4,3,2
10,6,5,3,2
11,6,5,6,1
12,6,5,7,1
13,6,6,5,1
14,6,7,1,2
15,6,7,5,2
16,6,7,8,1
17,6,8,7,1
18,6,8,9,1
19,6,9,8,2
20,6,9,10,1
21,6,10,9,2
22,6,10,11,1
23,6,11,10,1
24,6,11,12,1
25,6,11,13,1
26,6,11,14,1
27,6,12,11,1
28,6,13,11,1
29,6,14,11,1
30,6,14,15,1
31,6,15,14,1
32,6,15,16,1
33,6,16,15,1
34,6,16,17,1
35,6,16,18,1
36,6,17,16,1
37,6,18,16,2
0,7,0,1,1
1,7,1,0,1
2,7,1,2,1
3,7,2,1,1
4,7,2,3,2
5,7,3,2,1
6,7,3,4,2
7,7,3,5,1
8,7,4,3,1
9,7,5,3,2
10,7,5,6,2
11,7,5,8,1
12,7,6,5,1
13,7,6,7,1
14,7,7,6,2
15,7,8,5,2
16,7,8,9,1
17,7,8,10,1
18,7,9,8,1
19,7,10,8,2
20,7,10,11,1
21,7,10,15,2
22,7,11,10,1
23,7,11,12,1
24,7,12,11,1
25,7,12,13,1
26,7,13,12,1
27,7,13,14,1
28,7,14,13,1
29,7,14,15,1
30,7,15,10,1
31,7,15,14,1
0,8,0,1,1
1,8,1,0,1
2,8,1,2,1
3,8,1,3,1
4,8,2,1,2
5,8,3,1,1
6,8,3,4,2
7,8,3,5,1
8,8,4,3,1
9,8,5,3,2
10,8,5,6,2
11,8,6,5,1
12,8,6,7,1
13,8,7,6,1
14,8,7,8,2
15,8,8,7,2
16,8,8,9,1
17,8,8,10,1
18,8,9,8,1
19,8,10,8,2
20,8,10,11,1
21,8,11,10,2
22,8,11,12,1
23,8,11,21,1
24,8,12,11,1
25,8,12,13,1
26,8,13,12,1
27,8,13,14,1
28,8,14,13,1
29,8,14,15,1
30,8,14,21,1
31,8,15,14,1
32,8,15,16,1
33,8,15,20,1
34,8,16,15,1
35,8,16,17,1
36,8,17,16,1
37,8,17,18,2
38,8,18,17,2
39,8,18,19,1
40,8,19,18,2
41,8,19,20,2
42,8,20,15,1
43,8,20,19,2
44,8,21,11,1
45,8,21,14,2
0,9,0,1,1
1,9,1,0,1
2,9,1,2,1
3,9,1,13,1
4,9,2,1,2
5,9,2,3,1
6,9,2,4,2
7,9,3,2,1
8,9,4,2,1
9,9,4,5,2
10,9,5,4,2
11,9,5,6,1
12,9,5,7,1
13,9,6,5,1
14,9,7,5,2
15,9,7,8,2
16,9,7,12,1
17,9,8,7,1
18,9,8,9,1
19,9,9,8,2
20,9,9,10,1
21,9,10,9,2
22,9,10,11,1
23,9,11,10,1
24,9,11,12,1
25,9,12,7,1
26,9,12,11,1
27,9,13,1,1
28,9,13,14,1
29,9,13,17,1
30,9,14,13,1
31,9,14,15,1
32,9,15,14,1
33,9,15,16,1
34,9,16,15,1
35,9,16,17,1
36,9,17,13,1
37,9,17,16,2
0,10,0,1,1
1,10,1,0,1
2,10,1,2,1
3,10,2,1,1
4,10,2,3,2
5,10,2,22,1
6,10,3,2,2
7,10,3,4,1
8,10,4,3,1
9,10,4,5,2
10,10,5,4,2
11,10,5,6,1
12,10,6,5,1
13,10,6,7,1
14,10,6,22,2
15,10,7,6,2
16,10,7,8,1
17,10,7,19,1
18,10,8,7,1
19,10,8,9,2
20,10,8,10,1
21,10,9,8,2
22,10,10,8,1
23,10,10,11,1
24,10,11,10,1
25,10,11,12,1
26,10,12,11,1
27,10,12,13,1
28,10,13,12,1
29,10,13,14,1
30,10,13,18,1
31,10,14,13,1
32,10,14,15,1
33,10,15,14,1
34,10,15,16,1
35,10,16,15,1
36,10,16,17,1
37,10,17,16,2
38,10,17,18,2
39,10,18,13,1
40,10,18,17,2
41,10,19,7,2
42,10,19,20,1
43,10,19,21,2
44,10,20,19,1
45,10,21,19,2
46,10,22,2,1
47,10,22,6,1
0,11,0,1,1
1,11,1,0,1
2,11,1,2,1
3,11,1,21,1
4,11,2,1,2
5,11,2,3,1
6,11,3,2,2
7,11,3,4,1
8,11,4,3,1
9,11,4,5,2
10,11,5,4,2
11,11,5,6,1
12,11,5,21,1
13,11,6,5,1
14,11,6,7,2
15,11,6,8,2
16,11,7,6,1
17,11,8,6,1
18,11,8,9,1
19,11,9,8,2
20,11,9,10,1
21,11,9,20,2
22,11,10,9,1
23,11,10,11,1
24,11,11,10,1
25,11,11,12,1
26,11,11,19,1
27,11,12,11,1
28,11,12,13,1
29,11,12,17,1
30,11,13,12,1
31,11,13,14,1
32,11,14,13,1
33,11,14,15,1
34,11,15,14,1
35,11,15,16,1
36,11,16,15,1
37,11,16,17,2
38,11,17,12,2
39,11,17,16,1
40,11,17,18,2
41,11,18,17,2
42,11,19,11,1
43,11,19,20,2
44,11,20,9,1
45,11,20,19,2
46,11,21,1,1
47,11,21,5,1
48,11,21,22,1
49,11,22,21,1
50,11,22,23,1
51,11,23,22,1
0,12,0,1,1
1,12,1,0,1
2,12,1,2,1
3,12,1,11,1
4,12,2,1,2
5,12,2,3,1
6,12,3,2,2
7,12,3,4,1
8,12,3,9,1
9,12,4,3,2
10,12,4,5,2
11,12,5,4,1
12,12,5,6,1
13,12,6,5,1
14,12,6,7,2
15,12,6,8,2
16,12,7,6,1
17,12,8,6,1
18,12,8,9,1
19,12,9,3,2
20,12,9,8,1
21,12,9,10,2
22,12,10,9,1
23,12,11,1,1
24,12,11,12,1
25,12,11,16,1
26,12,12,11,1
27,12,12,13,1
28,12,13,12,1
29,12,13,14,1
30,12,14,13,1
31,12,14,15,1
32,12,15,14,1
33,12,15,16,1
34,12,16,11,1
35,12,16,15,1
0,13,0,1,1
1,13,1,0,1
2,13,1,2,1
3,13,2,1,1
4,13,2,3,2
5,13,2,7,1
6,13,3,2,2
7,13,3,4,1
8,13,4,3,1
9,13,4,5,2
10,13,5,4,2
11,13,5,6,1
12,13,5,11,1
13,13,6,5,1
14,13,6,7,2
15,13,6,8,2
16,13,7,2,1
17,13,7,6,1
18,13,8,6,1
19,13,8,9,2
20,13,9,8,1
21,13,9,10,2
22,13,10,9,1
23,13,10,11,1
24,13,11,5,1
25,13,11,10,1
26,13,11,12,1
27,13,12,11,1
28,13,12,13,1
29,13,12,14,1
30,13,13,12,1
31,13,14,12,1
32,13,14,15,1
33,13,14,16,1
34,13,15,14,1
35,13,15,16,1
36,13,16,14,1
37,13,16,15,2
0,14,0,1,1
1,14,1,0,1
2,14,1,2,1
3,14,2,1,1
4,14,2,3,2
5,14,3,2,1
6,14,3,4,2
7,14,3,5,1
8,14,4,3,1
9,14,5,3,2
10,14,5,6,2
11,14,6,5,1
12,14,6,7,1
13,14,6,17,1
14,14,7,6,2
15,14,7,8,2
16,14,8,7,1
17,14,8,9,1
18,14,8,16,1
19,14,9,8,2
20,14,9,10,1
21,14,10,9,2
22,14,10,11,1
23,14,10,14,1
24,14,11,10,1
25,14,11,12,1
26,14,11,13,1
27,14,12,11,1
28,14,13,11,1
29,14,14,10,1
30,14,14,15,1
31,14,15,14,1
32,14,15,16,1
33,14,16,8,1
34,14,16,15,1
35,14,16,17,1
36,14,17,6,1
37,14,17,16,2
0,15,0,1,1
1,15,1,0,1
2,15,1,2,1
3,15,1,15,1
4,15,2,1,2
5,15,2,3,1
6,15,3,2,2
7,15,3,4,1
8,15,3,8,1
9,15,4,3,2
10,15,4,5,2
11,15,4,6,1
12,15,5,4,1
13,15,6,4,1
14,15,6,7,2
15,15,7,6,2
16,15,7,8,1
17,15,8,3,1
18,15,8,7,1
19,15,8,9,2
20,15,9,8,1
21,15,9,10,2
22,15,9,14,1
23,15,10,9,1
24,15,10,11,1
25,15,11,10,1
26,15,11,12,1
27,15,12,11,1
28,15,12,13,1
29,15,13,12,1
30,15,13,14,1
31,15,14,9,1
32,15,14,13,1
33,15,15,1,1
34,15,15,16,1
35,15,15,17,1
36,15,16,15,1
37,15,17,15,2
38,15,17,18,2
39,15,18,17,1
40,15,18,19,2
41,15,18,29,2
42,15,19,18,1
43,15,19,20,2
44,15,19,22,1
45,15,20,19,2
46,15,20,21,1
47,15,21,20,1
48,15,22,19,1
49,15,22,23,1
50,15,22,28,1
51,15,23,22,1
52,15,23,24,2
53,15,23,29,1
54,15,24,23,2
55,15,24,25,1
56,15,25,24,1
57,15,25,26,1
58,15,25,27,1
59,15,26,25,1
60,15,27,25,1
61,15,27,28,2
62,15,28,22,1
63,15,28,27,2
64,15,29,18,1
65,15,29,23,1
0,16,0,1,1
1,16,1,0,1
2,16,1,2,1
3,16,2,1,1
4,16,2,3,2
5,16,2,4,1
6,16,3,2,2
7,16,4,2,1
8,16,4,5,1
9,16,4,25,2
10,16,5,4,2
11,16,5,6,1
12,16,6,5,1
13,16,6,7,1
14,16,7,6,2
15,16,7,8,2
16,16,7,24,1
17,16,8,7,1
18,16,8,9,1
19,16,8,23,2
20,16,9,8,1
21,16,9,10,2
22,16,10,9,1
23,16,10,11,1
24,16,11,10,1
25,16,11,12,1
26,16,11,23,1
27,16,12,11,1
28,16,12,13,1
29,16,12,14,1
30,16,13,12,1
31,16,14,12,1
32,16,14,15,1
33,16,14,21,1
34,16,15,14,1
35,16,15,16,1
36,16,15,20,1
37,16,16,15,2
38,16,16,17,2
39,16,17,16,1
40,16,17,18,2
41,16,18,17,2
42,16,18,19,1
43,16,19,18,2
44,16,19,20,1
45,16,20,15,2
46,16,20,19,1
47,16,21,14,1
48,16,21,22,1
49,16,21,23,1
50,16,22,21,1
51,16,23,8,1
52,16,23,11,2
53,16,23,21,1
54,16,24,7,2
55,16,24,25,1
56,16,25,4,1
57,16,25,24,1
0,17,0,1,1
1,17,1,0,1
2,17,1,2,1
3,17,1,8,1
4,17,2,1,2
5,17,2,3,1
6,17,2,7,2
7,17,3,2,1
8,17,3,4,1
9,17,4,3,2
10,17,4,5,2
11,17,5,4,1
12,17,5,6,1
13,17,6,5,1
14,17,6,7,2
15,17,7,2,2
16,17,7,6,1
17,17,8,1,1
18,17,8,9,1
19,17,8,13,2
20,17,9,8,1
21,17,9,10,2
22,17,10,9,1
23,17,10,11,1
24,17,11,10,1
25,17,11,12,1
26,17,11,18,1
27,17,12,11,1
28,17,12,13,1
29,17,12,14,1
30,17,13,8,1
31,17,13,12,1
32,17,14,12,1
33,17,14,15,1
34,17,14,17,1
35,17,15,14,1
36,17,15,16,1
37,17,16,15,2
38,17,17,14,2
39,17,17,18,1
40,17,18,11,2
41,17,18,17,2
42,17,18,19,1
43,17,19,18,2
44,17,19,20,1
45,17,20,19,2
46,17,20,21,1
47,17,20,25,1
48,17,21,20,1
49,17,21,22,1
50,17,22,21,1
51,17,22,23,1
52,17,23,22,2
53,17,23,24,1
54,17,24,23,2
55,17,24,25,1
56,17,25,20,1
57,17,25,24,1
0,18,0,1,1
1,18,1,0,1
2,18,1,2,1
3,18,2,1,1
4,18,2,3,2
5,18,2,4,1
6,18,2,5,2
7,18,3,2,1
8,18,4,2,1
9,18,5,2,2
10,18,5,6,2
11,18,5,19,1
12,18,6,5,1
13,18,6,7,1
14,18,7,6,2
15,18,7,8,2
16,18,7,17,1
17,18,8,7,1
18,18,8,9,1
19,18,8,10,2
20,18,9,8,1
21,18,10,8,2
22,18,10,11,1
23,18,11,10,1
24,18,11,12,1
25,18,11,16,1
26,18,12,11,1
27,18,12,13,1
28,18,13,12,1
29,18,13,14,1
30,18,14,13,1
31,18,14,15,1
32,18,14,16,1
33,18,15,14,1
34,18,16,11,1
35,18,16,14,1
36,18,17,7,1
37,18,17,18,2
38,18,18,17,2
39,18,18,19,1
40,18,19,5,2
41,18,19,18,2
42,18,19,20,1
43,18,20,19,2
0,19,0,1,1
1,19,1,0,1
2,19,1,2,1
3,19,1,6,1
4,19,2,1,2
5,19,2,3,1
6,19,3,2,2
7,19,3,4,1
8,19,3,23,1
9,19,4,3,2
10,19,4,5,2
11,19,4,8,1
12,19,5,4,1
13,19,5,6,1
14,19,6,1,2
15,19,6,5,2
16,19,6,7,1
17,19,7,6,1
18,19,8,4,1
19,19,8,9,2
20,19,8,22,1
21,19,9,8,2
22,19,9,10,1
23,19,10,9,1
24,19,10,11,1
25,19,10,12,1
26,19,11,10,1
27,19,12,10,1
28,19,12,13,1
29,19,13,12,1
30,19,13,14,1
31,19,14,13,1
32,19,14,15,1
33,19,15,14,1
34,19,15,16,1
35,19,15,21,1
36,19,16,15,1
37,19,16,17,2
38,19,17,16,2
39,19,17,18,1
40,19,18,17,2
41,19,18,19,2
42,19,18,20,1
43,19,19,18,2
44,19,20,18,1
45,19,20,21,2
46,19,21,15,1
47,19,21,20,1
48,19,22,8,1
49,19,22,23,1
50,19,23,3,1
51,19,23,22,1
0,20,0,1,1
1,20,1,0,1
2,20,1,2,1
3,20,1,26,1
4,20,2,1,2
5,20,2,3,1
6,20,3,2,2
7,20,3,4,1
8,20,3,8,1
9,20,4,3,2
10,20,4,5,2
11,20,4,6,1
12,20,4,7,1
13,20,5,4,1
14,20,6,4,2
15,20,7,4,2
16,20,8,3,1
17,20,8,9,1
18,20,8,26,1
19,20,9,8,2
20,20,9,10,1
21,20,10,9,2
22,20,10,11,1
23,20,10,12,1
24,20,11,10,1
25,20,12,10,1
26,20,12,13,1
27,20,13,12,1
28,20,13,14,1
29,20,14,13,1
30,20,14,15,1
31,20,14,23,1
32,20,15,14,1
33,20,15,16,1
34,20,16,15,1
35,20,16,17,1
36,20,17,16,1
37,20,17,18,2
38,20,17,22,2
39,20,18,17,1
40,20,18,19,2
41,20,19,18,2
42,20,19,20,1
43,20,20,19,2
44,20,20,21,1
45,20,21,20,2
46,20,21,22,1
47,20,22,17,1
48,20,22,21,1
49,20,22,23,1
50,20,23,14,1
51,20,23,22,1
52,20,23,24,2
53,20,24,23,1
54,20,24,25,2
55,20,25,24,1
56,20,26,1,1
57,20,26,8,1
0,21,0,1,1
1,21,1,0,1
2,21,1,2,1
3,21,1,23,1
4,21,2,1,2
5,21,2,3,1
6,21,3,2,2
7,21,3,4,1
8,21,4,3,1
9,21,4,5,2
10,21,4,22,2
11,21,5,4,1
12,21,5,6,1
13,21,6,5,1
14,21,6,7,2
15,21,6,8,2
16,21,7,6,1
17,21,8,6,1
18,21,8,9,1
19,21,8,21,2
20,21,9,8,1
21,21,9,10,2
22,21,10,9,1
23,21,10,11,1
24,21,11,10,1
25,21,11,12,1
26,21,11,20,1
27,21,12,11,1
28,21,12,13,1
29,21,12,14,1
30,21,13,12,1
31,21,14,12,1
32,21,14,15,1
33,21,14,19,1
34,21,15,14,1
35,21,15,16,1
36,21,16,15,1
37,21,16,17,2
38,21,17,16,2
39,21,17,18,1
40,21,18,17,2
41,21,18,19,2
42,21,19,14,1
43,21,19,18,2
44,21,20,11,1
45,21,20,21,2
46,21,21,8,1
47,21,21,20,1
48,21,22,4,1
49,21,22,23,1
50,21,23,1,1
51,21,23,22,1
0,22,0,1,1
1,22,1,0,1
2,22,1,2,1
3,22,1,22,1
4,22,2,1,2
5,22,2,3,1
6,22,3,2,2
7,22,3,4,1
8,22,4,3,1
9,22,4,5,2
10,22,4,21,2
11,22,5,4,1
12,22,5,6,1
13,22,6,5,1
14,22,6,7,2
15,22,7,6,2
16,22,7,8,1
17,22,8,7,1
18,22,8,9,1
19,22,8,21,2
20,22,9,8,1
21,22,9,10,2
22,22,10,9,1
23,22,10,11,1
24,22,10,20,1
25,22,11,10,1
26,22,11,12,1
27,22,12,11,1
28,22,12,13,1
29,22,12,19,1
30,22,13,12,1
31,22,13,14,1
32,22,13,18,1
33,22,14,13,1
34,22,14,15,1
35,22,15,14,1
36,22,15,16,1
37,22,16,15,2
38,22,16,17,2
39,22,17,16,1
40,22,17,18,2
41,22,18,13,2
42,22,18,17,1
43,22,19,12,2
44,22,19,20,1
45,22,20,10,2
46,22,20,19,1
47,22,21,4,1
48,22,21,8,1
49,22,21,22,1
50,22,22,1,1
51,22,22,21,1
0,23,0,1,1
1,23,1,0,1
2,23,1,2,1
3,23,2,1,1
4,23,2,3,2
5,23,3,2,1
6,23,3,4,2
7,23,3,26,1
8,23,4,3,1
9,23,4,5,2
10,23,5,4,2
11,23,5,6,1
12,23,6,5,1
13,23,6,7,1
14,23,6,25,2
15,23,7,6,2
16,23,7,8,1
17,23,7,24,1
18,23,8,7,1
19,23,8,9,2
20,23,9,8,1
21,23,9,10,2
22,23,9,23,1
23,23,10,9,1
24,23,10,11,1
25,23,11,10,1
26,23,11,12,1
27,23,11,22,1
28,23,12,11,1
29,23,12,13,1
30,23,13,12,1
31,23,13,14,1
32,23,14,13,1
33,23,14,15,1
34,23,14,21,1
35,23,15,14,1
36,23,15,16,1
37,23,15,20,2
38,23,16,15,2
39,23,16,17,1
40,23,17,16,2
41,23,17,18,2
42,23,18,17,1
43,23,18,19,2
44,23,19,18,1
45,23,19,20,2
46,23,20,15,1
47,23,20,19,1
48,23,21,14,1
49,23,21,22,1
50,23,22,11,1
51,23,22,21,1
52,23,23,9,2
53,23,23,24,1
54,23,24,7,2
55,23,24,23,1
56,23,25,6,1
57,23,25,26,1
58,23,26,3,1
59,23,26,25,1
60,23,26,27,1
61,23,27,26,2
62,23,27,28,1
63,23,28,27,2
0,24,0,1,1
1,24,1,0,1
2,24,1,2,1
3,24,1,8,1
4,24,2,1,2
5,24,2,3,1
6,24,2,7,2
7,24,3,2,1
8,24,3,4,1
9,24,4,3,2
10,24,4,5,2
11,24,5,4,1
12,24,5,6,1
13,24,6,5,1
14,24,6,7,2
15,24,7,2,2
16,24,7,6,1
17,24,8,1,1
18,24,8,9,1
19,24,8,30,2
20,24,9,8,1
21,24,9,10,2
22,24,10,9,1
23,24,10,11,1
24,24,10,17,1
25,24,11,10,1
26,24,11,12,1
27,24,11,16,1
28,24,12,11,1
29,24,12,13,1
30,24,13,12,1
31,24,13,14,1
32,24,14,13,1
33,24,14,15,1
34,24,15,14,1
35,24,15,16,1
36,24,16,11,1
37,24,16,15,2
38,24,17,10,2
39,24,17,18,1
40,24,17,30,2
41,24,18,17,2
42,24,18,19,1
43,24,18,20,2
44,24,19,18,1
45,24,20,18,2
46,24,20,21,1
47,24,20,28,1
48,24,21,20,1
49,24,21,22,1
50,24,21,27,1
51,24,22,21,1
52,24,22,23,2
53,24,23,22,1
54,24,23,24,2
55,24,24,23,1
56,24,24,25,1
57,24,24,26,1
58,24,25,24,1
59,24,26,24,1
60,24,26,27,1
61,24,27,21,2
62,24,27,26,1
63,24,28,20,2
64,24,28,29,1
65,24,28,30,1
66,24,29,28,1
67,24,30,8,1
68,24,30,17,1
69,24,30,28,1
0,25,0,1,1
1,25,1,0,1
2,25,1,2,1
3,25,2,1,1
4,25,2,3,2
5,25,2,4,1
6,25,3,2,2
7,25,4,2,1
8,25,4,5,1
9,25,5,4,2
10,25,5,6,2
11,25,5,7,1
12,25,6,5,1
13,25,7,5,1
14,25,7,8,2
15,25,8,7,2
16,25,8,9,1
17,25,9,8,1
18,25,9,10,1
19,25,10,9,2
20,25,10,11,1
21,25,10,12,2
22,25,11,10,1
23,25,12,10,1
24,25,12,13,1
25,25,13,12,1
26,25,13,14,1
27,25,13,15,1
28,25,14,13,1
29,25,15,13,1
30,25,15,16,1
31,25,15,17,1
32,25,16,15,1
33,25,17,15,1
0,26,0,1,1
1,26,1,0,1
2,26,1,2,1
3,26,2,1,1
4,26,2,3,2
5,26,3,2,1
6,26,3,4,2
7,26,3,5,1
8,26,4,3,1
9,26,5,3,2
10,26,5,6,2
11,26,6,5,1
12,26,6,7,1
13,26,7,6,1
14,26,7,8,2
15,26,7,9,2
16,26,8,7,1
17,26,9,7,1
18,26,9,10,1
19,26,9,14,2
20,26,10,9,1
21,26,10,11,2
22,26,11,10,1
23,26,11,12,1
24,26,12,11,1
25,26,12,13,1
26,26,13,12,1
27,26,13,14,1
28,26,14,9,1
29,26,14,13,1
30,26,14,15,1
31,26,15,14,1
32,26,15,16,1
33,26,16,15,1
34,26,16,17,1
35,26,17,16,1
36,26,17,18,1
37,26,17,22,2
38,26,18,17,2
39,26,18,19,1
40,26,18,20,2
41,26,19,18,2
42,26,20,18,1
43,26,20,21,2
44,26,21,20,1
45,26,21,22,2
46,26,22,17,1
47,26,22,21,1
48,26,22,23,1
49,26,23,22,1
0,27,0,1,1
1,27,1,0,1
2,27,1,2,1
3,27,1,3,1
4,27,2,1,2
5,27,3,1,1
6,27,3,4,2
7,27,4,3,1
8,27,4,5,1
9,27,5,4,2
10,27,5,6,2
11,27,6,5,1
12,27,6,7,1
13,27,7,6,1
14,27,7,8,2
15,27,7,9,2
16,27,8,7,1
17,27,9,7,1
18,27,9,10,1
19,27,10,9,2
20,27,10,11,1
21,27,10,15,2
22,27,11,10,1
23,27,11,12,1
24,27,12,11,1
25,27,12,13,1
26,27,13,12,1
27,27,13,14,1
28,27,14,13,1
29,27,14,15,1
30,27,15,10,1
31,27,15,14,1
32,27,15,16,1
33,27,16,15,1
34,27,16,17,1
35,27,16,18,1
36,27,16,19,1
37,27,17,16,2
38,27,18,16,2
39,27,19,16,1
0,28,0,1,1
1,28,1,0,1
2,28,1,2,1
3,28,2,1,1
4,28,2,3,2
5,28,2,15,1
6,28,3,2,2
7,28,3,4,1
8,28,4,3,1
9,28,4,5,2
10,28,5,4,2
11,28,5,6,1
12,28,5,14,1
