atom_id,graph_id,atom_features
779,33,1
780,33,2
781,33,4
782,33,0
783,33,0
784,33,0
785,33,2
786,33,0
787,33,0
788,33,0
789,33,0
790,33,0
791,33,0
792,33,0
793,33,0
794,34,0
795,34,0
796,34,0
797,34,0
798,34,0
799,34,0
800,34,2
801,34,0
802,34,0
803,34,0
804,34,0
805,34,6
806,34,0
807,34,0
808,34,1
809,34,2
810,34,2
811,34,0
812,34,0
813,34,0
814,34,0
815,34,6
816,34,0
817,34,0
818,34,1
819,34,0
820,34,1
821,34,0
822,35,0
823,35,4
824,35,0
825,35,0
826,35,0
827,35,0
828,35,0
829,35,0
830,35,0
831,35,2
832,35,5
833,35,1
834,35,1
835,35,0
836,35,0
837,35,2
838,35,0
839,35,1
840,35,0
841,35,0
842,35,0
843,35,0
844,35,3
845,35,0
846,35,3
847,35,0
848,36,0
849,36,1
850,36,0
851,36,4
852,36,1
853,36,0
854,36,2
855,36,0
856,36,1
857,36,2
858,36,4
859,36,0
860,36,0
861,36,0
862,36,4
863,36,0
864,36,0
865,36,0
866,36,0
867,36,3
868,36,0
869,36,0
870,37,0
871,37,0
872,37,0
873,37,0
874,37,1
875,37,2
876,37,0
877,37,0
878,37,0
879,37,0
880,37,0
881,37,0
882,37,1
883,37,2
884,37,0
885,37,0
886,37,0
887,37,4
888,37,0
889,37,1
890,37,1
891,37,0
892,37,0
893,37,0
894,37,0
895,38,0
896,38,0
897,38,0
898,38,0
899,38,0
900,38,0
901,38,0
902,38,1
903,38,2
904,38,0
905,38,0
906,38,0
907,38,8
908,38,0
909,38,0
910,38,0
911,38,12
912,38,1
913,38,7
914,39,0
915,39,1
916,39,0
917,39,0
918,39,0
919,39,3
920,39,0
921,39,4
922,39,0
923,39,2
924,39,0
925,39,0
926,39,0
927,39,0
928,39,0
929,39,2
930,39,0
931,39,2
932,39,0
933,39,0
934,39,1
935,39,0
