id,source,target,edge_feature
1007,30,172,2.7793271152222983
1029,31,163,2.0054769256618368
1030,31,175,0.39660131060088366
1031,31,180,3.7020969921823044
1032,31,185,4.4097997869626635
1033,31,192,4.368905400539665
1034,31,193,4.808121366863162
1047,32,150,2.161530624514825
1048,32,161,4.397651666132966
1049,32,171,3.3218232906541703
1050,32,189,0.45120084325648735
1066,33,159,2.7020349397917602
1082,34,162,0.07411913351287935
1083,34,165,1.489520641508058
1084,34,171,2.7744605517560412
1085,34,194,4.037168960573756
1098,35,155,1.04554325874818
1099,35,176,3.336374041845157
1100,35,184,4.330439504907232
1101,35,197,0.5384600700035336
1111,36,175,0.9958963821966371
1112,36,183,1.890261231393577
1113,36,196,1.237700370403374
1138,37,152,2.79282808215708
1139,37,174,2.746026238222961
1140,37,183,0.9505923768901098
1141,37,199,1.4064482189000866
1154,38,190,2.3606105763205893
1155,38,197,1.1563292670406722
1156,38,198,3.649641463981226
1171,39,163,1.5379484269763504
1172,39,175,0.4413759965193892
1173,39,178,1.8187135622402262
1174,39,180,0.5771571320946645
1175,39,191,4.952174746086772
1176,39,195,3.7481675572479163
1198,40,150,2.6180979952655736
1199,40,163,4.139548412999674
1200,40,176,1.8419299111948129
1201,40,186,3.9414834438757267
1202,40,198,4.931952566920343
1217,41,176,3.8947390423787
1218,41,186,2.07335722054862
1219,41,191,4.546868049170394
1220,41,194,2.4997831071561274
1235,42,153,1.652954347823226
1236,42,171,0.4525815503773567
1248,43,179,0.9443787507123191
1249,43,192,4.634704947731702
1259,44,155,2.577950893134044
1260,44,156,0.628966912136224
1261,44,177,4.115088430289983
1262,44,178,0.4103595511254421
1263,44,179,4.287163424906588
1264,44,188,0.817219333457182
1265,44,189,0.2826385723722996
1266,44,190,1.6059845498183085
1272,45,155,0.34095777452788967
1273,45,190,2.753715294477268
1281,46,158,0.9161633408254738
1282,46,177,2.1814578313126196
1283,46,188,2.976471169737353
1284,46,189,1.232616703509929
1285,46,197,3.7489184149883394
1292,47,176,2.774545051040418
1293,47,181,0.3990654178271247
1294,47,183,4.167377475924145
1295,47,184,1.3906594402685846
1302,48,152,0.7704630057060696
1303,48,171,3.8839557038285566
1304,48,178,1.3130056963281689
1305,48,180,0.6229873874148584
1306,48,193,0.42656034275390553
1321,49,155,3.220859583471269
1322,49,162,1.1379673985575862
1323,49,174,3.6111896653837543
1324,49,180,3.1054352580269784
1325,49,184,1.7203166130819696
1346,50,153,0.3387254930330308
1347,50,157,1.2379756837194607
1348,50,173,4.324872312063541
1349,50,175,3.191152765548745
1350,50,188,4.699744038615475
1351,50,193,1.130575808122326
1352,50,198,1.4144005909822206
1363,51,156,4.347696145064545
1364,51,161,4.829517751896588
1376,52,164,0.035415321774747155
1377,52,165,2.6491155988290234
1378,52,175,4.030064141966908
1379,52,186,4.566638858555744
1384,53,162,0.3728965309056087
1385,53,166,4.725673811717902
1386,53,167,3.6358332681640553
1387,53,171,2.8401810416749154
1388,53,173,1.3169503491252494
1389,53,190,1.462490166166452
1390,53,194,4.1554086657975695
1393,54,195,4.886307399844548
1396,55,159,2.881577014312169
1397,55,192,3.106886032923619
1398,55,193,3.3640104086949716
1406,56,184,0.44288716853154
1414,57,168,2.8423863328641903
1419,58,180,0.35528228095933034
1429,59,180,4.991434511570677
1430,59,188,3.6903177528810542
1441,60,158,3.1456097560385734
1442,60,173,1.0960553783237255
1453,61,156,0.9387632067431562
1454,61,164,0.8973596172953724
1455,61,181,2.420453048772794
1460,62,160,3.591443404869908
1461,62,169,0.3044660804560684
1462,62,179,0.29816811450710023
1463,62,185,4.769612997744092
1473,64,152,2.723399784376034
1474,64,173,3.191730420045406
1475,64,185,2.9545421301835955
1482,65,172,0.7860487164896829
1483,65,193,2.9744098667492604
1493,66,151,0.07914719582849283
1494,66,152,1.6542157736687335
1495,66,190,0.06345892028213618
1506,67,165,2.325061785157522
1507,67,181,4.644343528947486
1508,67,183,0.932574007884393
1509,67,188,4.6881879196545455
1515,68,152,3.2080990584552294
1516,68,190,2.5916929607433126
1528,69,153,2.2116623241978313
1534,70,168,4.373179310521042
1535,70,199,3.768274237933845
1537,71,162,1.2316817342895314
1538,71,195,3.645337067120784
1539,71,197,2.8395478562870147
1552,73,169,2.760172787776641
1553,73,170,0.47311385316969046
1554,73,181,0.8990723524357541
1560,74,150,4.352557427790925
1564,75,182,3.7722304997329665
1565,75,187,1.6947472718666794
1566,75,194,1.0963425361334327
1574,76,154,1.8017132705506373
1575,76,178,2.194148259424425
1576,76,196,3.192167366337782
1584,77,164,0.516128873793581
1585,77,167,1.4813725975431131
1586,77,195,1.3387702110803694
1593,78,157,4.004461605436911
1594,78,160,2.3397971091903624
1595,78,192,0.1962873496940215
1601,79,160,3.192411490120853
1602,79,178,3.963245389816779
1603,79,179,0.017489935954653202
1611,82,151,0.8557756059620258
1612,82,169,3.8041200673067648
1613,82,170,4.657955257851835
1614,82,185,1.4221441258295036
1615,82,192,1.121595888997449
1623,83,177,1.021419457897816
1626,84,156,2.3843423709080773
1631,85,160,3.5173475451083807
1632,85,162,2.2263444300873325
1633,85,169,3.4497732074989735
1634,85,176,2.549904666845453
1635,85,189,0.24983021587576149
1638,86,152,4.288373048277262
1639,86,186,3.81950760398238
1640,86,190,3.6926561712318398
1641,86,194,4.332081163894245
1648,88,193,2.150093736532621
1652,89,173,4.866017817536095
1653,89,180,3.6222163424486844
1657,90,160,2.6413406724118254
1664,91,162,2.0338938565560643
1666,92,162,2.4977494089003374
1671,93,151,2.613083032521927
1672,93,166,0.7308847923209361
1673,93,192,1.0431565616985545
1677,94,154,3.146481081161412
1678,94,155,2.741188934787142
1679,94,174,4.990895786919941
1680,94,195,4.299698970295906
1681,94,198,4.664250011064413
1684,95,182,1.9456660367076095
1685,95,197,4.284694531835464
1691,96,154,3.8542276191291487
1692,96,161,3.3620564059171656
1693,96,178,1.4917985617423102
1701,98,157,2.4373285925744086
1702,98,166,2.867177855276023
1703,98,181,3.5697880030364075
1707,99,196,1.1820648515677918
1710,100,166,1.159352308259729
1713,101,189,1.029965912486443
1715,102,159,4.487720871644641
1716,102,164,0.8502556461499194
1717,102,178,1.6331690359123434
1718,102,198,3.944417928849485
1719,103,164,2.255384194636915
1720,103,168,4.923825821791313
1721,103,186,2.6406145734435214
1722,103,187,0.648058990397346
1724,104,153,0.21053680137033126
1725,104,155,1.031004686270625
1728,105,177,3.6523966558320895
1729,105,189,0.5951604900316348
1731,106,176,2.5258937176119796
1737,108,160,4.698439661916765
1738,108,170,0.403179584494755
1739,108,184,3.2633715968391948
1742,109,152,1.1776705633444946
1743,109,169,1.5808406183116364
1744,109,174,4.474446509065919
1749,110,151,3.8433659482790645
1750,110,153,4.452589637161629
1751,110,158,0.1254380284419515
1752,110,163,3.1302440669568283
1753,110,166,0.3319526739701234
1754,110,191,3.64019663063428
1756,111,157,2.4404465139034395
1757,111,168,4.699860158884378
1758,111,188,3.6672220636558834
1759,112,150,4.655575166635794
1760,112,160,2.424650438613507
1761,112,194,0.6161267459588721
1764,114,151,0.5629896541268281
1765,114,161,1.1634807296475884
1766,115,158,0.819990440842111
1767,115,169,1.5603430376520655
1768,115,175,4.810236300553479
1770,117,150,1.5882091330431698
1771,117,162,0.9648346357801396
1772,117,191,1.4624750131481679
1773,117,197,0.4310158589651353
1776,118,170,4.872677837207656
1777,118,177,3.5588423564263345
1778,118,190,0.3405524054998965
1782,119,182,1.0644216444542243
1783,119,187,4.968048363376062
1784,119,196,2.70354711735838
1788,121,180,4.767122935256173
1790,123,155,2.8181273800573496
1791,123,184,0.9933017337774008
1794,124,179,4.295051823262109
1795,124,183,0.07650882567503292
1796,124,198,2.9735636734879605
1797,126,153,0.17344164293699893
1798,127,168,3.3528778352265403
1799,127,181,0.11630834617731567
1802,128,158,4.556476532589356
1805,129,154,0.2680719994377273
1806,129,191,3.463209889164868
1808,130,154,4.412808011293301
1809,130,157,2.7257008810258694
1810,130,167,1.5200540499377435
1811,130,171,4.006015183842309
1815,131,155,4.196345581757587
1816,131,199,1.2403763538550283
1817,133,156,3.7878169006925
1818,133,161,2.5411904088098702
1820,134,171,0.5921203644696882
1821,135,172,0.9179775861979206
1825,137,170,4.961166566400885
1826,137,187,1.8634062210659659
1827,137,189,3.4060748234484084
1829,138,174,3.5888664410596505
1830,139,156,4.787070221510127
1831,139,159,1.4407148409994837
1832,139,170,1.1388986348412948
1833,139,180,3.608019012562079
1834,139,195,4.4531605152782525
1835,140,151,1.3049869957374627
1836,140,157,2.451316828924493
1837,140,181,4.1703791346700445
1838,143,156,0.11380158732737455
1839,143,199,2.163371399506425
1840,144,151,3.2112632971312944
1841,144,176,4.578797499882053
1842,144,182,0.5715358187199487
1843,145,152,1.7486596126161618
1844,146,158,2.23832977951922
1845,146,159,0.7092187856485499
1846,146,164,0.9143828127660769
1847,146,169,1.1279626493912582
1848,147,183,2.6989477550901846
1849,149,150,4.174039997986734
1850,149,158,2.8754175341775716
1851,149,160,3.238949984662336
1852,149,167,3.556838528020397
1853,149,172,2.2886753221678164
1854,150,161,4.2494916347027845
1855,150,163,3.6549021249199214
1856,150,177,3.9012906816741917
1857,150,185,2.0308635249922564
1858,151,157,3.0281105286524177
1859,151,194,0.4475925802125613
1860,153,179,4.194286082274553
1861,155,168,2.597663074335107
1862,156,166,4.111430945796711
1863,157,199,0.7214796007400848
1864,158,161,1.8630385106221692
1865,158,189,4.032905479462565
1866,159,199,4.848047658103755
1867,160,163,2.5066642475453853
1868,160,164,2.7270378918916123
1869,160,165,3.681943406074643
1870,162,168,1.2832707958067935
1871,162,185,1.736539889801239
1872,162,192,1.0073512438217536
1873,163,169,0.4025655622577706
1874,163,185,4.577712723607565
1875,164,179,0.7935555838548969
1876,164,182,3.835420620126688
1877,165,191,4.262595204155005
1878,167,188,4.757455363168678
1879,168,176,2.2842654566060814
1880,168,199,0.6410737124109045
1881,169,178,1.2360094720429387
1882,169,186,3.4170804579359255
1883,170,172,1.45244213027981
1884,170,174,1.6934853563568035
1885,170,175,2.338560304975112
1886,173,179,4.522317837524986
1887,173,182,4.8818395098401055
1888,173,186,3.665604887231981
1889,174,181,3.697631674847613
1890,174,198,4.886149981106874
1891,175,188,1.5241181313354724
1892,177,199,0.6963801627592797
1893,178,180,0.447166481495998
1894,180,196,3.9500966650393403
1895,181,197,1.2196169813622226
1896,182,187,0.5552794370080838
1897,182,194,4.098474282400615
1898,182,198,1.6042593413431672
1899,185,193,2.2582077579702857
