clique_id,graph_id,atoms,bonds,clique_features
5,127,6;7,6:7;7:6,1
6,127,7;8,7:8;8:7,1
7,127,8;9,8:9;9:8,1
8,127,9;10,9:10;10:9,1
0,128,1;2;3;4;5;6,1:2;1:6;2:1;2:3;3:2;3:4;4:3;4:5;5:4;5:6;6:1;6:5,0
1,128,4;5;7;9;21;22,4:5;4:22;5:4;5:7;7:5;7:9;9:7;9:21;21:9;21:22;22:4;22:21,0
2,128,13;14;15;16;18;19,13:14;13:19;14:13;14:15;15:14;15:16;16:15;16:18;18:16;18:19;19:13;19:18,0
3,128,0;1,0:1;1:0,1
4,128,7;8,7:8;8:7,1
5,128,9;10,9:10;10:9,1
6,128,10;11,10:11;11:10,1
7,128,10;12,10:12;12:10,1
8,128,12;13,12:13;13:12,1
9,128,16;17,16:17;17:16,1
10,128,19;20,19:20;20:19,1
11,128,22;23,22:23;23:22,1
12,128,10,,3
0,129,1;2;3;19;20;26,1:2;1:26;2:1;2:3;3:2;3:19;19:3;19:20;20:19;20:26;26:1;26:20,0
1,129,6;7;8;9;17;18,6:7;6:18;7:6;7:8;8:7;8:9;9:8;9:17;17:9;17:18;18:6;18:17,0
2,129,10;11;12;13;16,10:11;10:16;11:10;11:12;12:11;12:13;13:12;13:16;16:10;16:13,0
3,129,20;21;22;23;25;26,20:21;20:26;21:20;21:22;22:21;22:23;23:22;23:25;25:23;25:26;26:20;26:25,0
4,129,0;1,0:1;1:0,1
5,129,3;4,3:4;4:3,1
6,129,4;5,4:5;5:4,1
7,129,4;6,4:6;6:4,1
8,129,9;10,9:10;10:9,1
9,129,13;14,13:14;14:13,1
10,129,13;15,13:15;15:13,1
11,129,23;24,23:24;24:23,1
12,129,4,,3
13,129,13,,3
0,130,1;2;17;21;22,1:2;1:22;2:1;2:17;17:2;17:21;21:17;21:22;22:1;22:21,0
1,130,4;5;6;7;8;16,4:5;4:16;5:4;5:6;6:5;6:7;7:6;7:8;8:7;8:16;16:4;16:8,0
2,130,9;10;11;12;13;14,9:10;9:14;10:9;10:11;11:10;11:12;12:11;12:13;13:12;13:14;14:9;14:13,0
3,130,17;18;19;20;21,17:18;17:21;18:17;18:19;19:18;19:20;20:19;20:21;21:17;21:20,0
4,130,0;1,0:1;1:0,1
5,130,2;3,2:3;3:2,1
6,130,3;4,3:4;4:3,1
7,130,8;9,8:9;9:8,1
8,130,14;15,14:15;15:14,1
0,131,2;3;4;9;10,2:3;2:10;3:2;3:4;4:3;4:9;9:4;9:10;10:2;10:9,0
1,131,14;15;16;23;24,14:15;14:24;15:14;15:16;16:15;16:23;23:16;23:24;24:14;24:23,0
2,131,17;18;19;20;21;22,17:18;17:22;18:17;18:19;19:18;19:20;20:19;20:21;21:20;21:22;22:17;22:21,0
3,131,0;1,0:1;1:0,1
4,131,1;2,1:2;2:1,1
5,131,1;11,1:11;11:1,1
6,131,4;5,4:5;5:4,1
7,131,5;6,5:6;6:5,1
8,131,5;7,5:7;7:5,1
9,131,5;8,5:8;8:5,1
10,131,11;12,11:12;12:11,1
11,131,11;13,11:13;13:11,1
12,131,13;14,13:14;14:13,1
13,131,16;17,16:17;17:16,1
14,131,1,,3
15,131,5,,3
16,131,11,,3
0,132,1;2;3;4;6;7,1:2;1:7;2:1;2:3;3:2;3:4;4:3;4:6;6:4;6:7;7:1;7:6,0
1,132,8;9;10;11;19;20,8:9;8:20;9:8;9:10;10:9;10:11;11:10;11:19;19:11;19:20;20:8;20:19,0
2,132,0;1,0:1;1:0,1
3,132,4;5,4:5;5:4,1
4,132,7;8,7:8;8:7,1
5,132,11;12,11:12;12:11,1
6,132,12;13,12:13;13:12,1
7,132,12;14,12:14;14:12,1
8,132,14;15,14:15;15:14,1
9,132,15;16,15:16;16:15,1
10,132,15;17,15:17;17:15,1
11,132,15;18,15:18;18:15,1
12,132,20;21,20:21;21:20,1
13,132,12,,3
14,132,15,,3
0,133,2;3;4;5;26,2:3;2:26;3:2;3:4;4:3;4:5;5:4;5:26;26:2;26:5,0
1,133,10;11;12;13;24;25,10:11;10:25;11:10;11:12;12:11;12:13;13:12;13:24;24:13;24:25;25:10;25:24,0
2,133,17;18;19;20;21;23,17:18;17:23;18:17;18:19;19:18;19:20;20:19;20:21;21:20;21:23;23:17;23:21,0
3,133,0;1,0:1;1:0,1
4,133,1;2,1:2;2:1,1
5,133,5;6,5:6;6:5,1
6,133,6;7,6:7;7:6,1
7,133,7;8,7:8;8:7,1
8,133,7;9,7:9;9:7,1
9,133,7;10,7:10;10:7,1
10,133,13;14,13:14;14:13,1
11,133,14;15,14:15;15:14,1
12,133,15;16,15:16;16:15,1
13,133,15;17,15:17;17:15,1
14,133,21;22,21:22;22:21,1
15,133,7,,3
16,133,15,,3
0,134,2;3;4;5;18;21,2:3;2:21;3:2;3:4;4:3;4:5;5:4;5:18;18:5;18:21;21:2;21:18,0
1,134,11;12;13;14;16;17,11:12;11:17;12:11;12:13;13:12;13:14;14:13;14:16;16:14;16:17;17:11;17:16,0
2,134,0;1,0:1;1:0,1
3,134,1;2,1:2;2:1,1
4,134,5;6,5:6;6:5,1
5,134,6;7,6:7;7:6,1
6,134,6;8,6:8;8:6,1
7,134,8;9,8:9;9:8,1
8,134,9;10,9:10;10:9,1
9,134,9;11,9:11;11:9,1
10,134,14;15,14:15;15:14,1
11,134,18;19,18:19;19:18,1
12,134,19;20,19:20;20:19,1
13,134,6,,3
14,134,9,,3
0,135,3;4;5;22,3:4;3:22;4:3;4:5;5:4;5:22;22:3;22:5,0
1,135,16;17;18;19;20;21,16:17;16:21;17:16;17:18;18:17;18:19;19:18;19:20;20:19;20:21;21:16;21:20,0
2,135,0;1,0:1;1:0,1
3,135,1;2,1:2;2:1,1
4,135,2;3,2:3;3:2,1
5,135,5;6,5:6;6:5,1
6,135,6;7,6:7;7:6,1
7,135,7;8,7:8;8:7,1
8,135,7;9,7:9;9:7,1
9,135,9;10,9:10;10:9,1
10,135,10;11,10:11;11:10,1
11,135,10;16,10:16;16:10,1
12,135,11;12,11:12;12:11,1
13,135,12;13,12:13;13:12,1
14,135,12;14,12:14;14:12,1
15,135,12;15,12:15;15:12,1
16,135,22;23,22:23;23:22,1
17,135,22;24,22:24;24:22,1
18,135,7,,3
19,135,10,,3
20,135,12,,3
21,135,22,,3
0,136,10;11;12;13;21;22,10:11;10:22;11:10;11:12;12:11;12:13;13:12;13:21;21:13;21:22;22:10;22:21,0
1,136,18;19;20,18:19;18:20;19:18;19:20;20:18;20:19,0
2,136,0;1,0:1;1:0,1
3,136,1;2,1:2;2:1,1
4,136,2;3,2:3;3:2,1
5,136,2;4,2:4;4:2,1
6,136,4;5,4:5;5:4,1
7,136,5;6,5:6;6:5,1
8,136,5;7,5:7;7:5,1
9,136,7;8,7:8;8:7,1
10,136,8;9,8:9;9:8,1
11,136,8;10,8:10;10:8,1
12,136,13;14,13:14;14:13,1
13,136,14;15,14:15;15:14,1
14,136,15;16,15:16;16:15,1
15,136,15;17,15:17;17:15,1
16,136,17;18,17:18;18:17,1
17,136,2,,3
18,136,5,,3
19,136,8,,3
20,136,15,,3
0,137,5;6;7;8;9;18,5:6;5:18;6:5;6:7;7:6;7:8;8:7;8:9;9:8;9:18;18:5;18:9,0
1,137,0;1,0:1;1:0,1
2,137,1;2,1:2;2:1,1
3,137,2;3,2:3;3:2,1
4,137,2;4,2:4;4:2,1
5,137,2;5,2:5;5:2,1
6,137,9;10,9:10;10:9,1
7,137,10;11,10:11;11:10,1
8,137,10;12,10:12;12:10,1
9,137,12;13,12:13;13:12,1
10,137,13;14,13:14;14:13,1
11,137,14;15,14:15;15:14,1
12,137,14;16,14:16;16:14,1
13,137,16;17,16:17;17:16,1
14,137,2,,3
15,137,10,,3
16,137,14,,3
0,138,6;7;8;9;10;11,6:7;6:11;7:6;7:8;8:7;8:9;9:8;9:10;10:9;10:11;11:6;11:10,0
1,138,16;17;18;19;20,16:17;16:20;17:16;17:18;18:17;18:19;19:18;19:20;20:16;20:19,0
2,138,0;1,0:1;1:0,1
3,138,1;2,1:2;2:1,1
4,138,2;3,2:3;3:2,1
5,138,3;4,3:4;4:3,1
6,138,3;5,3:5;5:3,1
7,138,3;6,3:6;6:3,1
8,138,11;12,11:12;12:11,1
9,138,12;13,12:13;13:12,1
10,138,13;14,13:14;14:13,1
11,138,13;15,13:15;15:13,1
12,138,15;16,15:16;16:15,1
13,138,3,,3
14,138,13,,3
0,139,1;2;3;16;18,1:2;1:18;2:1;2:3;3:2;3:16;16:3;16:18;18:1;18:16,0
1,139,11;12;13;14;15,11:12;11:15;12:11;12:13;13:12;13:14;14:13;14:15;15:11;15:14,0
2,139,0;1,0:1;1:0,1
3,139,3;4,3:4;4:3,1
4,139,4;5,4:5;5:4,1
5,139,4;6,4:6;6:4,1
6,139,6;7,6:7;7:6,1
7,139,7;8,7:8;8:7,1
8,139,7;9,7:9;9:7,1
9,139,9;10,9:10;10:9,1
10,139,9;11,9:11;11:9,1
11,139,16;17,16:17;17:16,1
12,139,4,,3
13,139,7,,3
14,139,9,,3
