atom_id,graph_id,atom_features
15,357,0
16,357,0
17,357,1
18,357,1
19,357,0
20,357,0
21,357,0
22,357,1
23,357,0
24,357,0
0,358,0
1,358,2
2,358,0
3,358,0
4,358,0
5,358,0
6,358,0
7,358,4
8,358,0
9,358,2
10,358,0
11,358,1
12,358,0
13,358,1
14,358,2
15,358,0
16,358,0
17,358,0
18,358,0
19,358,0
20,358,0
21,358,0
22,358,2
23,358,2
24,358,0
25,358,0
26,358,8
27,358,0
28,358,0
29,358,0
30,358,0
31,358,0
0,359,0
1,359,0
2,359,1
3,359,0
4,359,0
5,359,0
6,359,0
7,359,1
8,359,0
9,359,0
10,359,9
11,359,0
12,359,1
13,359,0
14,359,0
15,359,0
16,359,0
17,359,0
18,359,0
19,359,0
20,359,3
