tree_edge_id,graph_id,start_clique,end_clique
16,353,9,1
17,353,9,12
18,353,10,1
19,353,10,2
20,353,11,2
21,353,12,7
22,353,12,8
23,353,12,9
0,354,0,5
1,354,0,9
2,354,0,10
3,354,1,2
4,354,1,5
5,354,1,6
6,354,2,1
7,354,3,10
8,354,4,10
9,354,5,0
10,354,5,1
11,354,6,1
12,354,6,11
13,354,7,11
14,354,8,11
15,354,9,0
16,354,10,0
17,354,10,3
18,354,10,4
19,354,11,6
20,354,11,7
21,354,11,8
0,355,0,9
1,355,0,10
2,355,1,11
3,355,2,11
4,355,3,11
5,355,3,12
6,355,4,12
7,355,5,6
8,355,5,12
9,355,6,5
10,355,6,7
11,355,7,6
12,355,7,8
13,355,8,7
14,355,8,9
15,355,9,0
16,355,9,8
17,355,10,0
18,355,11,1
19,355,11,2
20,355,11,3
21,355,12,3
22,355,12,4
23,355,12,5
0,356,0,8
1,356,0,9
2,356,1,16
3,356,1,17
4,356,2,3
5,356,3,2
6,356,3,18
7,356,4,18
8,356,5,18
9,356,5,19
10,356,6,19
11,356,7,8
12,356,7,19
13,356,8,0
14,356,8,7
15,356,9,0
16,356,9,10
17,356,10,9
18,356,10,11
19,356,11,10
20,356,11,20
21,356,12,20
22,356,13,20
23,356,13,21
24,356,14,21
25,356,15,16
26,356,15,21
27,356,16,1
28,356,16,15
29,356,17,1
30,356,18,3
31,356,18,4
32,356,18,5
33,356,19,5
34,356,19,6
35,356,19,7
36,356,20,11
37,356,20,12
38,356,20,13
39,356,21,13
40,356,21,14
41,356,21,15
0,357,0,4
1,357,0,5
2,357,0,11
3,357,1,2
4,357,1,8
5,357,2,1
6,357,2,9
7,357,2,10
8,357,3,4
9,357,4,0
10,357,4,3
11,357,5,0
12,357,5,13
13,357,6,13
14,357,7,8
15,357,7,13
16,357,8,1
17,357,8,7
18,357,9,2
19,357,10,2
20,357,11,0
21,357,11,12
22,357,12,11
23,357,13,5
24,357,13,6
25,357,13,7
0,358,0,5
1,358,0,6
2,358,1,15
3,358,1,16
4,358,2,8
5,358,2,18
6,358,3,19
7,358,4,19
8,358,5,0
9,358,5,19
10,358,6,0
11,358,6,20
12,358,7,9
13,358,7,20
14,358,8,2
15,358,8,20
16,358,9,7
17,358,9,10
18,358,10,9
19,358,10,21
20,358,11,21
21,358,12,21
22,358,12,22
23,358,13,22
24,358,14,15
25,358,14,22
26,358,15,1
27,358,15,14
28,358,16,1
29,358,16,17
30,358,17,16
31,358,18,2
32,358,19,3
33,358,19,4
34,358,19,5
35,358,20,6
36,358,20,7
37,358,20,8
38,358,21,10
39,358,21,11
40,358,21,12
41,358,22,12
42,358,22,13
43,358,22,14
0,359,0,4
1,359,0,5
2,359,0,7
3,359,0,8
4,359,1,10
5,359,1,11
6,359,2,3
7,359,3,2
8,359,3,4
9,359,4,0
10,359,4,3
11,359,5,0
12,359,5,6
13,359,6,5
14,359,7,0
15,359,8,0
16,359,8,9
17,359,9,8
18,359,9,10
19,359,10,1
20,359,10,9
21,359,11,1
