atom_id,graph_id,atom_features
12,33,2
13,33,0
14,33,1
15,33,2
16,33,0
17,33,0
18,33,5
19,33,0
20,33,0
21,33,0
0,34,11
1,34,0
2,34,2
3,34,0
4,34,0
5,34,0
6,34,5
7,34,0
8,34,0
9,34,0
10,34,0
11,34,0
12,34,9
13,34,0
14,34,0
15,34,3
0,35,0
1,35,0
2,35,1
3,35,2
4,35,0
5,35,0
6,35,0
7,35,0
8,35,2
9,35,0
10,35,1
11,35,0
12,35,0
13,35,0
14,35,2
15,35,0
16,35,0
17,35,0
18,35,0
19,35,0
20,35,0
21,35,0
22,35,0
23,35,2
24,35,2
25,35,0
26,35,0
0,36,0
1,36,0
2,36,0
3,36,2
4,36,5
5,36,0
6,36,2
7,36,0
8,36,0
9,36,0
10,36,0
11,36,0
12,36,0
13,36,1
14,36,2
15,36,0
16,36,0
17,36,8
18,36,0
19,36,0
20,36,0
21,36,0
22,36,0
23,36,0
24,36,2
0,37,1
1,37,0
2,37,2
3,37,0
4,37,0
5,37,0
6,37,0
7,37,0
8,37,0
9,37,0
10,37,0
11,37,2
12,37,0
13,37,1
14,37,4
15,37,4
16,37,0
17,37,0
18,37,4
19,37,1
20,37,4
21,37,0
22,37,1
23,37,5
24,37,0
25,37,0
26,37,0
27,37,0
28,37,0
29,37,0
0,38,0
1,38,0
2,38,0
3,38,0
4,38,0
5,38,0
6,38,0
7,38,2
8,38,0
9,38,1
10,38,0
11,38,4
12,38,1
13,38,0
14,38,0
15,38,0
16,38,0
17,38,6
18,38,0
19,38,0
20,38,0
21,38,0
0,39,0
1,39,0
2,39,0
3,39,0
4,39,0
5,39,0
6,39,5
7,39,1
8,39,1
9,39,2
10,39,0
11,39,0
12,39,0
13,39,0
14,39,2
15,39,0
16,39,1
17,39,0
18,39,0
19,39,0
20,39,5
