clique_id,graph_id,atoms,bonds,clique_features
0,366,5;6;7;19;20;21,5:6;5:21;6:5;6:7;7:6;7:19;19:7;19:20;20:19;20:21;21:5;21:20,0
1,366,14;15;16;17;18,14:15;14:18;15:14;15:16;16:15;16:17;17:16;17:18;18:14;18:17,0
2,366,0;1,0:1;1:0,1
3,366,1;2,1:2;2:1,1
4,366,2;3,2:3;3:2,1
5,366,2;4,2:4;4:2,1
6,366,4;5,4:5;5:4,1
7,366,7;8,7:8;8:7,1
8,366,8;9,8:9;9:8,1
9,366,8;10,8:10;10:8,1
10,366,10;11,10:11;11:10,1
11,366,11;12,11:12;12:11,1
12,366,12;13,12:13;13:12,1
13,366,12;14,12:14;14:12,1
14,366,21;22,21:22;22:21,1
15,366,2,,3
16,366,8,,3
17,366,12,,3
0,367,4;5;6;18;20;21,4:5;4:21;5:4;5:6;6:5;6:18;18:6;18:20;20:18;20:21;21:4;21:20,0
1,367,11;12;13;14;16;17,11:12;11:17;12:11;12:13;13:12;13:14;14:13;14:16;16:14;16:17;17:11;17:16,0
2,367,0;1,0:1;1:0,1
3,367,1;2,1:2;2:1,1
4,367,1;3,1:3;3:1,1
5,367,1;4,1:4;4:1,1
6,367,6;7,6:7;7:6,1
7,367,7;8,7:8;8:7,1
8,367,8;9,8:9;9:8,1
9,367,9;10,9:10;10:9,1
10,367,10;11,10:11;11:10,1
11,367,14;15,14:15;15:14,1
12,367,18;19,18:19;19:18,1
13,367,1,,3
0,368,1;2;3;4;8;18,1:2;1:18;2:1;2:3;3:2;3:4;4:3;4:8;8:4;8:18;18:1;18:8,0
1,368,9;10;11;12;16;17,9:10;9:17;10:9;10:11;11:10;11:12;12:11;12:16;16:12;16:17;17:9;17:16,0
2,368,12;13;14;15;16,12:13;12:16;13:12;13:14;14:13;14:15;15:14;15:16;16:12;16:15,0
3,368,0;1,0:1;1:0,1
4,368,4;5,4:5;5:4,1
5,368,5;6,5:6;6:5,1
6,368,5;7,5:7;7:5,1
7,368,8;9,8:9;9:8,1
8,368,5,,3
0,369,2;3;4;24;25,2:3;2:25;3:2;3:4;4:3;4:24;24:4;24:25;25:2;25:24,0
1,369,4;5;6;7;8;24,4:5;4:24;5:4;5:6;6:5;6:7;7:6;7:8;8:7;8:24;24:4;24:8,0
2,369,12;13;14;15;22;23,12:13;12:23;13:12;13:14;14:13;14:15;15:14;15:22;22:15;22:23;23:12;23:22,0
3,369,16;17;18;20;21,16:17;16:21;17:16;17:18;18:17;18:20;20:18;20:21;21:16;21:20,0
4,369,0;1,0:1;1:0,1
5,369,1;2,1:2;2:1,1
6,369,8;9,8:9;9:8,1
7,369,9;10,9:10;10:9,1
8,369,10;11,10:11;11:10,1
9,369,10;12,10:12;12:10,1
10,369,15;16,15:16;16:15,1
11,369,18;19,18:19;19:18,1
12,369,10,,3
0,370,1;2;3;4;22;23,1:2;1:23;2:1;2:3;3:2;3:4;4:3;4:22;22:4;22:23;23:1;23:22,0
1,370,10;11;12;13;14;21,10:11;10:21;11:10;11:12;12:11;12:13;13:12;13:14;14:13;14:21;21:10;21:14,0
2,370,16;17;18;19;20,16:17;16:20;17:16;17:18;18:17;18:19;19:18;19:20;20:16;20:19,0
3,370,0;1,0:1;1:0,1
4,370,4;5,4:5;5:4,1
5,370,5;6,5:6;6:5,1
6,370,6;7,6:7;7:6,1
7,370,6;8,6:8;8:6,1
8,370,8;9,8:9;9:8,1
9,370,9;10,9:10;10:9,1
10,370,14;15,14:15;15:14,1
11,370,15;16,15:16;16:15,1
12,370,23;24,23:24;24:23,1
13,370,24;25,24:25;25:24,1
14,370,24;26,24:26;26:24,1
15,370,6,,3
16,370,24,,3
0,371,1;2;3;23;24;25,1:2;1:25;2:1;2:3;3:2;3:23;23:3;23:24;24:23;24:25;25:1;25:24,0
1,371,3;4;5;6;22;23,3:4;3:23;4:3;4:5;5:4;5:6;6:5;6:22;22:6;22:23;23:3;23:22,0
2,371,10;11;12;13;20;21,10:11;10:21;11:10;11:12;12:11;12:13;13:12;13:20;20:13;20:21;21:10;21:20,0
3,371,17;18;19,17:18;17:19;18:17;18:19;19:17;19:18,0
4,371,0;1,0:1;1:0,1
5,371,6;7,6:7;7:6,1
6,371,7;8,7:8;8:7,1
7,371,7;9,7:9;9:7,1
8,371,9;10,9:10;10:9,1
9,371,13;14,13:14;14:13,1
10,371,14;15,14:15;15:14,1
11,371,15;16,15:16;16:15,1
12,371,15;17,15:17;17:15,1
13,371,25;26,25:26;26:25,1
14,371,7,,3
15,371,15,,3
0,372,9;10;11;12;13,9:10;9:13;10:9;10:11;11:10;11:12;12:11;12:13;13:9;13:12,0
1,372,15;16;17;18;20,15:16;15:20;16:15;16:17;17:16;17:18;18:17;18:20;20:15;20:18,0
2,372,21;22;23;24;25;26,21:22;21:26;22:21;22:23;23:22;23:24;24:23;24:25;25:24;25:26;26:21;26:25,0
3,372,0;1,0:1;1:0,1
4,372,1;2,1:2;2:1,1
5,372,1;3,1:3;3:1,1
6,372,3;4,3:4;4:3,1
7,372,4;5,4:5;5:4,1
8,372,4;21,4:21;21:4,1
9,372,5;6,5:6;6:5,1
10,372,6;7,6:7;7:6,1
11,372,6;8,6:8;8:6,1
12,372,8;9,8:9;9:8,1
13,372,13;14,13:14;14:13,1
14,372,14;15,14:15;15:14,1
15,372,18;19,18:19;19:18,1
16,372,1,,3
17,372,4,,3
18,372,6,,3
0,373,2;3;4;5;6;7,2:3;2:7;3:2;3:4;4:3;4:5;5:4;5:6;6:5;6:7;7:2;7:6,0
1,373,10;11;12;13;14,10:11;10:14;11:10;11:12;12:11;12:13;13:12;13:14;14:10;14:13,0
2,373,15;16;17;18;26;27,15:16;15:27;16:15;16:17;17:16;17:18;18:17;18:26;26:18;26:27;27:15;27:26,0
3,373,19;20;21;22;25,19:20;19:25;20:19;20:21;21:20;21:22;22:21;22:25;25:19;25:22,0
4,373,0;1,0:1;1:0,1
5,373,1;2,1:2;2:1,1
6,373,1;15,1:15;15:1,1
7,373,7;8,7:8;8:7,1
8,373,8;9,8:9;9:8,1
9,373,9;10,9:10;10:9,1
10,373,18;19,18:19;19:18,1
11,373,22;23,22:23;23:22,1
12,373,22;24,22:24;24:22,1
13,373,1,,3
14,373,22,,3
0,374,5;6;7;9;14,5:6;5:14;6:5;6:7;7:6;7:9;9:7;9:14;14:5;14:9,0
1,374,9;10;11;12;13;14,9:10;9:14;10:9;10:11;11:10;11:12;12:11;12:13;13:12;13:14;14:9;14:13,0
2,374,0;1,0:1;1:0,1
3,374,1;2,1:2;2:1,1
4,374,2;3,2:3;3:2,1
5,374,3;4,3:4;4:3,1
6,374,3;5,3:5;5:3,1
7,374,7;8,7:8;8:7,1
8,374,3,,3
0,375,2;3;4;5;14;15,2:3;2:15;3:2;3:4;4:3;4:5;5:4;5:14;14:5;14:15;15:2;15:14,0
1,375,0;1,0:1;1:0,1
2,375,1;2,1:2;2:1,1
3,375,5;6,5:6;6:5,1
4,375,6;7,6:7;7:6,1
5,375,7;8,7:8;8:7,1
6,375,7;9,7:9;9:7,1
7,375,9;10,9:10;10:9,1
8,375,10;11,10:11;11:10,1
9,375,11;12,11:12;12:11,1
10,375,11;13,11:13;13:11,1
11,375,15;16,15:16;16:15,1
12,375,7,,3
13,375,11,,3
0,376,5;6;8;13;14,5:6;5:14;6:5;6:8;8:6;8:13;13:8;13:14;14:5;14:13,0
1,376,8;9;10;11;12;13,8:9;8:13;9:8;9:10;10:9;10:11;11:10;11:12;12:11;12:13;13:8;13:12,0
2,376,0;1,0:1;1:0,1
3,376,1;2,1:2;2:1,1
4,376,1;3,1:3;3:1,1
5,376,3;4,3:4;4:3,1
6,376,3;16,3:16;16:3,1
7,376,4;5,4:5;5:4,1
8,376,6;7,6:7;7:6,1
9,376,14;15,14:15;15:14,1
10,376,16;17,16:17;17:16,1
11,376,16;18,16:18;18:16,1
12,376,1,,3
13,376,3,,3
14,376,16,,3
0,377,1;2;3;12;14,1:2;1:14;2:1;2:3;3:2;3:12;12:3;12:14;14:1;14:12,0
1,377,4;5;6;7;9;10,4:5;4:10;5:4;5:6;6:5;6:7;7:6;7:9;9:7;9:10;10:4;10:9,0
2,377,15;16;17;19;24,15:16;15:24;16:15;16:17;17:16;17:19;19:17;19:24;24:15;24:19,0
3,377,19;20;21;22;23;24,19:20;19:24;20:19;20:21;21:20;21:22;22:21;22:23;23:22;23:24;24:19;24:23,0
4,377,0;1,0:1;1:0,1
5,377,3;4,3:4;4:3,1
6,377,7;8,7:8;8:7,1
7,377,10;11,10:11;11:10,1
8,377,12;13,12:13;13:12,1
9,377,14;15,14:15;15:14,1
10,377,17;18,17:18;18:17,1
0,378,2;3;5;6;22;23,2:3;2:23;3:2;3:5;5:3;5:6;6:5;6:22;22:6;22:23;23:2;23:22,0
1,378,6;7;8;20;21;22,6:7;6:22;7:6;7:8;8:7;8:20;20:8;20:21;21:20;21:22;22:6;22:21,0
2,378,14;15;16;17;18;19,14:15;14:19;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:14;19:18,0
3,378,24;25;26;27;28;29,24:25;24:29;25:24;25:26;26:25;26:27;27:26;27:28;28:27;28:29;29:24;29:28,0
4,378,0;1,0:1;1:0,1
5,378,1;2,1:2;2:1,1
6,378,3;4,3:4;4:3,1
7,378,8;9,8:9;9:8,1
8,378,9;10,9:10;10:9,1
9,378,10;11,10:11;11:10,1
10,378,10;12,10:12;12:10,1
11,378,12;13,12:13;13:12,1
12,378,13;14,13:14;14:13,1
13,378,23;24,23:24;24:23,1
14,378,29;30,29:30;30:29,1
15,378,10,,3
0,379,1;2;27;28;29,1:2;1:29;2:1;2:27;27:2;27:28;28:27;28:29;29:1;29:28,0
1,379,6;7;8;9;25;26,6:7;6:26;7:6;7:8;8:7;8:9;9:8;9:25;25:9;25:26;26:6;26:25,0
2,379,14;15;16;17;19;24,14:15;14:24;15:14;15:16;16:15;16:17;17:16;17:19;19:17;19:24;24:14;24:19,0
3,379,0;1,0:1;1:0,1
4,379,2;3,2:3;3:2,1
5,379,3;4,3:4;4:3,1
6,379,3;5,3:5;5:3,1
7,379,5;6,5:6;6:5,1
8,379,9;10,9:10;10:9,1
9,379,10;11,10:11;11:10,1
10,379,11;12,11:12;12:11,1
11,379,11;13,11:13;13:11,1
12,379,11;14,11:14;14:11,1
13,379,17;18,17:18;18:17,1
14,379,19;20,19:20;20:19,1
15,379,20;21,20:21;21:20,1
16,379,20;22,20:22;22:20,1
17,379,20;23,20:23;23:20,1
18,379,3,,3
19,379,11,,3
20,379,20,,3
