clique_id,graph_id,atoms,bonds,clique_features
3,383,14;15;16;17;18;19,14:15;14:19;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:14;19:18,0
4,383,0;1,0:1;1:0,1
5,383,1;2,1:2;2:1,1
6,383,4;5,4:5;5:4,1
7,383,5;6,5:6;6:5,1
8,383,5;7,5:7;7:5,1
9,383,11;12,11:12;12:11,1
10,383,23;24,23:24;24:23,1
11,383,25;26,25:26;26:25,1
12,383,26;27,26:27;27:26,1
13,383,27;28,27:28;28:27,1
14,383,27;29,27:29;29:27,1
15,383,5,,3
16,383,27,,3
0,384,4;5;6;7;8,4:5;4:8;5:4;5:6;6:5;6:7;7:6;7:8;8:4;8:7,0
1,384,13;14;15;16;17;18,13:14;13:18;14:13;14:15;15:14;15:16;16:15;16:17;17:16;17:18;18:13;18:17,0
2,384,0;1,0:1;1:0,1
3,384,1;2,1:2;2:1,1
4,384,2;3,2:3;3:2,1
5,384,3;4,3:4;4:3,1
6,384,8;9,8:9;9:8,1
7,384,9;10,9:10;10:9,1
8,384,9;13,9:13;13:9,1
9,384,10;11,10:11;11:10,1
10,384,10;12,10:12;12:10,1
11,384,9,,3
12,384,10,,3
0,385,7;8;9;16;21,7:8;7:21;8:7;8:9;9:8;9:16;16:9;16:21;21:7;21:16,0
1,385,10;11;12;13;14;15,10:11;10:15;11:10;11:12;12:11;12:13;13:12;13:14;14:13;14:15;15:10;15:14,0
2,385,16;17;18;19;20;21,16:17;16:21;17:16;17:18;18:17;18:19;19:18;19:20;20:19;20:21;21:16;21:20,0
3,385,0;1,0:1;1:0,1
4,385,1;2,1:2;2:1,1
5,385,2;3,2:3;3:2,1
6,385,3;4,3:4;4:3,1
7,385,4;5,4:5;5:4,1
8,385,4;6,4:6;6:4,1
9,385,6;7,6:7;7:6,1
10,385,9;10,9:10;10:9,1
11,385,4,,3
0,386,1;2;3;4;9;10,1:2;1:10;2:1;2:3;3:2;3:4;4:3;4:9;9:4;9:10;10:1;10:9,0
1,386,4;5;6;7;8;9,4:5;4:9;5:4;5:6;6:5;6:7;7:6;7:8;8:7;8:9;9:4;9:8,0
2,386,0;1,0:1;1:0,1
3,386,10;11,10:11;11:10,1
4,386,11;12,11:12;12:11,1
5,386,12;13,12:13;13:12,1
6,386,12;14,12:14;14:12,1
7,386,14;15,14:15;15:14,1
8,386,14;16,14:16;16:14,1
9,386,16;17,16:17;17:16,1
10,386,17;18,17:18;18:17,1
11,386,17;19,17:19;19:17,1
12,386,19;20,19:20;20:19,1
13,386,20;21,20:21;21:20,1
14,386,20;22,20:22;22:20,1
15,386,20;23,20:23;23:20,1
16,386,12,,3
17,386,14,,3
18,386,17,,3
19,386,20,,3
0,387,5;6;7;8;9,5:6;5:9;6:5;6:7;7:6;7:8;8:7;8:9;9:5;9:8,0
1,387,12;13;14;15;17;18,12:13;12:18;13:12;13:14;14:13;14:15;15:14;15:17;17:15;17:18;18:12;18:17,0
2,387,0;1,0:1;1:0,1
3,387,1;2,1:2;2:1,1
4,387,1;10,1:10;10:1,1
5,387,2;3,2:3;3:2,1
6,387,3;4,3:4;4:3,1
7,387,4;5,4:5;5:4,1
8,387,10;11,10:11;11:10,1
9,387,11;12,11:12;12:11,1
10,387,15;16,15:16;16:15,1
11,387,18;19,18:19;19:18,1
12,387,1,,3
0,388,1;2;3;4;20;21,1:2;1:21;2:1;2:3;3:2;3:4;4:3;4:20;20:4;20:21;21:1;21:20,0
1,388,5;6;7;8;9;10,5:6;5:10;6:5;6:7;7:6;7:8;8:7;8:9;9:8;9:10;10:5;10:9,0
2,388,9;10;11;12;19,9:10;9:19;10:9;10:11;11:10;11:12;12:11;12:19;19:9;19:12,0
3,388,13;14;15;16;17;18,13:14;13:18;14:13;14:15;15:14;15:16;16:15;16:17;17:16;17:18;18:13;18:17,0
4,388,0;1,0:1;1:0,1
5,388,4;5,4:5;5:4,1
6,388,12;13,12:13;13:12,1
0,389,2;3;4;5;25;26,2:3;2:26;3:2;3:4;4:3;4:5;5:4;5:25;25:5;25:26;26:2;26:25,0
1,389,6;7;8;9;24,6:7;6:24;7:6;7:8;8:7;8:9;9:8;9:24;24:6;24:9,0
2,389,16;17;18;20;21,16:17;16:21;17:16;17:18;18:17;18:20;20:18;20:21;21:16;21:20,0
3,389,9;10;22;23;24,9:10;9:24;10:9;10:22;22:10;22:23;23:22;23:24;24:9;24:23,0
4,389,0;1,0:1;1:0,1
5,389,1;2,1:2;2:1,1
6,389,5;6,5:6;6:5,1
7,389,10;11,10:11;11:10,1
8,389,11;12,11:12;12:11,1
9,389,12;13,12:13;13:12,1
10,389,13;14,13:14;14:13,1
11,389,13;15,13:15;15:13,1
12,389,15;16,15:16;16:15,1
13,389,18;19,18:19;19:18,1
14,389,13,,3
0,390,1;2;3;4;20;22,1:2;1:22;2:1;2:3;3:2;3:4;4:3;4:20;20:4;20:22;22:1;22:20,0
1,390,10;11;12;13;19,10:11;10:19;11:10;11:12;12:11;12:13;13:12;13:19;19:10;19:13,0
2,390,13;14;15;16;17;18;19,13:14;13:19;14:13;14:15;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:13;19:18,0
3,390,0;1,0:1;1:0,1
4,390,4;5,4:5;5:4,1
5,390,5;6,5:6;6:5,1
6,390,5;7,5:7;7:5,1
7,390,7;8,7:8;8:7,1
8,390,8;9,8:9;9:8,1
9,390,9;10,9:10;10:9,1
10,390,20;21,20:21;21:20,1
11,390,5,,3
0,391,1;2;3;5;6;18,1:2;1:18;2:1;2:3;3:2;3:5;5:3;5:6;6:5;6:18;18:1;18:6,0
1,391,12;13;14;15;16,12:13;12:16;13:12;13:14;14:13;14:15;15:14;15:16;16:12;16:15,0
2,391,0;1,0:1;1:0,1
3,391,3;4,3:4;4:3,1
4,391,6;7,6:7;7:6,1
5,391,7;8,7:8;8:7,1
6,391,8;9,8:9;9:8,1
7,391,8;10,8:10;10:8,1
8,391,10;11,10:11;11:10,1
9,391,11;12,11:12;12:11,1
10,391,16;17,16:17;17:16,1
11,391,8,,3
0,392,5;6;7;8;9,5:6;5:9;6:5;6:7;7:6;7:8;8:7;8:9;9:5;9:8,0
1,392,10;11;12;13;14;15,10:11;10:15;11:10;11:12;12:11;12:13;13:12;13:14;14:13;14:15;15:10;15:14,0
2,392,0;1,0:1;1:0,1
3,392,1;2,1:2;2:1,1
4,392,2;3,2:3;3:2,1
5,392,2;4,2:4;4:2,1
6,392,4;5,4:5;5:4,1
7,392,9;10,9:10;10:9,1
8,392,15;16,15:16;16:15,1
9,392,2,,3
0,393,11;12;13;14;16;17,11:12;11:17;12:11;12:13;13:12;13:14;14:13;14:16;16:14;16:17;17:11;17:16,0
1,393,19;20;21;22;23,19:20;19:23;20:19;20:21;21:20;21:22;22:21;22:23;23:19;23:22,0
2,393,0;1,0:1;1:0,1
3,393,1;2,1:2;2:1,1
4,393,1;3,1:3;3:1,1
5,393,3;4,3:4;4:3,1
6,393,4;5,4:5;5:4,1
7,393,4;19,4:19;19:4,1
8,393,5;6,5:6;6:5,1
9,393,6;7,6:7;7:6,1
10,393,6;8,6:8;8:6,1
11,393,8;9,8:9;9:8,1
12,393,9;10,9:10;10:9,1
13,393,9;11,9:11;11:9,1
14,393,14;15,14:15;15:14,1
15,393,17;18,17:18;18:17,1
16,393,1,,3
17,393,4,,3
18,393,6,,3
19,393,9,,3
0,394,1;2;3;4;17;18,1:2;1:18;2:1;2:3;3:2;3:4;4:3;4:17;17:4;17:18;18:1;18:17,0
1,394,5;6;7;8;14;15,5:6;5:15;6:5;6:7;7:6;7:8;8:7;8:14;14:8;14:15;15:5;15:14,0
2,394,11;12;13,11:12;11:13;12:11;12:13;13:11;13:12,0
3,394,0;1,0:1;1:0,1
4,394,4;5,4:5;5:4,1
5,394,8;9,8:9;9:8,1
6,394,9;10,9:10;10:9,1
7,394,10;11,10:11;11:10,1
8,394,15;16,15:16;16:15,1
0,395,4;5;6;7;23,4:5;4:23;5:4;5:6;6:5;6:7;7:6;7:23;23:4;23:7,0
1,395,9;10;12;13;21,9:10;9:21;10:9;10:12;12:10;12:13;13:12;13:21;21:9;21:13,0
2,395,15;16;17;18;19;20,15:16;15:20;16:15;16:17;17:16;17:18;18:17;18:19;19:18;19:20;20:15;20:19,0
3,395,0;1,0:1;1:0,1
4,395,1;2,1:2;2:1,1
5,395,2;3,2:3;3:2,1
6,395,2;4,2:4;4:2,1
7,395,7;8,7:8;8:7,1
8,395,8;9,8:9;9:8,1
9,395,10;11,10:11;11:10,1
10,395,13;14,13:14;14:13,1
11,395,14;15,14:15;15:14,1
12,395,21;22,21:22;22:21,1
13,395,2,,3
0,396,2;3;4;22;23,2:3;2:23;3:2;3:4;4:3;4:22;22:4;22:23;23:2;23:22,0
1,396,5;6;7;8;9,5:6;5:9;6:5;6:7;7:6;7:8;8:7;8:9;9:5;9:8,0
2,396,16;17;18;19;20;21,16:17;16:21;17:16;17:18;18:17;18:19;19:18;19:20;20:19;20:21;21:16;21:20,0
3,396,0;1,0:1;1:0,1
4,396,1;2,1:2;2:1,1
5,396,4;5,4:5;5:4,1
6,396,9;10,9:10;10:9,1
7,396,10;11,10:11;11:10,1
8,396,11;12,11:12;12:11,1
9,396,12;13,12:13;13:12,1
10,396,13;14,13:14;14:13,1
11,396,13;15,13:15;15:13,1
12,396,15;16,15:16;16:15,1
13,396,13,,3
0,397,3;4;5;6;7,3:4;3:7;4:3;4:5;5:4;5:6;6:5;6:7;7:3;7:6,0
1,397,10;11;12;13;14;15,10:11;10:15;11:10;11:12;12:11;12:13;13:12;13:14;14:13;14:15;15:10;15:14,0
2,397,0;1,0:1;1:0,1
3,397,1;2,1:2;2:1,1
4,397,1;8,1:8;8:1,1
5,397,2;3,2:3;3:2,1
6,397,8;9,8:9;9:8,1
7,397,8;10,8:10;10:8,1
8,397,15;16,15:16;16:15,1
9,397,1,,3
10,397,8,,3
0,398,2;3;4;5;26;27,2:3;2:27;3:2;3:4;4:3;4:5;5:4;5:26;26:5;26:27;27:2;27:26,0
1,398,6;7;8;9;25,6:7;6:25;7:6;7:8;8:7;8:9;9:8;9:25;25:6;25:9,0
2,398,15;16;17;20;21;24,15:16;15:24;16:15;16:17;17:16;17:20;20:17;20:21;21:20;21:24;24:15;24:21,0
3,398,0;1,0:1;1:0,1
4,398,1;2,1:2;2:1,1
5,398,5;6,5:6;6:5,1
6,398,9;10,9:10;10:9,1
7,398,10;11,10:11;11:10,1
8,398,11;12,11:12;12:11,1
9,398,11;13,11:13;13:11,1
10,398,13;14,13:14;14:13,1
11,398,13;15,13:15;15:13,1
12,398,17;18,17:18;18:17,1
13,398,18;19,18:19;19:18,1
14,398,21;22,21:22;22:21,1
15,398,22;23,22:23;23:22,1
16,398,11,,3
17,398,13,,3
0,399,1;2;3;4;23,1:2;1:23;2:1;2:3;3:2;3:4;4:3;4:23;23:1;23:4,0
1,399,14;15;16;17;18;19,14:15;14:19;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:14;19:18,0
2,399,20;21;22,20:21;20:22;21:20;21:22;22:20;22:21,0
3,399,0;1,0:1;1:0,1
4,399,4;5,4:5;5:4,1
5,399,5;6,5:6;6:5,1
6,399,5;20,5:20;20:5,1
7,399,6;7,6:7;7:6,1
8,399,7;8,7:8;8:7,1
9,399,7;9,7:9;9:7,1
10,399,9;10,9:10;10:9,1
11,399,10;11,10:11;11:10,1
12,399,10;14,10:14;14:10,1
13,399,11;12,11:12;12:11,1
14,399,12;13,12:13;13:12,1
15,399,5,,3
16,399,7,,3
17,399,10,,3
