bond_id,graph_id,start_atom,end_atom,bond_features
25,162,11,27,1
26,162,12,11,2
27,162,12,13,1
28,162,13,12,1
29,162,13,14,2
30,162,14,13,2
31,162,14,15,1
32,162,14,26,1
33,162,15,14,1
34,162,15,16,2
35,162,15,17,2
36,162,15,18,1
37,162,16,15,2
38,162,17,15,2
39,162,18,15,1
40,162,18,19,1
41,162,18,25,1
42,162,19,18,1
43,162,19,20,1
44,162,20,19,1
45,162,20,21,1
46,162,20,22,1
47,162,21,20,1
48,162,22,20,1
49,162,22,23,1
50,162,23,22,1
51,162,23,24,1
52,162,23,25,1
53,162,24,23,1
54,162,25,18,1
55,162,25,23,1
56,162,26,14,1
57,162,26,27,2
58,162,27,11,1
59,162,27,26,2
60,162,28,8,1
61,162,28,29,1
62,162,29,5,1
63,162,29,28,1
0,163,0,1,1
1,163,1,0,1
2,163,1,2,2
3,163,1,22,1
4,163,2,1,2
5,163,2,3,1
6,163,3,2,1
7,163,3,4,1
8,163,3,19,2
9,163,4,3,1
10,163,4,5,1
11,163,5,4,1
12,163,5,6,1
13,163,6,5,1
14,163,6,7,2
15,163,6,8,1
16,163,7,6,2
17,163,8,6,1
18,163,8,9,1
19,163,9,8,1
20,163,9,10,2
21,163,9,14,1
22,163,10,9,2
23,163,10,11,1
24,163,11,10,1
25,163,11,12,2
26,163,12,11,2
27,163,12,13,1
28,163,13,12,1
29,163,13,14,2
30,163,14,9,1
31,163,14,13,2
32,163,14,15,1
33,163,15,14,1
34,163,15,16,1
35,163,15,17,1
36,163,15,18,1
37,163,16,15,1
38,163,17,15,1
39,163,18,15,1
40,163,19,3,2
41,163,19,20,1
42,163,20,19,1
43,163,20,21,2
44,163,20,22,1
45,163,21,20,2
46,163,22,1,1
47,163,22,20,1
48,163,22,23,1
49,163,23,22,1
50,163,23,24,1
51,163,24,23,1
52,163,24,25,2
53,163,24,29,1
54,163,25,24,2
55,163,25,26,1
56,163,26,25,1
57,163,26,27,2
58,163,27,26,2
59,163,27,28,1
60,163,28,27,1
61,163,28,29,2
62,163,29,24,1
63,163,29,28,2
0,164,0,1,1
1,164,1,0,1
2,164,1,2,2
3,164,1,3,1
4,164,2,1,2
5,164,3,1,1
6,164,3,4,1
7,164,4,3,1
8,164,4,5,1
9,164,4,24,1
10,164,5,4,1
11,164,5,6,1
12,164,6,5,1
13,164,6,7,1
14,164,7,6,1
15,164,7,8,1
16,164,7,23,1
17,164,8,7,1
18,164,8,9,1
19,164,8,21,1
20,164,9,8,1
21,164,9,10,1
22,164,10,9,1
23,164,10,11,2
24,164,10,12,1
25,164,11,10,2
26,164,12,10,1
27,164,12,13,1
28,164,12,21,1
29,164,13,12,1
30,164,13,14,1
31,164,14,13,1
32,164,14,15,1
33,164,15,14,1
34,164,15,16,2
35,164,15,20,1
36,164,16,15,2
37,164,16,17,1
38,164,17,16,1
39,164,17,18,2
40,164,18,17,2
41,164,18,19,1
42,164,19,18,1
43,164,19,20,2
44,164,20,15,1
45,164,20,19,2
46,164,21,8,1
47,164,21,12,1
48,164,21,22,2
49,164,22,21,2
50,164,23,7,1
51,164,23,24,1
52,164,24,4,1
53,164,24,23,1
0,165,0,1,1
1,165,1,0,1
2,165,1,2,1
3,165,1,4,1
4,165,2,1,1
5,165,2,3,3
6,165,3,2,3
7,165,4,1,1
8,165,4,5,1
9,165,5,4,1
10,165,5,6,1
11,165,6,5,1
12,165,6,7,2
13,165,6,8,1
14,165,7,6,2
15,165,8,6,1
16,165,8,9,2
17,165,8,10,1
18,165,9,8,2
19,165,10,8,1
20,165,10,11,1
21,165,11,10,1
22,165,11,12,2
23,165,11,22,1
24,165,12,11,2
25,165,12,13,1
26,165,13,12,1
27,165,13,14,2
28,165,14,13,2
29,165,14,15,1
30,165,14,21,1
31,165,15,14,1
32,165,15,16,2
33,165,16,15,2
34,165,16,17,1
35,165,16,20,1
36,165,17,16,1
37,165,17,18,1
38,165,17,19,1
39,165,18,17,1
40,165,18,19,1
41,165,19,17,1
42,165,19,18,1
43,165,20,16,1
44,165,20,21,1
45,165,21,14,1
46,165,21,20,1
47,165,21,22,2
48,165,22,11,1
49,165,22,21,2
0,166,0,1,1
1,166,1,0,1
2,166,1,2,1
3,166,2,1,1
4,166,2,3,2
5,166,2,7,1
6,166,3,2,2
7,166,3,4,1
8,166,4,3,1
9,166,4,5,2
10,166,5,4,2
11,166,5,6,1
12,166,6,5,1
13,166,6,7,2
14,166,7,2,1
15,166,7,6,2
16,166,7,8,1
17,166,8,7,1
18,166,8,9,1
19,166,9,8,1
20,166,9,10,1
21,166,9,24,1
22,166,10,9,1
23,166,10,11,1
24,166,11,10,1
25,166,11,12,1
26,166,12,11,1
27,166,12,13,1
28,166,13,12,1
29,166,13,14,1
30,166,13,24,1
31,166,14,13,1
32,166,14,15,2
33,166,14,23,1
34,166,15,14,2
35,166,15,16,1
36,166,16,15,1
37,166,16,17,2
38,166,17,16,2
39,166,17,18,1
40,166,18,17,1
41,166,18,19,1
42,166,18,23,2
43,166,19,18,1
44,166,19,20,1
45,166,20,19,1
46,166,20,21,1
47,166,20,22,1
48,166,21,20,1
49,166,22,20,1
50,166,23,14,1
51,166,23,18,2
52,166,24,9,1
53,166,24,13,1
0,167,0,1,1
1,167,1,0,1
2,167,1,2,2
3,167,1,19,1
4,167,2,1,2
5,167,2,3,1
6,167,3,2,1
7,167,3,4,2
8,167,4,3,2
9,167,4,5,1
10,167,4,18,1
11,167,5,4,1
12,167,5,6,2
13,167,5,7,1
14,167,6,5,2
15,167,7,5,1
16,167,7,8,1
17,167,8,7,1
18,167,8,9,2
19,167,8,17,1
20,167,9,8,2
21,167,9,10,1
22,167,10,9,1
23,167,10,11,2
24,167,11,10,2
25,167,11,12,1
26,167,11,13,1
27,167,12,11,1
28,167,13,11,1
29,167,13,14,1
30,167,13,17,2
31,167,14,13,1
32,167,14,15,2
33,167,14,16,1
34,167,15,14,2
35,167,16,14,1
36,167,17,8,1
37,167,17,13,2
38,167,18,4,1
39,167,18,19,2
40,167,19,1,1
41,167,19,18,2
0,168,0,1,1
1,168,1,0,1
2,168,1,2,1
3,168,1,3,1
4,168,2,1,1
5,168,3,1,1
6,168,3,4,1
7,168,4,3,1
8,168,4,5,1
9,168,5,4,1
10,168,5,6,1
11,168,6,5,1
12,168,6,7,2
13,168,6,8,1
14,168,7,6,2
15,168,8,6,1
16,168,8,9,1
17,168,8,12,1
18,168,9,8,1
19,168,9,10,1
20,168,10,9,1
21,168,10,11,1
22,168,11,10,1
23,168,11,12,1
24,168,12,8,1
25,168,12,11,1
26,168,12,13,1
27,168,13,12,1
28,168,13,14,2
29,168,13,15,1
30,168,14,13,2
31,168,15,13,1
32,168,15,16,1
33,168,16,15,1
34,168,16,17,2
35,168,16,22,1
36,168,17,16,2
37,168,17,18,1
38,168,18,17,1
39,168,18,19,2
40,168,19,18,2
41,168,19,20,1
42,168,20,19,1
43,168,20,21,1
44,168,20,22,2
45,168,21,20,1
46,168,22,16,1
47,168,22,20,2
48,168,22,23,1
49,168,23,22,1
0,169,0,1,2
1,169,1,0,2
2,169,1,2,1
3,169,1,16,1
4,169,2,1,1
5,169,2,3,1
6,169,3,2,1
7,169,3,4,1
8,169,4,3,1
9,169,4,5,1
10,169,5,4,1
11,169,5,6,2
12,169,5,15,1
13,169,6,5,2
14,169,6,7,1
15,169,7,6,1
16,169,7,8,1
17,169,7,9,2
18,169,8,7,1
19,169,9,7,2
20,169,9,10,1
21,169,9,14,1
22,169,10,9,1
23,169,10,11,1
24,169,11,10,1
25,169,11,12,1
26,169,12,11,1
27,169,12,13,1
28,169,13,12,1
29,169,13,14,1
30,169,14,9,1
31,169,14,13,1
32,169,14,15,2
33,169,15,5,1
34,169,15,14,2
35,169,16,1,1
36,169,16,17,1
37,169,16,28,1
38,169,17,16,1
39,169,17,18,1
40,169,18,17,1
41,169,18,19,1
42,169,19,18,1
43,169,19,20,1
44,169,19,27,1
45,169,20,19,1
46,169,20,21,2
47,169,20,22,1
48,169,21,20,2
49,169,22,20,1
50,169,22,23,2
51,169,22,26,1
52,169,23,22,2
53,169,23,24,1
54,169,24,23,1
55,169,24,25,2
56,169,25,24,2
57,169,25,26,1
58,169,26,22,1
59,169,26,25,1
60,169,27,19,1
61,169,27,28,1
62,169,28,16,1
63,169,28,27,1
0,170,0,1,1
1,170,1,0,1
2,170,1,2,2
3,170,1,6,1
4,170,2,1,2
5,170,2,3,1
6,170,3,2,1
7,170,3,4,1
8,170,3,5,2
9,170,4,3,1
10,170,5,3,2
11,170,5,6,1
12,170,6,1,1
13,170,6,5,1
14,170,6,7,1
15,170,7,6,1
16,170,7,8,1
17,170,7,12,1
18,170,8,7,1
19,170,8,9,1
20,170,9,8,1
21,170,9,10,1
22,170,10,9,1
23,170,10,11,1
24,170,11,10,1
25,170,11,12,1
26,170,12,7,1
27,170,12,11,1
0,171,0,1,1
1,171,1,0,1
2,171,1,2,1
3,171,2,1,1
4,171,2,3,1
5,171,3,2,1
6,171,3,4,1
7,171,4,3,1
8,171,4,5,2
9,171,4,18,1
10,171,5,4,2
11,171,5,6,1
12,171,6,5,1
13,171,6,7,1
14,171,6,16,2
15,171,7,6,1
16,171,7,8,1
17,171,8,7,1
18,171,8,9,1
19,171,9,8,1
20,171,9,10,2
21,171,9,11,1
22,171,10,9,2
23,171,11,9,1
24,171,11,12,2
25,171,11,15,1
26,171,12,11,2
27,171,12,13,1
28,171,13,12,1
29,171,13,14,1
30,171,14,13,1
31,171,14,15,2
32,171,15,11,1
33,171,15,14,2
34,171,16,6,2
35,171,16,17,1
36,171,17,16,1
37,171,17,18,2
38,171,18,4,1
39,171,18,17,2
0,172,0,1,2
1,172,0,21,1
2,172,1,0,2
3,172,1,2,1
4,172,2,1,1
5,172,2,3,2
6,172,3,2,2
7,172,3,4,1
8,172,3,20,1
9,172,4,3,1
10,172,4,5,1
11,172,5,4,1
12,172,5,6,1
13,172,5,19,2
14,172,6,5,1
15,172,6,7,1
16,172,7,6,1
17,172,7,8,1
18,172,7,18,1
19,172,8,7,1
20,172,8,9,1
21,172,9,8,1
22,172,9,10,1
23,172,10,9,1
24,172,10,11,1
25,172,11,10,1
26,172,11,12,1
27,172,11,18,1
28,172,12,11,1
29,172,12,13,1
30,172,13,12,1
31,172,13,14,1
32,172,13,17,1
33,172,14,13,1
34,172,14,15,2
35,172,15,14,2
36,172,15,16,1
37,172,16,15,1
38,172,16,17,2
39,172,17,13,1
40,172,17,16,2
41,172,18,7,1
42,172,18,11,1
43,172,19,5,2
44,172,19,20,1
45,172,20,3,1
46,172,20,19,1
47,172,20,21,2
48,172,21,0,1
49,172,21,20,2
0,173,0,1,1
1,173,1,0,1
2,173,1,2,2
3,173,1,3,1
4,173,2,1,2
5,173,3,1,1
6,173,3,4,1
7,173,4,3,1
8,173,4,5,1
9,173,5,4,1
10,173,5,6,1
11,173,5,21,1
12,173,6,5,1
13,173,6,7,1
14,173,7,6,1
15,173,7,8,1
16,173,8,7,1
17,173,8,9,1
18,173,8,20,1
19,173,9,8,1
20,173,9,10,2
21,173,9,11,1
22,173,10,9,2
23,173,11,9,1
24,173,11,12,1
25,173,11,17,1
26,173,12,11,1
27,173,12,13,1
28,173,12,17,1
29,173,13,12,1
30,173,13,14,2
31,173,14,13,2
32,173,14,15,1
33,173,14,16,1
34,173,15,14,1
35,173,16,14,1
36,173,17,11,1
37,173,17,12,1
38,173,17,18,1
39,173,17,19,1
40,173,18,17,1
41,173,19,17,1
42,173,20,8,1
43,173,20,21,1
44,173,21,5,1
45,173,21,20,1
0,174,0,1,1
1,174,1,0,1
2,174,1,2,2
3,174,1,3,1
4,174,2,1,2
5,174,3,1,1
6,174,3,4,1
7,174,4,3,1
8,174,4,5,2
9,174,4,22,1
10,174,5,4,2
11,174,5,6,1
12,174,6,5,1
13,174,6,7,1
14,174,6,20,2
15,174,7,6,1
16,174,7,8,1
17,174,8,7,1
18,174,8,9,2
19,174,8,10,1
20,174,9,8,2
21,174,10,8,1
22,174,10,11,1
23,174,11,10,1
24,174,11,12,1
25,174,11,15,1
26,174,12,11,1
27,174,12,13,1
28,174,13,12,1
29,174,13,14,1
30,174,14,13,1
31,174,15,11,1
32,174,15,16,2
33,174,15,19,1
34,174,16,15,2
35,174,16,17,1
36,174,17,16,1
37,174,17,18,2
38,174,18,17,2
39,174,18,19,1
40,174,19,15,1
41,174,19,18,1
42,174,20,6,2
43,174,20,21,1
44,174,21,20,1
45,174,21,22,2
46,174,22,4,1
47,174,22,21,2
48,174,22,23,1
49,174,23,22,1
0,175,0,1,1
1,175,1,0,1
2,175,1,2,2
3,175,1,23,1
4,175,2,1,2
5,175,2,3,1
6,175,3,2,1
7,175,3,4,1
8,175,3,5,2
9,175,4,3,1
10,175,5,3,2
11,175,5,6,1
12,175,6,5,1
13,175,6,7,1
14,175,6,23,2
15,175,7,6,1
16,175,7,8,1
17,175,8,7,1
18,175,8,9,2
19,175,8,10,1
20,175,9,8,2
21,175,10,8,1
22,175,10,11,1
23,175,11,10,1
24,175,11,12,2
25,175,11,22,1
26,175,12,11,2
27,175,12,13,1
28,175,13,12,1
29,175,13,14,1
30,175,14,13,1
31,175,14,15,1
32,175,14,22,2
33,175,15,14,1
34,175,15,16,2
35,175,15,21,1
36,175,16,15,2
37,175,16,17,1
38,175,17,16,1
39,175,17,18,2
40,175,18,17,2
41,175,18,19,1
42,175,19,18,1
43,175,19,20,1
44,175,19,21,2
45,175,20,19,1
46,175,21,15,1
47,175,21,19,2
48,175,22,11,1
49,175,22,14,2
50,175,23,1,1
51,175,23,6,2
0,176,0,1,1
1,176,1,0,1
2,176,1,2,1
3,176,1,3,1
4,176,2,1,1
5,176,3,1,1
6,176,3,4,1
7,176,3,8,1
8,176,4,3,1
9,176,4,5,1
10,176,5,4,1
11,176,5,6,1
12,176,5,7,2
13,176,6,5,1
14,176,7,5,2
15,176,8,3,1
16,176,8,9,2
17,176,8,10,1
18,176,9,8,2
19,176,10,8,1
20,176,10,11,2
21,176,10,18,1
22,176,11,10,2
23,176,11,12,1
24,176,12,11,1
25,176,12,13,2
26,176,13,12,2
27,176,13,14,1
28,176,13,17,1
29,176,14,13,1
30,176,14,15,2
31,176,15,14,2
32,176,15,16,1
33,176,16,15,1
34,176,16,17,1
35,176,17,13,1
36,176,17,16,1
37,176,17,18,2
38,176,18,10,1
39,176,18,17,2
0,177,0,1,1
1,177,1,0,1
2,177,1,2,1
3,177,2,1,1
4,177,2,3,2
5,177,2,22,1
6,177,3,2,2
7,177,3,4,1
8,177,4,3,1
9,177,4,5,1
10,177,4,21,2
11,177,5,4,1
12,177,5,6,1
13,177,6,5,1
14,177,6,7,1
15,177,7,6,1
16,177,7,8,2
17,177,7,9,1
18,177,8,7,2
19,177,9,7,1
20,177,9,10,2
21,177,9,20,1
22,177,10,9,2
23,177,10,11,1
24,177,11,10,1
25,177,11,12,1
26,177,11,19,2
27,177,12,11,1
28,177,12,13,2
29,177,12,18,1
30,177,13,12,2
31,177,13,14,1
32,177,14,13,1
33,177,14,15,2
34,177,15,14,2
35,177,15,16,1
36,177,15,17,1
37,177,16,15,1
38,177,17,15,1
39,177,17,18,2
40,177,18,12,1
41,177,18,17,2
42,177,19,11,2
43,177,19,20,1
44,177,20,9,1
45,177,20,19,1
46,177,21,4,2
47,177,21,22,1
48,177,22,2,1
49,177,22,21,1
0,178,0,1,1
1,178,1,0,1
2,178,1,2,2
3,178,1,20,1
4,178,2,1,2
5,178,2,3,1
6,178,3,2,1
7,178,3,4,2
8,178,4,3,2
9,178,4,5,1
10,178,4,18,1
11,178,5,4,1
12,178,5,6,2
13,178,5,7,2
14,178,5,8,1
15,178,6,5,2
16,178,7,5,2
17,178,8,5,1
18,178,8,9,1
19,178,9,8,1
20,178,9,10,1
21,178,10,9,1
22,178,10,11,1
23,178,11,10,1
24,178,11,12,2
25,178,11,13,1
26,178,12,11,2
27,178,13,11,1
28,178,13,14,1
29,178,13,17,1
30,178,14,13,1
31,178,14,15,1
32,178,15,14,1
33,178,15,16,1
34,178,16,15,1
35,178,16,17,1
36,178,17,13,1
37,178,17,16,1
38,178,18,4,1
39,178,18,19,1
40,178,18,20,2
41,178,19,18,1
42,178,20,1,1
43,178,20,18,2
44,178,20,21,1
45,178,21,20,1
46,178,21,22,1
47,178,21,23,1
48,178,22,21,1
49,178,23,21,1
50,178,23,24,1
51,178,23,25,2
52,178,23,26,2
53,178,24,23,1
54,178,25,23,2
55,178,26,23,2
0,179,0,1,1
1,179,1,0,1
2,179,1,2,1
3,179,2,1,1
4,179,2,3,2
5,179,2,24,1
6,179,3,2,2
7,179,3,4,1
8,179,4,3,1
9,179,4,5,2
10,179,5,4,2
11,179,5,6,1
12,179,6,5,1
13,179,6,7,1
14,179,6,24,2
15,179,7,6,1
16,179,7,8,2
17,179,8,7,2
18,179,8,9,1
19,179,8,18,1
20,179,9,8,1
21,179,9,10,2
22,179,9,11,1
23,179,10,9,2
24,179,11,9,1
25,179,11,12,1
26,179,12,11,1
27,179,12,13,1
28,179,12,17,1
29,179,13,12,1
30,179,13,14,1
31,179,14,13,1
32,179,14,15,1
33,179,15,14,1
34,179,15,16,1
35,179,16,15,1
36,179,16,17,1
37,179,17,12,1
38,179,17,16,1
39,179,18,8,1
40,179,18,19,1
41,179,18,22,1
42,179,19,18,1
43,179,19,20,2
44,179,20,19,2
45,179,20,21,1
46,179,21,20,1
47,179,21,22,2
48,179,22,18,1
49,179,22,21,2
50,179,22,23,1
51,179,23,22,1
52,179,24,2,1
53,179,24,6,2
