clique_id,graph_id,atoms,bonds,clique_features
7,202,10;11,10:11;11:10,1
8,202,10;12,10:12;12:10,1
9,202,12;13,12:13;13:12,1
10,202,13;14,13:14;14:13,1
11,202,14;15,14:15;15:14,1
12,202,14;18,14:18;18:14,1
13,202,18;19,18:19;19:18,1
14,202,18;20,18:20;20:18,1
15,202,2,,3
16,202,10,,3
17,202,14,,3
18,202,18,,3
0,203,7;8;9;10;24;25,7:8;7:25;8:7;8:9;9:8;9:10;10:9;10:24;24:10;24:25;25:7;25:24,0
1,203,15;16;17;18;21;22,15:16;15:22;16:15;16:17;17:16;17:18;18:17;18:21;21:18;21:22;22:15;22:21,0
2,203,0;1,0:1;1:0,1
3,203,1;2,1:2;2:1,1
4,203,2;3,2:3;3:2,1
5,203,2;5,2:5;5:2,1
6,203,3;4,3:4;4:3,1
7,203,5;6,5:6;6:5,1
8,203,5;7,5:7;7:5,1
9,203,10;11,10:11;11:10,1
10,203,11;12,11:12;12:11,1
11,203,12;13,12:13;13:12,1
12,203,12;14,12:14;14:12,1
13,203,14;15,14:15;15:14,1
14,203,18;19,18:19;19:18,1
15,203,19;20,19:20;20:19,1
16,203,22;23,22:23;23:22,1
17,203,2,,3
18,203,5,,3
19,203,12,,3
0,204,0;1,0:1;1:0,1
1,204,1;2,1:2;2:1,1
2,204,2;3,2:3;3:2,1
3,204,2;5,2:5;5:2,1
4,204,3;4,3:4;4:3,1
5,204,5;6,5:6;6:5,1
6,204,5;7,5:7;7:5,1
7,204,7;8,7:8;8:7,1
8,204,7;9,7:9;9:7,1
9,204,9;10,9:10;10:9,1
10,204,2,,3
11,204,5,,3
12,204,7,,3
0,205,1;2;3;4;21,1:2;1:21;2:1;2:3;3:2;3:4;4:3;4:21;21:1;21:4,0
1,205,6;7;8;9;20,6:7;6:20;7:6;7:8;8:7;8:9;9:8;9:20;20:6;20:9,0
2,205,14;15;16;17;18;19,14:15;14:19;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:14;19:18,0
3,205,0;1,0:1;1:0,1
4,205,4;5,4:5;5:4,1
5,205,5;6,5:6;6:5,1
6,205,9;10,9:10;10:9,1
7,205,10;11,10:11;11:10,1
8,205,11;12,11:12;12:11,1
9,205,12;13,12:13;13:12,1
10,205,13;14,13:14;14:13,1
0,206,1;2;3;4;26,1:2;1:26;2:1;2:3;3:2;3:4;4:3;4:26;26:1;26:4,0
1,206,6;7;8;9;24;25,6:7;6:25;7:6;7:8;8:7;8:9;9:8;9:24;24:9;24:25;25:6;25:24,0
2,206,10;11;12;13;22;23,10:11;10:23;11:10;11:12;12:11;12:13;13:12;13:22;22:13;22:23;23:10;23:22,0
3,206,16;17;18;19;20;21,16:17;16:21;17:16;17:18;18:17;18:19;19:18;19:20;20:19;20:21;21:16;21:20,0
4,206,0;1,0:1;1:0,1
5,206,4;5,4:5;5:4,1
6,206,5;6,5:6;6:5,1
7,206,9;10,9:10;10:9,1
8,206,13;14,13:14;14:13,1
9,206,14;15,14:15;15:14,1
10,206,14;16,14:16;16:14,1
11,206,14,,3
0,207,8;9;10;11;12,8:9;8:12;9:8;9:10;10:9;10:11;11:10;11:12;12:8;12:11,0
1,207,13;14;15;24;25,13:14;13:25;14:13;14:15;15:14;15:24;24:15;24:25;25:13;25:24,0
2,207,15;16;17;18;23;24,15:16;15:24;16:15;16:17;17:16;17:18;18:17;18:23;23:18;23:24;24:15;24:23,0
3,207,0;1,0:1;1:0,1
4,207,1;2,1:2;2:1,1
5,207,1;3,1:3;3:1,1
6,207,3;4,3:4;4:3,1
7,207,4;5,4:5;5:4,1
8,207,5;6,5:6;6:5,1
9,207,5;13,5:13;13:5,1
10,207,6;7,6:7;7:6,1
11,207,6;8,6:8;8:6,1
12,207,18;19,18:19;19:18,1
13,207,19;20,19:20;20:19,1
14,207,19;21,19:21;21:19,1
15,207,19;22,19:22;22:19,1
16,207,1,,3
17,207,5,,3
18,207,6,,3
19,207,19,,3
0,208,1;2;3;4;19;21,1:2;1:21;2:1;2:3;3:2;3:4;4:3;4:19;19:4;19:21;21:1;21:19,0
1,208,8;9;10;17;18,8:9;8:18;9:8;9:10;10:9;10:17;17:10;17:18;18:8;18:17,0
2,208,11;12;13;14;15;16,11:12;11:16;12:11;12:13;13:12;13:14;14:13;14:15;15:14;15:16;16:11;16:15,0
3,208,0;1,0:1;1:0,1
4,208,4;5,4:5;5:4,1
5,208,5;6,5:6;6:5,1
6,208,6;7,6:7;7:6,1
7,208,6;8,6:8;8:6,1
8,208,10;11,10:11;11:10,1
9,208,19;20,19:20;20:19,1
10,208,6,,3
0,209,1;2;3;4;6;16,1:2;1:16;2:1;2:3;3:2;3:4;4:3;4:6;6:4;6:16;16:1;16:6,0
1,209,0;1,0:1;1:0,1
2,209,4;5,4:5;5:4,1
3,209,6;7,6:7;7:6,1
4,209,7;8,7:8;8:7,1
5,209,8;9,8:9;9:8,1
6,209,9;10,9:10;10:9,1
7,209,10;11,10:11;11:10,1
8,209,11;12,11:12;12:11,1
9,209,12;13,12:13;13:12,1
10,209,12;14,12:14;14:12,1
11,209,14;15,14:15;15:14,1
12,209,12,,3
0,210,1;2;3;4;5;6,1:2;1:6;2:1;2:3;3:2;3:4;4:3;4:5;5:4;5:6;6:1;6:5,0
1,210,9;10;11;12;18,9:10;9:18;10:9;10:11;11:10;11:12;12:11;12:18;18:9;18:12,0
2,210,13;14;15;16;17,13:14;13:17;14:13;14:15;15:14;15:16;16:15;16:17;17:13;17:16,0
3,210,0;1,0:1;1:0,1
4,210,6;7,6:7;7:6,1
5,210,7;8,7:8;8:7,1
6,210,8;9,8:9;9:8,1
7,210,12;13,12:13;13:12,1
0,211,1;2;7;8;9,1:2;1:9;2:1;2:7;7:2;7:8;8:7;8:9;9:1;9:8,0
1,211,2;3;4;5;6;7,2:3;2:7;3:2;3:4;4:3;4:5;5:4;5:6;6:5;6:7;7:2;7:6,0
2,211,14;15;16;17;18;23,14:15;14:23;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:23;23:14;23:18,0
3,211,0;1,0:1;1:0,1
4,211,9;10,9:10;10:9,1
5,211,10;11,10:11;11:10,1
6,211,11;12,11:12;12:11,1
7,211,12;13,12:13;13:12,1
8,211,12;14,12:14;14:12,1
9,211,18;19,18:19;19:18,1
10,211,19;20,19:20;20:19,1
11,211,19;21,19:21;21:19,1
12,211,19;22,19:22;22:19,1
13,211,12,,3
14,211,19,,3
0,212,5;6;7;20;21,5:6;5:21;6:5;6:7;7:6;7:20;20:7;20:21;21:5;21:20,0
1,212,11;12;13;14;15;16,11:12;11:16;12:11;12:13;13:12;13:14;14:13;14:15;15:14;15:16;16:11;16:15,0
2,212,0;1,0:1;1:0,1
3,212,1;2,1:2;2:1,1
4,212,2;3,2:3;3:2,1
5,212,2;4,2:4;4:2,1
6,212,4;5,4:5;5:4,1
7,212,7;8,7:8;8:7,1
8,212,8;9,8:9;9:8,1
9,212,9;10,9:10;10:9,1
10,212,10;11,10:11;11:10,1
11,212,10;17,10:17;17:10,1
12,212,17;18,17:18;18:17,1
13,212,17;19,17:19;19:17,1
14,212,2,,3
15,212,10,,3
16,212,17,,3
0,213,3;4;5;6;11;13,3:4;3:13;4:3;4:5;5:4;5:6;6:5;6:11;11:6;11:13;13:3;13:11,0
1,213,0;1,0:1;1:0,1
2,213,1;2,1:2;2:1,1
3,213,2;3,2:3;3:2,1
4,213,6;7,6:7;7:6,1
5,213,7;8,7:8;8:7,1
6,213,7;9,7:9;9:7,1
7,213,7;10,7:10;10:7,1
8,213,11;12,11:12;12:11,1
9,213,7,,3
0,214,1;2;3;22;23,1:2;1:23;2:1;2:3;3:2;3:22;22:3;22:23;23:1;23:22,0
1,214,8;9;10;11;16;21,8:9;8:21;9:8;9:10;10:9;10:11;11:10;11:16;16:11;16:21;21:8;21:16,0
2,214,16;17;18;19;20;21,16:17;16:21;17:16;17:18;18:17;18:19;19:18;19:20;20:19;20:21;21:16;21:20,0
3,214,0;1,0:1;1:0,1
4,214,3;4,3:4;4:3,1
5,214,4;5,4:5;5:4,1
6,214,5;6,5:6;6:5,1
7,214,5;7,5:7;7:5,1
8,214,7;8,7:8;8:7,1
9,214,11;12,11:12;12:11,1
10,214,12;13,12:13;13:12,1
11,214,13;14,13:14;14:13,1
12,214,13;15,13:15;15:13,1
13,214,5,,3
14,214,13,,3
0,215,5;6;7;14;15,5:6;5:15;6:5;6:7;7:6;7:14;14:7;14:15;15:5;15:14,0
1,215,8;9;10;11;12;13,8:9;8:13;9:8;9:10;10:9;10:11;11:10;11:12;12:11;12:13;13:8;13:12,0
2,215,16;17;18;19;20;28,16:17;16:28;17:16;17:18;18:17;18:19;19:18;19:20;20:19;20:28;28:16;28:20,0
3,215,22;23;24;25;26;27,22:23;22:27;23:22;23:24;24:23;24:25;25:24;25:26;26:25;26:27;27:22;27:26,0
4,215,0;1,0:1;1:0,1
5,215,1;2,1:2;2:1,1
6,215,1;16,1:16;16:1,1
7,215,2;3,2:3;3:2,1
8,215,3;4,3:4;4:3,1
9,215,4;5,4:5;5:4,1
10,215,7;8,7:8;8:7,1
11,215,20;21,20:21;21:20,1
12,215,21;22,21:22;22:21,1
13,215,1,,3
0,216,1;2;3;22;23,1:2;1:23;2:1;2:3;3:2;3:22;22:3;22:23;23:1;23:22,0
1,216,3;4;5;20;21;22,3:4;3:22;4:3;4:5;5:4;5:20;20:5;20:21;21:20;21:22;22:3;22:21,0
2,216,10;11;12;13;14;19,10:11;10:19;11:10;11:12;12:11;12:13;13:12;13:14;14:13;14:19;19:10;19:14,0
3,216,14;15;16;17;18;19,14:15;14:19;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:14;19:18,0
4,216,0;1,0:1;1:0,1
5,216,5;6,5:6;6:5,1
6,216,6;7,6:7;7:6,1
7,216,7;8,7:8;8:7,1
8,216,7;9,7:9;9:7,1
9,216,9;10,9:10;10:9,1
10,216,7,,3
0,217,1;2;4;9;10,1:2;1:10;2:1;2:4;4:2;4:9;9:4;9:10;10:1;10:9,0
1,217,4;5;6;7;8;9,4:5;4:9;5:4;5:6;6:5;6:7;7:6;7:8;8:7;8:9;9:4;9:8,0
2,217,6;7;11;12;14;29,6:7;6:29;7:6;7:11;11:7;11:12;12:11;12:14;14:12;14:29;29:6;29:14,0
3,217,19;20;21;22;27;28,19:20;19:28;20:19;20:21;21:20;21:22;22:21;22:27;27:22;27:28;28:19;28:27,0
4,217,22;23;24;25;26;27,22:23;22:27;23:22;23:24;24:23;24:25;25:24;25:26;26:25;26:27;27:22;27:26,0
5,217,0;1,0:1;1:0,1
6,217,2;3,2:3;3:2,1
7,217,12;13,12:13;13:12,1
8,217,14;15,14:15;15:14,1
9,217,15;16,15:16;16:15,1
10,217,16;17,16:17;17:16,1
11,217,17;18,17:18;18:17,1
12,217,17;19,17:19;19:17,1
13,217,29;30,29:30;30:29,1
14,217,17,,3
0,218,1;2;3;4;31;32,1:2;1:32;2:1;2:3;3:2;3:4;4:3;4:31;31:4;31:32;32:1;32:31,0
1,218,5;6;7;8;29;30,5:6;5:30;6:5;6:7;7:6;7:8;8:7;8:29;29:8;29:30;30:5;30:29,0
2,218,8;9;11;25;27;29,8:9;8:29;9:8;9:11;11:9;11:25;25:11;25:27;27:25;27:29;29:8;29:27,0
3,218,16;17;18;19;23;24,16:17;16:24;17:16;17:18;18:17;18:19;19:18;19:23;23:19;23:24;24:16;24:23,0
4,218,0;1,0:1;1:0,1
5,218,4;5,4:5;5:4,1
6,218,9;10,9:10;10:9,1
7,218,11;12,11:12;12:11,1
8,218,12;13,12:13;13:12,1
9,218,13;14,13:14;14:13,1
10,218,13;15,13:15;15:13,1
11,218,15;16,15:16;16:15,1
12,218,19;20,19:20;20:19,1
13,218,20;21,20:21;21:20,1
14,218,20;22,20:22;22:20,1
15,218,25;26,25:26;26:25,1
16,218,27;28,27:28;28:27,1
17,218,13,,3
18,218,20,,3
0,219,2;3;4;6;7,2:3;2:7;3:2;3:4;4:3;4:6;6:4;6:7;7:2;7:6,0
1,219,12;13;14;15;17,12:13;12:17;13:12;13:14;14:13;14:15;15:14;15:17;17:12;17:15,0
2,219,18;19;20;21;22;23,18:19;18:23;19:18;19:20;20:19;20:21;21:20;21:22;22:21;22:23;23:18;23:22,0
3,219,0;1,0:1;1:0,1
4,219,1;2,1:2;2:1,1
5,219,4;5,4:5;5:4,1
6,219,7;8,7:8;8:7,1
7,219,8;9,8:9;9:8,1
8,219,9;10,9:10;10:9,1
9,219,10;11,10:11;11:10,1
10,219,11;12,11:12;12:11,1
11,219,11;18,11:18;18:11,1
12,219,15;16,15:16;16:15,1
13,219,11,,3
