bond_id,graph_id,start_atom,end_atom,bond_features
19,305,9,3,1
20,305,9,8,2
21,305,10,1,1
22,305,10,11,2
23,305,10,12,1
24,305,11,10,2
25,305,12,10,1
26,305,12,13,1
27,305,13,12,1
28,305,13,14,2
29,305,13,22,1
30,305,14,13,2
31,305,14,15,1
32,305,15,14,1
33,305,15,16,2
34,305,16,15,2
35,305,16,17,1
36,305,17,16,1
37,305,17,18,2
38,305,17,22,1
39,305,18,17,2
40,305,18,19,1
41,305,19,18,1
42,305,19,20,2
43,305,20,19,2
44,305,20,21,1
45,305,21,20,1
46,305,21,22,2
47,305,22,13,1
48,305,22,17,1
49,305,22,21,2
0,306,0,1,1
1,306,1,0,1
2,306,1,2,1
3,306,1,9,1
4,306,2,1,1
5,306,2,3,2
6,306,2,7,1
7,306,3,2,2
8,306,3,4,1
9,306,4,3,1
10,306,4,5,2
11,306,5,4,2
12,306,5,6,1
13,306,6,5,1
14,306,6,7,2
15,306,7,2,1
16,306,7,6,2
17,306,7,8,1
18,306,8,7,1
19,306,9,1,1
20,306,9,10,1
21,306,9,13,1
22,306,10,9,1
23,306,10,11,1
24,306,11,10,1
25,306,11,12,1
26,306,12,11,1
27,306,12,13,1
28,306,13,9,1
29,306,13,12,1
0,307,0,1,1
1,307,1,0,1
2,307,1,2,1
3,307,2,1,1
4,307,2,3,1
5,307,2,4,1
6,307,3,2,1
7,307,4,2,1
8,307,4,5,2
9,307,4,15,1
10,307,5,4,2
11,307,5,6,1
12,307,6,5,1
13,307,6,7,1
14,307,7,6,1
15,307,7,8,1
16,307,7,15,2
17,307,8,7,1
18,307,8,9,1
19,307,8,12,1
20,307,9,8,1
21,307,9,10,1
22,307,9,11,1
23,307,10,9,1
24,307,11,9,1
25,307,12,8,1
26,307,12,13,1
27,307,12,14,1
28,307,13,12,1
29,307,14,12,1
30,307,15,4,1
31,307,15,7,2
0,308,0,1,2
1,308,1,0,2
2,308,1,2,1
3,308,1,10,1
4,308,2,1,1
5,308,2,3,1
6,308,3,2,1
7,308,3,4,2
8,308,3,9,1
9,308,4,3,2
10,308,4,5,1
11,308,5,4,1
12,308,5,6,2
13,308,6,5,2
14,308,6,7,1
15,308,7,6,1
16,308,7,8,1
17,308,7,9,2
18,308,8,7,1
19,308,9,3,1
20,308,9,7,2
21,308,10,1,1
22,308,10,11,1
23,308,11,10,1
24,308,11,12,1
25,308,12,11,1
26,308,12,13,2
27,308,12,14,1
28,308,13,12,2
29,308,14,12,1
30,308,14,15,1
31,308,14,20,1
32,308,15,14,1
33,308,15,16,1
34,308,16,15,1
35,308,16,17,1
36,308,17,16,1
37,308,17,18,1
38,308,18,17,1
39,308,18,19,1
40,308,19,18,1
41,308,19,20,1
42,308,20,14,1
43,308,20,19,1
44,308,20,21,1
45,308,21,20,1
46,308,21,22,2
47,308,21,26,1
48,308,22,21,2
49,308,22,23,1
50,308,23,22,1
51,308,23,24,2
52,308,24,23,2
53,308,24,25,1
54,308,25,24,1
55,308,25,26,2
56,308,26,21,1
57,308,26,25,2
0,309,0,1,1
1,309,1,0,1
2,309,1,2,1
3,309,1,3,1
4,309,2,1,1
5,309,3,1,1
6,309,3,4,1
7,309,4,3,1
8,309,4,5,1
9,309,4,21,1
10,309,5,4,1
11,309,5,6,2
12,309,5,7,1
13,309,6,5,2
14,309,7,5,1
15,309,7,8,1
16,309,8,7,1
17,309,8,9,1
18,309,9,8,1
19,309,9,10,2
20,309,9,20,1
21,309,10,9,2
22,309,10,11,1
23,309,11,10,1
24,309,11,12,2
25,309,12,11,2
26,309,12,13,1
27,309,12,19,1
28,309,13,12,1
29,309,13,14,2
30,309,13,15,2
31,309,13,16,1
32,309,14,13,2
33,309,15,13,2
34,309,16,13,1
35,309,16,17,1
36,309,16,18,1
37,309,17,16,1
38,309,18,16,1
39,309,19,12,1
40,309,19,20,2
41,309,20,9,1
42,309,20,19,2
43,309,21,4,1
44,309,21,22,1
45,309,21,23,1
46,309,22,21,1
47,309,22,23,1
48,309,23,21,1
49,309,23,22,1
0,310,0,1,1
1,310,1,0,1
2,310,1,2,1
3,310,1,3,1
4,310,2,1,1
5,310,3,1,1
6,310,3,4,1
7,310,3,16,1
8,310,4,3,1
9,310,4,5,1
10,310,4,6,2
11,310,5,4,1
12,310,6,4,2
13,310,6,7,1
14,310,6,9,1
15,310,7,6,1
16,310,7,8,3
17,310,8,7,3
18,310,9,6,1
19,310,9,10,1
20,310,9,15,1
21,310,10,9,1
22,310,10,11,2
23,310,10,14,1
24,310,11,10,2
25,310,11,12,1
26,310,12,11,1
27,310,12,13,2
28,310,13,12,2
29,310,13,14,1
30,310,14,10,1
31,310,14,13,1
32,310,15,9,1
33,310,15,16,2
34,310,15,20,1
35,310,16,3,1
36,310,16,15,2
37,310,16,17,1
38,310,17,16,1
39,310,17,18,1
40,310,18,17,1
41,310,18,19,1
42,310,19,18,1
43,310,19,20,1
44,310,20,15,1
45,310,20,19,1
46,310,20,21,2
47,310,21,20,2
0,311,0,1,1
1,311,1,0,1
2,311,1,2,1
3,311,2,1,1
4,311,2,3,1
5,311,3,2,1
6,311,3,4,1
7,311,4,3,1
8,311,4,5,1
9,311,4,6,1
10,311,5,4,1
11,311,6,4,1
12,311,6,7,2
13,311,6,8,1
14,311,7,6,2
15,311,8,6,1
16,311,8,9,1
17,311,9,8,1
18,311,9,10,1
19,311,9,11,1
20,311,10,9,1
21,311,11,9,1
22,311,11,12,1
23,311,12,11,1
24,311,12,13,1
25,311,13,12,1
0,312,0,1,1
1,312,1,0,1
2,312,1,2,2
3,312,1,3,1
4,312,2,1,2
5,312,3,1,1
6,312,3,4,1
7,312,4,3,1
8,312,4,5,1
9,312,4,6,1
10,312,5,4,1
11,312,6,4,1
12,312,6,7,2
13,312,6,14,1
14,312,7,6,2
15,312,7,8,1
16,312,8,7,1
17,312,8,9,2
18,312,8,13,1
19,312,9,8,2
20,312,9,10,1
21,312,10,9,1
22,312,10,11,2
23,312,11,10,2
24,312,11,12,1
25,312,12,11,1
26,312,12,13,2
27,312,13,8,1
28,312,13,12,2
29,312,13,14,1
30,312,14,6,1
31,312,14,13,1
32,312,14,15,1
33,312,15,14,1
34,312,15,16,1
35,312,16,15,1
36,312,16,17,1
37,312,17,16,1
38,312,17,18,1
39,312,18,17,1
40,312,18,19,2
41,312,18,25,1
42,312,19,18,2
43,312,19,20,1
44,312,20,19,1
45,312,20,21,2
46,312,21,20,2
47,312,21,22,1
48,312,21,23,1
49,312,22,21,1
50,312,23,21,1
51,312,23,24,1
52,312,23,25,2
53,312,24,23,1
54,312,25,18,1
55,312,25,23,2
0,313,0,1,1
1,313,1,0,1
2,313,1,2,1
3,313,1,23,1
4,313,2,1,1
5,313,2,3,2
6,313,3,2,2
7,313,3,4,1
8,313,3,6,1
9,313,4,3,1
10,313,4,5,3
11,313,5,4,3
12,313,6,3,1
13,313,6,7,2
14,313,6,8,1
15,313,7,6,2
16,313,8,6,1
17,313,8,9,1
18,313,8,23,1
19,313,9,8,1
20,313,9,10,1
21,313,10,9,1
22,313,10,11,1
23,313,10,12,1
24,313,11,10,1
25,313,12,10,1
26,313,12,13,2
27,313,12,22,1
28,313,13,12,2
29,313,13,14,1
30,313,14,13,1
31,313,14,15,2
32,313,15,14,2
33,313,15,16,1
34,313,15,21,1
35,313,16,15,1
36,313,16,17,1
37,313,17,16,1
38,313,17,18,1
39,313,17,19,1
40,313,17,20,1
41,313,18,17,1
42,313,19,17,1
43,313,20,17,1
44,313,21,15,1
45,313,21,22,2
46,313,22,12,1
47,313,22,21,2
48,313,23,1,1
49,313,23,8,1
50,313,23,24,2
51,313,24,23,2
0,314,0,1,1
1,314,1,0,1
2,314,1,2,1
3,314,2,1,1
4,314,2,3,2
5,314,2,22,1
6,314,3,2,2
7,314,3,4,1
8,314,4,3,1
9,314,4,5,2
10,314,5,4,2
11,314,5,6,1
12,314,5,21,1
13,314,6,5,1
14,314,6,7,2
15,314,6,8,2
16,314,6,9,1
17,314,7,6,2
18,314,8,6,2
19,314,9,6,1
20,314,9,10,1
21,314,10,9,1
22,314,10,11,2
23,314,10,18,1
24,314,11,10,2
25,314,11,12,1
26,314,12,11,1
27,314,12,13,2
28,314,13,12,2
29,314,13,14,1
30,314,13,17,1
31,314,14,13,1
32,314,14,15,1
33,314,14,16,2
34,314,15,14,1
35,314,16,14,2
36,314,17,13,1
37,314,17,18,2
38,314,18,10,1
39,314,18,17,2
40,314,18,19,1
41,314,19,18,1
42,314,19,20,1
43,314,20,19,1
44,314,21,5,1
45,314,21,22,2
46,314,22,2,1
47,314,22,21,2
0,315,0,1,1
1,315,1,0,1
2,315,1,2,2
3,315,1,23,1
4,315,2,1,2
5,315,2,3,1
6,315,3,2,1
7,315,3,4,1
8,315,3,5,1
9,315,4,3,1
10,315,5,3,1
11,315,5,6,1
12,315,5,22,1
13,315,6,5,1
14,315,6,7,2
15,315,6,8,1
16,315,7,6,2
17,315,8,6,1
18,315,8,9,1
19,315,8,20,1
20,315,9,8,1
21,315,9,10,1
22,315,9,17,1
23,315,10,9,1
24,315,10,11,1
25,315,11,10,1
26,315,11,12,2
27,315,11,16,1
28,315,12,11,2
29,315,12,13,1
30,315,13,12,1
31,315,13,14,2
32,315,14,13,2
33,315,14,15,1
34,315,15,14,1
35,315,15,16,2
36,315,16,11,1
37,315,16,15,2
38,315,17,9,1
39,315,17,18,2
40,315,17,19,1
41,315,18,17,2
42,315,19,17,1
43,315,20,8,1
44,315,20,21,2
45,315,20,22,1
46,315,21,20,2
47,315,22,5,1
48,315,22,20,1
49,315,22,23,1
50,315,23,1,1
51,315,23,22,1
0,316,0,1,1
1,316,1,0,1
2,316,1,2,1
3,316,2,1,1
4,316,2,3,1
5,316,3,2,1
6,316,3,4,2
7,316,3,5,1
8,316,4,3,2
9,316,5,3,1
10,316,5,6,1
11,316,5,25,1
12,316,6,5,1
13,316,6,7,1
14,316,7,6,1
15,316,7,8,1
16,316,8,7,1
17,316,8,9,1
18,316,8,25,1
19,316,9,8,1
20,316,9,10,1
21,316,10,9,1
22,316,10,11,2
23,316,10,12,1
24,316,11,10,2
25,316,12,10,1
26,316,12,13,1
27,316,13,12,1
28,316,13,14,1
29,316,13,18,1
30,316,14,13,1
31,316,14,15,1
32,316,15,14,1
33,316,15,16,1
34,316,16,15,1
35,316,16,17,1
36,316,17,16,1
37,316,17,18,1
38,316,18,13,1
39,316,18,17,1
40,316,18,19,1
41,316,19,18,1
42,316,19,20,1
43,316,20,19,1
44,316,20,21,1
45,316,20,24,1
46,316,21,20,1
47,316,21,22,1
48,316,22,21,1
49,316,22,23,1
50,316,23,22,1
51,316,23,24,1
52,316,24,20,1
53,316,24,23,1
54,316,25,5,1
55,316,25,8,1
0,317,0,1,1
1,317,1,0,1
2,317,1,2,1
3,317,1,9,1
4,317,2,1,1
5,317,2,3,1
6,317,3,2,1
7,317,3,4,1
8,317,4,3,1
9,317,4,5,2
10,317,4,8,1
11,317,5,4,2
12,317,5,6,1
13,317,6,5,1
14,317,6,7,2
15,317,7,6,2
16,317,7,8,1
17,317,8,4,1
18,317,8,7,1
19,317,9,1,1
20,317,9,10,2
21,317,9,11,1
22,317,10,9,2
23,317,11,9,1
24,317,11,12,1
25,317,11,13,1
26,317,12,11,1
27,317,12,13,1
28,317,13,11,1
29,317,13,12,1
30,317,13,14,1
31,317,14,13,1
32,317,14,15,2
33,317,14,19,1
34,317,15,14,2
35,317,15,16,1
36,317,16,15,1
37,317,16,17,2
38,317,17,16,2
39,317,17,18,1
40,317,18,17,1
41,317,18,19,2
42,317,19,14,1
43,317,19,18,2
44,317,19,20,1
45,317,20,19,1
46,317,20,21,1
47,317,20,22,1
48,317,20,23,1
49,317,21,20,1
50,317,22,20,1
51,317,23,20,1
0,318,0,1,1
1,318,1,0,1
2,318,1,2,1
3,318,2,1,1
4,318,2,3,2
5,318,2,20,1
6,318,3,2,2
7,318,3,4,1
8,318,4,3,1
9,318,4,5,1
10,318,4,6,2
11,318,5,4,1
12,318,6,4,2
13,318,6,7,1
14,318,6,18,1
15,318,7,6,1
16,318,7,8,1
17,318,7,9,1
18,318,8,7,1
19,318,9,7,1
20,318,9,10,1
21,318,9,14,1
22,318,9,17,1
23,318,10,9,1
24,318,10,11,1
25,318,11,10,1
26,318,11,12,1
27,318,11,13,1
28,318,12,11,1
29,318,13,11,1
30,318,14,9,1
31,318,14,15,1
32,318,15,14,1
33,318,15,16,1
34,318,16,15,1
35,318,16,17,1
36,318,17,9,1
37,318,17,16,1
38,318,18,6,1
39,318,18,19,1
40,318,18,20,2
41,318,19,18,1
42,318,20,2,1
43,318,20,18,2
0,319,0,1,1
1,319,1,0,1
2,319,1,2,1
3,319,1,10,1
4,319,2,1,1
5,319,2,3,1
6,319,3,2,1
7,319,3,4,2
8,319,3,9,1
9,319,4,3,2
10,319,4,5,1
11,319,5,4,1
12,319,5,6,2
13,319,6,5,2
14,319,6,7,1
15,319,6,8,1
16,319,7,6,1
17,319,8,6,1
18,319,8,9,2
19,319,9,3,1
20,319,9,8,2
21,319,10,1,1
22,319,10,11,2
23,319,10,12,1
24,319,11,10,2
25,319,12,10,1
26,319,12,13,1
27,319,13,12,1
28,319,13,14,1
29,319,14,13,1
30,319,14,15,1
31,319,15,14,1
32,319,15,16,2
33,319,15,23,1
34,319,16,15,2
35,319,16,17,1
36,319,17,16,1
37,319,17,18,1
38,319,18,17,1
39,319,18,19,2
40,319,18,23,1
41,319,19,18,2
42,319,19,20,1
43,319,20,19,1
44,319,20,21,2
45,319,21,20,2
46,319,21,22,1
47,319,22,21,1
48,319,22,23,2
49,319,23,15,1
50,319,23,18,1
51,319,23,22,2
