bond_id,graph_id,start_atom,end_atom,bond_features
7,147,3,2,2
8,147,3,4,1
9,147,3,5,1
10,147,4,3,1
11,147,5,3,1
12,147,5,6,1
13,147,6,5,1
14,147,6,7,1
15,147,6,8,2
16,147,7,6,1
17,147,8,2,1
18,147,8,6,2
19,147,9,1,1
20,147,9,10,1
21,147,9,20,1
22,147,10,9,1
23,147,10,11,1
24,147,11,10,1
25,147,11,12,1
26,147,12,11,1
27,147,12,13,1
28,147,12,19,1
29,147,13,12,1
30,147,13,14,2
31,147,13,18,1
32,147,14,13,2
33,147,14,15,1
34,147,15,14,1
35,147,15,16,2
36,147,16,15,2
37,147,16,17,1
38,147,17,16,1
39,147,17,18,2
40,147,18,13,1
41,147,18,17,2
42,147,19,12,1
43,147,19,20,1
44,147,20,9,1
45,147,20,19,1
0,148,0,1,1
1,148,1,0,1
2,148,1,2,2
3,148,1,19,1
4,148,2,1,2
5,148,2,3,1
6,148,3,2,1
7,148,3,4,2
8,148,4,3,2
9,148,4,5,1
10,148,4,19,1
11,148,5,4,1
12,148,5,6,1
13,148,6,5,1
14,148,6,7,2
15,148,6,8,1
16,148,7,6,2
17,148,8,6,1
18,148,8,9,1
19,148,9,8,1
20,148,9,10,2
21,148,9,18,1
22,148,10,9,2
23,148,10,11,1
24,148,10,14,1
25,148,11,10,1
26,148,11,12,1
27,148,11,13,2
28,148,12,11,1
29,148,13,11,2
30,148,14,10,1
31,148,14,15,1
32,148,14,16,2
33,148,15,14,1
34,148,16,14,2
35,148,16,17,1
36,148,16,18,1
37,148,17,16,1
38,148,18,9,1
39,148,18,16,1
40,148,19,1,1
41,148,19,4,1
0,149,0,1,3
1,149,1,0,3
2,149,1,2,1
3,149,2,1,1
4,149,2,3,2
5,149,2,22,1
6,149,3,2,2
7,149,3,4,1
8,149,3,16,1
9,149,4,3,1
10,149,4,5,1
11,149,5,4,1
12,149,5,6,1
13,149,6,5,1
14,149,6,7,2
15,149,6,8,1
16,149,7,6,2
17,149,8,6,1
18,149,8,9,1
19,149,9,8,1
20,149,9,10,2
21,149,9,15,1
22,149,10,9,2
23,149,10,11,1
24,149,11,10,1
25,149,11,12,2
26,149,12,11,2
27,149,12,13,1
28,149,13,12,1
29,149,13,14,1
30,149,13,15,2
31,149,14,13,1
32,149,15,9,1
33,149,15,13,2
34,149,16,3,1
35,149,16,17,2
36,149,17,16,2
37,149,17,18,1
38,149,17,19,1
39,149,18,17,1
40,149,19,17,1
41,149,19,20,1
42,149,19,22,1
43,149,20,19,1
44,149,20,21,3
45,149,21,20,3
46,149,22,2,1
47,149,22,19,1
48,149,22,23,1
49,149,22,27,1
50,149,23,22,1
51,149,23,24,1
52,149,24,23,1
53,149,24,25,1
54,149,25,24,1
55,149,25,26,1
56,149,26,25,1
57,149,26,27,1
58,149,27,22,1
59,149,27,26,1
0,150,0,1,1
1,150,1,0,1
2,150,1,2,1
3,150,2,1,1
4,150,2,3,1
5,150,2,16,1
6,150,3,2,1
7,150,3,4,1
8,150,4,3,1
9,150,4,5,2
10,150,4,6,1
11,150,5,4,2
12,150,6,4,1
13,150,6,7,2
14,150,6,8,1
15,150,7,6,2
16,150,8,6,1
17,150,8,9,1
18,150,9,8,1
19,150,9,10,2
20,150,9,14,1
21,150,10,9,2
22,150,10,11,1
23,150,11,10,1
24,150,11,12,2
25,150,12,11,2
26,150,12,13,1
27,150,13,12,1
28,150,13,14,2
29,150,14,9,1
30,150,14,13,2
31,150,14,15,1
32,150,15,14,1
33,150,16,2,1
34,150,16,17,2
35,150,16,23,1
36,150,17,16,2
37,150,17,18,1
38,150,18,17,1
39,150,18,19,2
40,150,19,18,2
41,150,19,20,1
42,150,19,22,1
43,150,20,19,1
44,150,20,21,1
45,150,21,20,1
46,150,22,19,1
47,150,22,23,2
48,150,23,16,1
49,150,23,22,2
0,151,0,1,1
1,151,1,0,1
2,151,1,2,1
3,151,1,17,1
4,151,2,1,1
5,151,2,3,1
6,151,3,2,1
7,151,3,4,1
8,151,4,3,1
9,151,4,5,1
10,151,4,7,1
11,151,4,16,1
12,151,5,4,1
13,151,5,6,1
14,151,6,5,1
15,151,7,4,1
16,151,7,8,1
17,151,8,7,1
18,151,8,9,2
19,151,8,10,1
20,151,9,8,2
21,151,10,8,1
22,151,10,11,1
23,151,11,10,1
24,151,11,12,1
25,151,11,15,1
26,151,12,11,1
27,151,12,13,1
28,151,13,12,1
29,151,13,14,1
30,151,14,13,1
31,151,14,15,1
32,151,15,11,1
33,151,15,14,1
34,151,16,4,1
35,151,16,17,1
36,151,17,1,1
37,151,17,16,1
0,152,0,1,1
1,152,1,0,1
2,152,1,2,1
3,152,2,1,1
4,152,2,3,1
5,152,3,2,1
6,152,3,4,2
7,152,3,5,1
8,152,4,3,2
9,152,5,3,1
10,152,5,6,2
11,152,5,25,1
12,152,6,5,2
13,152,6,7,1
14,152,7,6,1
15,152,7,8,2
16,152,7,16,1
17,152,8,7,2
18,152,8,9,1
19,152,8,18,1
20,152,9,8,1
21,152,9,10,2
22,152,10,9,2
23,152,10,11,1
24,152,10,15,1
25,152,11,10,1
26,152,11,12,2
27,152,12,11,2
28,152,12,13,1
29,152,13,12,1
30,152,13,14,2
31,152,14,13,2
32,152,14,15,1
33,152,15,10,1
34,152,15,14,1
35,152,15,16,1
36,152,16,7,1
37,152,16,15,1
38,152,16,17,2
39,152,17,16,2
40,152,18,8,1
41,152,18,19,1
42,152,18,25,1
43,152,19,18,1
44,152,19,20,1
45,152,20,19,1
46,152,20,21,1
47,152,20,24,1
48,152,21,20,1
49,152,21,22,1
50,152,22,21,1
51,152,22,23,1
52,152,23,22,1
53,152,23,24,1
54,152,24,20,1
55,152,24,23,1
56,152,25,5,1
57,152,25,18,1
58,152,25,26,2
59,152,26,25,2
60,152,26,27,1
61,152,27,26,1
62,152,27,28,2
63,152,27,29,1
64,152,28,27,2
65,152,29,27,1
66,152,29,30,2
67,152,29,34,1
68,152,30,29,2
69,152,30,31,1
70,152,31,30,1
71,152,31,32,2
72,152,32,31,2
73,152,32,33,1
74,152,33,32,1
75,152,33,34,2
76,152,34,29,1
77,152,34,33,2
78,152,34,35,1
79,152,35,34,1
0,153,0,1,1
1,153,1,0,1
2,153,1,2,1
3,153,2,1,1
4,153,2,3,2
5,153,2,22,1
6,153,3,2,2
7,153,3,4,1
8,153,4,3,1
9,153,4,5,1
10,153,4,18,2
11,153,5,4,1
12,153,5,6,1
13,153,6,5,1
14,153,6,7,2
15,153,6,8,1
16,153,7,6,2
17,153,8,6,1
18,153,8,9,1
19,153,8,10,1
20,153,9,8,1
21,153,10,8,1
22,153,10,11,1
23,153,11,10,1
24,153,11,12,2
25,153,11,16,1
26,153,12,11,2
27,153,12,13,1
28,153,13,12,1
29,153,13,14,2
30,153,14,13,2
31,153,14,15,1
32,153,15,14,1
33,153,15,16,2
34,153,16,11,1
35,153,16,15,2
36,153,16,17,1
37,153,17,16,1
38,153,18,4,2
39,153,18,19,1
40,153,19,18,1
41,153,19,20,1
42,153,19,22,2
43,153,20,19,1
44,153,20,21,1
45,153,21,20,1
46,153,22,2,1
47,153,22,19,2
0,154,0,1,1
1,154,1,0,1
2,154,1,2,1
3,154,1,14,1
4,154,2,1,1
5,154,2,3,1
6,154,3,2,1
7,154,3,4,2
8,154,3,5,1
9,154,4,3,2
10,154,5,3,1
11,154,5,6,1
12,154,5,9,1
13,154,6,5,1
14,154,6,7,1
15,154,7,6,1
16,154,7,8,1
17,154,8,7,1
18,154,8,9,1
19,154,9,5,1
20,154,9,8,1
21,154,9,10,1
22,154,10,9,1
23,154,10,11,1
24,154,10,12,2
25,154,10,13,2
26,154,11,10,1
27,154,12,10,2
28,154,13,10,2
29,154,14,1,1
30,154,14,15,2
31,154,14,22,1
32,154,15,14,2
33,154,15,16,1
34,154,16,15,1
35,154,16,17,2
36,154,17,16,2
37,154,17,18,1
38,154,17,21,1
39,154,18,17,1
40,154,18,19,1
41,154,19,18,1
42,154,19,20,1
43,154,20,19,1
44,154,20,21,1
45,154,21,17,1
46,154,21,20,1
47,154,21,22,2
48,154,22,14,1
49,154,22,21,2
0,155,0,1,1
1,155,1,0,1
2,155,1,2,2
3,155,1,16,1
4,155,2,1,2
5,155,2,3,1
6,155,2,14,1
7,155,3,2,1
8,155,3,4,2
9,155,3,5,1
10,155,4,3,2
11,155,5,3,1
12,155,5,6,1
13,155,5,7,1
14,155,6,5,1
15,155,7,5,1
16,155,7,8,1
17,155,8,7,1
18,155,8,9,1
19,155,9,8,1
20,155,9,10,1
21,155,10,9,1
22,155,10,11,1
23,155,11,10,1
24,155,11,12,1
25,155,11,13,1
26,155,12,11,1
27,155,12,13,1
28,155,13,11,1
29,155,13,12,1
30,155,14,2,1
31,155,14,15,2
32,155,15,14,2
33,155,15,16,1
34,155,16,1,1
35,155,16,15,1
36,155,16,17,1
37,155,17,16,1
38,155,17,18,2
39,155,17,26,1
40,155,18,17,2
41,155,18,19,1
42,155,19,18,1
43,155,19,20,2
44,155,20,19,2
45,155,20,21,1
46,155,20,25,1
47,155,21,20,1
48,155,21,22,2
49,155,22,21,2
50,155,22,23,1
51,155,23,22,1
52,155,23,24,2
53,155,24,23,2
54,155,24,25,1
55,155,25,20,1
56,155,25,24,1
57,155,25,26,2
58,155,26,17,1
59,155,26,25,2
0,156,0,1,1
1,156,1,0,1
2,156,1,2,2
3,156,1,24,1
4,156,2,1,2
5,156,2,3,1
6,156,3,2,1
7,156,3,4,1
8,156,3,5,2
9,156,4,3,1
10,156,5,3,2
11,156,5,6,1
12,156,6,5,1
13,156,6,7,1
14,156,6,24,2
15,156,7,6,1
16,156,7,8,1
17,156,8,7,1
18,156,8,9,2
19,156,8,10,1
20,156,9,8,2
21,156,10,8,1
22,156,10,11,1
23,156,11,10,1
24,156,11,12,1
25,156,12,11,1
26,156,12,13,1
27,156,13,12,1
28,156,13,14,1
29,156,13,22,1
30,156,14,13,1
31,156,14,15,2
32,156,14,16,1
33,156,15,14,2
34,156,16,14,1
35,156,16,17,2
36,156,16,21,1
37,156,17,16,2
38,156,17,18,1
39,156,18,17,1
40,156,18,19,2
41,156,19,18,2
42,156,19,20,1
43,156,20,19,1
44,156,20,21,2
45,156,21,16,1
46,156,21,20,2
47,156,21,22,1
48,156,22,13,1
49,156,22,21,1
50,156,22,23,2
51,156,23,22,2
52,156,24,1,1
53,156,24,6,2
0,157,0,1,2
1,157,1,0,2
2,157,1,2,2
3,157,1,3,1
4,157,1,23,1
5,157,2,1,2
6,157,3,1,1
7,157,3,4,1
8,157,4,3,1
9,157,4,5,2
10,157,4,22,1
11,157,5,4,2
12,157,5,6,1
13,157,6,5,1
14,157,6,7,2
15,157,7,6,2
16,157,7,8,1
17,157,7,21,1
18,157,8,7,1
19,157,8,9,2
20,157,8,20,1
21,157,9,8,2
22,157,9,10,1
23,157,10,9,1
24,157,10,11,2
25,157,11,10,2
26,157,11,12,1
27,157,11,19,1
28,157,12,11,1
29,157,12,13,1
30,157,12,18,1
31,157,13,12,1
32,157,13,14,1
33,157,14,13,1
34,157,14,15,1
35,157,15,14,1
36,157,15,16,1
37,157,16,15,1
38,157,16,17,1
39,157,17,16,1
40,157,17,18,1
41,157,18,12,1
42,157,18,17,1
43,157,19,11,1
44,157,19,20,2
45,157,20,8,1
46,157,20,19,2
47,157,21,7,1
48,157,21,22,2
49,157,22,4,1
50,157,22,21,2
51,157,23,1,1
52,157,23,24,2
53,157,23,29,1
54,157,24,23,2
55,157,24,25,1
56,157,25,24,1
57,157,25,26,2
58,157,26,25,2
59,157,26,27,1
60,157,26,28,1
61,157,27,26,1
62,157,28,26,1
63,157,28,29,2
64,157,29,23,1
65,157,29,28,2
66,157,29,30,1
67,157,30,29,1
0,158,0,1,1
1,158,1,0,1
2,158,1,2,1
3,158,2,1,1
4,158,2,3,1
5,158,2,9,1
6,158,3,2,1
7,158,3,4,1
8,158,4,3,1
9,158,4,5,1
10,158,4,8,1
11,158,5,4,1
12,158,5,6,1
13,158,6,5,1
14,158,6,7,1
15,158,7,6,1
16,158,7,8,1
17,158,8,4,1
18,158,8,7,1
19,158,9,2,1
20,158,9,10,2
21,158,9,11,1
22,158,10,9,2
23,158,11,9,1
24,158,11,12,1
25,158,12,11,1
26,158,12,13,2
27,158,12,17,1
28,158,13,12,2
29,158,13,14,1
30,158,14,13,1
31,158,14,15,2
32,158,14,22,1
33,158,15,14,2
34,158,15,16,1
35,158,15,19,1
36,158,16,15,1
37,158,16,17,2
38,158,17,12,1
39,158,17,16,2
40,158,17,18,1
41,158,18,17,1
42,158,19,15,1
43,158,19,20,1
44,158,20,19,1
45,158,20,21,1
46,158,21,20,1
47,158,21,22,1
48,158,22,14,1
49,158,22,21,1
0,159,0,1,1
1,159,1,0,1
2,159,1,2,2
3,159,1,3,1
4,159,2,1,2
5,159,3,1,1
6,159,3,4,1
7,159,4,3,1
8,159,4,5,1
9,159,4,28,1
10,159,5,4,1
11,159,5,6,1
12,159,6,5,1
13,159,6,7,1
14,159,7,6,1
15,159,7,8,1
16,159,7,9,1
17,159,7,27,1
18,159,8,7,1
19,159,9,7,1
20,159,9,10,2
21,159,9,28,1
22,159,10,9,2
23,159,10,11,1
24,159,11,10,1
25,159,11,12,1
26,159,12,11,1
27,159,12,13,1
28,159,12,27,1
29,159,13,12,1
30,159,13,14,1
31,159,13,23,1
32,159,14,13,1
33,159,14,15,1
34,159,15,14,1
35,159,15,16,1
36,159,15,17,1
37,159,16,15,1
38,159,17,15,1
39,159,17,18,1
40,159,17,20,1
41,159,17,23,1
42,159,18,17,1
43,159,18,19,1
44,159,19,18,1
45,159,20,17,1
46,159,20,21,1
47,159,20,22,2
48,159,21,20,1
49,159,22,20,2
50,159,23,13,1
51,159,23,17,1
52,159,23,24,1
53,159,23,25,1
54,159,24,23,1
55,159,25,23,1
56,159,25,26,1
57,159,26,25,1
58,159,26,27,1
59,159,27,7,1
60,159,27,12,1
61,159,27,26,1
62,159,28,4,1
63,159,28,9,1
