atom_id,graph_id,atom_features
7,218,0
8,218,0
9,218,0
10,218,1
11,218,2
12,218,0
13,218,0
14,218,1
15,218,2
16,218,0
17,218,0
18,218,0
19,218,0
20,218,0
21,218,0
22,218,0
23,218,0
24,218,0
25,218,0
26,218,1
27,218,2
28,218,0
29,218,0
30,218,2
31,218,0
32,218,0
0,219,0
1,219,0
2,219,0
3,219,2
4,219,2
5,219,0
6,219,0
7,219,0
8,219,0
9,219,2
10,219,0
11,219,4
12,219,0
13,219,0
14,219,0
15,219,0
16,219,0
17,219,1
18,219,2
19,219,0
20,219,0
21,219,1
22,219,0
23,219,0
