bond_id,graph_id,start_atom,end_atom,bond_features
11,372,5,6,1
12,372,6,5,1
13,372,6,7,2
14,372,6,8,1
15,372,7,6,2
16,372,8,6,1
17,372,8,9,1
18,372,9,8,1
19,372,9,10,2
20,372,9,13,1
21,372,10,9,2
22,372,10,11,1
23,372,11,10,1
24,372,11,12,2
25,372,12,11,2
26,372,12,13,1
27,372,13,9,1
28,372,13,12,1
29,372,13,14,1
30,372,14,13,1
31,372,14,15,1
32,372,15,14,1
33,372,15,16,2
34,372,15,20,1
35,372,16,15,2
36,372,16,17,1
37,372,17,16,1
38,372,17,18,2
39,372,18,17,2
40,372,18,19,1
41,372,18,20,1
42,372,19,18,1
43,372,20,15,1
44,372,20,18,1
45,372,21,4,1
46,372,21,22,2
47,372,21,26,1
48,372,22,21,2
49,372,22,23,1
50,372,23,22,1
51,372,23,24,2
52,372,24,23,2
53,372,24,25,1
54,372,25,24,1
55,372,25,26,2
56,372,26,21,1
57,372,26,25,2
0,373,0,1,2
1,373,1,0,2
2,373,1,2,1
3,373,1,15,1
4,373,2,1,1
5,373,2,3,2
6,373,2,7,1
7,373,3,2,2
8,373,3,4,1
9,373,4,3,1
10,373,4,5,2
11,373,5,4,2
12,373,5,6,1
13,373,6,5,1
14,373,6,7,2
15,373,7,2,1
16,373,7,6,2
17,373,7,8,1
18,373,8,7,1
19,373,8,9,1
20,373,9,8,1
21,373,9,10,1
22,373,10,9,1
23,373,10,11,1
24,373,10,14,1
25,373,11,10,1
26,373,11,12,1
27,373,12,11,1
28,373,12,13,1
29,373,13,12,1
30,373,13,14,1
31,373,14,10,1
32,373,14,13,1
33,373,15,1,1
34,373,15,16,1
35,373,15,27,1
36,373,16,15,1
37,373,16,17,1
38,373,17,16,1
39,373,17,18,1
40,373,18,17,1
41,373,18,19,1
42,373,18,26,1
43,373,19,18,1
44,373,19,20,1
45,373,19,25,1
46,373,20,19,1
47,373,20,21,1
48,373,21,20,1
49,373,21,22,1
50,373,22,21,1
51,373,22,23,2
52,373,22,24,2
53,373,22,25,1
54,373,23,22,2
55,373,24,22,2
56,373,25,19,1
57,373,25,22,1
58,373,26,18,1
59,373,26,27,1
60,373,27,15,1
61,373,27,26,1
0,374,0,1,1
1,374,1,0,1
2,374,1,2,1
3,374,2,1,1
4,374,2,3,1
5,374,3,2,1
6,374,3,4,2
7,374,3,5,1
8,374,4,3,2
9,374,5,3,1
10,374,5,6,1
11,374,5,14,1
12,374,6,5,1
13,374,6,7,1
14,374,7,6,1
15,374,7,8,1
16,374,7,9,1
17,374,8,7,1
18,374,9,7,1
19,374,9,10,2
20,374,9,14,1
21,374,10,9,2
22,374,10,11,1
23,374,11,10,1
24,374,11,12,2
25,374,12,11,2
26,374,12,13,1
27,374,13,12,1
28,374,13,14,2
29,374,14,5,1
30,374,14,9,1
31,374,14,13,2
0,375,0,1,1
1,375,1,0,1
2,375,1,2,1
3,375,2,1,1
4,375,2,3,2
5,375,2,15,1
6,375,3,2,2
7,375,3,4,1
8,375,4,3,1
9,375,4,5,2
10,375,5,4,2
11,375,5,6,1
12,375,5,14,1
13,375,6,5,1
14,375,6,7,1
15,375,7,6,1
16,375,7,8,2
17,375,7,9,1
18,375,8,7,2
19,375,9,7,1
20,375,9,10,1
21,375,10,9,1
22,375,10,11,1
23,375,11,10,1
24,375,11,12,2
25,375,11,13,1
26,375,12,11,2
27,375,13,11,1
28,375,14,5,1
29,375,14,15,2
30,375,15,2,1
31,375,15,14,2
32,375,15,16,1
33,375,16,15,1
0,376,0,1,1
1,376,1,0,1
2,376,1,2,1
3,376,1,3,1
4,376,2,1,1
5,376,3,1,1
6,376,3,4,1
7,376,3,16,1
8,376,4,3,1
9,376,4,5,1
10,376,5,4,1
11,376,5,6,1
12,376,5,14,1
13,376,6,5,1
14,376,6,7,2
15,376,6,8,1
16,376,7,6,2
17,376,8,6,1
18,376,8,9,2
19,376,8,13,1
20,376,9,8,2
21,376,9,10,1
22,376,10,9,1
23,376,10,11,2
24,376,11,10,2
25,376,11,12,1
26,376,12,11,1
27,376,12,13,2
28,376,13,8,1
29,376,13,12,2
30,376,13,14,1
31,376,14,5,1
32,376,14,13,1
33,376,14,15,2
34,376,15,14,2
35,376,16,3,1
36,376,16,17,2
37,376,16,18,1
38,376,17,16,2
39,376,18,16,1
0,377,0,1,1
1,377,1,0,1
2,377,1,2,2
3,377,1,14,1
4,377,2,1,2
5,377,2,3,1
6,377,3,2,1
7,377,3,4,1
8,377,3,12,1
9,377,4,3,1
10,377,4,5,2
11,377,4,10,1
12,377,5,4,2
13,377,5,6,1
14,377,6,5,1
15,377,6,7,2
16,377,7,6,2
17,377,7,8,1
18,377,7,9,1
19,377,8,7,1
20,377,9,7,1
21,377,9,10,2
22,377,10,4,1
23,377,10,9,2
24,377,10,11,1
25,377,11,10,1
26,377,12,3,1
27,377,12,13,1
28,377,12,14,2
29,377,13,12,1
30,377,14,1,1
31,377,14,12,2
32,377,14,15,1
33,377,15,14,1
34,377,15,16,1
35,377,15,24,1
36,377,16,15,1
37,377,16,17,1
38,377,17,16,1
39,377,17,18,2
40,377,17,19,1
41,377,18,17,2
42,377,19,17,1
43,377,19,20,1
44,377,19,24,1
45,377,20,19,1
46,377,20,21,1
47,377,21,20,1
48,377,21,22,1
49,377,22,21,1
50,377,22,23,1
51,377,23,22,1
52,377,23,24,1
53,377,24,15,1
54,377,24,19,1
55,377,24,23,1
0,378,0,1,3
1,378,1,0,3
2,378,1,2,1
3,378,2,1,1
4,378,2,3,2
5,378,2,23,1
6,378,3,2,2
7,378,3,4,1
8,378,3,5,1
9,378,4,3,1
10,378,5,3,1
11,378,5,6,1
12,378,6,5,1
13,378,6,7,2
14,378,6,22,1
15,378,7,6,2
16,378,7,8,1
17,378,8,7,1
18,378,8,9,1
19,378,8,20,2
20,378,9,8,1
21,378,9,10,1
22,378,10,9,1
23,378,10,11,2
24,378,10,12,1
25,378,11,10,2
26,378,12,10,1
27,378,12,13,2
28,378,13,12,2
29,378,13,14,1
30,378,14,13,1
31,378,14,15,2
32,378,14,19,1
33,378,15,14,2
34,378,15,16,1
35,378,16,15,1
36,378,16,17,2
37,378,17,16,2
38,378,17,18,1
39,378,18,17,1
40,378,18,19,2
41,378,19,14,1
42,378,19,18,2
43,378,20,8,2
44,378,20,21,1
45,378,21,20,1
46,378,21,22,2
47,378,22,6,1
48,378,22,21,2
49,378,22,23,1
50,378,23,2,1
51,378,23,22,1
52,378,23,24,1
53,378,24,23,1
54,378,24,25,2
55,378,24,29,1
56,378,25,24,2
57,378,25,26,1
58,378,26,25,1
59,378,26,27,2
60,378,27,26,2
61,378,27,28,1
62,378,28,27,1
63,378,28,29,2
64,378,29,24,1
65,378,29,28,2
66,378,29,30,1
67,378,30,29,1
0,379,0,1,1
1,379,1,0,1
2,379,1,2,2
3,379,1,29,1
4,379,2,1,2
5,379,2,3,1
6,379,2,27,1
7,379,3,2,1
8,379,3,4,2
9,379,3,5,1
10,379,4,3,2
11,379,5,3,1
12,379,5,6,1
13,379,6,5,1
14,379,6,7,2
15,379,6,26,1
16,379,7,6,2
17,379,7,8,1
18,379,8,7,1
19,379,8,9,2
20,379,9,8,2
21,379,9,10,1
22,379,9,25,1
23,379,10,9,1
24,379,10,11,1
25,379,11,10,1
26,379,11,12,2
27,379,11,13,2
28,379,11,14,1
29,379,12,11,2
30,379,13,11,2
31,379,14,11,1
32,379,14,15,2
33,379,14,24,1
34,379,15,14,2
35,379,15,16,1
36,379,16,15,1
37,379,16,17,2
38,379,17,16,2
39,379,17,18,1
40,379,17,19,1
41,379,18,17,1
42,379,19,17,1
43,379,19,20,1
44,379,19,24,2
45,379,20,19,1
46,379,20,21,1
47,379,20,22,1
48,379,20,23,1
49,379,21,20,1
50,379,22,20,1
51,379,23,20,1
52,379,24,14,1
53,379,24,19,2
54,379,25,9,1
55,379,25,26,2
56,379,26,6,1
57,379,26,25,2
58,379,27,2,1
59,379,27,28,2
60,379,28,27,2
61,379,28,29,1
62,379,29,1,1
63,379,29,28,1
