tree_edge_id,graph_id,start_clique,end_clique
15,310,8,7
16,310,9,0
17,310,9,1
18,310,10,2
19,310,11,3
20,310,11,4
21,310,11,5
0,311,0,1
1,311,1,0
2,311,1,2
3,311,2,1
4,311,2,3
5,311,3,2
6,311,3,13
7,311,4,13
8,311,5,13
9,311,5,14
10,311,6,14
11,311,7,8
12,311,7,14
13,311,8,7
14,311,8,15
15,311,9,15
16,311,10,11
17,311,10,15
18,311,11,10
19,311,11,12
20,311,12,11
21,311,13,3
22,311,13,4
23,311,13,5
24,311,14,5
25,311,14,6
26,311,14,7
27,311,15,8
28,311,15,9
29,311,15,10
0,312,0,1
1,312,0,8
2,312,0,9
3,312,1,0
4,312,2,12
5,312,2,13
6,312,2,14
7,312,3,15
8,312,4,15
9,312,5,6
10,312,5,15
11,312,6,5
12,312,6,16
13,312,7,16
14,312,8,0
15,312,8,16
16,312,9,0
17,312,9,10
18,312,10,9
19,312,10,11
20,312,11,10
21,312,11,12
22,312,12,2
23,312,12,11
24,312,13,2
25,312,14,2
26,312,15,3
27,312,15,4
28,312,15,5
29,312,16,6
30,312,16,7
31,312,16,8
0,313,0,2
1,313,0,3
2,313,0,5
3,313,0,6
4,313,0,15
5,313,1,9
6,313,1,10
7,313,2,0
8,313,3,0
9,313,3,4
10,313,4,3
11,313,5,0
12,313,6,0
13,313,6,7
14,313,7,6
15,313,7,16
16,313,8,16
17,313,9,1
18,313,9,16
19,313,10,1
20,313,10,11
21,313,11,10
22,313,11,17
23,313,12,17
24,313,13,17
25,313,14,17
26,313,15,0
27,313,16,7
28,313,16,8
29,313,16,9
30,313,17,11
31,313,17,12
32,313,17,13
33,313,17,14
0,314,0,3
1,314,0,4
2,314,1,8
3,314,1,9
4,314,1,12
5,314,2,3
6,314,3,0
7,314,3,2
8,314,4,0
9,314,4,14
10,314,5,14
11,314,6,14
12,314,7,8
13,314,7,14
14,314,8,1
15,314,8,7
16,314,9,1
17,314,9,15
18,314,10,15
19,314,11,15
20,314,12,1
21,314,12,13
22,314,13,12
23,314,14,4
24,314,14,5
25,314,14,6
26,314,14,7
27,314,15,9
28,314,15,10
29,314,15,11
0,315,0,1
1,315,0,3
2,315,0,4
3,315,1,0
4,315,1,5
5,315,1,6
6,315,1,12
7,315,2,9
8,315,3,0
9,315,4,0
10,315,5,1
11,315,6,1
12,315,6,13
13,315,7,9
14,315,7,13
15,315,8,13
16,315,8,14
17,315,9,2
18,315,9,7
19,315,10,14
20,315,11,14
21,315,12,1
22,315,13,6
23,315,13,7
24,315,13,8
25,315,14,8
26,315,14,10
27,315,14,11
0,316,0,7
1,316,0,8
2,316,1,12
3,316,1,13
4,316,2,14
5,316,3,4
6,316,4,3
7,316,4,5
8,316,5,4
9,316,5,15
10,316,6,15
11,316,7,0
12,316,7,15
13,316,8,0
14,316,8,9
15,316,9,8
16,316,9,16
17,316,10,16
18,316,11,12
19,316,11,16
20,316,12,1
21,316,12,11
22,316,13,1
23,316,13,14
24,316,14,2
25,316,14,13
26,316,15,5
27,316,15,6
28,316,15,7
29,316,16,9
30,316,16,10
31,316,16,11
0,317,0,7
1,317,1,9
2,317,1,10
3,317,2,10
4,317,2,11
5,317,3,15
6,317,4,6
7,317,4,15
8,317,5,15
9,317,5,16
10,317,6,4
11,317,6,7
12,317,7,0
13,317,7,6
14,317,8,16
15,317,9,1
16,317,9,16
17,317,10,1
18,317,10,2
19,317,11,2
20,317,11,17
21,317,12,17
22,317,13,17
23,317,14,17
24,317,15,3
25,317,15,4
26,317,15,5
27,317,16,5
28,317,16,8
29,317,16,9
30,317,17,11
31,317,17,12
32,317,17,13
33,317,17,14
0,318,0,3
1,318,0,4
2,318,0,5
3,318,0,12
4,318,1,14
5,318,2,3
6,318,3,0
7,318,3,2
8,318,4,0
9,318,5,0
10,318,5,13
11,318,6,13
12,318,7,13
13,318,7,14
14,318,8,9
15,318,8,14
16,318,9,8
17,318,9,15
18,318,10,15
19,318,11,15
20,318,12,0
21,318,13,5
22,318,13,6
23,318,13,7
24,318,14,1
25,318,14,7
26,318,14,8
27,318,15,9
28,318,15,10
29,318,15,11
0,319,0,6
1,319,0,7
2,319,1,2
3,319,1,12
4,319,2,1
5,319,3,13
6,319,4,6
7,319,4,13
8,319,5,13
9,319,5,14
10,319,6,0
11,319,6,4
12,319,7,0
13,319,8,14
14,319,9,10
15,319,9,14
16,319,10,9
17,319,10,11
18,319,11,10
19,319,11,12
20,319,12,1
21,319,12,11
22,319,13,3
23,319,13,4
24,319,13,5
25,319,14,5
26,319,14,8
27,319,14,9
