tree_edge_id,graph_id,start_clique,end_clique
2,232,0,13
3,232,0,15
4,232,1,2
5,232,2,1
6,232,2,16
7,232,3,16
8,232,4,16
9,232,4,17
10,232,5,17
11,232,6,17
12,232,6,18
13,232,7,18
14,232,8,9
15,232,8,18
16,232,9,8
17,232,9,10
18,232,10,0
19,232,10,9
20,232,11,0
21,232,11,12
22,232,12,11
23,232,13,0
24,232,13,14
25,232,14,13
26,232,15,0
27,232,16,2
28,232,16,3
29,232,16,4
30,232,17,4
31,232,17,5
32,232,17,6
33,232,18,6
34,232,18,7
35,232,18,8
0,233,0,3
1,233,0,4
2,233,0,8
3,233,1,7
4,233,2,10
5,233,3,0
6,233,4,0
7,233,4,9
8,233,5,9
9,233,6,9
10,233,6,10
11,233,7,1
12,233,7,10
13,233,8,0
14,233,9,4
15,233,9,5
16,233,9,6
17,233,10,2
18,233,10,6
19,233,10,7
0,234,0,5
1,234,0,6
2,234,1,2
3,234,1,8
4,234,2,1
5,234,3,9
6,234,4,9
7,234,5,0
8,234,5,9
9,234,6,0
10,234,6,7
11,234,7,6
12,234,7,8
13,234,8,1
14,234,8,7
15,234,9,3
16,234,9,4
17,234,9,5
0,235,0,3
1,235,0,4
2,235,0,5
3,235,0,11
4,235,1,9
5,235,1,10
6,235,2,3
7,235,3,0
8,235,3,2
9,235,4,0
10,235,5,0
11,235,5,6
12,235,6,5
13,235,6,12
14,235,7,12
15,235,8,9
16,235,8,12
17,235,9,1
18,235,9,8
19,235,10,1
20,235,11,0
21,235,12,6
22,235,12,7
23,235,12,8
0,236,0,4
1,236,0,5
2,236,1,8
3,236,1,9
4,236,1,13
5,236,2,3
6,236,3,2
7,236,3,4
8,236,4,0
9,236,4,3
10,236,5,0
11,236,5,14
12,236,6,14
13,236,7,8
14,236,7,14
15,236,8,1
16,236,8,7
17,236,9,1
18,236,9,15
19,236,10,15
20,236,11,15
21,236,12,15
22,236,13,1
23,236,14,5
24,236,14,6
25,236,14,7
26,236,15,9
27,236,15,10
28,236,15,11
29,236,15,12
0,237,0,7
1,237,0,8
2,237,0,9
3,237,1,8
4,237,2,11
5,237,2,12
6,237,3,13
7,237,4,14
8,237,5,7
9,237,5,14
10,237,6,10
11,237,6,14
12,237,7,0
13,237,7,5
14,237,8,0
15,237,8,1
16,237,9,0
17,237,10,6
18,237,10,11
19,237,11,2
20,237,11,10
21,237,12,2
22,237,12,13
23,237,13,3
24,237,13,12
25,237,14,4
26,237,14,5
27,237,14,6
0,238,0,5
1,238,0,8
2,238,1,2
3,238,2,1
4,238,2,3
5,238,3,2
6,238,3,10
7,238,4,6
8,238,4,10
9,238,5,0
10,238,5,10
11,238,6,4
12,238,6,7
13,238,7,6
14,238,8,0
15,238,8,9
16,238,9,8
17,238,10,3
18,238,10,4
19,238,10,5
0,239,0,7
1,239,0,8
2,239,1,8
3,239,1,9
4,239,2,10
5,239,2,11
6,239,3,4
7,239,4,3
8,239,4,5
9,239,5,4
10,239,5,12
11,239,6,12
12,239,7,0
13,239,7,12
14,239,8,0
15,239,8,1
16,239,9,1
17,239,9,10
18,239,10,2
19,239,10,9
20,239,11,2
21,239,12,5
22,239,12,6
23,239,12,7
