bond_id,graph_id,start_atom,end_atom,bond_features
38,126,18,2,1
39,126,18,17,1
0,127,0,1,1
1,127,1,0,1
2,127,1,2,1
3,127,2,1,1
4,127,2,3,1
5,127,3,2,1
6,127,3,4,2
7,127,3,16,1
8,127,4,3,2
9,127,4,5,1
10,127,5,4,1
11,127,5,6,2
12,127,6,5,2
13,127,6,7,1
14,127,6,16,1
15,127,7,6,1
16,127,7,8,1
17,127,8,7,1
18,127,8,9,1
19,127,9,8,1
20,127,9,10,1
21,127,10,9,1
22,127,10,11,1
23,127,10,15,1
24,127,11,10,1
25,127,11,12,1
26,127,12,11,2
27,127,12,13,1
28,127,13,12,2
29,127,13,14,1
30,127,14,13,2
31,127,14,15,1
32,127,15,10,2
33,127,15,14,1
34,127,16,3,1
35,127,16,6,2
0,128,0,1,1
1,128,1,0,1
2,128,1,2,1
3,128,1,6,1
4,128,2,1,1
5,128,2,3,1
6,128,3,2,2
7,128,3,4,1
8,128,4,3,2
9,128,4,5,1
10,128,4,22,1
11,128,5,4,2
12,128,5,6,2
13,128,5,7,1
14,128,6,1,1
15,128,6,5,1
16,128,7,5,1
17,128,7,8,1
18,128,7,9,1
19,128,8,7,1
20,128,9,7,1
21,128,9,10,1
22,128,9,21,1
23,128,10,9,1
24,128,10,11,1
25,128,10,12,1
26,128,11,10,2
27,128,12,10,1
28,128,12,13,2
29,128,13,12,1
30,128,13,14,2
31,128,13,19,1
32,128,14,13,2
33,128,14,15,1
34,128,15,14,1
35,128,15,16,2
36,128,16,15,2
37,128,16,17,1
38,128,16,18,1
39,128,17,16,1
40,128,18,16,1
41,128,18,19,1
42,128,19,13,1
43,128,19,18,1
44,128,19,20,1
45,128,20,19,1
46,128,21,9,1
47,128,21,22,1
48,128,22,4,1
49,128,22,21,1
50,128,22,23,1
51,128,23,22,2
0,129,0,1,1
1,129,1,0,1
2,129,1,2,1
3,129,1,26,1
4,129,2,1,1
5,129,2,3,1
6,129,3,2,2
7,129,3,4,1
8,129,3,19,2
9,129,4,3,1
10,129,4,5,1
11,129,4,6,2
12,129,5,4,2
13,129,6,4,1
14,129,6,7,1
15,129,6,18,1
16,129,7,6,1
17,129,7,8,1
18,129,8,7,1
19,129,8,9,1
20,129,9,8,1
21,129,9,10,1
22,129,9,17,1
23,129,10,9,1
24,129,10,11,1
25,129,10,16,1
26,129,11,10,2
27,129,11,12,1
28,129,12,11,2
29,129,12,13,1
30,129,13,12,2
31,129,13,14,1
32,129,13,15,2
33,129,13,16,1
34,129,14,13,1
35,129,15,13,2
36,129,16,10,2
37,129,16,13,1
38,129,17,9,1
39,129,17,18,1
40,129,18,6,1
41,129,18,17,1
42,129,19,3,1
43,129,19,20,1
44,129,20,19,1
45,129,20,21,1
46,129,20,26,1
47,129,21,20,1
48,129,21,22,1
49,129,22,21,1
50,129,22,23,1
51,129,23,22,2
52,129,23,24,1
53,129,23,25,2
54,129,24,23,1
55,129,25,23,1
56,129,25,26,1
57,129,26,1,1
58,129,26,20,1
59,129,26,25,1
0,130,0,1,1
1,130,1,0,1
2,130,1,2,1
3,130,1,22,1
4,130,2,1,1
5,130,2,3,1
6,130,2,17,2
7,130,3,2,1
8,130,3,4,2
9,130,4,3,1
10,130,4,5,1
11,130,4,16,2
12,130,5,4,2
13,130,5,6,1
14,130,6,5,1
15,130,6,7,1
16,130,7,6,1
17,130,7,8,1
18,130,8,7,1
19,130,8,9,1
20,130,8,16,1
21,130,9,8,1
22,130,9,10,1
23,130,9,14,1
24,130,10,9,1
25,130,10,11,1
26,130,11,10,2
27,130,11,12,1
28,130,12,11,2
29,130,12,13,1
30,130,13,12,2
31,130,13,14,1
32,130,14,9,2
33,130,14,13,1
34,130,14,15,1
35,130,15,14,2
36,130,16,4,2
37,130,16,8,1
38,130,17,2,1
39,130,17,18,1
40,130,17,21,1
41,130,18,17,1
42,130,18,19,1
43,130,19,18,1
44,130,19,20,1
45,130,20,19,1
46,130,20,21,1
47,130,21,17,1
48,130,21,20,1
49,130,21,22,1
50,130,22,1,1
51,130,22,21,2
0,131,0,1,1
1,131,1,0,1
2,131,1,2,1
3,131,1,11,1
4,131,2,1,1
5,131,2,3,1
6,131,2,10,2
7,131,3,2,1
8,131,3,4,2
9,131,4,3,1
10,131,4,5,1
11,131,4,9,2
12,131,5,4,2
13,131,5,6,1
14,131,5,7,1
15,131,5,8,1
16,131,6,5,1
17,131,7,5,1
18,131,8,5,1
19,131,9,4,1
20,131,9,10,1
21,131,10,2,1
22,131,10,9,1
23,131,11,1,1
24,131,11,12,1
25,131,11,13,1
26,131,12,11,2
27,131,13,11,1
28,131,13,14,2
29,131,14,13,1
30,131,14,15,2
31,131,14,24,1
32,131,15,14,2
33,131,15,16,1
34,131,16,15,1
35,131,16,17,2
36,131,16,23,2
37,131,17,16,1
38,131,17,18,1
39,131,17,22,1
40,131,18,17,1
41,131,18,19,1
42,131,19,18,1
43,131,19,20,1
44,131,20,19,1
45,131,20,21,1
46,131,21,20,1
47,131,21,22,1
48,131,22,17,1
49,131,22,21,1
50,131,23,16,1
51,131,23,24,2
52,131,24,14,1
53,131,24,23,2
0,132,0,1,1
1,132,1,0,1
2,132,1,2,1
3,132,1,7,1
4,132,2,1,1
5,132,2,3,1
6,132,3,2,2
7,132,3,4,1
8,132,4,3,2
9,132,4,5,1
10,132,4,6,1
11,132,5,4,2
12,132,6,4,2
13,132,6,7,1
14,132,7,1,1
15,132,7,6,1
16,132,7,8,1
17,132,8,7,1
18,132,8,9,1
19,132,8,20,1
20,132,9,8,1
21,132,9,10,1
22,132,10,9,1
23,132,10,11,1
24,132,11,10,1
25,132,11,12,1
26,132,11,19,2
27,132,12,11,1
28,132,12,13,2
29,132,12,14,1
30,132,13,12,2
31,132,14,12,1
32,132,14,15,2
33,132,15,14,1
34,132,15,16,1
35,132,15,17,2
36,132,15,18,2
37,132,16,15,1
38,132,17,15,1
39,132,18,15,1
40,132,19,11,1
41,132,19,20,1
42,132,20,8,1
43,132,20,19,1
44,132,20,21,1
45,132,21,20,1
0,133,0,1,1
1,133,1,0,1
2,133,1,2,1
3,133,2,1,1
4,133,2,3,1
5,133,2,26,1
6,133,3,2,2
7,133,3,4,1
8,133,4,3,2
9,133,4,5,1
10,133,5,4,1
11,133,5,6,2
12,133,5,26,2
13,133,6,5,1
14,133,6,7,1
15,133,7,6,1
16,133,7,8,1
17,133,7,9,1
18,133,7,10,1
19,133,8,7,1
20,133,9,7,1
21,133,10,7,1
22,133,10,11,1
23,133,10,25,1
24,133,11,10,1
25,133,11,12,1
26,133,12,11,2
27,133,12,13,1
28,133,13,12,2
29,133,13,14,1
30,133,13,24,2
31,133,14,13,1
32,133,14,15,2
33,133,15,14,1
34,133,15,16,1
35,133,15,17,2
36,133,16,15,2
37,133,17,15,1
38,133,17,18,1
39,133,17,23,1
40,133,18,17,1
41,133,18,19,1
42,133,19,18,1
43,133,19,20,1
44,133,20,19,1
45,133,20,21,1
46,133,21,20,1
47,133,21,22,1
48,133,21,23,1
49,133,22,21,1
50,133,23,17,1
51,133,23,21,2
52,133,24,13,1
53,133,24,25,2
54,133,25,10,1
55,133,25,24,1
56,133,26,2,1
57,133,26,5,1
0,134,0,1,1
1,134,1,0,1
2,134,1,2,1
3,134,2,1,1
4,134,2,3,1
5,134,2,21,1
6,134,3,2,2
7,134,3,4,1
8,134,4,3,2
9,134,4,5,1
10,134,5,4,1
11,134,5,6,2
12,134,5,18,2
13,134,6,5,1
14,134,6,7,1
15,134,6,8,1
16,134,7,6,1
17,134,8,6,1
18,134,8,9,1
19,134,9,8,1
20,134,9,10,1
21,134,9,11,1
22,134,10,9,1
23,134,11,9,1
24,134,11,12,1
25,134,11,17,1
26,134,12,11,2
27,134,12,13,1
28,134,13,12,2
29,134,13,14,1
30,134,14,13,2
31,134,14,15,1
32,134,14,16,2
33,134,15,14,1
34,134,16,14,1
35,134,16,17,2
36,134,17,11,2
37,134,17,16,1
38,134,18,5,1
39,134,18,19,1
40,134,18,21,1
41,134,19,18,1
42,134,19,20,1
43,134,20,19,1
44,134,21,2,1
45,134,21,18,1
0,135,0,1,1
1,135,1,0,1
2,135,1,2,1
3,135,2,1,1
4,135,2,3,1
5,135,3,2,1
6,135,3,4,2
7,135,3,22,1
8,135,4,3,2
9,135,4,5,1
10,135,5,4,1
11,135,5,6,2
12,135,5,22,2
13,135,6,5,1
14,135,6,7,1
15,135,7,6,1
16,135,7,8,1
17,135,7,9,1
18,135,8,7,1
19,135,9,7,1
20,135,9,10,1
21,135,10,9,1
22,135,10,11,1
23,135,10,16,1
24,135,11,10,1
25,135,11,12,1
26,135,12,11,2
27,135,12,13,1
28,135,12,14,2
29,135,12,15,1
30,135,13,12,2
31,135,14,12,1
32,135,15,12,2
33,135,16,10,1
34,135,16,17,1
35,135,16,21,2
36,135,17,16,2
37,135,17,18,1
38,135,18,17,1
39,135,18,19,1
40,135,19,18,1
41,135,19,20,1
42,135,20,19,1
43,135,20,21,1
44,135,21,16,1
45,135,21,20,1
46,135,22,3,1
47,135,22,5,1
48,135,22,23,1
49,135,22,24,1
50,135,23,22,1
51,135,24,22,2
0,136,0,1,1
1,136,1,0,1
2,136,1,2,1
3,136,2,1,1
4,136,2,3,1
5,136,2,4,1
6,136,3,2,2
7,136,4,2,1
8,136,4,5,2
9,136,5,4,1
10,136,5,6,1
11,136,5,7,2
12,136,6,5,2
13,136,7,5,1
14,136,7,8,1
15,136,8,7,1
16,136,8,9,1
17,136,8,10,1
18,136,9,8,1
19,136,10,8,1
20,136,10,11,1
21,136,10,22,1
22,136,11,10,1
23,136,11,12,1
24,136,12,11,1
25,136,12,13,1
26,136,13,12,2
27,136,13,14,1
28,136,13,21,2
29,136,14,13,1
30,136,14,15,2
31,136,15,14,1
32,136,15,16,2
33,136,15,17,1
34,136,16,15,1
35,136,17,15,2
36,136,17,18,2
37,136,18,17,1
38,136,18,19,1
39,136,18,20,1
40,136,19,18,1
41,136,19,20,1
42,136,20,18,1
43,136,20,19,1
44,136,21,13,1
45,136,21,22,1
46,136,22,10,1
47,136,22,21,1
0,137,0,1,1
1,137,1,0,1
2,137,1,2,1
3,137,2,1,1
4,137,2,3,1
5,137,2,4,1
6,137,2,5,2
7,137,3,2,1
8,137,4,2,2
9,137,5,2,1
10,137,5,6,1
11,137,5,18,2
12,137,6,5,2
13,137,6,7,1
14,137,7,6,1
15,137,7,8,1
16,137,8,7,1
17,137,8,9,1
18,137,9,8,1
19,137,9,10,1
20,137,9,18,1
21,137,10,9,1
22,137,10,11,1
23,137,10,12,1
24,137,11,10,1
25,137,12,10,1
26,137,12,13,2
27,137,13,12,1
28,137,13,14,2
29,137,14,13,1
30,137,14,15,2
31,137,14,16,1
32,137,15,14,2
33,137,16,14,1
34,137,16,17,1
35,137,17,16,2
36,137,18,5,2
37,137,18,9,1
0,138,0,1,1
1,138,1,0,1
2,138,1,2,1
3,138,2,1,1
4,138,2,3,1
5,138,3,2,1
6,138,3,4,2
7,138,3,5,1
8,138,3,6,2
9,138,4,3,1
10,138,5,3,1
11,138,6,3,2
12,138,6,7,2
13,138,6,11,1
14,138,7,6,1
15,138,7,8,1
16,138,8,7,1
17,138,8,9,1
18,138,9,8,1
19,138,9,10,1
20,138,10,9,1
21,138,10,11,1
22,138,11,6,1
23,138,11,10,1
24,138,11,12,1
25,138,12,11,1
26,138,12,13,2
27,138,13,12,1
28,138,13,14,2
29,138,13,15,1
30,138,14,13,2
31,138,15,13,1
32,138,15,16,2
33,138,16,15,1
34,138,16,17,1
35,138,16,20,2
36,138,17,16,2
37,138,17,18,1
38,138,18,17,1
39,138,18,19,1
40,138,19,18,1
41,138,19,20,1
42,138,20,16,1
43,138,20,19,1
0,139,0,1,1
1,139,1,0,1
2,139,1,2,1
3,139,1,18,1
4,139,2,1,1
5,139,2,3,1
6,139,3,2,2
7,139,3,4,1
8,139,3,16,2
9,139,4,3,1
10,139,4,5,1
11,139,4,6,2
12,139,5,4,2
13,139,6,4,1
14,139,6,7,1
15,139,7,6,1
16,139,7,8,1
17,139,7,9,1
18,139,8,7,1
19,139,9,7,1
20,139,9,10,1
21,139,9,11,1
22,139,10,9,1
23,139,11,9,1
24,139,11,12,1
25,139,11,15,1
26,139,12,11,2
27,139,12,13,1
28,139,13,12,2
29,139,13,14,1
30,139,14,13,2
31,139,14,15,1
32,139,15,11,2
33,139,15,14,1
34,139,16,3,1
35,139,16,17,2
36,139,16,18,2
37,139,17,16,1
38,139,18,1,1
39,139,18,16,1
