tree_edge_id,graph_id,start_clique,end_clique
0,207,0,11
1,207,1,2
2,207,1,9
3,207,2,1
4,207,2,12
5,207,3,16
6,207,4,16
7,207,5,6
8,207,5,16
9,207,6,5
10,207,6,7
11,207,7,6
12,207,7,17
13,207,8,17
14,207,8,18
15,207,9,1
16,207,9,17
17,207,10,18
18,207,11,0
19,207,11,18
20,207,12,2
21,207,12,19
22,207,13,19
23,207,14,19
24,207,15,19
25,207,16,3
26,207,16,4
27,207,16,5
28,207,17,7
29,207,17,8
30,207,17,9
31,207,18,8
32,207,18,10
33,207,18,11
34,207,19,12
35,207,19,13
36,207,19,14
37,207,19,15
0,208,0,3
1,208,0,4
2,208,0,9
3,208,1,7
4,208,1,8
5,208,2,8
6,208,3,0
7,208,4,0
8,208,4,5
9,208,5,4
10,208,5,10
11,208,6,10
12,208,7,1
13,208,7,10
14,208,8,1
15,208,8,2
16,208,9,0
17,208,10,5
18,208,10,6
19,208,10,7
0,209,0,1
1,209,0,2
2,209,0,3
3,209,1,0
4,209,2,0
5,209,3,0
6,209,3,4
7,209,4,3
8,209,4,5
9,209,5,4
10,209,5,6
11,209,6,5
12,209,6,7
13,209,7,6
14,209,7,8
15,209,8,7
16,209,8,12
17,209,9,12
18,209,10,11
19,209,10,12
20,209,11,10
21,209,12,8
22,209,12,9
23,209,12,10
0,210,0,3
1,210,0,4
2,210,1,6
3,210,1,7
4,210,2,7
5,210,3,0
6,210,4,0
7,210,4,5
8,210,5,4
9,210,5,6
10,210,6,1
11,210,6,5
12,210,7,1
13,210,7,2
0,211,0,1
1,211,0,3
2,211,0,4
3,211,1,0
4,211,2,8
5,211,2,9
6,211,3,0
7,211,4,0
8,211,4,5
9,211,5,4
10,211,5,6
11,211,6,5
12,211,6,13
13,211,7,13
14,211,8,2
15,211,8,13
16,211,9,2
17,211,9,14
18,211,10,14
19,211,11,14
20,211,12,14
21,211,13,6
22,211,13,7
23,211,13,8
24,211,14,9
25,211,14,10
26,211,14,11
27,211,14,12
0,212,0,6
1,212,0,7
2,212,1,10
3,212,2,3
4,212,3,2
5,212,3,14
6,212,4,14
7,212,5,6
8,212,5,14
9,212,6,0
10,212,6,5
11,212,7,0
12,212,7,8
13,212,8,7
14,212,8,9
15,212,9,8
16,212,9,15
17,212,10,1
18,212,10,15
19,212,11,15
20,212,11,16
21,212,12,16
22,212,13,16
23,212,14,3
24,212,14,4
25,212,14,5
26,212,15,9
27,212,15,10
28,212,15,11
29,212,16,11
30,212,16,12
31,212,16,13
0,213,0,3
1,213,0,4
2,213,0,8
3,213,1,2
4,213,2,1
5,213,2,3
6,213,3,0
7,213,3,2
8,213,4,0
9,213,4,9
10,213,5,9
11,213,6,9
12,213,7,9
13,213,8,0
14,213,9,4
15,213,9,5
16,213,9,6
17,213,9,7
0,214,0,3
1,214,0,4
2,214,1,2
3,214,1,8
4,214,1,9
5,214,2,1
6,214,3,0
7,214,4,0
8,214,4,5
9,214,5,4
10,214,5,13
11,214,6,13
12,214,7,8
13,214,7,13
14,214,8,1
15,214,8,7
16,214,9,1
17,214,9,10
18,214,10,9
19,214,10,14
20,214,11,14
21,214,12,14
22,214,13,5
23,214,13,6
24,214,13,7
25,214,14,10
26,214,14,11
27,214,14,12
0,215,0,9
1,215,0,10
2,215,1,10
3,215,2,6
4,215,2,11
5,215,3,12
6,215,4,13
7,215,5,7
8,215,5,13
9,215,6,2
10,215,6,13
11,215,7,5
12,215,7,8
13,215,8,7
14,215,8,9
15,215,9,0
16,215,9,8
17,215,10,0
18,215,10,1
19,215,11,2
20,215,11,12
21,215,12,3
22,215,12,11
23,215,13,4
24,215,13,5
25,215,13,6
0,216,0,1
1,216,0,4
2,216,1,0
3,216,1,5
4,216,2,3
5,216,2,9
6,216,3,2
7,216,4,0
8,216,5,1
9,216,5,6
10,216,6,5
11,216,6,10
12,216,7,10
13,216,8,9
14,216,8,10
15,216,9,2
16,216,9,8
17,216,10,6
18,216,10,7
19,216,10,8
0,217,0,1
1,217,0,5
2,217,0,6
3,217,1,0
4,217,1,2
5,217,2,1
6,217,2,7
7,217,2,8
8,217,2,13
9,217,3,4
10,217,3,12
11,217,4,3
12,217,5,0
13,217,6,0
14,217,7,2
15,217,8,2
16,217,8,9
17,217,9,8
18,217,9,10
19,217,10,9
20,217,10,14
21,217,11,14
22,217,12,3
23,217,12,14
24,217,13,2
25,217,14,10
26,217,14,11
27,217,14,12
0,218,0,4
1,218,0,5
2,218,1,2
3,218,1,5
4,218,2,1
5,218,2,6
6,218,2,7
7,218,2,15
8,218,2,16
9,218,3,11
10,218,3,12
11,218,4,0
12,218,5,0
13,218,5,1
14,218,6,2
15,218,7,2
16,218,7,8
17,218,8,7
18,218,8,17
19,218,9,17
20,218,10,11
21,218,10,17
22,218,11,3
23,218,11,10
24,218,12,3
25,218,12,18
26,218,13,18
27,218,14,18
28,218,15,2
29,218,16,2
30,218,17,8
31,218,17,9
32,218,17,10
33,218,18,12
34,218,18,13
35,218,18,14
0,219,0,4
1,219,0,5
2,219,0,6
3,219,1,10
4,219,1,12
5,219,2,11
6,219,3,4
7,219,4,0
8,219,4,3
9,219,5,0
10,219,6,0
11,219,6,7
12,219,7,6
13,219,7,8
14,219,8,7
15,219,8,9
16,219,9,8
17,219,9,13
18,219,10,1
19,219,10,13
20,219,11,2
21,219,11,13
22,219,12,1
23,219,13,9
24,219,13,10
25,219,13,11
