bond_id,graph_id,start_atom,end_atom,bond_features
28,217,12,11,1
29,217,12,13,2
30,217,12,14,1
31,217,13,12,2
32,217,14,12,1
33,217,14,15,1
34,217,14,29,2
35,217,15,14,1
36,217,15,16,1
37,217,16,15,1
38,217,16,17,1
39,217,17,16,1
40,217,17,18,2
41,217,17,19,1
42,217,18,17,2
43,217,19,17,1
44,217,19,20,1
45,217,19,28,1
46,217,20,19,1
47,217,20,21,1
48,217,21,20,1
49,217,21,22,1
50,217,22,21,1
51,217,22,23,2
52,217,22,27,1
53,217,23,22,2
54,217,23,24,1
55,217,24,23,1
56,217,24,25,2
57,217,25,24,2
58,217,25,26,1
59,217,26,25,1
60,217,26,27,2
61,217,27,22,1
62,217,27,26,2
63,217,27,28,1
64,217,28,19,1
65,217,28,27,1
66,217,29,6,1
67,217,29,14,2
68,217,29,30,1
69,217,30,29,1
0,218,0,1,1
1,218,1,0,1
2,218,1,2,2
3,218,1,32,1
4,218,2,1,2
5,218,2,3,1
6,218,3,2,1
7,218,3,4,2
8,218,4,3,2
9,218,4,5,1
10,218,4,31,1
11,218,5,4,1
12,218,5,6,2
13,218,5,30,1
14,218,6,5,2
15,218,6,7,1
16,218,7,6,1
17,218,7,8,2
18,218,8,7,2
19,218,8,9,1
20,218,8,29,1
21,218,9,8,1
22,218,9,10,2
23,218,9,11,1
24,218,10,9,2
25,218,11,9,1
26,218,11,12,1
27,218,11,25,1
28,218,12,11,1
29,218,12,13,1
30,218,13,12,1
31,218,13,14,2
32,218,13,15,1
33,218,14,13,2
34,218,15,13,1
35,218,15,16,1
36,218,16,15,1
37,218,16,17,2
38,218,16,24,1
39,218,17,16,2
40,218,17,18,1
41,218,18,17,1
42,218,18,19,2
43,218,19,18,2
44,218,19,20,1
45,218,19,23,1
46,218,20,19,1
47,218,20,21,1
48,218,20,22,1
49,218,21,20,1
50,218,22,20,1
51,218,23,19,1
52,218,23,24,2
53,218,24,16,1
54,218,24,23,2
55,218,25,11,1
56,218,25,26,2
57,218,25,27,1
58,218,26,25,2
59,218,27,25,1
60,218,27,28,1
61,218,27,29,1
62,218,28,27,1
63,218,29,8,1
64,218,29,27,1
65,218,29,30,2
66,218,30,5,1
67,218,30,29,2
68,218,31,4,1
69,218,31,32,2
70,218,32,1,1
71,218,32,31,2
0,219,0,1,1
1,219,1,0,1
2,219,1,2,1
3,219,2,1,1
4,219,2,3,2
5,219,2,7,1
6,219,3,2,2
7,219,3,4,1
8,219,4,3,1
9,219,4,5,1
10,219,4,6,1
11,219,5,4,1
12,219,6,4,1
13,219,6,7,2
14,219,7,2,1
15,219,7,6,2
16,219,7,8,1
17,219,8,7,1
18,219,8,9,1
19,219,9,8,1
20,219,9,10,1
21,219,10,9,1
22,219,10,11,1
23,219,11,10,1
24,219,11,12,1
25,219,11,18,1
26,219,12,11,1
27,219,12,13,2
28,219,12,17,1
29,219,13,12,2
30,219,13,14,1
31,219,14,13,1
32,219,14,15,2
33,219,15,14,2
34,219,15,16,1
35,219,15,17,1
36,219,16,15,1
37,219,17,12,1
38,219,17,15,1
39,219,18,11,1
40,219,18,19,1
41,219,18,23,1
42,219,19,18,1
43,219,19,20,1
44,219,20,19,1
45,219,20,21,1
46,219,21,20,1
47,219,21,22,1
48,219,22,21,1
49,219,22,23,1
50,219,23,18,1
51,219,23,22,1
