tree_edge_id,graph_id,start_clique,end_clique
24,108,14,2
25,108,15,5
26,108,15,6
27,108,15,7
28,108,16,6
29,108,16,8
30,108,16,9
31,108,17,11
32,108,17,12
33,108,17,13
0,109,0,3
1,109,0,4
2,109,0,8
3,109,1,2
4,109,1,6
5,109,1,7
6,109,2,1
7,109,3,0
8,109,4,0
9,109,4,9
10,109,5,9
11,109,6,1
12,109,6,9
13,109,7,1
14,109,8,0
15,109,9,4
16,109,9,5
17,109,9,6
0,110,0,4
1,110,0,5
2,110,0,11
3,110,1,5
4,110,1,6
5,110,2,9
6,110,2,10
7,110,3,4
8,110,4,0
9,110,4,3
10,110,5,0
11,110,5,1
12,110,6,1
13,110,6,7
14,110,7,6
15,110,7,13
16,110,8,13
17,110,9,2
18,110,9,13
19,110,10,2
20,110,11,0
21,110,11,12
22,110,12,11
23,110,13,7
24,110,13,8
25,110,13,9
0,111,0,4
1,111,0,5
2,111,1,2
3,111,1,7
4,111,2,1
5,111,3,4
6,111,4,0
7,111,4,3
8,111,5,0
9,111,5,8
10,111,6,8
11,111,7,1
12,111,7,8
13,111,8,5
14,111,8,6
15,111,8,7
0,112,0,4
1,112,0,6
2,112,1,5
3,112,1,7
4,112,1,8
5,112,1,10
6,112,2,8
7,112,2,9
8,112,3,11
9,112,4,0
10,112,4,11
11,112,5,1
12,112,5,11
13,112,6,0
14,112,7,1
15,112,8,1
16,112,8,2
17,112,9,2
18,112,10,1
19,112,11,3
20,112,11,4
21,112,11,5
0,113,0,10
1,113,0,11
2,113,1,12
3,113,1,13
4,113,1,14
5,113,1,15
6,113,1,16
7,113,2,3
8,113,2,15
9,113,3,2
10,113,4,5
11,113,5,4
12,113,5,6
13,113,6,5
14,113,6,17
15,113,7,17
16,113,8,9
17,113,8,17
18,113,9,8
19,113,9,10
20,113,10,0
21,113,10,9
22,113,11,0
23,113,11,12
24,113,12,1
25,113,12,11
26,113,13,1
27,113,14,1
28,113,15,1
29,113,15,2
30,113,16,1
31,113,17,6
32,113,17,7
33,113,17,8
0,114,0,4
1,114,0,6
2,114,0,7
3,114,1,2
4,114,2,1
5,114,2,8
6,114,3,5
7,114,3,8
8,114,4,0
9,114,4,8
10,114,5,3
11,114,6,0
12,114,7,0
13,114,8,2
14,114,8,3
15,114,8,4
0,115,0,2
1,115,0,3
2,115,0,5
3,115,1,9
4,115,2,0
5,115,2,6
6,115,2,10
7,115,3,0
8,115,3,4
9,115,4,3
10,115,5,0
11,115,6,2
12,115,6,11
13,115,7,11
14,115,8,9
15,115,8,11
16,115,9,1
17,115,9,8
18,115,10,2
19,115,11,6
20,115,11,7
21,115,11,8
0,116,0,9
1,116,1,2
2,116,1,5
3,116,2,1
4,116,2,10
5,116,2,11
6,116,3,12
7,116,4,12
8,116,4,13
9,116,5,1
10,116,5,12
11,116,6,13
12,116,7,8
13,116,7,13
14,116,8,7
15,116,8,9
16,116,9,0
17,116,9,8
18,116,10,2
19,116,11,2
20,116,12,3
21,116,12,4
22,116,12,5
23,116,13,4
24,116,13,6
25,116,13,7
0,117,0,5
1,117,0,6
2,117,1,11
3,117,1,12
4,117,2,12
5,117,2,13
6,117,3,4
7,117,4,3
8,117,4,5
9,117,5,0
10,117,5,4
11,117,6,0
12,117,6,7
13,117,7,6
14,117,7,8
15,117,8,7
16,117,8,9
17,117,9,8
18,117,9,16
19,117,10,16
20,117,11,1
21,117,11,16
22,117,12,1
23,117,12,2
24,117,13,2
25,117,13,17
26,117,14,17
27,117,15,17
28,117,16,9
29,117,16,10
30,117,16,11
31,117,17,13
32,117,17,14
33,117,17,15
0,118,0,2
1,118,0,3
2,118,0,4
3,118,1,9
4,118,2,0
5,118,3,0
6,118,4,0
7,118,4,5
8,118,5,4
9,118,5,6
10,118,6,5
11,118,6,7
12,118,7,6
13,118,7,10
14,118,8,10
15,118,9,1
16,118,9,10
17,118,10,7
18,118,10,8
19,118,10,9
0,119,0,3
1,119,0,4
2,119,0,5
3,119,1,2
4,119,1,7
5,119,2,1
6,119,2,8
7,119,3,0
8,119,3,9
9,119,4,0
10,119,5,0
11,119,5,10
12,119,6,10
13,119,7,1
14,119,7,10
15,119,8,2
16,119,9,3
17,119,10,5
18,119,10,6
19,119,10,7
