clique_id,graph_id,atoms,bonds,clique_features
9,307,9;11,9:11;11:9,1
10,307,12;13,12:13;13:12,1
11,307,12;14,12:14;14:12,1
12,307,2,,3
13,307,8,,3
14,307,9,,3
15,307,12,,3
0,308,3;4;5;6;7;9,3:4;3:9;4:3;4:5;5:4;5:6;6:5;6:7;7:6;7:9;9:3;9:7,0
1,308,14;15;16;17;18;19;20,14:15;14:20;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:18;19:20;20:14;20:19,0
2,308,21;22;23;24;25;26,21:22;21:26;22:21;22:23;23:22;23:24;24:23;24:25;25:24;25:26;26:21;26:25,0
3,308,0;1,0:1;1:0,1
4,308,1;2,1:2;2:1,1
5,308,1;10,1:10;10:1,1
6,308,2;3,2:3;3:2,1
7,308,7;8,7:8;8:7,1
8,308,10;11,10:11;11:10,1
9,308,11;12,11:12;12:11,1
10,308,12;13,12:13;13:12,1
11,308,12;14,12:14;14:12,1
12,308,20;21,20:21;21:20,1
13,308,1,,3
14,308,12,,3
0,309,9;10;11;12;19;20,9:10;9:20;10:9;10:11;11:10;11:12;12:11;12:19;19:12;19:20;20:9;20:19,0
1,309,21;22;23,21:22;21:23;22:21;22:23;23:21;23:22,0
2,309,0;1,0:1;1:0,1
3,309,1;2,1:2;2:1,1
4,309,1;3,1:3;3:1,1
5,309,3;4,3:4;4:3,1
6,309,4;5,4:5;5:4,1
7,309,4;21,4:21;21:4,1
8,309,5;6,5:6;6:5,1
9,309,5;7,5:7;7:5,1
10,309,7;8,7:8;8:7,1
11,309,8;9,8:9;9:8,1
12,309,12;13,12:13;13:12,1
13,309,13;14,13:14;14:13,1
14,309,13;15,13:15;15:13,1
15,309,13;16,13:16;16:13,1
16,309,16;17,16:17;17:16,1
17,309,16;18,16:18;18:16,1
18,309,1,,3
19,309,4,,3
20,309,5,,3
21,309,13,,3
22,309,16,,3
0,310,3;4;6;9;15;16,3:4;3:16;4:3;4:6;6:4;6:9;9:6;9:15;15:9;15:16;16:3;16:15,0
1,310,10;11;12;13;14,10:11;10:14;11:10;11:12;12:11;12:13;13:12;13:14;14:10;14:13,0
2,310,15;16;17;18;19;20,15:16;15:20;16:15;16:17;17:16;17:18;18:17;18:19;19:18;19:20;20:15;20:19,0
3,310,0;1,0:1;1:0,1
4,310,1;2,1:2;2:1,1
5,310,1;3,1:3;3:1,1
6,310,4;5,4:5;5:4,1
7,310,6;7,6:7;7:6,1
8,310,7;8,7:8;8:7,1
9,310,9;10,9:10;10:9,1
10,310,20;21,20:21;21:20,1
11,310,1,,3
0,311,0;1,0:1;1:0,1
1,311,1;2,1:2;2:1,1
2,311,2;3,2:3;3:2,1
3,311,3;4,3:4;4:3,1
4,311,4;5,4:5;5:4,1
5,311,4;6,4:6;6:4,1
6,311,6;7,6:7;7:6,1
7,311,6;8,6:8;8:6,1
8,311,8;9,8:9;9:8,1
9,311,9;10,9:10;10:9,1
10,311,9;11,9:11;11:9,1
11,311,11;12,11:12;12:11,1
12,311,12;13,12:13;13:12,1
13,311,4,,3
14,311,6,,3
15,311,9,,3
0,312,6;7;8;13;14,6:7;6:14;7:6;7:8;8:7;8:13;13:8;13:14;14:6;14:13,0
1,312,8;9;10;11;12;13,8:9;8:13;9:8;9:10;10:9;10:11;11:10;11:12;12:11;12:13;13:8;13:12,0
2,312,18;19;20;21;23;25,18:19;18:25;19:18;19:20;20:19;20:21;21:20;21:23;23:21;23:25;25:18;25:23,0
3,312,0;1,0:1;1:0,1
4,312,1;2,1:2;2:1,1
5,312,1;3,1:3;3:1,1
6,312,3;4,3:4;4:3,1
7,312,4;5,4:5;5:4,1
8,312,4;6,4:6;6:4,1
9,312,14;15,14:15;15:14,1
10,312,15;16,15:16;16:15,1
11,312,16;17,16:17;17:16,1
12,312,17;18,17:18;18:17,1
13,312,21;22,21:22;22:21,1
14,312,23;24,23:24;24:23,1
15,312,1,,3
16,312,4,,3
0,313,1;2;3;6;8;23,1:2;1:23;2:1;2:3;3:2;3:6;6:3;6:8;8:6;8:23;23:1;23:8,0
1,313,12;13;14;15;21;22,12:13;12:22;13:12;13:14;14:13;14:15;15:14;15:21;21:15;21:22;22:12;22:21,0
2,313,0;1,0:1;1:0,1
3,313,3;4,3:4;4:3,1
4,313,4;5,4:5;5:4,1
5,313,6;7,6:7;7:6,1
6,313,8;9,8:9;9:8,1
7,313,9;10,9:10;10:9,1
8,313,10;11,10:11;11:10,1
9,313,10;12,10:12;12:10,1
10,313,15;16,15:16;16:15,1
11,313,16;17,16:17;17:16,1
12,313,17;18,17:18;18:17,1
13,313,17;19,17:19;19:17,1
14,313,17;20,17:20;20:17,1
15,313,23;24,23:24;24:23,1
16,313,10,,3
17,313,17,,3
0,314,2;3;4;5;21;22,2:3;2:22;3:2;3:4;4:3;4:5;5:4;5:21;21:5;21:22;22:2;22:21,0
1,314,10;11;12;13;17;18,10:11;10:18;11:10;11:12;12:11;12:13;13:12;13:17;17:13;17:18;18:10;18:17,0
2,314,0;1,0:1;1:0,1
3,314,1;2,1:2;2:1,1
4,314,5;6,5:6;6:5,1
5,314,6;7,6:7;7:6,1
6,314,6;8,6:8;8:6,1
7,314,6;9,6:9;9:6,1
8,314,9;10,9:10;10:9,1
9,314,13;14,13:14;14:13,1
10,314,14;15,14:15;15:14,1
11,314,14;16,14:16;16:14,1
12,314,18;19,18:19;19:18,1
13,314,19;20,19:20;20:19,1
14,314,6,,3
15,314,14,,3
0,315,1;2;3;5;22;23,1:2;1:23;2:1;2:3;3:2;3:5;5:3;5:22;22:5;22:23;23:1;23:22,0
1,315,5;6;8;20;22,5:6;5:22;6:5;6:8;8:6;8:20;20:8;20:22;22:5;22:20,0
2,315,11;12;13;14;15;16,11:12;11:16;12:11;12:13;13:12;13:14;14:13;14:15;15:14;15:16;16:11;16:15,0
3,315,0;1,0:1;1:0,1
4,315,3;4,3:4;4:3,1
5,315,6;7,6:7;7:6,1
6,315,8;9,8:9;9:8,1
7,315,9;10,9:10;10:9,1
8,315,9;17,9:17;17:9,1
9,315,10;11,10:11;11:10,1
10,315,17;18,17:18;18:17,1
11,315,17;19,17:19;19:17,1
12,315,20;21,20:21;21:20,1
13,315,9,,3
14,315,17,,3
0,316,5;6;7;8;25,5:6;5:25;6:5;6:7;7:6;7:8;8:7;8:25;25:5;25:8,0
1,316,13;14;15;16;17;18,13:14;13:18;14:13;14:15;15:14;15:16;16:15;16:17;17:16;17:18;18:13;18:17,0
2,316,20;21;22;23;24,20:21;20:24;21:20;21:22;22:21;22:23;23:22;23:24;24:20;24:23,0
3,316,0;1,0:1;1:0,1
4,316,1;2,1:2;2:1,1
5,316,2;3,2:3;3:2,1
6,316,3;4,3:4;4:3,1
7,316,3;5,3:5;5:3,1
8,316,8;9,8:9;9:8,1
9,316,9;10,9:10;10:9,1
10,316,10;11,10:11;11:10,1
11,316,10;12,10:12;12:10,1
12,316,12;13,12:13;13:12,1
13,316,18;19,18:19;19:18,1
14,316,19;20,19:20;20:19,1
15,316,3,,3
16,316,10,,3
0,317,4;5;6;7;8,4:5;4:8;5:4;5:6;6:5;6:7;7:6;7:8;8:4;8:7,0
1,317,11;12;13,11:12;11:13;12:11;12:13;13:11;13:12,0
2,317,14;15;16;17;18;19,14:15;14:19;15:14;15:16;16:15;16:17;17:16;17:18;18:17;18:19;19:14;19:18,0
3,317,0;1,0:1;1:0,1
4,317,1;2,1:2;2:1,1
5,317,1;9,1:9;9:1,1
6,317,2;3,2:3;3:2,1
7,317,3;4,3:4;4:3,1
8,317,9;10,9:10;10:9,1
9,317,9;11,9:11;11:9,1
10,317,13;14,13:14;14:13,1
11,317,19;20,19:20;20:19,1
12,317,20;21,20:21;21:20,1
13,317,20;22,20:22;22:20,1
14,317,20;23,20:23;23:20,1
15,317,1,,3
16,317,9,,3
17,317,20,,3
0,318,2;3;4;6;18;20,2:3;2:20;3:2;3:4;4:3;4:6;6:4;6:18;18:6;18:20;20:2;20:18,0
1,318,9;14;15;16;17,9:14;9:17;14:9;14:15;15:14;15:16;16:15;16:17;17:9;17:16,0
2,318,0;1,0:1;1:0,1
3,318,1;2,1:2;2:1,1
4,318,4;5,4:5;5:4,1
5,318,6;7,6:7;7:6,1
6,318,7;8,7:8;8:7,1
7,318,7;9,7:9;9:7,1
8,318,9;10,9:10;10:9,1
9,318,10;11,10:11;11:10,1
10,318,11;12,11:12;12:11,1
11,318,11;13,11:13;13:11,1
12,318,18;19,18:19;19:18,1
13,318,7,,3
14,318,9,,3
15,318,11,,3
0,319,3;4;5;6;8;9,3:4;3:9;4:3;4:5;5:4;5:6;6:5;6:8;8:6;8:9;9:3;9:8,0
1,319,15;16;17;18;23,15:16;15:23;16:15;16:17;17:16;17:18;18:17;18:23;23:15;23:18,0
2,319,18;19;20;21;22;23,18:19;18:23;19:18;19:20;20:19;20:21;21:20;21:22;22:21;22:23;23:18;23:22,0
3,319,0;1,0:1;1:0,1
4,319,1;2,1:2;2:1,1
5,319,1;10,1:10;10:1,1
6,319,2;3,2:3;3:2,1
7,319,6;7,6:7;7:6,1
8,319,10;11,10:11;11:10,1
9,319,10;12,10:12;12:10,1
10,319,12;13,12:13;13:12,1
11,319,13;14,13:14;14:13,1
12,319,14;15,14:15;15:14,1
13,319,1,,3
14,319,10,,3
