tree_edge_id,graph_id,start_clique,end_clique
15,135,8,18
16,135,9,8
17,135,9,19
18,135,10,12
19,135,10,19
20,135,11,1
21,135,11,19
22,135,12,10
23,135,12,20
24,135,13,20
25,135,14,20
26,135,15,20
27,135,16,21
28,135,17,21
29,135,18,6
30,135,18,7
31,135,18,8
32,135,19,9
33,135,19,10
34,135,19,11
35,135,20,12
36,135,20,13
37,135,20,14
38,135,20,15
39,135,21,0
40,135,21,16
41,135,21,17
0,136,0,11
1,136,0,12
2,136,1,16
3,136,2,3
4,136,3,2
5,136,3,17
6,136,4,17
7,136,5,6
8,136,5,17
9,136,6,5
10,136,6,18
11,136,7,18
12,136,8,9
13,136,8,18
14,136,9,8
15,136,9,19
16,136,10,19
17,136,11,0
18,136,11,19
19,136,12,0
20,136,12,13
21,136,13,12
22,136,13,20
23,136,14,20
24,136,15,16
25,136,15,20
26,136,16,1
27,136,16,15
28,136,17,3
29,136,17,4
30,136,17,5
31,136,18,6
32,136,18,7
33,136,18,8
34,136,19,9
35,136,19,10
36,136,19,11
37,136,20,13
38,136,20,14
39,136,20,15
0,137,0,5
1,137,0,6
2,137,1,2
3,137,2,1
4,137,2,14
5,137,3,14
6,137,4,14
7,137,5,0
8,137,5,14
9,137,6,0
10,137,6,15
11,137,7,15
12,137,8,9
13,137,8,15
14,137,9,8
15,137,9,10
16,137,10,9
17,137,10,16
18,137,11,16
19,137,12,13
20,137,12,16
21,137,13,12
22,137,14,2
23,137,14,3
24,137,14,4
25,137,14,5
26,137,15,6
27,137,15,7
28,137,15,8
29,137,16,10
30,137,16,11
31,137,16,12
0,138,0,7
1,138,0,8
2,138,1,12
3,138,2,3
4,138,3,2
5,138,3,4
6,138,4,3
7,138,4,13
8,138,5,13
9,138,6,13
10,138,7,0
11,138,7,13
12,138,8,0
13,138,8,9
14,138,9,8
15,138,9,14
16,138,10,14
17,138,11,12
18,138,11,14
19,138,12,1
20,138,12,11
21,138,13,4
22,138,13,5
23,138,13,6
24,138,13,7
25,138,14,9
26,138,14,10
27,138,14,11
0,139,0,2
1,139,0,3
2,139,0,11
3,139,1,10
4,139,2,0
5,139,3,0
6,139,3,12
7,139,4,12
8,139,5,6
9,139,5,12
10,139,6,5
11,139,6,13
12,139,7,13
13,139,8,13
14,139,8,14
15,139,9,14
16,139,10,1
17,139,10,14
18,139,11,0
19,139,12,3
20,139,12,4
21,139,12,5
22,139,13,6
23,139,13,7
24,139,13,8
25,139,14,8
26,139,14,9
27,139,14,10
