bond_id,graph_id,start_atom,end_atom,bond_features
2,356,1,2,1
3,356,2,1,1
4,356,2,3,1
5,356,2,4,1
6,356,3,2,1
7,356,4,2,1
8,356,4,5,2
9,356,4,6,1
10,356,5,4,2
11,356,6,4,1
12,356,6,7,1
13,356,7,6,1
14,356,7,8,2
15,356,7,26,1
16,356,8,7,2
17,356,8,9,1
18,356,9,8,1
19,356,9,10,2
20,356,10,9,2
21,356,10,11,1
22,356,11,10,1
23,356,11,12,1
24,356,11,26,2
25,356,12,11,1
26,356,12,13,1
27,356,13,12,1
28,356,13,14,1
29,356,14,13,1
30,356,14,15,2
31,356,14,16,1
32,356,15,14,2
33,356,16,14,1
34,356,16,17,2
35,356,16,18,1
36,356,17,16,2
37,356,18,16,1
38,356,18,19,1
39,356,19,18,1
40,356,19,20,2
41,356,19,25,1
42,356,20,19,2
43,356,20,21,1
44,356,21,20,1
45,356,21,22,2
46,356,22,21,2
47,356,22,23,1
48,356,23,22,1
49,356,23,24,1
50,356,23,25,2
51,356,24,23,1
52,356,25,19,1
53,356,25,23,2
54,356,26,7,1
55,356,26,11,2
0,357,0,1,1
1,357,1,0,1
2,357,1,2,1
3,357,2,1,1
4,357,2,3,2
5,357,2,24,1
6,357,3,2,2
7,357,3,4,1
8,357,4,3,1
9,357,4,5,2
10,357,5,4,2
11,357,5,6,1
12,357,5,21,1
13,357,6,5,1
14,357,6,7,2
15,357,6,8,1
16,357,7,6,2
17,357,8,6,1
18,357,8,9,1
19,357,9,8,1
20,357,9,10,2
21,357,9,20,1
22,357,10,9,2
23,357,10,11,1
24,357,11,10,1
25,357,11,12,2
26,357,12,11,2
27,357,12,13,1
28,357,12,19,1
29,357,13,12,1
30,357,13,14,1
31,357,13,15,2
32,357,14,13,1
33,357,15,13,2
34,357,15,16,1
35,357,16,15,1
36,357,16,17,2
37,357,16,18,1
38,357,17,16,2
39,357,18,16,1
40,357,18,19,1
41,357,19,12,1
42,357,19,18,1
43,357,19,20,2
44,357,20,9,1
45,357,20,19,2
46,357,21,5,1
47,357,21,22,1
48,357,21,24,2
49,357,22,21,1
50,357,22,23,1
51,357,23,22,1
52,357,24,2,1
53,357,24,21,2
0,358,0,1,1
1,358,1,0,1
2,358,1,2,1
3,358,1,3,1
4,358,2,1,1
5,358,3,1,1
6,358,3,4,2
7,358,3,31,1
8,358,4,3,2
9,358,4,5,1
10,358,5,4,1
11,358,5,6,2
12,358,6,5,2
13,358,6,7,1
14,358,6,30,1
15,358,7,6,1
16,358,7,8,1
17,358,7,23,1
18,358,8,7,1
19,358,8,9,1
20,358,9,8,1
21,358,9,10,1
22,358,10,9,1
23,358,10,11,2
24,358,10,12,1
25,358,11,10,2
26,358,12,10,1
27,358,12,13,2
28,358,12,14,1
29,358,13,12,2
30,358,14,12,1
31,358,14,15,1
32,358,15,14,1
33,358,15,16,2
34,358,15,20,1
35,358,16,15,2
36,358,16,17,1
37,358,17,16,1
38,358,17,18,2
39,358,18,17,2
40,358,18,19,1
41,358,19,18,1
42,358,19,20,2
43,358,20,15,1
44,358,20,19,2
45,358,20,21,1
46,358,21,20,1
47,358,21,22,3
48,358,22,21,3
49,358,23,7,1
50,358,23,24,1
51,358,23,29,1
52,358,24,23,1
53,358,24,25,1
54,358,25,24,1
55,358,25,26,1
56,358,26,25,1
57,358,26,27,1
58,358,26,28,1
59,358,27,26,1
60,358,28,26,1
61,358,28,29,1
62,358,29,23,1
63,358,29,28,1
64,358,30,6,1
65,358,30,31,2
66,358,31,3,1
67,358,31,30,2
0,359,0,1,1
1,359,1,0,1
2,359,1,2,1
3,359,2,1,1
4,359,2,3,1
5,359,3,2,1
6,359,3,4,2
7,359,3,11,1
8,359,4,3,2
9,359,4,5,1
10,359,5,4,1
11,359,5,6,1
12,359,5,8,2
13,359,6,5,1
14,359,6,7,1
15,359,7,6,1
16,359,8,5,2
17,359,8,9,1
18,359,9,8,1
19,359,9,10,1
20,359,9,11,2
21,359,10,9,1
22,359,11,3,1
23,359,11,9,2
24,359,11,12,1
25,359,12,11,1
26,359,12,13,1
27,359,13,12,1
28,359,13,14,1
29,359,14,13,1
30,359,14,15,2
31,359,14,19,1
32,359,15,14,2
33,359,15,16,1
34,359,16,15,1
35,359,16,17,2
36,359,17,16,2
37,359,17,18,1
38,359,18,17,1
39,359,18,19,2
40,359,19,14,1
41,359,19,18,2
42,359,19,20,1
43,359,20,19,1
