tree_edge_id,graph_id,start_clique,end_clique
10,333,5,6
11,333,6,5
12,333,6,7
13,333,7,6
14,333,7,8
15,333,8,7
16,333,8,13
17,333,9,13
18,333,10,11
19,333,10,13
20,333,11,1
21,333,11,10
22,333,12,2
23,333,13,8
24,333,13,9
25,333,13,10
0,334,0,2
1,334,0,3
2,334,1,15
3,334,1,16
4,334,2,0
5,334,3,0
6,334,3,4
7,334,4,3
8,334,4,13
9,334,5,13
10,334,6,13
11,334,6,14
12,334,7,14
13,334,8,9
14,334,8,14
15,334,9,8
16,334,9,15
17,334,10,15
18,334,11,16
19,334,12,16
20,334,13,4
21,334,13,5
22,334,13,6
23,334,14,6
24,334,14,7
25,334,14,8
26,334,15,1
27,334,15,9
28,334,15,10
29,334,16,1
30,334,16,11
31,334,16,12
0,335,0,3
1,335,0,14
2,335,1,18
3,335,2,4
4,335,2,18
5,335,3,0
6,335,3,18
7,335,4,2
8,335,4,19
9,335,5,19
10,335,6,7
11,335,6,19
12,335,7,6
13,335,7,8
14,335,8,7
15,335,8,20
16,335,9,20
17,335,10,11
18,335,10,20
19,335,11,10
20,335,11,21
21,335,12,21
22,335,13,21
23,335,14,0
24,335,14,22
25,335,15,22
26,335,16,22
27,335,17,22
28,335,18,1
29,335,18,2
30,335,18,3
31,335,19,4
32,335,19,5
33,335,19,6
34,335,20,8
35,335,20,9
36,335,20,10
37,335,21,11
38,335,21,12
39,335,21,13
40,335,22,14
41,335,22,15
42,335,22,16
43,335,22,17
0,336,0,8
1,336,1,2
2,336,2,1
3,336,2,3
4,336,3,2
5,336,3,4
6,336,4,3
7,336,4,9
8,336,5,7
9,336,5,9
10,336,6,8
11,336,6,9
12,336,7,5
13,336,8,0
14,336,8,6
15,336,9,4
16,336,9,5
17,336,9,6
0,337,0,2
1,337,0,3
2,337,1,12
3,337,1,13
4,337,1,14
5,337,2,0
6,337,3,0
7,337,3,4
8,337,4,3
9,337,4,15
10,337,5,15
11,337,6,7
12,337,6,15
13,337,7,6
14,337,7,16
15,337,8,16
16,337,9,16
17,337,9,17
18,337,10,17
19,337,11,12
20,337,11,17
21,337,12,1
22,337,12,11
23,337,13,1
24,337,14,1
25,337,15,4
26,337,15,5
27,337,15,6
28,337,16,7
29,337,16,8
30,337,16,9
31,337,17,9
32,337,17,10
33,337,17,11
0,338,0,5
1,338,0,6
2,338,1,11
3,338,1,12
4,338,1,13
5,338,1,14
6,338,1,15
7,338,2,3
8,338,3,2
9,338,3,4
10,338,4,3
11,338,4,5
12,338,5,0
13,338,5,4
14,338,6,0
15,338,6,7
16,338,7,6
17,338,7,17
18,338,8,17
19,338,9,10
20,338,9,17
21,338,10,9
22,338,10,11
23,338,11,1
24,338,11,10
25,338,12,1
26,338,13,1
27,338,14,1
28,338,15,1
29,338,15,16
30,338,16,15
31,338,17,7
32,338,17,8
33,338,17,9
0,339,0,11
1,339,0,12
2,339,1,12
3,339,1,13
4,339,2,3
5,339,3,2
6,339,3,4
7,339,4,3
8,339,4,5
9,339,5,4
10,339,5,6
11,339,6,5
12,339,6,14
13,339,7,14
14,339,8,14
15,339,8,15
16,339,9,15
17,339,10,11
18,339,10,15
19,339,11,0
20,339,11,10
21,339,12,0
22,339,12,1
23,339,13,1
24,339,14,6
25,339,14,7
26,339,14,8
27,339,15,8
28,339,15,9
29,339,15,10
