tree_edge_id,graph_id,start_clique,end_clique
7,169,4,14
8,169,5,7
9,169,5,14
10,169,6,2
11,169,6,14
12,169,7,5
13,169,7,8
14,169,8,7
15,169,8,9
16,169,9,0
17,169,9,8
18,169,10,0
19,169,11,2
20,169,11,15
21,169,12,15
22,169,13,3
23,169,13,15
24,169,14,4
25,169,14,5
26,169,14,6
27,169,15,11
28,169,15,12
29,169,15,13
0,170,0,2
1,170,0,3
2,170,0,4
3,170,1,4
4,170,2,0
5,170,3,0
6,170,4,0
7,170,4,1
0,171,0,5
1,171,0,6
2,171,1,10
3,171,2,3
4,171,3,2
5,171,3,4
6,171,4,3
7,171,4,5
8,171,5,0
9,171,5,4
10,171,6,0
11,171,6,7
12,171,7,6
13,171,7,8
14,171,8,7
15,171,8,11
16,171,9,11
17,171,10,1
18,171,10,11
19,171,11,8
20,171,11,9
21,171,11,10
0,172,0,1
1,172,1,0
2,172,1,4
3,172,2,5
4,172,2,6
5,172,3,7
6,172,4,1
7,172,4,5
8,172,5,2
9,172,5,4
10,172,6,2
11,172,6,7
12,172,7,3
13,172,7,6
0,173,0,6
1,173,0,7
2,173,1,9
3,173,1,10
4,173,1,19
5,173,2,16
6,173,3,16
7,173,4,5
8,173,4,16
9,173,5,4
10,173,5,6
11,173,6,0
12,173,6,5
13,173,7,0
14,173,7,17
15,173,8,17
16,173,9,1
17,173,9,17
18,173,10,1
19,173,10,11
20,173,11,10
21,173,11,18
22,173,12,18
23,173,13,18
24,173,14,19
25,173,15,19
26,173,16,2
27,173,16,3
28,173,16,4
29,173,17,7
30,173,17,8
31,173,17,9
32,173,18,11
33,173,18,12
34,173,18,13
35,173,19,1
36,173,19,14
37,173,19,15
0,174,0,5
1,174,0,6
2,174,0,15
3,174,1,12
4,174,2,16
5,174,3,16
6,174,4,5
7,174,4,16
8,174,5,0
9,174,5,4
10,174,6,0
11,174,6,7
12,174,7,6
13,174,7,17
14,174,8,17
15,174,9,10
16,174,9,17
17,174,10,9
18,174,10,18
19,174,11,13
20,174,11,18
21,174,12,1
22,174,12,18
23,174,13,11
24,174,13,14
25,174,14,13
26,174,15,0
27,174,16,2
28,174,16,3
29,174,16,4
30,174,17,7
31,174,17,8
32,174,17,9
33,174,18,10
34,174,18,11
35,174,18,12
0,175,0,3
1,175,0,4
2,175,0,5
3,175,1,9
4,175,1,10
5,175,2,10
6,175,2,11
7,175,3,0
8,175,4,0
9,175,5,0
10,175,5,6
11,175,6,5
12,175,6,12
13,175,7,12
14,175,8,9
15,175,8,12
16,175,9,1
17,175,9,8
18,175,10,1
19,175,10,2
20,175,11,2
21,175,12,6
22,175,12,7
23,175,12,8
0,176,0,1
1,176,0,11
2,176,1,0
3,176,2,12
4,176,3,12
5,176,4,12
6,176,4,13
7,176,5,7
8,176,5,13
9,176,6,13
10,176,6,15
11,176,7,5
12,176,7,14
13,176,8,14
14,176,9,14
15,176,10,15
16,176,11,0
17,176,11,15
18,176,12,2
19,176,12,3
20,176,12,4
21,176,13,4
22,176,13,5
23,176,13,6
24,176,14,7
25,176,14,8
26,176,14,9
27,176,15,6
28,176,15,10
29,176,15,11
0,177,0,4
1,177,0,5
2,177,1,9
3,177,1,10
4,177,2,10
5,177,2,11
6,177,3,4
7,177,4,0
8,177,4,3
9,177,5,0
10,177,5,6
11,177,6,5
12,177,6,7
13,177,7,6
14,177,7,12
15,177,8,12
16,177,9,1
17,177,9,12
18,177,10,1
19,177,10,2
20,177,11,2
21,177,12,7
22,177,12,8
23,177,12,9
0,178,0,2
1,178,0,3
2,178,0,12
3,178,0,13
4,178,1,11
5,178,2,0
6,178,3,0
7,178,3,19
8,178,4,19
9,178,5,19
10,178,6,7
11,178,6,19
12,178,7,6
13,178,7,8
14,178,8,7
15,178,8,9
16,178,9,8
17,178,9,20
18,178,10,20
19,178,11,1
20,178,11,20
21,178,12,0
22,178,13,0
23,178,13,21
24,178,14,21
25,178,15,21
26,178,15,22
27,178,16,22
28,178,17,22
29,178,18,22
30,178,19,3
31,178,19,4
32,178,19,5
33,178,19,6
34,178,20,9
35,178,20,10
36,178,20,11
37,178,21,13
38,178,21,14
39,178,21,15
40,178,22,15
41,178,22,16
42,178,22,17
43,178,22,18
0,179,0,4
1,179,0,5
2,179,1,11
3,179,2,8
4,179,2,12
5,179,3,4
6,179,4,0
7,179,4,3
8,179,5,0
9,179,5,6
10,179,6,5
11,179,6,13
12,179,7,13
13,179,7,14
14,179,8,2
15,179,8,13
16,179,9,14
17,179,10,11
18,179,10,14
19,179,11,1
20,179,11,10
21,179,12,2
22,179,13,6
23,179,13,7
24,179,13,8
25,179,14,7
26,179,14,9
27,179,14,10
