tree_edge_id,graph_id,start_clique,end_clique
23,269,13,18
24,269,14,18
25,269,15,18
26,269,16,5
27,269,16,6
28,269,16,7
29,269,16,8
30,269,17,9
31,269,17,10
32,269,17,11
33,269,18,13
34,269,18,14
35,269,18,15
0,270,0,8
1,270,0,9
2,270,1,14
3,270,1,15
4,270,2,16
5,270,3,16
6,270,4,5
7,270,4,16
8,270,5,4
9,270,5,17
10,270,6,17
11,270,7,17
12,270,8,0
13,270,8,17
14,270,9,0
15,270,9,18
16,270,10,18
17,270,11,12
18,270,11,18
19,270,12,11
20,270,12,19
21,270,13,19
22,270,14,1
23,270,14,19
24,270,15,1
25,270,16,2
26,270,16,3
27,270,16,4
28,270,17,5
29,270,17,6
30,270,17,7
31,270,17,8
32,270,18,9
33,270,18,10
34,270,18,11
35,270,19,12
36,270,19,13
37,270,19,14
0,271,0,2
1,271,0,3
2,271,0,6
3,271,1,10
4,271,1,11
5,271,2,0
6,271,3,0
7,271,3,15
8,271,4,15
9,271,5,15
10,271,6,0
11,271,6,7
12,271,7,6
13,271,7,16
14,271,8,16
15,271,9,10
16,271,9,16
17,271,10,1
18,271,10,9
19,271,11,1
20,271,11,17
21,271,12,17
22,271,13,17
23,271,14,17
24,271,15,3
25,271,15,4
26,271,15,5
27,271,16,7
28,271,16,8
29,271,16,9
30,271,17,11
31,271,17,12
32,271,17,13
33,271,17,14
0,272,0,6
1,272,0,7
2,272,1,10
3,272,1,11
4,272,2,12
5,272,3,13
6,272,4,13
7,272,5,13
8,272,6,0
9,272,6,13
10,272,7,0
11,272,7,8
12,272,8,7
13,272,8,14
14,272,9,14
15,272,10,1
16,272,10,14
17,272,11,1
18,272,11,12
19,272,12,2
20,272,12,11
21,272,13,3
22,272,13,4
23,272,13,5
24,272,13,6
25,272,14,8
26,272,14,9
27,272,14,10
0,273,0,3
1,273,0,4
2,273,0,5
3,273,0,13
4,273,1,12
5,273,2,3
6,273,3,0
7,273,3,2
8,273,4,0
9,273,5,0
10,273,5,15
11,273,6,15
12,273,7,8
13,273,7,15
14,273,8,7
15,273,8,16
16,273,9,16
17,273,10,11
18,273,10,16
19,273,11,10
20,273,11,12
21,273,12,1
22,273,12,11
23,273,13,0
24,273,13,14
25,273,14,13
26,273,15,5
27,273,15,6
28,273,15,7
29,273,16,8
30,273,16,9
31,273,16,10
0,274,0,3
1,274,0,4
2,274,1,10
3,274,1,11
4,274,1,12
5,274,2,3
6,274,3,0
7,274,3,2
8,274,4,0
9,274,4,5
10,274,5,4
11,274,5,6
12,274,6,5
13,274,6,7
14,274,7,6
15,274,7,13
16,274,8,13
17,274,9,10
18,274,9,13
19,274,10,1
20,274,10,9
21,274,11,1
22,274,12,1
23,274,13,7
24,274,13,8
25,274,13,9
0,275,0,5
1,275,0,6
2,275,1,6
3,275,1,7
4,275,1,8
5,275,2,9
6,275,3,9
7,275,4,5
8,275,4,9
9,275,5,0
10,275,5,4
11,275,6,0
12,275,6,1
13,275,7,1
14,275,8,1
15,275,9,2
16,275,9,3
17,275,9,4
0,276,0,3
1,276,0,4
2,276,1,5
3,276,1,13
4,276,2,3
5,276,3,0
6,276,3,2
7,276,4,0
8,276,4,5
9,276,5,1
10,276,5,4
11,276,6,8
12,276,6,13
13,276,7,13
14,276,7,15
15,276,8,6
16,276,8,14
17,276,9,14
18,276,10,14
19,276,11,15
20,276,12,15
21,276,13,1
22,276,13,6
23,276,13,7
24,276,14,8
25,276,14,9
26,276,14,10
27,276,15,7
28,276,15,11
29,276,15,12
0,277,0,1
1,277,0,4
2,277,1,0
3,277,1,5
4,277,1,6
5,277,2,8
6,277,2,9
7,277,3,4
8,277,4,0
9,277,4,3
10,277,5,1
11,277,6,1
12,277,6,7
13,277,7,6
14,277,7,8
15,277,8,2
16,277,8,7
17,277,9,2
0,278,0,2
1,278,0,3
2,278,1,11
3,278,1,12
4,278,1,13
5,278,2,0
6,278,3,0
7,278,3,4
8,278,4,3
9,278,4,14
10,278,5,14
11,278,6,7
12,278,6,14
13,278,7,6
14,278,7,15
15,278,8,15
16,278,9,15
17,278,9,16
18,278,10,16
19,278,11,1
20,278,11,16
21,278,12,1
22,278,13,1
23,278,14,4
24,278,14,5
25,278,14,6
26,278,15,7
27,278,15,8
28,278,15,9
29,278,16,9
30,278,16,10
31,278,16,11
0,279,0,1
1,279,0,4
2,279,1,0
3,279,1,5
4,279,1,6
5,279,1,15
6,279,2,13
7,279,3,14
8,279,4,0
9,279,5,1
10,279,6,1
11,279,6,7
12,279,7,6
13,279,7,8
14,279,8,7
15,279,8,16
16,279,9,16
17,279,10,11
18,279,10,16
19,279,11,10
20,279,11,12
21,279,12,11
22,279,12,17
23,279,13,2
24,279,13,17
25,279,14,3
26,279,14,17
27,279,15,1
28,279,16,8
29,279,16,9
30,279,16,10
31,279,17,12
32,279,17,13
33,279,17,14
